assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0.0,0.0,10.0,0.0,0.0,24.9,2.0,350.0,0.21,0.21,0.0,0.47,10.0,0.0,0.0,4.0,9.2,2025-08-18,23.0,False,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6703.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,5.5,True,0.0,350.0,,,Brenden Aaronson,0.0,0.0,0.0,23.0,Sub,Leeds,Everton,1.0,0.0,28787.0,2025.0,732656.0,0.4276208877563476,0.0,2.0,0.0,0.0,0.4276208877563476,0.0,10751.0,Leeds,Brenden Aaronson,Brenden Aaronson,2.0,2.0,1.0,1.5,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,6.0,0.0,0.0,0.4,3.0,350.0,0.04,0.04,0.0,0.87,11.0,1.0,0.0,0.3,2.2,2025-08-23,24.0,False,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6780.0,0.0,1.0,0.0,5.0,0.0,1.0,-1042.0,364.0,1406.0,5.5,False,0.0,350.0,,,Brenden Aaronson,0.0,0.0,0.0,21.0,Sub,Arsenal,Leeds,5.0,0.0,28793.0,2025.0,733414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10751.0,Leeds,Brenden Aaronson,Brenden Aaronson,2.0,4.0,2.0,0.0,MID,0.0,0.21,0.21,0.0,0.47,0.0,0.0,4.0,9.2,24.9,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43,0.0,0.0,2.0,0.0,0.0,0.43,0.0,1.5,0.0,0.07,0.07,0.0,0.16,0.0,0.0,1.33,3.07,8.3,2.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.14,0.0,0.0,0.67,0.0,0.0,0.14,0.0,0.5,0.0,0.04,0.04,0.0,0.09,0.0,0.0,0.8,1.84,4.98,1.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.09,0.0,0.0,0.4,0.0,0.0,0.09,0.0,0.3
0.0,0.0,7.0,0.0,0.0,2.1,1.0,350.0,0.02,0.02,0.0,0.07,24.0,0.0,0.0,0.7,5.2,2025-08-30,30.0,False,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6181.0,0.0,1.0,0.0,0.0,0.0,1.0,-908.0,280.0,1188.0,5.4,True,0.0,350.0,,,Brenden Aaronson,0.0,0.0,0.0,26.0,Sub,Leeds,Newcastle United,0.0,0.0,28803.0,2025.0,735232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10751.0,Leeds,Brenden Aaronson,Brenden Aaronson,3.0,2.0,3.0,0.0,MID,0.0,0.04,0.04,0.0,0.87,1.0,0.0,0.3,2.2,0.4,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.45,0.33,0.0,1.43,3.8,8.43,2.0,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.67,0.0,0.0,0.0,0.14,0.0,0.0,0.67,0.0,0.0,0.14,0.0,0.5,0.0,0.05,0.05,0.0,0.27,0.2,0.0,0.86,2.28,5.06,1.2,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.0,0.09,0.0,0.0,0.4,0.0,0.0,0.09,0.0,0.3
0.0,0.0,19.0,1.0,2.0,12.0,12.0,350.0,0.32,0.45,0.13,0.3,37.0,0.0,0.0,5.4,18.6,2025-09-13,76.0,False,10.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,5706.0,1.0,5.0,0.0,1.0,23.0,5.0,-734.0,164.0,898.0,5.4,False,0.0,350.0,,,Brenden Aaronson,0.0,1.0,0.3879980444908142,77.0,FWR,Fulham,Leeds,1.0,0.0,28813.0,2025.0,737014.0,0.0603806972503662,0.0,1.0,0.0,0.3879980444908142,0.3879980444908142,0.0,10751.0,Leeds,Brenden Aaronson,Brenden Aaronson,2.0,3.0,4.0,1.5,MID,0.0,0.02,0.02,0.0,0.07,0.0,0.0,0.7,5.2,2.1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.47,0.33,0.0,1.67,5.53,9.13,2.0,25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.14,0.0,0.0,0.67,0.0,0.0,0.14,0.0,0.5,0.0,0.05,0.05,0.0,0.28,0.2,0.0,1.0,3.32,5.48,1.2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.0,0.0,0.0,0.09,0.0,0.0,0.4,0.0,0.0,0.09,0.0,0.3
0.0,0.0,9.0,0.0,2.0,5.7,10.0,350.0,0.19,0.24,0.05,1.77,50.0,1.0,0.0,1.0,3.4,2025-09-20,90.0,False,20.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,6338.0,1.0,1.0,3.0,1.0,1.0,2.0,272.0,798.0,526.0,5.4,False,0.0,350.0,,,Brenden Aaronson,0.0,1.0,0.0439778491854667,90.0,FWR,Wolverhampton Wanderers,Leeds,1.0,3.0,28820.0,2025.0,738607.0,0.0,0.0,0.0,0.0,0.0439778491854667,0.0439778491854667,0.0,10751.0,Leeds,Brenden Aaronson,Brenden Aaronson,2.0,3.0,5.0,2.2,MID,1.0,0.32,0.45,0.13,0.3,0.0,0.0,5.4,18.6,12.0,23.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.39,0.06,0.0,0.0,1.0,0.0,0.39,0.39,0.0,1.5,0.33,0.13,0.17,0.04,0.41,0.33,0.0,2.13,8.67,4.83,7.67,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,2.0,2.33,0.0,0.33,0.13,0.02,0.0,0.0,0.33,0.0,0.13,0.13,0.0,0.5,0.2,0.12,0.14,0.03,0.34,0.2,0.0,2.08,7.04,7.88,5.8,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.4,1.6,0.0,0.2,0.08,0.1,0.0,0.0,0.6,0.0,0.08,0.16,0.0,0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,350.0,,,Brenden Aaronson,,,,,,,,,,,,,,,,,,,,10751.0,11,,,,,6.0,,3,0.0,0.19,0.24,0.05,1.77,1.0,0.0,1.0,3.4,5.7,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.2,0.33,0.18,0.24,0.06,0.71,0.33,0.0,2.37,9.07,6.6,8.0,65.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,2.67,0.0,0.67,0.14,0.02,0.0,0.0,0.33,0.0,0.14,0.14,0.0,1.23,0.2,0.16,0.19,0.04,0.7,0.4,0.0,2.28,7.72,9.02,6.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.6,2.0,0.0,0.4,0.09,0.1,0.0,0.0,0.6,0.0,0.09,0.17,0.0,1.04
