goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,1,0.0288489405065774,17,Sub,Crystal Palace,Nottingham Forest,1,1,2023-05-28,18576,2022,600966,0.0,0,0,0,0.0288489405065774,0.0288489405065774,0.0
1,0,0,0.0,1,Sub,Liverpool,Nottingham Forest,3,2,2023-04-22,18519,2022,590135,0.0,0,0,0,0.0,0.0224025435745716,0.0224025435745716
2,0,0,0.0,7,Sub,Nottingham Forest,Manchester United,0,2,2023-04-16,18507,2022,589295,0.0,0,0,0,0.0,0.0,0.0
3,0,3,0.2189330011606216,73,AMC,Leeds,Nottingham Forest,2,1,2023-04-04,18271,2022,586055,0.0936480984091758,1,1,0,0.2189330011606216,0.1405819952487945,0.0936480984091758
4,0,4,0.360379010438919,70,AMC,Nottingham Forest,Wolverhampton Wanderers,1,1,2023-04-01,18490,2022,584681,0.0270751994103193,0,2,0,0.360379010438919,0.3940820097923279,0.094388797879219
5,1,1,0.298907995223999,82,AML,Nottingham Forest,Newcastle United,1,2,2023-03-17,18479,2022,582678,0.0,0,0,1,0.298907995223999,0.298907995223999,0.0
6,0,1,0.0480183996260166,42,Sub,Tottenham,Nottingham Forest,3,1,2023-03-11,18470,2022,581254,0.0,0,0,0,0.0480183996260166,0.054831501096487,0.054831501096487
7,0,0,0.0,18,Sub,Nottingham Forest,Everton,2,2,2023-03-05,18459,2022,580106,0.0,0,0,0,0.0,0.0,0.0
8,0,2,0.0897622033953666,31,Sub,Fulham,Nottingham Forest,2,0,2023-02-11,18425,2022,574899,0.0,0,0,0,0.0897622033953666,0.1086359992623329,0.0188737008720636
9,0,1,0.0505562014877796,24,Sub,Manchester United,Nottingham Forest,3,0,2022-12-27,18370,2022,565710,0.0,0,0,0,0.0505562014877796,0.1378650069236755,0.1378650069236755
10,0,1,0.0656929016113281,84,FW,Nottingham Forest,Brentford,2,2,2022-11-05,18347,2022,561919,0.0738620012998581,1,2,0,0.0656929016113281,0.1627929955720901,0.0232382006943225
11,0,0,0.0,32,Sub,Arsenal,Nottingham Forest,5,0,2022-10-30,18332,2022,560773,0.0,0,0,0,0.0,0.0,0.0
12,0,0,0.0,71,FW,Wolverhampton Wanderers,Nottingham Forest,1,0,2022-10-15,18311,2022,555954,0.0,0,0,0,0.0,0.0570128001272678,0.0570128001272678
13,1,1,0.05137500166893,73,FW,Nottingham Forest,Aston Villa,1,1,2022-10-10,18300,2022,555423,0.0346329994499683,0,1,1,0.05137500166893,0.0346329994499683,0.0
14,0,1,0.0454056002199649,27,Sub,Leicester,Nottingham Forest,4,0,2022-10-03,18287,2022,553626,0.3071779906749725,0,1,0,0.0454056002199649,0.4091480076313019,0.4091480076313019
15,0,0,0.0,1,Sub,Nottingham Forest,Fulham,2,3,2022-09-16,18273,2022,550251,0.0,0,0,0,0.0,0.0,0.0
16,0,1,0.0667120963335037,1,Sub,Nottingham Forest,Bournemouth,2,3,2022-09-03,18254,2022,547136,0.0,0,0,0,0.0667120963335037,0.0667120963335037,0.0
17,0,2,0.0879357978701591,31,Sub,Manchester City,Nottingham Forest,6,0,2022-08-31,18246,2022,546338,0.0,0,0,0,0.0879357978701591,0.0654691010713577,0.0247524995356798
18,0,2,0.1360909938812255,20,Sub,Nottingham Forest,Tottenham,0,2,2022-08-28,18241,2022,545397,0.0,0,0,0,0.1360909938812255,0.1041390001773834,0.0302028004080057
19,0,0,0.0,77,FWL,Crystal Palace,Watford,1,0,2022-05-07,16730,2021,532551,0.0,0,0,0,0.0,0.0156909003853797,0.0156909003853797
20,0,3,0.2255389988422393,90,FWL,Watford,Burnley,1,2,2022-04-30,16718,2021,530510,0.2800619900226593,0,3,0,0.2255389988422393,0.4421949982643127,0.0
21,0,1,0.1480540037155151,90,FWL,Manchester City,Watford,5,1,2022-04-23,16707,2021,528664,0.2152210026979446,1,2,0,0.1480540037155151,0.2085359990596771,0.0
22,1,3,0.1380510032176971,90,FWL,Watford,Brentford,1,2,2022-04-16,16698,2021,526433,0.0174743998795747,0,1,1,0.1380510032176971,0.1010520011186599,0.0
23,0,0,0.0,52,Sub,Watford,Leeds,0,3,2022-04-09,16686,2021,524643,0.0210772007703781,0,1,0,0.0,0.2657240033149719,0.2657240033149719
24,0,0,0.0,10,Sub,Liverpool,Watford,2,0,2022-04-02,16680,2021,522474,0.0,0,0,0,0.0,0.0,0.0
25,0,1,0.0403807982802391,89,FWL,Southampton,Watford,1,2,2022-03-13,16664,2021,520148,0.093087300658226,0,1,0,0.0403807982802391,0.6863399744033813,0.5528720021247864
26,0,1,0.0990167036652565,90,FW,Wolverhampton Wanderers,Watford,4,0,2022-03-10,16565,2021,518906,0.0,0,0,0,0.0990167036652565,0.3311440050601959,0.2321269959211349
27,0,4,0.6049429774284363,90,FW,Watford,Arsenal,2,3,2022-03-06,16654,2021,518304,0.0672082006931305,0,1,0,0.6049429774284363,0.711745023727417,0.0957953035831451
28,0,1,0.1390769928693771,90,FW,Manchester United,Watford,0,0,2022-02-26,16643,2021,516070,0.0,0,0,0,0.1390769928693771,0.1895229965448379,0.0504457987844944
29,0,4,0.9871529936790466,90,FWL,Watford,Crystal Palace,1,4,2022-02-23,16553,2021,515379,0.0277417004108428,0,1,0,0.9871529936790466,0.1322380006313324,0.0277417004108428
30,1,2,0.6865929961204529,87,FW,Aston Villa,Watford,0,1,2022-02-19,16627,2021,514311,0.0701422989368438,0,1,1,0.6865929961204529,1.3697500228881836,1.1203900575637815
