assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0.0,0.0,5.0,0.0,11.8,650.0,0.04,0.04,0.0,1.23,34.0,2.0,0.0,3.0,16.0,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,4.0,0.0,2507.0,1.0,2.0,2.0,2.0,1.0,1481.0,1865.0,384.0,4.5,True,0.0,650.0,0.0,0.0,0.0,90.0,Crystal Palace,Leicester,2.0,2.0,26636.0,2024.0,673704.0,0.0238399654626846,0.0,1.0,0.0,0.0,0.5885730385780334,0.5885730385780334,8853.0,Crystal Palace,2.0,3.0,4.0,2.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585148955091151
0.0,0.0,18.0,1.0,0.2,650.0,0.0,0.02,0.02,1.7,43.0,0.0,0.0,1.5,10.8,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,3387.0,1.0,0.0,0.0,4.0,5.0,400.0,739.0,339.0,4.5,True,1.0,650.0,0.0,1.0,0.0177513975650072,90.0,Crystal Palace,Manchester United,0.0,0.0,26649.0,2024.0,675928.0,0.0,0.0,0.0,0.0,0.0177513975650072,0.0353852212429046,0.0353852212429046,8853.0,Crystal Palace,3.0,3.0,5.0,3.0,DEF,0.0,0.04,0.04,0.0,1.23,2.0,0.0,3.0,16.0,11.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.59,0.59,2.5,2507.0,0.0,0.04,0.04,0.0,1.23,2.0,0.0,3.0,16.0,11.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.59,0.59,2.5,2507.0,880.0,0.37105751391465674
1.0,0.0,21.0,0.0,11.7,650.0,0.15,0.31,0.16,0.89,55.0,2.0,0.0,6.1,40.2,2024-09-28,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,6.0,0.0,6245.0,1.0,1.0,2.0,9.0,4.0,1857.0,2413.0,556.0,4.5,False,0.0,650.0,0.0,1.0,0.0773942247033119,90.0,Everton,Crystal Palace,2.0,1.0,26654.0,2024.0,677821.0,0.4970260262489319,1.0,1.0,0.0,0.0773942247033119,0.0202152673155069,0.0202152673155069,8853.0,Crystal Palace,3.0,3.0,6.0,3.3,DEF,1.0,0.04,0.06,0.02,2.93,2.0,0.0,4.5,26.8,12.0,6.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,6.0,0.0,1.0,0.02,0.02,0.0,1.0,0.0,0.02,0.62,0.62,5.5,5894.0,1.0,0.04,0.06,0.02,2.93,2.0,0.0,4.5,26.8,12.0,6.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,6.0,0.0,1.0,0.02,0.02,0.0,1.0,0.0,0.02,0.62,0.62,5.5,5894.0,2858.0,0.625463118895251
0.0,0.0,10.0,0.0,13.3,650.0,0.19,0.19,0.0,1.4,66.0,1.0,0.0,3.5,22.0,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,7.0,0.0,9337.0,1.0,1.0,0.0,0.0,2.0,1960.0,3153.0,1193.0,4.5,True,0.0,650.0,0.0,0.0,0.0,90.0,Crystal Palace,Liverpool,0.0,1.0,26662.0,2024.0,679172.0,0.0981369018554687,0.0,1.0,0.0,0.0,0.0981369018554687,0.0,8853.0,Crystal Palace,5.0,3.0,7.0,2.5,DEF,1.0,0.19,0.37,0.18,3.82,4.0,0.0,10.6,67.0,23.7,15.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,10.0,0.0,2.0,0.1,0.52,1.0,2.0,0.0,0.1,0.64,0.64,8.8,12139.0,1.0,0.19,0.37,0.18,3.82,4.0,0.0,10.6,67.0,23.7,15.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,10.0,0.0,2.0,0.1,0.52,1.0,2.0,0.0,0.1,0.64,0.64,8.8,12139.0,3092.0,0.4509894155545329
0.0,0.0,10.0,0.0,0.4,650.0,0.01,0.01,0.0,1.62,77.0,1.0,0.0,2.1,20.2,2024-10-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,8.0,0.0,12100.0,1.0,0.0,1.0,0.0,2.0,1809.0,2900.0,1091.0,4.5,False,0.0,650.0,0.0,0.0,0.0,90.0,Nottingham Forest,Crystal Palace,1.0,0.0,26677.0,2024.0,682451.0,0.0,0.0,0.0,0.0,0.0,0.2331965416669845,0.2331965416669845,8853.0,Crystal Palace,3.0,4.0,8.0,2.7,DEF,1.0,0.34,0.52,0.18,3.99,3.0,0.0,11.1,73.0,25.2,13.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,11.0,0.0,2.0,0.1,0.6,1.0,2.0,0.0,0.1,0.15,0.06,8.8,18969.0,1.0,0.38,0.56,0.18,5.22,5.0,0.0,14.1,89.0,37.0,15.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,12.0,0.0,2.0,0.1,0.62,1.0,3.0,0.0,0.1,0.74,0.64,11.3,21476.0,2763.0,0.453269857178652
0.0,0.0,21.0,1.0,0.4,650.0,0.0,0.1,0.1,0.72,86.0,0.0,0.0,1.7,12.6,2024-10-27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,9.0,0.0,11937.0,1.0,0.0,1.0,4.0,5.0,-375.0,698.0,1073.0,4.5,True,1.0,650.0,0.0,1.0,0.0547277517616748,90.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683479.0,0.0,0.0,0.0,0.0,0.0547277517616748,0.0,0.0,8853.0,Crystal Palace,3.0,3.0,9.0,2.5,DEF,0.0,0.35,0.51,0.16,3.91,4.0,0.0,11.7,82.4,25.4,9.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,8.0,0.0,1.0,0.08,0.6,1.0,2.0,0.0,0.08,0.35,0.25,8.5,27682.0,1.0,0.39,0.57,0.18,6.84,6.0,0.0,16.2,109.2,37.4,15.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0,14.0,0.0,2.0,0.1,0.62,1.0,3.0,0.0,0.1,0.98,0.88,14.0,33576.0,-163.0,-0.21174477696216826
0.0,0.0,6.0,0.0,0.5,650.0,0.0,0.0,0.0,1.53,100.0,2.0,0.0,1.2,11.8,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,10.0,0.0,15861.0,1.0,2.0,2.0,0.0,1.0,2983.0,3733.0,750.0,4.5,False,0.0,650.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685249.0,0.0,0.0,0.0,0.0,0.0,0.0831242501735687,0.0831242501735687,8853.0,Crystal Palace,3.0,2.0,10.0,2.7,DEF,1.0,0.2,0.3,0.1,3.74,2.0,0.0,7.3,54.8,14.1,4.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,9.0,0.0,1.0,0.05,0.1,0.0,1.0,0.0,0.05,0.33,0.23,7.7,33374.0,2.0,0.35,0.63,0.28,6.33,4.0,0.0,14.9,105.8,26.0,17.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,4.0,18.0,0.0,3.0,0.15,0.6,1.0,2.0,0.0,0.15,0.39,0.29,14.0,43006.0,3924.0,0.6654026321659603
0.0,0.0,-1.0,0.0,0.6,650.0,0.01,0.03,0.02,1.83,104.0,2.0,0.0,1.9,17.0,2024-11-09,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,11.0,0.0,16350.0,1.0,2.0,0.0,1.0,0.0,313.0,1735.0,1422.0,4.5,True,1.0,650.0,0.0,1.0,0.0130819762125611,90.0,Crystal Palace,Fulham,0.0,2.0,26706.0,2024.0,686603.0,0.0,0.0,0.0,0.0,0.0130819762125611,0.0903094187378883,0.0772274434566497,8853.0,Crystal Palace,3.0,3.0,11.0,2.0,DEF,1.0,0.01,0.11,0.1,3.87,3.0,0.0,5.0,44.6,1.3,4.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,8.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.32,0.32,7.9,39898.0,1.0,0.35,0.61,0.26,6.16,6.0,0.0,14.6,106.8,26.3,13.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,6.0,14.0,0.0,2.0,0.13,0.6,1.0,2.0,0.0,0.13,0.43,0.34,13.7,55480.0,489.0,0.09914475768134305
0.0,0.0,4.0,0.0,0.0,650.0,0.0,0.05,0.05,3.11,112.0,2.0,0.0,2.7,23.0,2024-11-23,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,12.0,0.0,15584.0,1.0,2.0,2.0,4.0,1.0,-1137.0,711.0,1848.0,4.5,False,0.0,650.0,0.0,1.0,0.0311564765870571,90.0,Aston Villa,Crystal Palace,2.0,2.0,26716.0,2024.0,688439.0,0.0,0.0,0.0,0.0,0.0311564765870571,0.0,0.0,8853.0,Crystal Palace,3.0,3.0,12.0,0.7,DEF,1.0,0.01,0.13,0.12,4.08,4.0,0.0,4.8,41.4,1.5,5.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,6.0,0.0,2.0,0.07,0.0,0.0,0.0,0.0,0.07,0.17,0.16,7.2,44148.0,1.0,0.21,0.33,0.12,7.1,6.0,0.0,10.4,83.6,15.2,5.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,4.0,10.0,0.0,2.0,0.07,0.1,0.0,1.0,0.0,0.07,0.5,0.39,12.4,65585.0,-766.0,-0.44431418522860494
0.0,0.0,11.0,0.0,1.4,650.0,0.01,0.21,0.2,0.04,124.0,1.0,0.0,2.7,14.0,2024-11-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,13.0,0.0,15521.0,1.0,1.0,1.0,12.0,2.0,-377.0,605.0,982.0,4.5,True,0.0,650.0,0.0,3.0,0.1485072821378708,90.0,Crystal Palace,Newcastle United,1.0,1.0,26725.0,2024.0,690083.0,0.0,0.0,0.0,0.0,0.1485072821378708,0.2839222550392151,0.2839222550392151,8853.0,Crystal Palace,3.0,3.0,13.0,1.0,DEF,0.0,0.01,0.08,0.07,6.47,6.0,0.0,5.8,51.8,1.1,5.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,2.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.17,0.16,5.4,47795.0,1.0,0.02,0.19,0.17,8.81,7.0,0.0,9.6,84.6,1.9,9.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,6.0,9.0,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.1,0.41,0.39,10.6,71832.0,-63.0,-0.2375551354757404
