id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
164,9492,Crysencio Summerville,19,760,1,1.8140362668782477,1,2.1587705314159398,14,17,2,0,F M S,West Ham,1,1.8140362668782477,4.351440954953432,1.1789654307067394
165,9501,Fabio Carvalho,16,380,1,2.113576237112284,1,0.5770240947604179,10,3,1,0,F M S,Brentford,1,2.113576237112284,4.144353773444891,1.4537533968687055
166,9680,Vitaly Janelt,19,1447,1,0.411332581192255,3,2.170525431632996,10,11,2,0,D M S,Brentford,1,0.411332581192255,6.824958608485758,4.524317500181496
167,9738,Patson Daka,8,186,1,0.3771501863375306,0,0.0,3,0,0,0,F S,Leicester,1,0.3771501863375306,0.3974214410409331,0.0202712547034025
168,9983,Beto,12,192,1,2.085053162649274,0,0.0,11,0,1,0,F S,Everton,1,2.085053162649274,1.3059461284428835,0.0
169,10177,Evan Ferguson,12,186,1,0.6612573601305485,0,0.6323227137327194,7,3,0,0,F S,Brighton,1,0.6612573601305485,1.1247842721641064,0.0
170,10741,Marcus Tavernier,15,1154,1,4.817775916308165,4,3.1702677849680185,32,30,2,0,M S,Bournemouth,1,4.817775916308165,10.952422764152288,4.526149194687605
171,10744,Ryan Christie,19,1418,1,0.7737329211086035,1,2.064684309065342,18,27,6,0,M S,Bournemouth,1,0.7737329211086035,5.630381129682064,4.118829190731049
172,10802,Lisandro Martínez,17,1499,1,1.541216179728508,1,1.158745052292943,14,8,6,0,D,Manchester United,1,1.541216179728508,8.01435199379921,6.827979825437069
173,10809,Keane Lewis-Potter,20,1580,1,2.3797600204125047,1,1.612355437129736,18,12,3,0,D M S,Brentford,1,2.3797600204125047,4.761420791037381,2.228990053758025
174,10845,Flynn Downes,16,1389,1,0.836555895395577,0,1.2941725589334965,8,12,7,0,D M,Southampton,1,0.836555895395577,6.457592098042369,5.008367301896215
175,10847,Rico Lewis,18,1400,1,1.563668604940176,2,0.3464172556996345,9,7,3,1,D M S,Manchester City,1,1.563668604940176,9.800928633660078,8.46241457387805
176,10866,Luis Sinisterra,8,200,1,1.6596052329987288,1,1.237250255420804,12,7,0,0,M S,Bournemouth,1,1.6596052329987288,2.3513959273695946,0.0114253750070929
177,11003,Ryan Yates,19,1320,1,2.01532937400043,0,0.5518427155911922,23,12,5,0,M S,Nottingham Forest,1,2.01532937400043,4.375002223998308,3.0275255106389523
178,11269,Jack Hinshelwood,10,850,1,0.840388304553926,0,0.1783577632158994,7,6,2,0,D M,Brighton,1,0.840388304553926,3.37406949698925,2.612917929887772
179,11707,Jurriën Timber,17,1424,1,0.89257294498384,1,0.952235385775566,11,14,5,0,D S,Arsenal,1,0.89257294498384,5.529425721615553,4.805941145867109
180,11709,Milos Kerkez,20,1744,1,0.433799771592021,3,3.5292481780052185,12,22,2,0,D,Bournemouth,1,0.433799771592021,7.191381722688675,4.8331997115165
181,11735,Sávio,17,1021,1,2.540256667882204,5,4.828971542418003,31,29,2,0,F M S,Manchester City,1,2.540256667882204,9.046970829367638,2.954895667731762
182,12123,Murillo,19,1691,1,1.5407372517511249,0,0.9941742941737176,15,10,4,0,D,Nottingham Forest,1,1.5407372517511249,3.9664541399106383,3.587592609226704
183,12748,Sam Morsy,18,1618,1,0.2126969005912542,1,0.7025868110358715,7,13,6,0,M,Ipswich,1,0.2126969005912542,5.553459279239178,5.066469642333686
184,12750,Conor Chaplin,15,610,1,1.146357163786888,1,0.7442326964810491,12,6,1,0,F M S,Ipswich,1,1.146357163786888,2.7907783910632133,1.193947397172451
185,12754,Jack Taylor,15,317,1,0.3530950788408518,0,0.7670453414320946,12,5,3,0,M S,Ipswich,1,0.3530950788408518,2.141074030660093,2.0094796465709805
186,12756,Rodrigo Gomes,13,445,1,0.4023246141150594,0,0.6685771215707064,4,6,0,0,D M S,Wolverhampton Wanderers,1,0.4023246141150594,1.0968301305547357,0.0607457756996154
187,12758,Mats Wieffer,13,455,1,0.6907121147960424,1,0.2343669291585683,5,4,2,0,M S,Brighton,1,0.6907121147960424,2.587665496394038,2.068122895434499
188,12761,Yukinari Sugawara,17,976,1,0.2732623256742954,1,3.2030648086220026,9,15,3,0,D M S,Southampton,1,0.2732623256742954,3.864594666287303,2.5814255625009537
189,12948,Mateus Fernandes,18,1426,1,3.105011034756899,1,1.8357609203085303,18,15,5,0,M S,Southampton,1,3.105011034756899,7.390440881252289,3.911742184311152
190,13020,Bilal El Khannouss,15,823,1,0.3889105692505836,1,2.171470334753394,7,14,1,0,M S,Leicester,1,0.3889105692505836,3.048274889588356,1.7562797628343103
191,13021,Ramón Sosa,12,191,1,1.0500889662653208,0,0.6437860690057278,9,7,0,0,M S,Nottingham Forest,1,1.0500889662653208,1.888061918318272,0.1941869109869003
192,13038,Justin Devenny,8,220,1,0.6547088399529457,0,0.4475628864020109,4,5,0,0,M S,Crystal Palace,1,0.6547088399529457,1.0201380625367165,0.3533899374306202
193,13066,Ferdi Kadioglu,6,401,1,0.6023932620882988,0,0.1645598961040377,4,5,1,0,D M S,Brighton,1,0.6023932620882988,2.1883304491639137,1.5457853525877
194,13206,Matt O&#039;Riley,8,347,1,1.1638472191989422,0,1.0332584604620934,12,8,1,0,M S,Brighton,1,1.1638472191989422,3.655939131975174,1.9475428983569143
195,65,Timo Werner,17,481,0,0.953228548169136,3,3.0806511119008064,8,10,0,0,F M S,Tottenham,0,0.953228548169136,5.666859710589051,1.7122303992509842
196,111,Jannik Vestergaard,12,947,0,0.0713577391579747,0,0.0206855908036232,2,1,4,0,D S,Leicester,0,0.0713577391579747,2.5376717895269394,2.5376717895269394
197,181,Bernd Leno,20,1800,0,0.0,1,0.0445953160524368,0,1,2,0,GK,Fulham,0,0.0,5.444629218429327,5.400033917278051
198,314,Ilkay Gündogan,18,1151,0,1.694580202922225,1,1.086044980213046,15,20,1,0,M S,Manchester City,0,1.694580202922225,8.120015233755112,6.691395908594132
199,468,Callum Wilson,4,44,0,0.0,0,0.0,0,0,1,0,S,Newcastle United,0,0.0,0.0,0.0
200,473,Danny Ward,2,132,0,0.0,0,0.0,0,0,0,0,GK S,Leicester,0,0.0,0.0701530873775482,0.0701530873775482
201,486,Adam Lallana,11,322,0,0.1523155756294727,2,0.5534783098846674,3,4,4,0,M S,Southampton,0,0.1523155756294727,1.6621240116655829,1.0843295361846683
202,489,James Milner,3,176,0,0.1920489966869354,0,0.2607630733400583,2,4,1,0,M,Brighton,0,0.1920489966869354,0.5119482576847076,0.2050254121422767
203,534,Aaron Cresswell,6,34,0,0.03984160348773,0,0.1656338423490524,1,3,1,0,S,West Ham,0,0.03984160348773,0.1474473476409912,0.1474473476409912
204,579,Nathan Aké,8,515,0,0.2418667152523994,0,0.0,3,0,0,0,D S,Manchester City,0,0.2418667152523994,2.213166259229183,2.091287381947041
205,585,Seamus Coleman,3,195,0,0.4752198457717895,0,0.0,1,0,1,0,D S,Everton,0,0.4752198457717895,1.1356315612792969,0.6604117155075073
206,603,Nathaniel Clyne,8,390,0,0.010468304157257,0,0.0832381248474121,1,2,1,0,D S,Crystal Palace,0,0.010468304157257,1.2881011813879013,1.2048630565404892
207,618,Raheem Sterling,6,130,0,0.4130832105875015,1,0.271251730620861,4,3,0,0,M S,Arsenal,0,0.4130832105875015,0.7286837138235569,0.1251612640917301
208,635,Alex McCarthy,4,360,0,0.0,0,0.0,0,0,0,0,GK,Southampton,0,0.0,0.4999673590064049,0.4999673590064049
209,638,Kyle Walker,15,968,0,0.1098661832511425,0,0.7247695401310921,5,7,3,0,D S,Manchester City,0,0.1098661832511425,6.8929938822984695,6.746879652142525
210,646,Christian Eriksen,11,624,0,0.1580669749528169,0,1.7548228688538074,3,15,2,0,M S,Manchester United,0,0.1580669749528169,4.634702848270536,4.188182827085257
211,652,Kieran Trippier,11,479,0,0.0600954256951808,0,0.1856920793652534,1,3,1,0,D S,Newcastle United,0,0.0600954256951808,2.859423018991947,2.799327604472637
212,660,Ben Davies,4,271,0,0.0,0,0.0,0,0,1,0,D S,Tottenham,0,0.0,1.319538859650493,1.319538859650493
213,668,Idrissa Gueye,18,1409,0,0.8161949934437871,0,0.6146620307117701,16,9,3,0,M S,Everton,0,0.8161949934437871,3.5604559825733304,2.547325539402664
214,675,Jack Grealish,14,556,0,0.7726077456027269,1,1.7228015707805753,13,22,3,0,M S,Manchester City,0,0.7726077456027269,5.408328107558191,3.3907833313569427
215,706,Lukasz Fabianski,11,887,0,0.0,0,0.0,0,0,2,0,GK S,West Ham,0,0.0,0.4344905838370323,0.4344905838370323
216,741,Jordan Pickford,19,1710,0,0.0,0,0.0351453982293605,0,1,4,0,GK,Everton,0,0.0,1.2251505721360445,1.190005173906684
217,757,Jeffrey Schlupp,11,71,0,0.2102906517684459,0,0.3348583467304706,4,2,0,0,S,Crystal Palace,0,0.2102906517684459,0.81232900172472,0.2671800111420452
218,804,Craig Dawson,15,950,0,0.4068407323211431,0,0.0697851851582527,5,2,2,0,D S,Wolverhampton Wanderers,0,0.4068407323211431,2.3292105179280043,2.31708031706512
219,807,Jonny Evans,6,287,0,0.0557727627456188,0,0.0,1,0,1,0,D S,Manchester United,0,0.0557727627456188,1.125727342441678,1.125727342441678
220,825,Adam Smith,17,1056,0,0.2666778862476349,0,0.1453368216753006,1,3,4,0,D S,Bournemouth,0,0.2666778862476349,4.525701532140374,4.113686854019761
221,831,Fraser Forster,7,630,0,0.0,0,0.0,0,0,0,0,GK,Tottenham,0,0.0,1.9027439206838608,1.9027439206838608
222,843,James Ward-Prowse,10,414,0,0.0595768997445702,1,0.937147606164217,2,4,0,1,M S,"Nottingham Forest,West Ham",0,0.0595768997445702,2.307404547929764,1.504548947326839
223,884,Matt Targett,1,7,0,0.0,0,0.0,0,0,0,0,S,Newcastle United,0,0.0,0.1423778682947158,0.1423778682947158
224,885,Kyle Walker-Peters,18,1613,0,0.6372463312000036,2,2.160640257410705,14,12,4,0,D M,Southampton,0,0.6372463312000036,5.569164402782917,4.313952693715692
225,910,Harrison Reed,8,44,0,0.0173305962234735,0,0.0789679586887359,1,1,2,0,S,Fulham,0,0.0173305962234735,0.2145950347185135,0.2145950347185135
226,934,Axel Tuanzebe,9,780,0,0.337050199508667,0,0.5693965200334787,3,3,3,0,D,Ipswich,0,0.337050199508667,2.1424062363803387,1.6189612857997415
227,971,Harry Winks,15,1146,0,0.1328343404456973,2,1.221076400950551,7,14,3,0,M S,Leicester,0,0.1328343404456973,4.109252671711147,3.859399895183742
228,978,Sam Johnstone,7,630,0,0.0,0,0.0490641593933105,0,1,0,0,GK,Wolverhampton Wanderers,0,0.0,1.1530965231359005,1.1530965231359005
229,985,Mason Holgate,1,1,0,0.0,0,0.0,0,0,0,0,S,Everton,0,0.0,0.0,0.0
230,987,Joseph Gomez,9,510,0,0.3742993529886007,0,0.0806920379400253,3,2,1,0,D S,Liverpool,0,0.3742993529886007,4.230954002588987,4.1999836675822735
231,1006,Luke Shaw,2,63,0,0.0,0,0.0,0,0,0,0,S,Manchester United,0,0.0,0.2428840845823288,0.2428840845823288
232,1024,Tyrone Mings,3,251,0,0.2540964335203171,0,0.0378230735659599,3,1,1,0,D S,Aston Villa,0,0.2540964335203171,1.2463329061865809,1.2085098326206207
233,1257,Alisson,11,981,0,0.0,0,0.4981032609939575,0,1,0,0,GK,Liverpool,0,0.0,5.67126140743494,5.173158146440983
234,1297,Neto,2,180,0,0.0,0,0.0,0,0,0,0,GK,Bournemouth,0,0.0,0.4283316135406494,0.4283316135406494
235,1389,Jorginho,10,468,0,0.0369892157614231,0,0.4611985944211483,1,3,3,0,M S,Arsenal,0,0.0369892157614231,2.7330000810325146,2.294311683624983
236,1433,Federico Chiesa,1,15,0,0.4207505583763122,0,0.0,2,0,0,0,S,Liverpool,0,0.4207505583763122,0.6185906529426575,0.1978400945663452
237,1537,Sasa Lukic,15,1164,0,0.0926467077806592,1,1.1596067361533642,4,9,7,0,M S,Fulham,0,0.0926467077806592,5.579243943095207,4.80010512471199
238,1545,Emil Krafth,3,241,0,0.0276889540255069,0,0.0589407011866569,1,1,0,0,D S,Newcastle United,0,0.0276889540255069,0.7825783044099808,0.7825783044099808
239,1654,Ben Mee,5,176,0,0.0,0,0.0,0,0,2,0,D S,Brentford,0,0.0,0.0300854332745075,0.0300854332745075
240,1665,James Tarkowski,19,1704,0,0.7405965686775744,0,1.1657810807228088,9,9,4,0,D,Everton,0,0.7405965686775744,2.42069473862648,2.2940143048763275
241,1683,Ryan Fraser,7,313,0,0.0251516010612249,0,0.1558907814323902,1,2,0,1,D M S,Southampton,0,0.0251516010612249,1.9860944673419,1.8050520569086077
242,1687,Harry Maguire,13,805,0,0.6537976264953613,0,0.1426814086735248,4,4,5,0,D S,Manchester United,0,0.6537976264953613,2.1842353520914912,1.4415384558960795
243,1688,Andrew Robertson,18,1403,0,0.63796466588974,0,2.8064797036349773,6,24,2,1,D S,Liverpool,0,0.63796466588974,12.765265423804522,10.938779219985008
244,1726,Abdoulaye Doucouré,17,1365,0,0.6697762776166201,0,0.7315683369524777,10,16,1,0,M S,Everton,0,0.6697762776166201,2.420338612049818,1.4539997279644012
245,1735,Jack Stephens,10,809,0,0.206167958676815,0,0.2612620592117309,2,2,2,2,D,Southampton,0,0.206167958676815,2.2069589905440807,2.2069589905440807
246,1823,Lucas Digne,20,1550,0,0.5948107298463583,2,5.305269962176681,9,26,3,0,D S,Aston Villa,0,0.5948107298463583,6.259496601298451,4.811428355053067
247,2182,Jefferson Lerma,16,1086,0,0.5483439676463604,0,0.8002527095377445,16,5,4,0,D M S,Crystal Palace,0,0.5483439676463604,4.756287396419793,4.393761262763292
248,2203,Emiliano Buendía,10,31,0,0.7993924915790558,0,0.0468223355710506,4,1,1,0,S,Aston Villa,0,0.7993924915790558,0.9324722215533257,0.215285837650299
249,2310,Alphonse Areola,11,913,0,0.0,0,0.0,0,0,0,0,GK S,West Ham,0,0.0,1.2247607335448265,1.2247607335448265
250,2478,Carlos Soler,15,745,0,1.1894224379211664,1,0.62206422816962,17,8,5,0,M S,West Ham,0,1.1894224379211664,2.367520857602358,0.91064865142107
251,2496,Rodri,2,59,0,0.0,0,0.0520608685910701,0,1,0,0,M S,Manchester City,0,0.0,1.4455500841140747,1.4455500841140747
252,2958,Oleksandr Zinchenko,7,220,0,0.0573156476020813,0,0.0371711552143096,1,1,1,0,D S,Arsenal,0,0.0573156476020813,1.3897054232656956,1.3897054232656956
253,3203,Issa Diop,15,1060,0,0.4851377755403518,0,0.1157504394650459,5,2,2,0,D S,Fulham,0,0.4851377755403518,3.1199454749003053,3.0595455253496766
254,3278,Maxwel Cornet,2,71,0,0.0751236081123352,0,0.0,1,0,1,0,M S,Southampton,0,0.0751236081123352,0.0751236081123352,0.0
255,3303,Ricardo Pereira,2,152,0,0.0,0,0.0,0,0,1,0,D,Leicester,0,0.0,0.7257481664419174,0.7257481664419174
256,3697,Odsonne Edouard,6,131,0,0.325688287615776,0,0.105933329090476,5,2,0,0,M S,"Crystal Palace,Leicester",0,0.325688287615776,0.6215433776378632,0.189921760931611
257,4120,Álex Moreno,11,815,0,0.2170073073357343,1,0.8366510048508644,6,4,2,0,D S,Nottingham Forest,0,0.2170073073357343,2.262069933116436,1.478649839758873
258,4401,Emiliano Martinez,20,1761,0,0.0,0,0.0,0,0,2,0,GK,Aston Villa,0,0.0,2.980723006650805,2.980723006650805
259,5061,Kepa,14,1260,0,0.0,0,0.0258998982608318,0,1,2,0,GK,Bournemouth,0,0.0,1.4087347388267517,1.4087347388267517
260,5136,Estupiñán,16,1239,0,0.6769776027649641,1,1.931106198579073,13,19,3,0,D S,Brighton,0,0.6769776027649641,6.061420392245054,4.820747971534729
261,5545,Wilfred Ndidi,15,1239,0,1.2004372756928203,4,2.13533384911716,12,9,4,0,M,Leicester,0,1.2004372756928203,6.469025852158666,3.828155745752156
262,5552,Nick Pope,15,1350,0,0.0,0,0.0,0,0,2,0,GK,Newcastle United,0,0.0,2.570864222943783,2.570864222943783
263,5560,Scott McTominay,2,15,0,0.1260273307561874,0,0.0,1,0,0,0,S,Manchester United,0,0.1260273307561874,0.1260273307561874,0.0
264,5590,Tosin Adarabioyo,9,630,0,0.2553364485502243,0,0.0139205679297447,4,1,1,0,D S,Chelsea,0,0.2553364485502243,3.27655765414238,3.27655765414238
265,5603,Aaron Ramsdale,13,1170,0,0.0,0,0.0,0,0,1,0,GK,Southampton,0,0.0,1.1073152869939804,1.1073152869939804
266,5712,Diego Carlos,10,828,0,0.9728685170412064,0,0.0,4,0,1,0,D S,Aston Villa,0,0.9728685170412064,2.882016759365797,2.882016759365797
267,5722,Ibrahim Sangare,3,217,0,0.0163659416139125,0,0.0082136588171124,1,1,2,0,M,Nottingham Forest,0,0.0163659416139125,0.6643093824386597,0.639729768037796
268,5789,Boubacar Kamara,11,689,0,0.0787700191140174,0,0.2389517985284328,2,5,1,0,M S,Aston Villa,0,0.0787700191140174,2.704079506918788,2.4821442794054747
269,5956,Youri Tielemans,20,1706,0,1.4735010880976915,4,4.582510894164443,15,38,3,0,M,Aston Villa,0,0.7123322505503893,11.96423952281475,10.016657833009958
270,5973,Kenny Tete,15,1278,0,1.2920048143714666,2,0.5084680076688528,19,5,3,0,D,Fulham,0,1.2920048143714666,4.972746174782515,4.368474267423153
271,6026,Richarlison,5,78,0,0.3241162896156311,1,0.6825265288352966,1,2,1,0,S,Tottenham,0,0.3241162896156311,0.6825265288352966,0.0
272,6034,Philip Billing,10,152,0,0.3570811375975609,0,1.401890940964222,5,8,1,0,M S,Bournemouth,0,0.3570811375975609,1.9741406198590996,0.9171814527362584
273,6042,Jan Bednarek,16,1435,0,0.0078547345474362,0,0.2420873269438743,1,3,4,0,D,Southampton,0,0.0078547345474362,4.749804181046784,4.688913330435753
274,6044,Charlie Taylor,7,251,0,0.0,0,0.055130336433649,0,1,1,0,D S,Southampton,0,0.0,0.7140172049403191,0.6588868722319603
275,6048,Lewis Dunk,15,1264,0,0.9858944397419692,0,0.5168026331812143,10,5,4,0,D S,Brighton,0,0.9858944397419692,6.246047016233206,6.151482816785574
276,6049,Solly March,1,1,0,0.0391845740377903,0,0.0,1,0,0,0,S,Brighton,0,0.0391845740377903,0.0,0.0
277,6054,Ederson,13,1170,0,0.0,1,0.2012233585119247,0,1,3,0,GK,Manchester City,0,0.0,2.864592419937253,2.864592419937253
278,6080,Victor Lindelöf,5,50,0,0.0,0,0.051527701318264,0,1,1,0,S,Manchester United,0,0.0,0.1046961210668087,0.0531684197485446
279,6104,Will Hughes,17,1116,0,0.5964013338088989,3,1.8937435429543257,11,22,7,0,M S,Crystal Palace,0,0.5964013338088989,4.3892561458051205,3.557541374117136
280,6145,Daichi Kamada,16,748,0,0.6000676937401295,0,0.8606481198221445,11,13,2,1,M S,Crystal Palace,0,0.6000676937401295,3.536730216816068,2.5528156561777
281,6157,Timothy Castagne,10,523,0,0.1722955126315355,1,0.6632524579763412,4,4,0,0,D S,Fulham,0,0.1722955126315355,3.0941740423440933,2.323341403156519
282,6163,Nélson Semedo,16,1416,0,0.575952768791467,3,1.1125494726002216,8,12,6,0,D,Wolverhampton Wanderers,0,0.575952768791467,4.382108358666301,3.066933788359165
283,6221,Pau Torres,18,1549,0,0.3871210906654596,0,0.0188772715628147,8,1,1,0,D,Aston Villa,0,0.3871210906654596,5.73841199837625,5.715111389756203
284,6310,Boubakary Soumare,13,834,0,0.088823476806283,0,0.0840164367109537,2,3,8,0,M S,Leicester,0,0.088823476806283,4.359762717038393,4.203668806701899
285,6314,Joachim Andersen,12,1058,0,0.252439578063786,0,0.1051719188690185,9,1,3,1,D,"Crystal Palace,Fulham",0,0.252439578063786,3.991182981058955,3.961788414046168
286,6418,Hamza Choudhury,4,125,0,0.0,0,0.3993283584713936,0,2,0,0,M S,Leicester,0,0.0,0.658692367374897,0.3116940781474113
287,6424,Ben Johnson,12,660,0,0.3937522768974304,1,0.5162577740848064,2,2,2,0,D M S,Ipswich,0,0.3937522768974304,1.4596157744526863,0.581732489168644
288,6482,Eddie Nketiah,14,561,0,1.3898254223167896,1,1.1384318843483925,20,10,3,0,F M S,Crystal Palace,0,1.3898254223167896,3.792093671858311,1.6628159955143929
289,6490,Manuel Akanji,16,1370,0,0.2580723986029625,0,0.3228786643594503,8,8,3,0,D,Manchester City,0,0.2580723986029625,10.378078773617744,10.231571450829506
290,6532,Martin Dubravka,5,450,0,0.0,0,0.0,0,0,0,0,GK,Newcastle United,0,0.0,1.3541745394468307,1.3541745394468307
291,6630,Joe Willock,17,528,0,0.6903989240527153,1,1.544046562165022,10,12,2,0,M S,Newcastle United,0,0.6903989240527153,3.56220430880785,1.7958642086014152
292,6722,Konstantinos Mavropanos,17,1217,0,0.684610728174448,0,0.6060424633324146,12,3,2,0,D S,West Ham,0,0.684610728174448,3.2669026274234056,3.1382907405495644
293,6816,Jean-Clair Todibo,15,853,0,0.0988482534885406,0,0.0297562526538968,2,2,0,0,D S,West Ham,0,0.0988482534885406,1.818865206092596,1.818865206092596
294,6837,Ryan Sessegnon,2,2,0,0.0,0,0.0,0,0,0,0,S,Fulham,0,0.0,0.0,0.0
295,6850,Willy Boly,4,111,0,0.082951508462429,0,0.0,1,0,1,0,D S,Nottingham Forest,0,0.082951508462429,0.0867140516638755,0.0867140516638755
296,6851,Conor Coady,9,715,0,0.0,0,0.0701530873775482,0,1,1,0,D S,Leicester,0,0.0,1.9904902204871175,1.920337133109569
297,6903,Matz Sels,20,1800,0,0.0,0,0.0,0,0,2,0,GK,Nottingham Forest,0,0.0,1.2922974480316043,1.2922974480316043
298,6962,Robin Olsen,1,39,0,0.0,0,0.0,0,0,0,0,S,Aston Villa,0,0.0,0.0755148828029632,0.0755148828029632
299,7027,Arijanet Muric,17,1530,0,0.0,0,0.0,0,0,1,0,GK,Ipswich,0,0.0,2.313407499343157,2.313407499343157
300,7047,Mark Flekken,20,1745,0,0.0,1,0.3248011767864227,0,1,1,0,GK,Brentford,0,0.0,4.488771137781441,4.488771137781441
301,7078,Sean Longstaff,17,700,0,0.4065457545220852,0,0.2086685169488191,6,4,2,0,M S,Newcastle United,0,0.4065457545220852,2.164528429508209,1.791835017502308
302,7166,Mathias Jensen,10,562,0,0.2574455244466662,1,1.2479688376188278,5,9,1,0,M S,Brentford,0,0.2574455244466662,3.412364164367318,2.421900099143386
303,7187,Sergio Reguilón,2,77,0,0.0708651170134544,0,0.0298521239310503,1,1,1,0,S,Tottenham,0,0.0708651170134544,0.3356050997972488,0.2348878607153892
304,7198,Oliver Skipp,12,699,0,0.0695672966539859,0,0.2434601336717605,2,7,4,0,M S,Leicester,0,0.0695672966539859,1.1929194126278162,0.9202448194846512
305,7235,Jason Steele,2,180,0,0.0,0,0.0,0,0,0,0,GK,Brighton,0,0.0,0.4078828990459442,0.4078828990459442
306,7240,Benoit Badiashile Mukinayi,4,234,0,0.0,0,0.0,0,0,0,0,D S,Chelsea,0,0.0,0.6909528523683548,0.6909528523683548
307,7281,Diogo Dalot,20,1769,0,1.094788994640112,1,1.634913919493556,15,14,4,0,D,Manchester United,0,1.094788994640112,7.310834019444883,5.762101039290428
308,7298,Ben White,9,681,0,0.1138994935899972,1,0.4115989729762077,4,3,2,0,D S,Arsenal,0,0.1138994935899972,2.0501031391322613,1.9552976004779337
309,7332,Max Kilman,20,1728,0,1.5561721473932266,1,0.6441234722733498,10,10,3,0,D,West Ham,0,1.5561721473932266,5.124984093010426,4.607311524450779
310,7333,Caleb Okoli,13,793,0,0.334328344091773,0,0.0,3,0,2,0,D S,Leicester,0,0.334328344091773,2.144199699163437,2.125499866902828
311,7352,Tyler Adams,10,499,0,0.6320164911448956,0,0.3141834791749716,5,4,3,0,M S,Bournemouth,0,0.6320164911448956,2.3941381610929966,1.615049224346876
312,7382,Dan Burn,19,1710,0,0.8229104494675994,0,0.1092071048915386,10,2,6,0,D,Newcastle United,0,0.8229104494675994,6.625547274947166,6.557431146502495
313,7395,Carlos Vinicius,1,1,0,0.054843533784151,0,0.0,1,0,0,0,S,Fulham,0,0.054843533784151,0.054843533784151,0.0
314,7420,Miguel Almirón,7,128,0,0.3644547015428543,0,0.1192352399230003,5,1,0,0,F S,Newcastle United,0,0.3644547015428543,0.5063342899084091,0.141879603266716
315,7438,James Garner,4,251,0,0.0638169646263122,0,0.0155591880902647,2,1,1,0,D S,Everton,0,0.0638169646263122,0.1587675958871841,0.1419804915785789
316,7546,Harvey Elliott,7,29,0,0.0596582926809787,0,0.1783044338226318,1,3,0,0,S,Liverpool,0,0.0596582926809787,0.337234728038311,0.2292612306773662
317,7582,Mark Travers,4,360,0,0.0,0,0.0,0,0,0,0,GK,Bournemouth,0,0.0,0.5100627075880766,0.5100627075880766
318,7589,Wesley Fofana,12,1024,0,0.1778788901865482,0,0.5068396311253309,2,5,6,0,D,Chelsea,0,0.1778788901865482,4.747829936444759,4.2440133560448885
319,7688,Max Aarons,3,78,0,0.0,0,0.0,0,0,0,0,D S,Bournemouth,0,0.0,0.963919162750244,0.963919162750244
320,7699,Adam Webster,4,103,0,0.0116975968703627,0,0.0,1,0,0,0,D S,Brighton,0,0.0116975968703627,0.5351234897971153,0.5351234897971153
321,7702,Dean Henderson,20,1800,0,0.0109276687726378,0,0.0189593844115734,1,1,2,0,GK,Crystal Palace,0,0.0109276687726378,1.1783101502805948,1.1593507621437311
322,7723,John McGinn,18,1287,0,2.473580788820982,3,2.418094901368022,19,20,3,0,M S,Aston Villa,0,2.473580788820982,7.082850597798824,3.709500078111887
323,7768,Mason Mount,8,250,0,0.5243264678865671,0,0.096683818846941,3,4,2,0,F M S,Manchester United,0,0.5243264678865671,1.2057784078642726,0.6110557680949569
324,7904,Caoimhin Kelleher,8,720,0,0.0,0,0.0,0,0,0,0,GK,Liverpool,0,0.0,1.7086206674575806,1.7086206674575806
325,7931,Takehiro Tomiyasu,1,3,0,0.1668418496847152,0,0.0,1,0,0,0,S,Arsenal,0,0.1668418496847152,0.0,0.0
326,7943,Igor Julio,12,898,0,0.0835000127553939,0,0.1249216943979263,1,1,4,0,D S,Brighton,0,0.0835000127553939,4.736426521092653,4.611504841595888
327,7958,Sandro Tonali,18,1097,0,2.3268083091825247,1,0.3344521587714553,17,6,4,0,M S,Newcastle United,0,2.3268083091825247,9.149552047252657,6.921595111489296
328,7988,Billy Gilmour,2,94,0,0.0845430567860603,0,0.0,1,0,0,0,M S,Brighton,0,0.0845430567860603,1.1755258962512016,1.1755258962512016
329,8067,Reece James,4,246,0,0.0,0,0.0,0,0,0,0,D S,Chelsea,0,0.0,0.457311138510704,0.457311138510704
330,8090,Lloyd Kelly,9,302,0,0.2089990824460983,1,0.3751976788043976,2,2,2,0,D S,Newcastle United,0,0.2089990824460983,0.8785770535469055,0.5033793747425079
331,8093,Brandon Austin,1,90,0,0.0,0,0.0,0,0,0,0,GK,Tottenham,0,0.0,0.404704749584198,0.404704749584198
332,8204,Neco Williams,17,979,0,1.6209681760519743,1,0.4263579584658146,17,6,4,0,D S,Nottingham Forest,0,1.6209681760519743,4.110968895256519,2.3366342410445213
333,8214,Tyrick Mitchell,20,1757,0,0.296883761882782,3,4.527700753882527,5,24,2,0,D,Crystal Palace,0,0.296883761882782,8.250754319131374,4.470539875328541
334,8224,William Smallbone,4,244,0,0.2582741677761078,0,0.2060462981462478,4,3,0,0,M S,Southampton,0,0.2582741677761078,1.28419678658247,1.1761329732835293
335,8252,Nicolás Domínguez,17,958,0,1.5790728442370892,0,0.1428328026086092,12,3,6,0,M S,Nottingham Forest,0,1.5790728442370892,2.2110094763338566,1.824671779759228
336,8267,Guido Rodríguez,16,907,0,0.1626910055056214,0,0.1143690235912799,8,3,5,0,M S,West Ham,0,0.1626910055056214,2.673881486058235,2.523345086723566
