assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,-2,0,0.4,582,0.0,0.0,0.0,0.72,31,1,0,0.4,4.0,2024-09-14,26,0,0,0,0,0,0,0,False,2,0,0,0,0,4,0,21703,0,2,3,0.0,0,-4090,416,4506,4.9,False,1,582,,,Jake O'Brien,0,0,0.0,19,Sub,Aston Villa,Everton,3,2,26638,2024,673950,0.0,0,0,0,0.0,0.1042647957801818,0.1042647957801818,26638,Everton,Jake O'Brien,Jake O&#039;Brien,3,4,4,0.0,DEF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.8309630231613165
0,0,3,0,0.1,582,0.0,0.0,0.0,0.1,126,0,0,0.1,1.0,2024-12-01,8,0,0,0,0,0,0,0,False,14,0,0,0,0,13,0,16830,0,0,4,0.0,1,-328,136,464,4.6,False,0,582,,,Jake O'Brien,0,0,0.0,6,Sub,Manchester United,Everton,4,0,26727,2024,690670,0.0,0,0,0,0.0,0.0,0.0,26727,Everton,Jake O'Brien,Jake O&#039;Brien,3,3,13,0.2,DEF,1,0.0,0.0,0.0,0.0,0.72,1.0,0.0,0.4,4.0,0.4,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.33,0.0,0.13,1.33,0.13,0.0,8.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.2,0.0,0.08,0.8,0.08,0.0,5.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,-4873.0,-0.5466666666666666
0,0,3,0,0.3,582,0.01,0.01,0.0,0.0,203,0,0,0.5,4.2,2025-01-15,7,0,0,0,0,0,0,0,False,2,0,0,0,0,21,0,16024,0,1,0,0.0,1,-269,150,419,4.6,True,0,582,,,Jake O'Brien,0,0,0.0,6,Sub,Everton,Aston Villa,0,1,26804,2024,699270,0.0,0,0,0,0.0,0.0,0.0,26804,Everton,Jake O'Brien,Jake O&#039;Brien,3,3,21,0.2,DEF,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,1.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.27,0.33,0.0,0.17,1.67,0.17,0.0,11.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,2.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.0,0.0,0.0,0.0,0.16,0.2,0.0,0.1,1.0,0.1,0.0,6.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,-806.0,-0.4727592267135325
0,0,10,0,16.3,582,0.03,0.03,0.0,0.86,214,1,0,4.1,21.0,2025-01-19,87,0,0,0,0,0,0,0,False,18,0,0,0,0,22,0,15974,1,2,3,4.0,2,-114,69,183,4.5,True,0,582,,,Jake O'Brien,0,0,0.0,90,DR,Everton,Tottenham,3,2,26815,2024,700441,0.1224970817565918,0,1,0,0.0,0.5232230424880981,0.4007259607315063,26815,Everton,Jake O'Brien,Jake O&#039;Brien,2,3,22,0.0,DEF,2,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.5,4.2,0.3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.27,0.33,0.0,0.33,3.07,0.27,0.0,13.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,2.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.13,0.0,0.0,0.0,0.0,0.16,0.2,0.0,0.2,1.84,0.16,0.0,8.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.08,-50.0,-0.4523809523809524
0,0,28,1,0.4,582,0.0,0.0,0.0,0.73,223,0,0,2.4,23.4,2025-01-25,90,0,0,0,0,0,0,0,False,5,0,0,0,0,23,0,16639,1,1,0,0.0,5,450,736,286,4.5,False,1,582,,,Jake O'Brien,0,0,0.0,90,DR,Brighton,Everton,0,1,26824,2024,701421,0.0,0,0,0,0.0,0.0,0.0,26824,Everton,Jake O'Brien,Jake O&#039;Brien,3,3,23,2.0,DEF,5,0.0,0.03,0.03,0.0,0.86,1.0,0.0,4.1,21.0,16.3,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.52,0.4,0.0,0.0,0.01,0.01,0.0,0.32,0.33,0.0,1.57,8.73,5.57,1.33,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.33,1.33,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.17,0.13,0.13,0.0,0.01,0.01,0.0,0.34,0.4,0.0,1.02,6.04,3.42,0.8,25.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,2.0,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.13,0.1,0.08,665.0,0.44031311154598823
0,0,22,1,0.9,582,0.01,0.01,0.0,0.33,235,0,0,0.9,8.2,2025-02-01,90,0,0,0,0,0,0,0,False,11,0,0,0,0,24,0,24063,1,0,4,0.0,6,6457,6880,423,4.5,True,0,582,,,Jake O'Brien,0,0,0.0,90,DR,Everton,Leicester,4,0,26836,2024,703324,0.0,0,0,0,0.0,0.917668342590332,0.917668342590332,26836,Everton,Jake O'Brien,Jake O&#039;Brien,1,3,24,5.0,DEF,6,1.0,0.0,0.0,0.0,0.73,0.0,0.0,2.4,23.4,0.4,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.01,0.01,0.0,0.53,0.33,0.0,2.33,16.2,5.67,1.33,61.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.0,2.67,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.17,0.13,0.73,0.2,0.01,0.01,0.0,0.48,0.4,0.0,1.5,10.72,3.5,0.8,43.6,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.2,2.0,1.8,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.13,0.1,0.48,7424.0,0.8841571956730111
0,0,7,0,2.5,582,0.01,0.01,0.0,1.72,243,1,0,1.8,13.6,2025-02-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,24054,1,2,1,2.0,2,311,1490,1179,4.5,False,0,582,,,Jake O'Brien,0,0,0.0,90,DR,Crystal Palace,Everton,1,2,26844,2024,706409,0.0,0,0,0,0.0,0.1153168901801109,0.1153168901801109,26844,Everton,Jake O'Brien,Jake O&#039;Brien,3,3,25,3.5,DEF,2,1.0,0.01,0.01,0.0,0.33,0.0,0.0,0.9,8.2,0.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,5.0,0.67,0.01,0.01,0.0,0.64,0.33,0.0,2.47,17.53,5.87,1.33,89.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.33,4.33,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.48,0.44,2.33,0.4,0.01,0.01,0.0,0.4,0.2,0.0,1.6,11.56,3.6,0.8,56.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,2.2,3.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.29,0.26,1.48,-9.0,0.1165230423379543
0,0,8,0,21.6,582,0.05,0.05,0.0,0.41,254,2,0,4.5,19.2,2025-02-22,90,0,0,0,0,0,0,0,False,14,0,0,0,0,26,0,25024,1,2,2,4.0,0,761,1345,584,4.5,True,1,582,,,Jake O'Brien,0,0,0.0,90,DR,Everton,Manchester United,2,2,26855,2024,707516,0.3133020401000976,0,1,0,0.0,0.7654145956039429,0.4521125853061676,26855,Everton,Jake O'Brien,Jake O&#039;Brien,2,3,26,2.8,DEF,0,0.0,0.01,0.01,0.0,1.72,1.0,0.0,1.8,13.6,2.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,3.5,0.67,0.01,0.01,0.0,0.93,0.33,0.0,1.7,15.07,1.27,0.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,3.5,0.4,0.01,0.01,0.0,0.73,0.4,0.0,1.94,14.08,4.08,1.2,72.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.6,3.2,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.31,0.29,2.14,970.0,0.39450492483151894
0,2,24,0,2.3,582,0.01,0.25,0.24,1.48,261,1,1,8.6,62.8,2025-02-26,90,0,0,0,0,0,0,0,False,4,0,0,0,0,27,0,24968,1,1,1,21.0,10,-130,834,964,4.5,False,0,582,,,Jake O'Brien,1,1,0.2715067565441131,90,DR,Brentford,Everton,1,1,26862,2024,709131,0.0,0,0,1,0.2715067565441131,0.2715067565441131,0.0,26862,Everton,Jake O'Brien,Jake O&#039;Brien,3,3,27,3.2,DEF,8,0.0,0.05,0.05,0.0,0.41,2.0,0.0,4.5,19.2,21.6,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,1.0,0.0,0.0,0.77,0.45,2.8,0.33,0.02,0.02,0.0,0.82,1.0,0.0,2.4,13.67,8.33,2.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,2.67,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.6,0.5,3.77,0.4,0.02,0.02,0.0,0.81,0.8,0.0,2.74,17.08,8.34,2.0,89.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.4,2.0,3.0,0.0,0.0,0.0,0.09,0.0,0.0,0.4,0.0,0.0,0.46,0.38,2.66,-56.0,-0.07230255839822025
0,0,7,0,11.3,582,0.02,0.02,0.0,0.77,280,1,0,3.1,15.2,2025-03-08,90,0,0,0,0,0,0,0,False,20,0,0,0,0,28,0,31141,1,1,1,4.0,2,5577,6183,606,4.5,False,0,582,,,Jake O'Brien,0,0,0.0,90,DR,Wolverhampton Wanderers,Everton,1,1,26881,2024,711711,0.0622121915221214,0,1,0,0.0,0.3875848054885864,0.3253726065158844,26881,Everton,Jake O'Brien,Jake O&#039;Brien,3,3,28,3.0,DEF,2,0.0,0.01,0.25,0.24,1.48,1.0,1.0,8.6,62.8,2.3,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,0.27,0.0,0.0,0.0,0.0,1.0,0.27,0.27,0.0,3.2,0.0,0.02,0.1,0.08,1.2,1.33,0.33,4.97,31.87,8.8,9.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,3.33,0.33,0.33,0.09,0.1,0.0,0.0,0.33,0.33,0.09,0.38,0.19,3.17,0.4,0.02,0.06,0.05,0.93,0.8,0.2,3.64,25.44,5.54,5.4,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.6,4.2,0.2,0.2,0.05,0.06,0.0,0.0,0.2,0.2,0.05,0.41,0.3,3.3,6173.0,0.8214759169244366
