assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,4,0,0.0,287,0.0,0.0,0.0,1.03,34,1,0,0.3,3.0,2024-09-14,14,0,0,0,0,0,0,0,False,7,0,0,0,0,4,0,24444,0,2,2,0.0,1,-1354,2411,3765,4.5,False,0,287,,,0,0,0.0,11,Sub,Crystal Palace,Leicester,2,2,26636,2024,673731,0.0,0,0,0,0.0,0.0,0.0,6418,Leicester,Hamza Choudhury,Hamza Choudhury,1,3,4,-0.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2192357512953368
0,0,9,0,12.3,287,0.02,0.02,0.0,3.28,157,3,0,2.2,10.0,2024-12-14,58,0,0,0,0,0,0,0,False,15,0,0,0,0,16,0,126470,1,0,4,0.0,1,51137,60747,9610,4.3,False,0,287,,,0,0,0.0,61,DMC,Newcastle United,Leicester,4,0,26760,2024,693651,0.0523300543427467,0,1,0,0.0,0.1137773841619491,0.1137773841619491,6418,Leicester,Hamza Choudhury,Hamza Choudhury,1,4,16,0.2,MID,0.0,0.0,0.0,0.0,1.03,1.0,0.0,0.3,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.34,0.33,0.0,0.1,1.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.21,0.2,0.0,0.06,0.6,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,102026.0,0.7268217803487926
0,0,11,0,16.4,287,0.17,0.17,0.0,0.65,167,0,0,3.0,11.8,2024-12-22,37,0,0,0,0,0,0,0,False,20,0,0,0,0,17,0,148725,0,3,0,2.0,1,23444,39763,16319,4.3,True,0,287,,,0,0,0.0,34,Sub,Leicester,Wolverhampton Wanderers,0,3,26770,2024,695675,0.3469983041286468,0,1,0,0.0,0.4747730493545532,0.1277747601270675,6418,Leicester,Hamza Choudhury,Hamza Choudhury,3,1,17,0.3,MID,0.0,0.02,0.02,0.0,3.28,3.0,0.0,2.2,10.0,12.3,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.2,0.0,0.01,0.01,0.0,1.44,1.33,0.0,0.83,4.33,4.1,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,2.0,0.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.04,0.04,-0.03,0.0,0.0,0.0,0.0,0.86,0.8,0.0,0.5,2.6,2.46,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.2,0.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.02,0.02,-0.02,22255.0,0.41803074070111623
0,0,5,0,1.7,287,0.0,0.0,0.0,0.32,187,1,0,1.5,9.0,2024-12-29,20,0,0,0,0,0,0,0,False,13,0,0,0,0,19,0,217373,0,2,0,4.0,1,26912,45144,18232,4.3,True,0,287,,,0,0,0.0,19,Sub,Leicester,Manchester City,0,2,26788,2024,696595,0.0,0,0,0,0.0,0.0701419338583946,0.0701419338583946,6418,Leicester,Hamza Choudhury,Hamza Choudhury,4,1,19,0.0,MID,0.0,0.17,0.17,0.0,0.65,0.0,0.0,3.0,11.8,16.4,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.47,0.13,0.3,0.0,0.06,0.06,0.0,1.65,1.33,0.0,1.83,8.27,9.57,0.67,36.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.0,1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.67,0.0,0.0,0.2,0.08,0.07,0.0,0.04,0.04,0.0,0.99,0.8,0.0,1.1,4.96,5.74,0.4,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.2,0.6,0.0,0.0,0.0,0.08,0.0,0.0,0.4,0.0,0.0,0.12,0.05,0.04,68648.0,0.42464024236303965
