assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,4,0,0.0,521,0.0,0.0,0.0,1.29,30,1,0,1.6,16.4,2024-08-31,45,0,0,0,0,0,0,0,False,13,0,0,0,0,3,2,1272471,0,3,1,0.0,1,9630,82237,72607,4.0,True,0,521,,,0,0,0.0,42,Sub,West Ham,Manchester City,1,3,26628,2024,672016,0.0,0,0,0,0.0,0.0,0.0,26628,West Ham,Łukasz Fabiański,Lukasz Fabianski,4,2,3,-0.7,GK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06219162511947508
0,0,12,0,0.0,521,0.0,0.0,0.0,2.12,90,1,0,2.9,28.8,2024-10-27,90,0,0,0,0,0,0,0,False,14,0,0,0,0,9,4,1819939,1,1,2,0.0,3,-4315,27037,31352,4.0,True,0,521,,,0,0,0.0,90,GK,West Ham,Manchester United,2,1,26690,2024,683448,0.0,0,0,0,0.0,0.0,0.0,26690,West Ham,Łukasz Fabiański,Lukasz Fabianski,2,2,9,1.0,GK,3,0.0,0.0,0.0,0.0,1.29,1.0,0.0,1.6,16.4,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.43,0.33,0.0,0.53,5.47,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.26,0.2,0.0,0.32,3.28,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,547468.0,-0.07390090599256709
0,0,1,0,0.0,521,0.0,0.0,0.0,2.17,97,3,0,2.4,24.4,2024-11-02,90,0,0,0,0,0,0,0,False,16,0,0,0,0,10,3,1875051,1,0,3,0.0,2,46078,66062,19984,4.0,False,0,521,,,0,0,0.0,90,GK,Nottingham Forest,West Ham,3,0,26698,2024,685069,0.0,0,0,0,0.0,0.0,0.0,26698,West Ham,Łukasz Fabiański,Lukasz Fabianski,2,4,10,1.7,GK,2,0.0,0.0,0.0,0.0,2.12,1.0,0.0,2.9,28.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.14,0.67,0.0,1.5,15.07,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,1.33,1.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.68,0.4,0.0,0.9,9.04,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.8,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,55112.0,0.5355042651604955
0,2,29,1,0.0,521,0.0,0.0,0.0,1.11,109,0,0,3.4,34.0,2024-11-09,90,0,0,0,0,0,0,0,False,8,0,0,0,0,11,4,1918554,1,0,0,0.0,9,37809,57146,19337,4.0,True,0,521,,,0,0,0.0,90,GK,West Ham,Everton,0,0,26710,2024,686633,0.0,0,0,0,0.0,0.0226141773164272,0.0226141773164272,26710,West Ham,Łukasz Fabiański,Lukasz Fabianski,3,2,11,4.7,GK,7,0.0,0.0,0.0,0.0,2.17,3.0,0.0,2.4,24.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.86,1.67,0.0,2.3,23.2,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,3.0,0.67,1.33,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.12,1.0,0.0,1.38,13.92,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,0.8,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,43503.0,0.49434514859511264
0,0,26,1,0.0,521,0.0,0.0,0.0,1.69,119,0,0,2.1,21.0,2024-11-25,90,0,0,0,0,0,0,0,False,15,0,0,0,0,12,2,2024219,1,2,0,0.0,6,100409,123115,22706,4.1,False,0,521,,,0,0,0.0,90,GK,Newcastle United,West Ham,0,2,26713,2024,689566,0.0,0,0,0,0.0,0.0,0.0,26713,West Ham,Łukasz Fabiański,Lukasz Fabianski,2,4,12,5.7,GK,6,1.0,0.0,0.0,0.0,1.11,0.0,0.0,3.4,34.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,4.7,0.33,0.0,0.0,0.0,1.8,1.33,0.0,2.9,29.07,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.67,1.0,0.33,1.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.47,0.2,0.0,0.0,0.0,1.34,1.0,0.0,2.06,20.72,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,2.6,0.6,0.8,1.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,105665.0,0.6885770910911323
0,0,-14,0,0.0,521,0.0,0.0,0.0,3.6,129,5,0,0.8,8.0,2024-11-30,90,0,0,0,0,0,0,0,False,1,0,0,0,0,13,2,2052725,1,5,2,0.0,-1,28637,47188,18551,4.1,True,1,521,,,0,0,0.0,90,GK,West Ham,Arsenal,2,5,26730,2024,690358,0.0,0,0,0,0.0,0.0,0.0,26730,West Ham,Łukasz Fabiański,Lukasz Fabianski,5,2,13,3.0,GK,-1,1.0,0.0,0.0,0.0,1.69,0.0,0.0,2.1,21.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.67,0.0,0.0,0.0,1.66,1.0,0.0,2.63,26.47,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.67,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,4.03,0.4,0.0,0.0,0.0,1.68,1.0,0.0,2.48,24.92,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,1.2,1.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,28506.0,0.4356166050594016
0,0,1,0,0.0,521,0.0,0.0,0.0,1.67,137,3,0,2.9,29.4,2024-12-03,90,0,0,0,0,0,0,0,False,11,0,0,0,0,14,3,2094180,1,1,3,0.0,2,35051,56343,21292,4.1,False,0,521,,,0,0,0.0,90,GK,Leicester,West Ham,3,1,26738,2024,691369,0.0,0,0,0,0.0,0.0344630032777786,0.0344630032777786,26738,West Ham,Łukasz Fabiański,Lukasz Fabianski,2,1,14,4.0,GK,2,0.0,0.0,0.0,0.0,3.6,5.0,0.0,0.8,8.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.67,0.0,0.0,0.0,2.13,1.67,0.0,2.1,21.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.33,2.67,1.0,2.33,0.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,4.47,0.4,0.0,0.0,0.0,2.14,1.8,0.0,2.32,23.24,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.2,3.0,1.0,1.6,1.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,41455.0,0.45148451085206415
0,0,10,0,0.3,521,0.0,0.0,0.0,1.63,150,1,0,1.9,18.8,2024-12-09,90,0,0,0,0,0,0,0,False,20,0,0,0,0,15,4,2131496,1,1,2,0.0,2,34824,53017,18193,4.1,True,1,521,,,0,0,0.0,90,GK,West Ham,Wolverhampton Wanderers,2,1,26746,2024,693262,0.0,0,0,0,0.0,0.0365228578448295,0.0365228578448295,26746,West Ham,Łukasz Fabiański,Lukasz Fabianski,3,2,15,2.2,GK,2,0.0,0.0,0.0,0.0,1.67,3.0,0.0,2.9,29.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,4.0,0.33,0.0,0.0,0.0,2.32,2.67,0.0,1.93,19.47,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.33,2.33,1.0,2.67,1.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,4.23,0.4,0.0,0.0,0.0,2.05,2.2,0.0,2.32,23.36,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.2,2.8,1.0,1.6,1.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,3.82,37316.0,0.4890324392641483
0,0,21,0,0.0,521,0.0,0.0,0.0,1.91,152,1,0,5.9,58.8,2024-12-16,90,0,0,0,0,0,0,0,False,3,0,0,0,0,16,8,2170979,1,1,1,0.0,4,34762,55470,20708,4.1,False,0,521,,,0,0,0.0,90,GK,Bournemouth,West Ham,1,1,26754,2024,694814,0.0,0,0,0,0.0,0.0457652397453784,0.0457652397453784,26754,West Ham,Łukasz Fabiański,Lukasz Fabianski,2,3,16,2.6,GK,4,0.0,0.0,0.0,0.0,1.63,1.0,0.0,1.9,18.8,0.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,2.2,0.0,0.0,0.0,0.0,2.3,3.0,0.0,1.87,18.73,0.1,0.0,90.0,0.0,0.0,0.0,0.0,0.67,3.0,1.0,2.33,2.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,3.07,0.4,0.0,0.0,0.0,1.94,1.8,0.0,2.22,22.24,0.06,0.0,90.0,0.0,0.0,0.0,0.0,0.4,3.0,1.0,1.8,1.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,3.92,39483.0,0.4563259733781407
0,0,15,0,0.0,521,0.0,0.0,0.0,0.94,170,1,0,4.2,42.4,2024-12-21,90,0,0,0,0,0,0,0,False,5,0,0,0,0,17,5,2217518,1,1,1,0.0,3,41888,60152,18264,4.1,True,0,521,,,0,0,0.0,90,GK,West Ham,Brighton,1,1,26767,2024,695290,0.0,0,0,0,0.0,0.2951253056526184,0.2951253056526184,26767,West Ham,Łukasz Fabiański,Lukasz Fabianski,3,2,17,2.7,GK,3,0.0,0.0,0.0,0.0,1.91,1.0,0.0,5.9,58.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.6,0.0,0.0,0.0,0.0,1.74,1.67,0.0,3.57,35.67,0.1,0.0,90.0,0.0,0.0,0.0,0.0,0.33,5.0,1.0,1.0,2.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,2.93,0.2,0.0,0.0,0.0,2.1,2.0,0.0,2.72,27.2,0.06,0.0,90.0,0.0,0.0,0.0,0.0,0.4,3.8,1.0,2.0,1.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,3.5,46539.0,0.534176698632932
