assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,18,0,37.8,182,0.19,0.26,0.07,0.77,9,2,0,6.8,20.4,2024-08-18,90,0,0,0,0,0,0,0,False,13,0,0,0,0,1,0,3210033,1,2,0,10.0,2,0,0,0,10.5,True,0,182,,,0,2,0.0622015334665775,90,AMR,Chelsea,Manchester City,0,2,26610,2024,667017,0.0760034248232841,0,2,0,0.0622015334665775,0.3921412527561188,0.3068097531795501,8497,Chelsea,Cole Palmer,Cole Palmer,4,4,1,2.4,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
3,2,61,0,43.8,182,0.15,0.82,0.67,1.8,20,2,1,14.8,82.8,2024-08-25,82,0,0,0,0,0,0,0,False,20,0,0,0,0,2,0,3258422,1,6,2,21.0,17,-189274,66076,255350,10.5,False,1,182,,,1,5,0.3881474733352661,90,AMC,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668756,0.9610626697540284,3,4,1,0.3881474733352661,1.4118603467941284,0.1714234948158264,8497,Chelsea,Cole Palmer,Cole Palmer,3,3,2,9.5,MID,0.0,0.19,0.26,0.07,0.77,2.0,0.0,6.8,20.4,37.8,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.06,0.08,0.0,0.0,2.0,0.0,0.06,0.39,0.31,2.4,0.0,0.06,0.09,0.02,0.26,0.67,0.0,2.27,6.8,12.6,3.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.67,0.0,0.67,0.02,0.03,0.0,0.0,0.67,0.0,0.02,0.13,0.1,0.8,0.0,0.04,0.05,0.01,0.15,0.4,0.0,1.36,4.08,7.56,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.4,0.01,0.02,0.0,0.0,0.4,0.0,0.01,0.08,0.06,0.48,48389.0,-0.5888571553016868
1,2,29,0,62.2,182,0.7,0.81,0.11,0.44,23,1,0,10.7,30.8,2024-09-01,90,0,0,0,0,0,0,0,False,7,0,0,0,0,3,0,4154208,1,1,1,14.0,6,675715,830573,154858,10.6,True,1,182,,,0,2,0.0802133381366729,90,AMC,Chelsea,Crystal Palace,1,1,26630,2024,672435,1.5431007146835327,1,5,0,0.0802133381366729,1.0657234191894531,0.0298467818647623,8497,Chelsea,Cole Palmer,Cole Palmer,3,4,3,8.3,MID,0.0,0.15,0.82,0.67,1.8,2.0,1.0,14.8,82.8,43.8,21.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,17.0,1.0,5.0,0.39,0.96,3.0,3.0,4.0,1.0,0.39,1.41,0.17,9.5,0.0,0.11,0.36,0.25,0.86,1.33,0.33,7.2,34.4,27.2,10.33,57.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.67,0.67,6.33,0.33,2.33,0.15,0.35,1.0,1.0,2.0,0.33,0.15,0.6,0.16,3.97,0.0,0.07,0.22,0.15,0.51,0.8,0.2,4.32,20.64,16.32,6.2,34.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.6,0.4,3.8,0.2,1.4,0.09,0.21,0.6,0.6,1.2,0.2,0.09,0.36,0.1,2.38,895786.0,0.6857050366793819
0,0,15,1,13.3,182,0.03,0.03,0.0,1.78,32,0,0,2.5,11.8,2024-09-14,90,0,0,0,0,0,0,0,False,3,0,0,0,0,4,0,4019324,1,1,0,0.0,3,-160175,371311,531486,10.6,False,0,182,,,0,0,0.0,90,AMC,Bournemouth,Chelsea,0,1,26639,2024,674170,0.024851256981492,0,1,0,0.0,0.024851256981492,0.024851256981492,8497,Chelsea,Cole Palmer,Cole Palmer,3,3,4,7.0,MID,0.0,0.7,0.81,0.11,0.44,1.0,0.0,10.7,30.8,62.2,14.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,0.08,1.54,1.0,1.0,5.0,0.0,0.08,1.07,0.03,8.3,0.0,0.35,0.63,0.28,1.0,1.67,0.33,10.77,44.67,47.93,15.0,87.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,3.0,1.0,8.33,0.33,3.0,0.18,0.86,1.33,1.33,3.67,0.33,0.18,0.96,0.17,6.73,0.0,0.21,0.38,0.17,0.6,1.0,0.2,6.46,26.8,28.76,9.0,52.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.8,0.6,5.0,0.2,1.8,0.11,0.52,0.8,0.8,2.2,0.2,0.11,0.57,0.1,4.04,-134884.0,-0.17742083768554837
0,0,27,1,16.4,182,0.0,0.42,0.42,0.57,50,0,1,7.3,35.6,2024-09-21,63,0,0,0,0,0,0,0,False,19,0,0,0,0,5,0,4094666,1,3,0,21.0,8,16287,179135,162848,10.6,False,0,182,,,1,2,0.3859724700450897,66,AMC,West Ham,Chelsea,0,3,26642,2024,675299,0.2696974873542785,0,1,1,0.3859724700450897,0.9993253350257874,0.3436554074287414,8497,Chelsea,Cole Palmer,Cole Palmer,3,2,5,8.5,MID,1.0,0.03,0.03,0.0,1.78,0.0,0.0,2.5,11.8,13.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.02,0.02,7.0,0.33,0.29,0.55,0.26,1.34,1.0,0.33,9.33,41.8,39.77,11.67,87.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.67,1.0,8.67,0.33,2.33,0.16,0.84,1.33,1.33,3.33,0.33,0.16,0.83,0.08,8.27,0.2,0.21,0.38,0.17,0.96,1.0,0.2,6.96,29.16,31.42,9.0,70.4,0.0,0.0,0.0,0.0,0.4,0.0,0.8,2.0,0.6,5.6,0.2,1.8,0.11,0.52,0.8,0.8,2.4,0.2,0.11,0.58,0.11,5.44,75342.0,0.04762517435077182
0,3,97,0,54.7,182,0.62,3.03,2.41,1.11,54,2,4,28.6,149.0,2024-09-28,90,0,0,0,0,0,0,0,False,5,0,0,0,0,6,0,4079413,1,2,4,82.0,25,-43652,223471,267123,10.6,True,0,182,,,4,7,1.991017818450928,90,AMC,Chelsea,Brighton,4,2,26657,2024,677900,1.2804347276687622,0,4,3,1.229848861694336,2.5886054039001465,0.1305889040231704,8497,Chelsea,Cole Palmer,Cole Palmer,3,4,6,10.5,MID,1.0,0.0,0.42,0.42,0.57,0.0,1.0,7.3,35.6,16.4,21.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,1.0,2.0,0.39,0.27,0.0,0.0,1.0,1.0,0.39,1.0,0.34,8.5,0.67,0.24,0.42,0.18,0.93,0.33,0.33,6.83,26.07,30.63,11.67,81.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,0.33,5.67,0.33,1.33,0.16,0.61,0.33,0.33,2.33,0.33,0.16,0.7,0.13,7.93,0.4,0.21,0.47,0.25,1.07,1.0,0.4,8.42,36.28,34.7,13.2,83.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.6,0.6,7.2,0.4,2.2,0.18,0.57,0.8,0.8,2.6,0.4,0.18,0.78,0.18,7.14,-15253.0,-0.08897785133939673
1,2,32,0,69.9,182,0.1,0.49,0.39,0.85,65,1,0,16.2,36.0,2024-10-06,90,0,0,0,0,0,0,0,False,16,0,0,0,0,7,0,5117243,1,1,1,56.0,6,934716,966767,32051,10.7,True,1,182,,,0,6,0.3766070306301117,90,AMC,Chelsea,Nottingham Forest,1,1,26668,2024,680143,0.6869415044784546,1,6,0,0.3766070306301117,1.2690602540969849,0.3842043578624725,8497,Chelsea,Cole Palmer,Cole Palmer,4,4,7,10.5,MID,0.0,0.62,3.03,2.41,1.11,2.0,4.0,28.6,149.0,54.7,82.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,25.0,4.0,7.0,1.99,1.28,0.0,0.0,4.0,3.0,1.23,2.59,0.13,10.5,0.67,0.22,1.16,0.94,1.15,0.67,1.67,12.8,65.47,28.13,34.33,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.33,12.0,1.67,3.0,0.79,0.52,0.0,0.0,2.0,1.33,0.54,1.2,0.17,8.67,0.4,0.3,1.02,0.72,1.14,1.0,1.2,12.78,62.0,38.08,27.6,83.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.6,1.4,11.8,1.2,3.2,0.57,0.82,0.8,0.8,3.0,1.0,0.42,1.22,0.14,8.76,1037830.0,0.935822141771574
0,0,8,0,16.3,182,0.17,0.55,0.38,1.94,74,2,0,3.7,2.2,2024-10-20,90,0,0,0,0,0,0,0,False,12,0,0,0,0,8,0,5339039,1,1,2,18.0,2,206797,313974,107177,10.8,False,0,182,,,0,4,0.6646588444709778,90,AMC,Liverpool,Chelsea,2,1,26679,2024,682206,0.0672345235943794,0,1,0,0.6646588444709778,0.7013158202171326,0.0890228152275085,8497,Chelsea,Cole Palmer,Cole Palmer,3,5,8,10.5,MID,0.0,0.1,0.49,0.39,0.85,1.0,0.0,16.2,36.0,69.9,56.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,6.0,0.38,0.69,1.0,1.0,6.0,0.0,0.38,1.27,0.38,10.5,0.33,0.24,1.31,1.07,0.84,1.0,1.67,17.37,73.53,47.0,53.0,81.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.67,13.0,1.67,5.0,0.92,0.75,0.33,0.33,3.67,1.33,0.66,1.62,0.29,9.83,0.4,0.29,0.96,0.67,0.95,0.8,1.0,13.06,52.64,43.3,34.6,84.6,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.6,1.2,9.6,1.0,3.4,0.57,0.76,0.4,0.4,3.4,0.8,0.41,1.19,0.18,8.96,221796.0,0.4910281585464596
0,3,35,0,21.9,182,0.26,0.31,0.05,1.92,85,1,1,8.2,40.8,2024-10-27,90,0,0,0,0,0,0,0,False,15,0,0,0,0,9,0,5783880,1,1,2,19.0,10,403200,446848,43648,10.9,True,0,182,,,1,1,0.049186959862709,90,AMC,Chelsea,Newcastle United,2,1,26688,2024,683515,0.1225307434797287,0,1,1,0.049186959862709,0.8952159881591797,0.7234982848167419,8497,Chelsea,Cole Palmer,Cole Palmer,4,4,9,6.5,MID,0.0,0.17,0.55,0.38,1.94,2.0,0.0,3.7,2.2,16.3,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,0.66,0.07,0.0,0.0,1.0,0.0,0.66,0.7,0.09,10.5,0.0,0.3,1.36,1.06,1.3,1.67,1.33,16.17,62.4,46.97,52.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,11.0,1.33,5.67,1.01,0.68,0.33,0.33,3.67,1.0,0.76,1.52,0.2,10.5,0.4,0.18,0.9,0.72,1.25,1.0,1.0,11.66,46.92,34.12,35.4,84.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,1.4,8.8,1.0,3.8,0.68,0.47,0.2,0.2,2.6,0.8,0.53,1.12,0.19,9.4,444841.0,0.8220250521920668
0,1,25,0,37.8,182,0.28,0.51,0.23,1.98,95,1,0,6.7,13.4,2024-11-03,90,0,0,0,0,0,0,0,False,14,0,0,0,0,10,0,6002657,1,1,1,16.0,3,192933,252006,59073,11.0,False,0,182,,,0,3,0.2972387075424194,90,AMC,Manchester United,Chelsea,1,1,26697,2024,685877,0.6372504830360413,0,3,0,0.2972387075424194,0.3050711452960968,0.0,8497,Chelsea,Cole Palmer,Cole Palmer,3,3,10,5.5,MID,0.0,0.26,0.31,0.05,1.92,1.0,1.0,8.2,40.8,21.9,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,1.0,0.05,0.12,0.0,0.0,1.0,1.0,0.05,0.9,0.72,6.5,0.0,0.18,0.45,0.27,1.57,1.33,0.33,9.37,26.33,36.03,31.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,6.0,0.33,3.67,0.36,0.29,0.33,0.33,2.67,0.33,0.36,0.96,0.4,9.17,0.2,0.23,0.96,0.73,1.28,1.2,1.2,12.8,52.72,35.84,39.2,84.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,1.8,10.2,1.2,4.0,0.69,0.49,0.2,0.2,2.6,1.0,0.54,1.29,0.33,9.3,218777.0,0.6202057998129092
