assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,10,0,23.3,645,0.14,0.25,0.11,1.38,104,1,0,3.7,10.4,2024-11-09,73,0,0,0,0,0,0,0,False,9,0,0,0,0,11,0,1085,1,2,0,3.0,2,-14,59,73,4.5,True,0,0,1,0.044168435037136,77,Crystal Palace,Fulham,0,2,26706,2024,686609,0.288084864616394,0,2,0,0.044168435037136,0.1572875678539276,0.0967297852039337,Crystal Palace,3,3,11,0.5,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.10606060606060606
0,1,28,0,0.8,645,0.0,0.27,0.27,2.8,112,1,1,5.5,34.8,2024-11-23,73,0,0,0,0,0,0,0,False,2,0,0,0,0,12,0,1449,1,2,2,19.0,8,240,351,111,4.5,False,0,1,2,0.5174762010574341,79,Aston Villa,Crystal Palace,2,2,26716,2024,688447,0.0,0,0,1,0.5174762010574341,0.4542150199413299,0.0,Crystal Palace,3,4,12,3.3,MID,0.0,0.14,0.25,0.11,1.38,1.0,0.0,3.7,10.4,23.3,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.04,0.29,0.0,0.0,2.0,0.0,0.04,0.16,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,0.5194805194805194
0,0,8,0,15.8,645,0.07,0.07,0.0,0.0,124,0,0,2.6,7.8,2024-11-30,25,0,0,0,0,0,0,0,False,15,0,0,0,0,13,0,10828,0,1,1,2.0,1,8775,9427,652,4.5,True,0,0,0,0.0,20,Crystal Palace,Newcastle United,1,1,26725,2024,690095,0.0833855122327804,0,1,0,0.0,0.2306299358606338,0.2306299358606338,Crystal Palace,4,3,13,2.8,MID,0.0,0.0,0.27,0.27,2.8,1.0,1.0,5.5,34.8,0.8,19.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,1.0,2.0,0.52,0.0,0.0,0.0,0.0,1.0,0.52,0.45,0.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9379.0,0.8706220855243576
0,0,3,0,0.8,645,0.01,0.01,0.0,0.06,136,0,0,0.5,4.2,2024-12-03,14,0,0,0,0,0,0,0,False,10,0,0,0,0,14,0,17867,0,1,0,0.0,1,6772,8455,1683,4.5,False,0,0,0,0.0,11,Ipswich,Crystal Palace,0,1,26737,2024,691352,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,3,2,14,3.0,MID,0.0,0.07,0.07,0.0,0.0,0.0,0.0,2.6,7.8,15.8,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.23,0.23,2.8,0.0,0.07,0.2,0.13,1.39,0.67,0.33,3.93,17.67,13.3,8.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,3.67,0.33,1.0,0.19,0.12,0.0,0.0,1.0,0.33,0.19,0.28,0.11,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7039.0,0.6679818504636023
0,0,6,0,18.3,645,0.06,0.13,0.07,0.22,143,0,0,3.4,10.2,2024-12-07,18,0,0,0,0,0,0,0,False,13,0,0,0,0,15,0,21766,0,2,2,5.0,1,4002,6436,2434,4.5,True,0,0,1,0.0930642038583755,15,Crystal Palace,Manchester City,2,2,26747,2024,692203,0.0171813946217298,0,1,0,0.0930642038583755,0.0930642038583755,0.0,Crystal Palace,4,3,15,1.8,MID,0.0,0.01,0.01,0.0,0.06,0.0,0.0,0.5,4.2,0.8,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03,0.12,0.09,0.95,0.33,0.33,2.87,15.6,5.8,7.0,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.0,3.33,0.33,0.67,0.17,0.03,0.0,0.0,0.33,0.33,0.17,0.23,0.08,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899.0,0.4511837655016911
0,0,3,0,0.0,645,0.0,0.0,0.0,0.15,153,0,0,0.1,1.0,2024-12-15,1,0,0,0,0,0,0,0,False,5,0,0,0,0,16,0,25265,0,3,1,0.0,1,3345,6255,2910,4.5,False,0,0,0,0.0,1,Brighton,Crystal Palace,1,3,26756,2024,694218,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,3,3,16,2.4,MID,0.0,0.06,0.13,0.07,0.22,0.0,0.0,3.4,10.2,18.3,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.09,0.02,0.0,0.0,1.0,0.0,0.09,0.09,0.0,1.8,0.0,0.05,0.07,0.02,0.09,0.0,0.0,2.17,7.4,11.63,2.33,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,1.0,0.0,0.33,0.03,0.03,0.0,0.0,0.67,0.0,0.03,0.11,0.08,2.53,0.0,0.06,0.15,0.09,0.89,0.4,0.2,3.14,13.48,11.8,5.8,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,1.0,2.6,0.2,0.8,0.13,0.08,0.0,0.0,0.8,0.2,0.13,0.19,0.07,2.28,3499.0,0.3649754500818331
0,0,4,0,10.9,645,0.03,0.03,0.0,0.15,163,1,0,1.6,5.0,2024-12-21,22,0,0,0,0,0,0,0,False,1,0,0,0,0,17,0,24990,0,5,1,0.0,1,-186,3048,3234,4.5,True,0,0,0,0.0,16,Crystal Palace,Arsenal,1,5,26765,2024,695493,0.0589111149311065,0,1,0,0.0,0.0849413350224495,0.0260302163660526,Crystal Palace,5,3,17,1.7,MID,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.02,0.05,0.02,0.14,0.0,0.0,1.33,5.13,6.37,1.67,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.03,0.0,2.4,0.0,0.03,0.1,0.07,0.65,0.2,0.2,2.42,11.6,7.14,5.2,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,1.2,2.4,0.2,0.6,0.12,0.02,0.0,0.0,0.4,0.2,0.12,0.16,0.05,2.66,-275.0,-0.029608404966571154
0,0,3,0,0.0,645,0.0,0.0,0.0,0.0,172,0,0,0.0,0.2,2024-12-26,2,0,0,0,0,0,0,0,False,3,0,0,0,0,18,0,23783,0,0,0,0.0,1,-1244,2347,3591,4.5,False,0,0,0,0.0,1,Bournemouth,Crystal Palace,0,0,26772,2024,696177,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,3,3,18,1.0,MID,0.0,0.03,0.03,0.0,0.15,1.0,0.0,1.6,5.0,10.9,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.08,0.03,1.7,0.0,0.03,0.05,0.02,0.17,0.33,0.0,1.7,5.4,9.73,1.67,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.33,1.0,0.0,0.33,0.03,0.03,0.0,0.0,0.67,0.0,0.03,0.06,0.01,1.97,0.0,0.03,0.05,0.01,0.12,0.2,0.0,1.64,5.64,9.16,1.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,1.0,0.0,0.2,0.02,0.03,0.0,0.0,0.6,0.0,0.02,0.08,0.05,2.34,-1207.0,-0.209498147524419
0,0,2,0,0.6,645,0.0,0.0,0.0,0.25,205,0,0,0.1,0.0,2025-01-15,11,0,0,0,0,0,0,0,False,11,0,0,0,0,21,0,17344,0,2,0,0.0,1,-2059,364,2423,4.5,False,0,0,0,0.0,8,Leicester,Crystal Palace,0,2,26806,2024,699314,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,3,1,21,0.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.01,0.0,0.1,0.33,0.0,0.57,2.07,3.63,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.67,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.03,0.01,1.7,0.0,0.02,0.03,0.01,0.12,0.2,0.0,1.12,4.12,6.0,1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.8,1.0,0.0,0.2,0.02,0.02,0.0,0.0,0.4,0.0,0.02,0.04,0.01,1.98,-6439.0,-0.7387872264083244
0,0,5,0,1.1,645,0.0,0.01,0.01,0.15,220,0,0,1.4,5.8,2025-01-18,22,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,16172,0,2,0,7.0,1,-1263,263,1526,4.5,False,0,0,1,0.0198958572000265,21,West Ham,Crystal Palace,0,2,26821,2024,700081,0.0,0,0,0,0.0198958572000265,0.1141937151551246,0.094297856092453,Crystal Palace,3,2,22,0.0,MID,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.0,0.6,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.01,0.01,0.0,0.13,0.33,0.0,0.57,1.73,3.83,0.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.33,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.03,0.01,1.1,0.0,0.02,0.03,0.01,0.15,0.2,0.0,1.04,3.28,5.96,1.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.8,1.0,0.0,0.2,0.02,0.02,0.0,0.0,0.4,0.0,0.02,0.04,0.01,1.5,-1172.0,-0.7059809949692566
