assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,4,0,4.4,577,0.01,0.05,0.04,0.77,19,2,0,3.0,9.0,2024-08-24,33,0,0,0,0,0,0,0,False,18,0,0,0,0,2,0,12039,0,0,4,17.0,1,-2577,221,2798,5.4,False,0,577,,,0,1,0.0363431461155414,30,Sub,Tottenham,Everton,4,0,26617,2024,668002,0.0,0,0,0,0.0363431461155414,0.1092594414949417,0.0729162916541099,26617,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,3,2,0.5,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.8535939052666446
0,0,1,0,0.9,577,0.0,0.0,0.0,0.31,31,0,0,0.2,0.6,2024-09-14,9,0,0,0,0,0,0,0,False,2,0,0,0,0,4,0,8828,0,2,3,0.0,1,-1969,255,2224,5.3,False,0,577,,,0,0,0.0,2,Sub,Aston Villa,Everton,3,2,26638,2024,673949,0.0,0,0,0,0.0,0.0,0.0,26638,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,4,4,0.5,MID,1,0.0,0.01,0.05,0.04,0.77,2.0,0.0,3.0,9.0,4.4,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.07,0.5,0.0,0.0,0.02,0.01,0.26,0.67,0.0,1.0,3.0,1.47,5.67,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.17,0.0,0.0,0.01,0.01,0.15,0.4,0.0,0.6,1.8,0.88,3.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.1,-3211.0,-0.7942718838241226
0,0,10,1,11.9,577,0.05,0.52,0.47,0.19,45,0,0,5.5,10.2,2024-09-21,60,0,0,0,0,0,0,0,False,11,0,0,0,0,5,0,8196,1,1,1,33.0,3,-783,97,880,5.3,False,0,577,,,0,4,0.5145735740661621,65,AMR,Leicester,Everton,1,1,26644,2024,675677,0.0976677238941192,0,1,0,0.5145735740661621,0.6041392683982849,0.0287171751260757,26644,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,1,5,1.7,MID,3,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.2,0.6,0.9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.02,0.01,0.36,0.67,0.0,1.07,3.2,1.77,5.67,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.33,0.0,0.0,0.01,0.01,0.22,0.4,0.0,0.64,1.92,1.06,3.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.2,-632.0,-0.8014329580348004
0,0,5,0,29.9,577,0.41,0.41,0.0,0.55,55,1,0,4.2,12.2,2024-09-28,45,0,0,0,0,0,0,0,False,7,0,0,0,0,6,0,7976,1,1,2,0.0,1,-337,256,593,5.3,True,0,577,,,0,0,0.0,47,AMR,Everton,Crystal Palace,2,1,26654,2024,677812,0.5947535634040833,0,2,0,0.0,0.3245075941085815,0.3245075941085815,26654,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,3,6,1.7,MID,1,1.0,0.05,0.52,0.47,0.19,0.0,0.0,5.5,10.2,11.9,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,0.51,0.1,0.0,0.0,1.0,0.0,0.51,0.6,0.03,1.7,0.33,0.02,0.19,0.17,0.42,0.67,0.0,2.9,6.6,5.73,16.67,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.67,1.67,0.0,1.67,0.18,0.03,0.0,0.0,0.33,0.0,0.18,0.24,0.03,0.9,0.2,0.01,0.11,0.1,0.25,0.4,0.0,1.74,3.96,3.44,10.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.6,1.0,0.0,1.0,0.11,0.02,0.0,0.0,0.2,0.0,0.11,0.14,0.02,0.54,-220.0,-0.39693757361601884
0,0,4,0,0.2,577,0.0,0.02,0.02,0.15,87,0,0,1.0,3.2,2024-10-26,22,0,0,0,0,0,0,0,False,9,0,0,0,0,9,0,6821,0,1,1,7.0,1,-361,51,412,5.2,True,0,577,,,0,1,0.024462416768074,21,Sub,Everton,Fulham,1,1,26687,2024,683155,0.0,0,0,0,0.024462416768074,0.0493199154734611,0.0248574987053871,26687,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,3,9,0.3,MID,1,0.0,0.41,0.41,0.0,0.55,1.0,0.0,4.2,12.2,29.9,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.59,0.0,0.0,2.0,0.0,0.0,0.32,0.32,1.7,0.33,0.15,0.31,0.16,0.35,0.33,0.0,3.3,7.67,14.23,11.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,1.67,0.0,1.33,0.17,0.23,0.0,0.0,1.0,0.0,0.17,0.31,0.12,1.3,0.2,0.09,0.2,0.1,0.36,0.6,0.0,2.58,6.4,9.42,10.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,2.0,1.2,0.0,1.0,0.11,0.14,0.0,0.0,0.6,0.0,0.11,0.21,0.09,0.88,-1155.0,-0.7796976241900648
0,0,21,0,34.0,577,0.14,0.22,0.08,0.74,98,1,0,7.8,22.2,2024-11-02,87,0,0,0,0,0,0,0,False,17,0,0,0,0,10,0,6729,1,0,1,22.0,2,-158,167,325,5.1,False,0,577,,,0,3,0.1031859517097473,90,AMR,Southampton,Everton,1,0,26699,2024,685135,0.2464433759450912,0,2,0,0.1031859517097473,0.0948761627078056,0.0629196986556053,26699,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,1,10,1.5,MID,2,0.0,0.0,0.02,0.02,0.15,0.0,0.0,1.0,3.2,0.2,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.02,0.3,0.33,0.15,0.32,0.16,0.3,0.33,0.0,3.57,8.53,14.0,13.33,42.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.33,1.67,0.0,1.67,0.18,0.23,0.0,0.0,1.0,0.0,0.18,0.33,0.13,1.23,0.2,0.09,0.2,0.11,0.39,0.6,0.0,2.78,7.04,9.46,11.4,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.2,1.4,0.0,1.2,0.12,0.14,0.0,0.0,0.6,0.0,0.12,0.22,0.09,0.94,-92.0,-0.32113821138211385
0,0,8,1,40.1,577,0.13,0.57,0.44,0.83,109,0,0,8.6,16.6,2024-11-09,90,0,0,0,0,0,0,0,False,19,0,0,0,0,11,0,6855,1,0,0,29.0,3,68,353,285,5.1,False,0,577,,,0,3,0.2180749177932739,90,AMR,West Ham,Everton,0,0,26710,2024,686655,0.090523712337017,0,2,0,0.2180749177932739,0.4630704522132873,0.2232726365327835,26710,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,2,11,2.0,MID,3,0.0,0.14,0.22,0.08,0.74,1.0,0.0,7.8,22.2,34.0,22.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.1,0.25,0.0,0.0,2.0,0.0,0.1,0.09,0.06,1.5,0.0,0.18,0.22,0.03,0.48,0.67,0.0,4.33,12.53,21.37,9.67,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,1.33,0.0,1.33,0.04,0.28,0.0,0.0,1.33,0.0,0.04,0.16,0.14,1.17,0.2,0.12,0.23,0.11,0.39,0.4,0.0,3.74,9.68,15.38,12.4,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.6,1.6,0.0,1.6,0.13,0.19,0.0,0.0,1.0,0.0,0.13,0.21,0.09,1.14,126.0,0.10658307210031348
0,0,2,1,23.8,577,0.03,0.09,0.06,1.1,114,0,0,3.8,6.6,2024-11-23,71,0,0,0,0,0,0,0,False,4,0,0,0,0,12,0,6749,1,0,0,8.0,3,-180,231,411,5.1,True,0,577,,,0,2,0.054453507065773,75,AMR,Everton,Brentford,0,0,26715,2024,688460,0.0757120624184608,0,2,0,0.054453507065773,0.1834622174501419,0.1470232754945755,26715,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,3,12,2.7,MID,3,1.0,0.13,0.57,0.44,0.83,0.0,0.0,8.6,16.6,40.1,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.22,0.09,0.0,0.0,2.0,0.0,0.22,0.46,0.22,2.0,0.33,0.09,0.27,0.18,0.57,0.33,0.0,5.8,14.0,24.77,19.33,66.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.67,2.0,0.0,2.33,0.12,0.11,0.0,0.0,1.33,0.0,0.12,0.2,0.1,1.27,0.4,0.15,0.35,0.2,0.49,0.4,0.0,5.42,12.88,23.22,18.2,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.0,2.0,0.0,2.2,0.17,0.21,0.0,0.0,1.4,0.0,0.17,0.31,0.13,1.44,-106.0,-0.2803738317757009
0,0,9,0,1.8,577,0.0,0.29,0.29,0.73,126,4,0,2.6,7.2,2024-12-01,66,0,0,0,0,0,0,0,False,14,0,0,0,0,13,0,6741,1,0,4,17.0,2,-46,203,249,5.1,False,0,577,,,0,5,0.2605434358119964,69,AMR,Manchester United,Everton,4,0,26727,2024,690665,0.0,0,0,0,0.2605434358119964,0.0158621463924646,0.0,26727,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,3,13,2.5,MID,2,1.0,0.03,0.09,0.06,1.1,0.0,0.0,3.8,6.6,23.8,8.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.05,0.08,0.0,0.0,2.0,0.0,0.05,0.18,0.15,2.7,0.67,0.1,0.29,0.19,0.89,0.33,0.0,6.73,15.13,32.63,19.67,82.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,2.67,0.0,2.67,0.13,0.14,0.0,0.0,2.0,0.0,0.13,0.25,0.14,2.07,0.4,0.14,0.26,0.12,0.67,0.4,0.0,5.08,12.16,25.6,13.2,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.8,2.0,0.0,1.8,0.08,0.2,0.0,0.0,1.6,0.0,0.08,0.22,0.16,1.64,-8.0,-0.10176991150442478
0,0,5,0,11.0,577,0.04,0.04,0.0,0.0,134,0,0,1.7,3.8,2024-12-04,7,0,0,0,0,0,0,0,False,20,0,0,0,0,14,0,7013,0,0,4,2.0,1,223,485,262,5.1,True,0,577,,,0,0,0.0,1,Sub,Everton,Wolverhampton Wanderers,4,0,26735,2024,691581,0.1071619465947151,0,1,0,0.0,0.1071619465947151,0.1071619465947151,26735,Everton,Jesper Lindstrøm,Jesper Lindstrom,3,3,14,2.2,MID,1,0.0,0.0,0.29,0.29,0.73,4.0,0.0,2.6,7.2,1.8,17.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,5.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.02,0.0,2.5,0.67,0.05,0.32,0.26,0.89,1.33,0.0,5.0,10.13,21.9,18.0,75.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.33,2.67,0.0,3.33,0.18,0.06,0.0,0.0,1.33,0.0,0.18,0.22,0.12,2.4,0.4,0.06,0.24,0.18,0.71,1.0,0.0,4.76,11.16,19.98,16.6,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,1.2,2.2,0.0,2.8,0.13,0.08,0.0,0.0,1.2,0.0,0.13,0.16,0.09,1.8,272.0,0.29852744310575635
