assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,5,0,11.8,650,0.04,0.04,0.0,1.23,34,2,0,3.0,16.0,2024-09-14,90,0,0,0,0,0,0,0,False,11,0,0,0,0,4,0,2507,1,2,2,2.0,1,1481,1865,384,4.5,True,0,0,0,0.0,90,Crystal Palace,Leicester,2,2,26636,2024,673704,0.0238399654626846,0,1,0,0.0,0.5885730385780334,0.5885730385780334,Crystal Palace,1,3,4,2.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6585148955091151
0,0,18,1,0.2,650,0.0,0.02,0.02,1.7,43,0,0,1.5,10.8,2024-09-21,90,0,0,0,0,0,0,0,False,14,0,0,0,0,5,0,3387,1,0,0,4.0,5,400,739,339,4.5,True,1,0,1,0.0177513975650072,90,Crystal Palace,Manchester United,0,0,26649,2024,675928,0.0,0,0,0,0.0177513975650072,0.0353852212429046,0.0353852212429046,Crystal Palace,2,3,5,3.0,DEF,0.0,0.04,0.04,0.0,1.23,2.0,0.0,3.0,16.0,11.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.59,0.59,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.0,0.37105751391465674
1,0,21,0,11.7,650,0.15,0.31,0.16,0.89,55,2,0,6.1,40.2,2024-09-28,90,0,0,0,0,0,0,0,False,8,0,0,0,0,6,0,6245,1,1,2,9.0,4,1857,2413,556,4.5,False,0,0,1,0.0773942247033119,90,Everton,Crystal Palace,2,1,26654,2024,677821,0.4970260262489319,1,1,0,0.0773942247033119,0.0202152673155069,0.0202152673155069,Crystal Palace,3,3,6,3.3,DEF,1.0,0.0,0.02,0.02,1.7,0.0,0.0,1.5,10.8,0.2,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.04,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858.0,0.625463118895251
0,0,10,0,13.3,650,0.19,0.19,0.0,1.4,66,1,0,3.5,22.0,2024-10-05,90,0,0,0,0,0,0,0,False,12,0,0,0,0,7,0,9337,1,1,0,0.0,2,1960,3153,1193,4.5,True,0,0,0,0.0,90,Crystal Palace,Liverpool,0,1,26662,2024,679172,0.0981369018554687,0,1,0,0.0,0.0981369018554687,0.0,Crystal Palace,5,3,7,2.5,DEF,0.0,0.15,0.31,0.16,0.89,2.0,0.0,6.1,40.2,11.7,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,0.08,0.5,1.0,1.0,1.0,0.0,0.08,0.02,0.02,3.3,0.33,0.06,0.12,0.06,1.27,1.33,0.0,3.53,22.33,7.9,5.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.33,3.33,0.0,0.67,0.03,0.17,0.33,0.33,0.67,0.0,0.03,0.21,0.21,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092.0,0.4509894155545329
0,0,10,0,0.4,650,0.01,0.01,0.0,1.62,77,1,0,2.1,20.2,2024-10-21,90,0,0,0,0,0,0,0,False,16,0,0,0,0,8,0,12100,1,0,1,0.0,2,1809,2900,1091,4.5,False,0,0,0,0.0,90,Nottingham Forest,Crystal Palace,1,0,26677,2024,682451,0.0,0,0,0,0.0,0.2331965416669845,0.2331965416669845,Crystal Palace,3,4,8,2.7,DEF,0.0,0.19,0.19,0.0,1.4,1.0,0.0,3.5,22.0,13.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.1,0.0,2.5,0.33,0.11,0.17,0.06,1.33,1.0,0.0,3.7,24.33,8.4,4.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,0.67,3.67,0.0,0.67,0.03,0.2,0.33,0.33,0.67,0.0,0.03,0.05,0.02,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.0,0.453269857178652
0,0,21,1,0.4,650,0.0,0.1,0.1,0.72,86,0,0,1.7,12.6,2024-10-27,90,0,0,0,0,0,0,0,False,18,0,0,0,0,9,0,11937,1,0,1,4.0,5,-375,698,1073,4.5,True,1,0,1,0.0547277517616748,90,Crystal Palace,Tottenham,1,0,26689,2024,683479,0.0,0,0,0,0.0547277517616748,0.0,0.0,Crystal Palace,2,3,9,2.5,DEF,0.0,0.01,0.01,0.0,1.62,1.0,0.0,2.1,20.2,0.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,2.7,0.0,0.12,0.17,0.05,1.3,1.33,0.0,3.9,27.47,8.47,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,2.67,0.0,0.33,0.03,0.2,0.33,0.33,0.67,0.0,0.03,0.12,0.08,2.83,0.2,0.08,0.11,0.04,1.37,1.2,0.0,3.24,21.84,7.48,3.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,1.0,2.8,0.0,0.4,0.02,0.12,0.2,0.2,0.6,0.0,0.02,0.2,0.18,2.8,-163.0,-0.21174477696216826
0,0,6,0,0.5,650,0.0,0.0,0.0,1.53,100,2,0,1.2,11.8,2024-11-02,90,0,0,0,0,0,0,0,False,20,0,0,0,0,10,0,15861,1,2,2,0.0,1,2983,3733,750,4.5,False,0,0,0,0.0,90,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685249,0.0,0,0,0,0.0,0.0831242501735687,0.0831242501735687,Crystal Palace,3,3,10,2.7,DEF,1.0,0.0,0.1,0.1,0.72,0.0,0.0,1.7,12.6,0.4,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2.5,0.33,0.07,0.1,0.03,1.25,0.67,0.0,2.43,18.27,4.7,1.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,0.67,3.0,0.0,0.33,0.02,0.03,0.0,0.0,0.33,0.0,0.02,0.11,0.08,2.57,0.4,0.07,0.13,0.06,1.27,0.8,0.0,2.98,21.16,5.2,3.4,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.4,0.8,3.6,0.0,0.6,0.03,0.12,0.2,0.2,0.4,0.0,0.03,0.08,0.06,2.8,3924.0,0.6654026321659603
0,0,-1,0,0.6,650,0.01,0.03,0.02,1.83,104,2,0,1.9,17.0,2024-11-09,90,0,0,0,0,0,0,0,False,9,0,0,0,0,11,0,16350,1,2,0,1.0,0,313,1735,1422,4.5,True,1,0,1,0.0130819762125611,90,Crystal Palace,Fulham,0,2,26706,2024,686603,0.0,0,0,0,0.0130819762125611,0.0903094187378883,0.0772274434566497,Crystal Palace,3,3,11,2.0,DEF,0.0,0.0,0.0,0.0,1.53,2.0,0.0,1.2,11.8,0.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.7,0.33,0.0,0.04,0.03,1.29,1.0,0.0,1.67,14.87,0.43,1.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.33,2.67,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.11,2.63,0.2,0.07,0.12,0.05,1.23,1.2,0.0,2.92,21.36,5.26,2.6,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,1.2,2.8,0.0,0.4,0.03,0.12,0.2,0.2,0.4,0.0,0.03,0.09,0.07,2.74,489.0,0.09914475768134305
0,0,4,0,0.0,650,0.0,0.05,0.05,3.11,112,2,0,2.7,23.0,2024-11-23,90,0,0,0,0,0,0,0,False,2,0,0,0,0,12,0,15584,1,2,2,4.0,1,-1137,711,1848,4.5,False,0,0,1,0.0311564765870571,90,Aston Villa,Crystal Palace,2,2,26716,2024,688439,0.0,0,0,0,0.0311564765870571,0.0,0.0,Crystal Palace,3,4,12,0.7,DEF,0.0,0.01,0.03,0.02,1.83,2.0,0.0,1.9,17.0,0.6,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.08,2.0,0.33,0.0,0.04,0.04,1.36,1.33,0.0,1.6,13.8,0.5,1.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.0,2.0,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.05,2.4,0.2,0.04,0.07,0.02,1.42,1.2,0.0,2.08,16.72,3.04,1.0,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.8,2.0,0.0,0.4,0.01,0.02,0.0,0.0,0.2,0.0,0.01,0.1,0.08,2.48,-766.0,-0.44431418522860494
0,0,11,0,1.4,650,0.01,0.21,0.2,0.04,124,1,0,2.7,14.0,2024-11-30,90,0,0,0,0,0,0,0,False,15,0,0,0,0,13,0,15521,1,1,1,12.0,2,-377,605,982,4.5,True,0,0,3,0.1485072821378708,90,Crystal Palace,Newcastle United,1,1,26725,2024,690083,0.0,0,0,0,0.1485072821378708,0.2839222550392151,0.2839222550392151,Crystal Palace,4,3,13,1.0,DEF,0.0,0.0,0.05,0.05,3.11,2.0,0.0,2.7,23.0,0.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.7,0.0,0.0,0.03,0.02,2.16,2.0,0.0,1.93,17.27,0.37,1.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.33,0.67,0.0,0.67,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.05,1.8,0.2,0.0,0.04,0.03,1.76,1.4,0.0,1.92,16.92,0.38,1.8,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.2,1.8,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.08,2.12,-63.0,-0.2375551354757404
