assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,1,30,1,0.0,630,0.0,0.06,0.06,1.66,33,0,0,5.1,41.6,2024-09-14,90,0,0,0,0,0,0,0,False,5,0,0,0,0,4,0,5675,1,0,0,9.0,7,2475,3172,697,4.0,False,0,630,,,Dara O'Shea,0,2,0.0492334738373756,90,DC,Brighton,Ipswich,0,0,26633,2024,673658,0.0,0,0,0,0.0492334738373756,0.0,0.0,26633,Ipswich,Dara O'Shea,Dara O&#039;Shea,2,3,4,3.0,DEF,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6397001809253037
0,0,12,0,0.8,630,0.01,0.07,0.06,2.49,48,1,0,4.6,25.8,2024-09-21,90,0,0,0,0,0,0,0,False,17,0,0,0,0,5,0,50387,1,1,1,19.0,1,38835,42574,3739,4.0,False,1,630,,,Dara O'Shea,0,1,0.0549423620104789,90,DC,Southampton,Ipswich,1,1,26643,2024,675642,0.0,0,0,0,0.0549423620104789,0.5098406076431274,0.5098406076431274,26643,Ipswich,Dara O'Shea,Dara O&#039;Shea,2,1,5,2.7,DEF,1,1.0,0.0,0.06,0.06,1.66,0.0,0.0,5.1,41.6,0.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,3.0,0.33,0.0,0.02,0.02,0.55,0.0,0.0,1.7,13.87,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.0,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.2,0.0,0.01,0.01,0.33,0.0,0.0,1.02,8.32,0.0,1.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.6,44712.0,0.838533457128668
0,0,3,0,0.8,630,0.0,0.04,0.04,0.82,56,2,0,1.9,14.0,2024-09-29,90,0,0,0,0,0,0,0,False,2,0,0,0,0,6,0,65607,1,2,2,4.0,1,15657,23918,8261,4.0,True,0,630,,,Dara O'Shea,0,1,0.0462981611490249,90,DC,Ipswich,Aston Villa,2,2,26659,2024,678361,0.0,0,0,0,0.0462981611490249,0.1322233825922012,0.1322233825922012,26659,Ipswich,Dara O'Shea,Dara O&#039;Shea,3,2,6,2.5,DEF,1,0.0,0.01,0.07,0.06,2.49,1.0,0.0,4.6,25.8,0.8,19.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.51,0.51,2.7,0.33,0.0,0.04,0.04,1.38,0.33,0.0,3.23,22.47,0.27,9.33,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,0.33,2.33,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.17,1.9,0.2,0.0,0.03,0.02,0.83,0.2,0.0,1.94,13.48,0.16,5.6,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2,1.4,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.1,1.14,15220.0,0.48655955747537216
0,0,0,0,0.4,630,0.0,0.05,0.05,3.79,70,4,0,3.6,25.8,2024-10-05,90,0,0,0,0,0,0,0,False,19,0,0,0,0,7,0,84607,1,1,4,10.0,0,16755,21879,5124,4.0,False,0,630,,,Dara O'Shea,0,1,0.0619664788246154,90,DC,West Ham,Ipswich,4,1,26665,2024,679500,0.0,0,0,0,0.0619664788246154,0.0218622460961341,0.0218622460961341,26665,Ipswich,Dara O'Shea,Dara O&#039;Shea,2,2,7,1.7,DEF,0,0.0,0.0,0.04,0.04,0.82,2.0,0.0,1.9,14.0,0.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.13,2.5,0.33,0.0,0.06,0.05,1.66,1.0,0.0,3.87,27.13,0.53,10.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,2.67,0.0,1.33,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.21,0.21,2.73,0.2,0.0,0.03,0.03,0.99,0.6,0.0,2.32,16.28,0.32,6.4,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.6,1.6,0.0,0.8,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.13,1.64,19000.0,0.6204866125986002
0,0,1,0,1.0,630,0.01,0.1,0.09,1.17,73,2,0,0.9,4.2,2024-10-19,62,0,0,0,0,0,0,0,False,8,0,0,0,0,8,0,82888,1,2,0,4.0,1,-827,7081,7908,4.0,True,0,630,,,Dara O'Shea,0,1,0.1237634867429733,69,DR,Ipswich,Everton,0,2,26674,2024,681413,0.0,0,0,0,0.1237634867429733,0.4128659963607788,0.4128659963607788,26674,Ipswich,Dara O'Shea,Dara O&#039;Shea,3,2,8,0.5,DEF,1,0.0,0.0,0.05,0.05,3.79,4.0,0.0,3.6,25.8,0.4,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.02,1.7,0.0,0.0,0.05,0.05,2.37,2.33,0.0,3.37,21.87,0.67,11.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,0.67,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.22,0.22,2.3,0.2,0.0,0.04,0.04,1.75,1.4,0.0,3.04,21.44,0.4,8.4,72.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,1.4,1.6,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.13,1.98,-1719.0,-0.055173794115684835
0,0,-5,0,0.3,630,0.01,0.01,0.0,4.11,83,4,0,2.1,18.4,2024-10-26,90,0,0,0,0,0,0,0,False,4,0,0,0,0,9,0,85621,1,3,4,2.0,0,2037,6448,4411,4.0,False,0,630,,,Dara O'Shea,0,0,0.0,90,DC,Brentford,Ipswich,4,3,26685,2024,683008,0.0,0,0,0,0.0,0.0,0.0,26685,Ipswich,Dara O'Shea,Dara O&#039;Shea,2,3,9,0.5,DEF,0,0.0,0.01,0.1,0.09,1.17,2.0,0.0,0.9,4.2,1.0,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.41,0.41,0.5,0.0,0.0,0.06,0.06,1.93,2.67,0.0,2.13,14.67,0.73,6.0,80.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.0,0.67,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.19,1.57,0.2,0.0,0.06,0.06,1.99,1.8,0.0,3.22,22.28,0.6,9.2,84.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,1.4,1.8,0.0,1.2,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.22,0.22,2.08,2733.0,0.1875863339165669
0,0,10,0,0.6,630,0.01,0.19,0.18,1.55,93,1,0,5.7,42.6,2024-11-02,90,0,0,0,0,0,0,0,False,11,0,0,0,0,10,0,90682,1,1,1,14.0,2,4156,9938,5782,4.0,True,0,630,,,Dara O'Shea,0,2,0.2768182754516601,90,DC,Ipswich,Leicester,1,1,26695,2024,684994,0.0,0,0,0,0.2768182754516601,0.0,0.0,26695,Ipswich,Dara O'Shea,Dara O&#039;Shea,1,2,10,1.0,DEF,2,0.0,0.01,0.01,0.0,4.11,4.0,0.0,2.1,18.4,0.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.05,0.05,3.02,3.33,0.0,2.2,16.13,0.57,5.33,80.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.67,0.33,0.0,0.67,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.14,0.14,0.9,0.0,0.01,0.05,0.05,2.48,2.6,0.0,2.62,17.64,0.66,7.8,84.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,2.2,0.6,0.0,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.22,0.22,1.58,5061.0,0.2643765903307888
0,0,11,0,0.6,630,0.01,0.11,0.1,1.82,108,1,0,4.8,33.2,2024-11-10,90,0,0,0,0,0,0,0,False,18,0,0,0,0,11,0,88151,1,2,1,14.0,2,-2593,5250,7843,4.0,False,0,630,,,Dara O'Shea,0,1,0.1109723895788192,90,DC,Tottenham,Ipswich,1,2,26709,2024,687299,0.0,0,0,0,0.1109723895788192,0.0,0.0,26709,Ipswich,Dara O'Shea,Dara O&#039;Shea,2,3,11,0.8,DEF,2,0.0,0.01,0.19,0.18,1.55,1.0,0.0,5.7,42.6,0.6,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.01,0.1,0.09,2.28,2.33,0.0,2.9,21.73,0.63,6.67,80.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.14,0.67,0.0,0.01,0.08,0.07,2.29,2.6,0.0,2.84,21.0,0.62,6.8,84.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.2,0.8,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.11,1.24,-2531.0,-0.19804475674024288
0,0,18,0,1.4,630,0.01,0.01,0.0,0.8,116,1,0,3.2,26.8,2024-11-24,90,0,0,0,0,0,0,0,False,14,0,0,0,0,12,0,112793,1,1,1,4.0,2,22120,28728,6608,4.0,True,0,630,,,Dara O'Shea,0,0,0.0,90,DC,Ipswich,Manchester United,1,1,26718,2024,689246,0.0,0,0,0,0.0,0.5809940099716187,0.5809940099716187,26718,Ipswich,Dara O'Shea,Dara O&#039;Shea,2,2,12,2.0,DEF,2,0.0,0.01,0.11,0.1,1.82,1.0,0.0,4.8,33.2,0.6,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.8,0.0,0.01,0.1,0.09,2.49,2.0,0.0,4.2,31.4,0.5,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.33,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.77,0.0,0.01,0.09,0.08,2.49,2.4,0.0,3.42,24.84,0.58,8.8,84.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.09,0.9,24642.0,0.6259904912836767
0,0,6,0,1.7,630,0.01,0.01,0.0,1.68,127,1,0,2.1,17.2,2024-11-30,90,0,0,0,0,0,0,0,False,16,0,0,0,0,13,0,127897,1,0,1,2.0,1,15307,19952,4645,4.0,False,1,630,,,Dara O'Shea,0,0,0.0,90,DC,Nottingham Forest,Ipswich,1,0,26728,2024,690008,0.0,0,0,0,0.0,0.1050358414649963,0.1050358414649963,26728,Ipswich,Dara O'Shea,Dara O&#039;Shea,2,4,13,1.8,DEF,1,0.0,0.01,0.01,0.0,0.8,1.0,0.0,3.2,26.8,1.4,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,2.0,0.0,0.01,0.1,0.09,1.39,1.0,0.0,4.57,34.2,0.87,10.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,2.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.19,0.19,1.27,0.0,0.01,0.08,0.07,1.89,1.8,0.0,3.34,25.04,0.78,7.6,84.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.4,1.4,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.96,15104.0,0.622311664024068
