assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,1,26,1,11.9,380,0.02,0.02,0.0,0.44,1,0,0,3.1,19.4,2024-08-16,90,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,403535,1,0,1,0.0,7,0,0,0,4.5,True,0,380,,,0,0,0.0,90,DC,Manchester United,Fulham,1,0,26602,2024,666171,0.0500783920288085,0,1,0,0.0,0.5258881449699402,0.5258881449699402,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,3,3,1,1.9,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,8,0,4.3,380,0.19,0.19,0.0,2.09,13,2,0,1.5,10.2,2024-08-24,90,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,589233,1,1,2,0.0,1,63225,85495,22270,4.5,False,0,380,,,0,0,0.0,90,DC,Brighton,Manchester United,2,1,26612,2024,667710,0.0,0,0,0,0.0,0.4237788021564483,0.4237788021564483,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,2,3,2,4.0,DEF,1.0,0.02,0.02,0.0,0.44,0.0,0.0,3.1,19.4,11.9,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.53,0.53,1.9,0.33,0.01,0.01,0.0,0.15,0.0,0.0,1.03,6.47,3.97,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.18,0.18,0.63,0.2,0.0,0.0,0.0,0.09,0.0,0.0,0.62,3.88,2.38,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.11,0.11,0.38,185698.0,0.5866932677585487
0,0,-5,0,1.3,380,0.01,0.35,0.34,1.73,27,3,0,1.5,9.6,2024-09-01,90,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,549345,1,3,0,4.0,0,-52241,23873,76114,4.5,True,1,380,,,0,1,0.34333536028862,90,DC,Manchester United,Liverpool,0,3,26631,2024,672614,0.0,0,0,0,0.34333536028862,0.5378164052963257,0.5378164052963257,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,5,3,3,2.2,DEF,0.0,0.19,0.19,0.0,2.09,2.0,0.0,1.5,10.2,4.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,4.0,0.33,0.07,0.07,0.0,0.84,0.67,0.0,1.53,9.87,5.4,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.0,2.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.32,0.32,1.97,0.2,0.04,0.04,0.0,0.51,0.4,0.0,0.92,5.92,3.24,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,1.6,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.19,0.19,1.18,-39888.0,-0.5224779221298769
0,0,34,1,0.7,380,0.0,0.0,0.0,1.12,38,0,0,1.8,17.0,2024-09-14,76,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,533899,1,3,0,0.0,6,-34666,26429,61095,4.5,False,0,380,,,0,0,0.0,81,DC,Southampton,Manchester United,0,3,26632,2024,673374,0.0,0,0,0,0.0,1.0169068574905396,1.0169068574905396,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,2,1,4,2.8,DEF,0.0,0.01,0.35,0.34,1.73,3.0,0.0,1.5,9.6,1.3,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.34,0.54,0.54,2.2,0.33,0.07,0.19,0.11,1.42,1.67,0.0,2.03,13.07,5.83,1.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.0,2.67,0.0,0.33,0.11,0.02,0.0,0.0,0.33,0.0,0.11,0.5,0.5,2.7,0.2,0.04,0.11,0.07,0.85,1.0,0.0,1.22,7.84,3.5,0.8,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.6,1.6,0.0,0.2,0.07,0.01,0.0,0.0,0.2,0.0,0.07,0.3,0.3,1.62,-15446.0,-0.3960742196426123
0,0,18,1,1.0,380,0.01,0.22,0.21,1.01,43,0,0,5.4,20.4,2024-09-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,519779,1,0,0,33.0,5,-18924,11003,29927,4.5,False,1,380,,,0,1,0.5962288975715637,90,DC,Crystal Palace,Manchester United,0,0,26649,2024,675944,0.0,0,0,0,0.5962288975715637,0.7875409126281738,0.1913120299577713,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,2,3,5,3.7,DEF,1.0,0.0,0.0,0.0,1.12,0.0,0.0,1.8,17.0,0.7,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,2.8,0.33,0.07,0.18,0.11,1.65,1.67,0.0,1.6,12.27,2.1,1.33,85.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,0.67,2.33,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.66,0.66,3.0,0.4,0.04,0.11,0.07,1.08,1.0,0.0,1.58,11.24,3.64,0.8,69.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,0.6,2.8,0.0,0.2,0.07,0.01,0.0,0.0,0.2,0.0,0.07,0.5,0.5,2.18,-14120.0,-0.4623503542633765
0,0,2,0,10.9,380,0.03,0.27,0.24,4.59,57,3,0,5.5,17.2,2024-09-29,90,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,520368,1,3,0,27.0,0,-5688,30272,35960,4.5,True,1,380,,,0,4,0.1675492227077484,90,DC,Manchester United,Tottenham,0,3,26660,2024,678644,0.0428462885320186,0,1,0,0.1675492227077484,0.2687317430973053,0.120500661432743,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,2,3,6,2.8,DEF,1.0,0.01,0.22,0.21,1.01,0.0,0.0,5.4,20.4,1.0,33.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.79,0.19,3.7,0.67,0.01,0.19,0.18,1.29,1.0,0.0,2.9,15.67,1.0,12.33,85.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.0,0.0,3.67,0.0,0.67,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.78,0.58,2.9,0.6,0.05,0.16,0.11,1.28,1.0,0.0,2.66,15.32,3.84,7.4,87.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.4,0.6,3.8,0.0,0.4,0.19,0.01,0.0,0.0,0.2,0.0,0.19,0.66,0.54,2.92,589.0,-0.08587993719048194
0,0,11,0,13.0,380,0.02,0.04,0.02,0.86,75,1,0,5.0,20.0,2024-10-19,90,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,477255,1,1,2,17.0,2,-19003,11289,30292,4.5,True,0,380,,,0,1,0.016093373298645,90,DL,Manchester United,Brentford,2,1,26675,2024,681292,0.0145107619464397,0,1,0,0.016093373298645,0.7362977266311646,0.7362977266311646,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,3,3,8,0.7,DEF,0.0,0.03,0.27,0.24,4.59,3.0,0.0,5.5,17.2,10.9,27.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.17,0.04,0.0,0.0,1.0,0.0,0.17,0.27,0.12,2.8,0.67,0.01,0.16,0.15,2.24,1.0,0.0,4.23,18.2,4.2,20.0,85.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.0,0.0,3.67,0.0,1.67,0.25,0.01,0.0,0.0,0.33,0.0,0.25,0.69,0.44,3.1,0.4,0.05,0.21,0.16,2.11,1.6,0.0,3.14,14.88,3.64,12.8,87.2,0.0,0.0,0.0,0.0,0.6,0.0,1.0,2.0,0.4,2.4,0.0,1.2,0.22,0.01,0.0,0.0,0.2,0.0,0.22,0.61,0.46,3.1,-43113.0,-0.4570116158822539
0,0,11,0,1.0,380,0.01,0.01,0.0,2.98,90,2,0,2.2,20.6,2024-10-27,90,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,469367,1,1,2,0.0,1,-10016,6074,16090,4.5,False,0,380,,,0,0,0.0,90,DC,West Ham,Manchester United,2,1,26690,2024,683466,0.0,0,0,0,0.0,0.1956304311752319,0.1956304311752319,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,2,2,9,0.8,DEF,0.0,0.02,0.04,0.02,0.86,1.0,0.0,5.0,20.0,13.0,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.02,0.01,0.0,0.0,1.0,0.0,0.02,0.74,0.74,0.7,0.33,0.02,0.18,0.16,2.15,1.33,0.0,5.3,19.2,8.3,25.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,0.67,2.33,0.0,2.0,0.26,0.02,0.0,0.0,0.67,0.0,0.26,0.6,0.35,2.4,0.4,0.01,0.18,0.16,1.86,1.4,0.0,3.84,16.84,5.38,16.2,87.2,0.0,0.0,0.0,0.0,0.6,0.0,1.0,2.0,0.4,2.6,0.0,1.4,0.22,0.01,0.0,0.0,0.4,0.0,0.22,0.67,0.52,2.44,-7888.0,-0.45190398844973834
0,0,4,0,0.6,380,0.0,0.0,0.0,1.11,95,1,0,1.7,16.6,2024-11-03,90,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,458201,1,1,1,0.0,1,-13297,10981,24278,4.4,True,1,380,,,0,0,0.0,90,DC,Manchester United,Chelsea,1,1,26697,2024,685857,0.0,0,0,0,0.0,0.0,0.0,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,3,3,10,0.8,DEF,0.0,0.01,0.01,0.0,2.98,2.0,0.0,2.2,20.6,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.0,0.02,0.11,0.09,2.81,2.0,0.0,4.23,19.27,8.3,14.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,1.0,0.0,1.67,0.06,0.02,0.0,0.0,0.67,0.0,0.06,0.4,0.35,1.43,0.4,0.01,0.11,0.09,2.11,1.2,0.0,3.98,19.04,5.32,15.4,87.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.6,0.8,2.8,0.0,1.2,0.16,0.01,0.0,0.0,0.4,0.0,0.16,0.6,0.45,2.16,-11166.0,-0.37712357128676366
0,0,29,1,6.2,380,0.01,0.01,0.0,0.77,106,0,0,2.7,21.0,2024-11-10,90,0,0,0,0,0,0,0,False,11,0,0,0,0,11,0,459622,1,0,3,0.0,6,-760,13472,14232,4.4,True,0,380,,,0,0,0.0,90,DC,Manchester United,Leicester,3,0,26708,2024,687342,0.0,0,0,0,0.0,0.7271810173988342,0.7271810173988342,10802,Manchester United,Lisandro Martínez,Lisandro Martínez,1,3,11,2.7,DEF,0.0,0.0,0.0,0.0,1.11,1.0,0.0,1.7,16.6,0.6,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.01,0.02,0.01,1.65,1.33,0.0,2.97,19.07,4.87,5.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,1.33,0.0,0.33,0.01,0.0,0.0,0.0,0.33,0.0,0.01,0.31,0.31,0.77,0.2,0.01,0.11,0.09,2.11,1.4,0.0,3.96,18.96,5.3,15.4,90.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.2,1.0,1.8,0.0,1.2,0.16,0.01,0.0,0.0,0.4,0.0,0.16,0.4,0.25,1.76,1421.0,-0.027432861680623737
