assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,3,33,0,1.8,389,0.0,0.07,0.07,0.23,1,0,1,5.2,33.2,2024-08-16,29,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,172194,0,0,1,17.0,8,0,0,0,7.0,True,0,389,,,1,1,0.0952313393354415,28,Sub,Manchester United,Fulham,1,0,26602,2024,666182,0.0,0,0,1,0.0952313393354415,0.1898372620344162,0.0946059226989746,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,3,3,1,2.2,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,5,0,11.0,389,0.03,0.03,0.0,1.28,13,1,0,2.6,11.4,2024-08-24,45,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,482527,0,1,2,4.0,1,206599,232248,25649,7.1,False,0,389,,,0,0,0.0,43,Sub,Brighton,Manchester United,2,1,26612,2024,667721,0.0861924812197685,0,1,0,0.0,0.0861924812197685,0.0,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,2,3,2,4.5,FWD,0.0,0.0,0.07,0.07,0.23,0.0,1.0,5.2,33.2,1.8,17.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.19,0.09,2.2,0.0,0.0,0.02,0.02,0.08,0.0,0.33,1.73,11.07,0.6,5.67,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.67,0.33,0.33,0.03,0.0,0.0,0.0,0.0,0.33,0.03,0.06,0.03,0.73,0.0,0.0,0.01,0.01,0.05,0.0,0.2,1.04,6.64,0.36,3.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.2,0.2,0.02,0.0,0.0,0.0,0.0,0.2,0.02,0.04,0.02,0.44,310333.0,0.8010911332818916
0,0,-6,0,4.0,389,0.02,0.9,0.88,1.3,27,3,0,4.4,0.8,2024-09-01,85,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,404151,1,3,0,39.0,1,-81776,50995,132771,7.1,True,1,389,,,0,3,1.0152345895767212,90,FW,Manchester United,Liverpool,0,3,26631,2024,672622,0.0,0,0,0,1.0152345895767212,1.0950276851654053,0.0797931998968124,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,5,3,3,2.8,FWD,0.0,0.03,0.03,0.0,1.28,1.0,0.0,2.6,11.4,11.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.09,0.0,4.5,0.0,0.01,0.03,0.02,0.5,0.33,0.33,2.6,14.87,4.27,7.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,3.0,0.33,0.33,0.03,0.03,0.0,0.0,0.33,0.33,0.03,0.09,0.03,2.23,0.0,0.01,0.02,0.01,0.3,0.2,0.2,1.56,8.92,2.56,4.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.8,0.2,0.2,0.02,0.02,0.0,0.0,0.2,0.2,0.02,0.06,0.02,1.34,-78376.0,-0.4450007074213946
0,0,8,1,24.3,389,0.03,1.17,1.14,1.12,38,0,0,9.5,15.4,2024-09-14,90,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,391281,1,3,0,55.0,2,-33435,66379,99814,7.0,False,0,389,,,0,3,1.2402606010437012,90,FW,Southampton,Manchester United,0,3,26632,2024,673382,0.0852045714855194,0,2,0,1.2402606010437012,1.5277076959609983,0.2022425085306167,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,2,1,4,1.8,FWD,0.0,0.02,0.9,0.88,1.3,3.0,0.0,4.4,0.8,4.0,39.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,1.02,0.0,0.0,0.0,0.0,0.0,1.02,1.1,0.08,2.8,0.0,0.02,0.33,0.32,0.94,1.33,0.33,4.07,15.13,5.6,20.0,53.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,1.0,3.33,0.33,1.33,0.37,0.03,0.0,0.0,0.33,0.33,0.37,0.46,0.06,3.17,0.0,0.01,0.2,0.19,0.56,0.8,0.2,2.44,9.08,3.36,12.0,31.8,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,0.6,2.0,0.2,0.8,0.22,0.02,0.0,0.0,0.2,0.2,0.22,0.27,0.03,1.9,-12870.0,-0.20118175855782133
0,0,11,1,28.6,389,0.22,0.32,0.1,0.17,43,0,0,4.5,5.2,2024-09-21,60,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,370580,1,0,0,11.0,2,-26804,31735,58539,7.0,False,0,389,,,0,1,0.052451979368925,61,FW,Crystal Palace,Manchester United,0,0,26649,2024,675952,0.388383537530899,0,2,0,0.052451979368925,0.388383537530899,0.0,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,2,3,5,1.7,FWD,1.0,0.03,1.17,1.14,1.12,0.0,0.0,9.5,15.4,24.3,55.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,1.24,0.09,0.0,0.0,2.0,0.0,1.24,1.53,0.2,1.8,0.33,0.03,0.7,0.67,1.23,1.33,0.0,5.5,9.2,13.1,32.67,73.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,0.67,1.33,0.0,2.0,0.75,0.06,0.0,0.0,1.0,0.0,0.75,0.9,0.09,3.03,0.2,0.02,0.43,0.42,0.79,0.8,0.2,4.34,12.16,8.22,23.0,49.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,0.6,2.4,0.2,1.4,0.47,0.03,0.0,0.0,0.6,0.2,0.47,0.58,0.08,2.26,-20701.0,-0.2969182710414959
0,0,6,0,0.7,389,0.01,0.26,0.25,1.99,57,1,0,2.6,8.4,2024-09-29,45,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,311001,1,3,0,17.0,1,-61513,9510,71023,6.9,True,0,389,,,0,1,0.120500661432743,51,FW,Manchester United,Tottenham,0,3,26660,2024,678652,0.0,0,0,0,0.120500661432743,0.120500661432743,0.0,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,2,3,6,1.5,FWD,1.0,0.22,0.32,0.1,0.17,0.0,0.0,4.5,5.2,28.6,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.05,0.39,0.0,0.0,2.0,0.0,0.05,0.39,0.0,1.7,0.67,0.09,0.8,0.71,0.86,1.0,0.0,6.13,7.13,18.97,35.0,78.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,0.0,1.67,0.0,2.33,0.77,0.16,0.0,0.0,1.33,0.0,0.77,1.0,0.09,2.1,0.4,0.06,0.5,0.44,0.82,0.8,0.2,5.24,13.2,13.94,25.2,61.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.4,0.6,2.8,0.2,1.6,0.48,0.11,0.0,0.0,1.0,0.2,0.48,0.66,0.08,2.6,-59579.0,-0.7638235257596265
0,0,2,0,0.3,389,0.0,0.0,0.0,0.14,62,0,0,0.0,0.0,2024-10-06,26,0,0,0,0,0,0,0,False,2,0,0,0,0,7,0,264215,0,0,0,0.0,1,-49841,6197,56038,6.8,False,0,389,,,0,0,0.0,23,Sub,Aston Villa,Manchester United,0,0,26670,2024,680101,0.0,0,0,0,0.0,0.0,0.0,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,2,4,7,1.5,FWD,0.0,0.01,0.26,0.25,1.99,1.0,0.0,2.6,8.4,0.7,17.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,1.5,0.67,0.09,0.58,0.5,1.09,0.33,0.0,5.53,9.67,17.87,27.67,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.67,0.0,1.67,0.47,0.16,0.0,0.0,1.33,0.0,0.47,0.68,0.07,1.67,0.4,0.06,0.54,0.47,1.17,1.0,0.0,4.72,8.24,13.72,25.2,65.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.0,0.4,1.4,0.0,1.6,0.49,0.11,0.0,0.0,1.0,0.0,0.49,0.64,0.06,2.46,-46786.0,-0.8008516108299188
0,0,0,0,2.4,389,0.02,0.02,0.0,0.16,75,0,0,0.5,0.2,2024-10-19,16,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,238824,0,1,2,2.0,1,-28362,5142,33504,6.8,True,0,389,,,0,0,0.0,9,Sub,Manchester United,Brentford,2,1,26675,2024,681300,0.0,0,0,0,0.0,0.0636266618967056,0.0636266618967056,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,3,3,8,1.0,FWD,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.3,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.33,0.08,0.19,0.12,0.77,0.33,0.0,2.37,4.53,9.87,9.33,43.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,1.33,0.0,0.67,0.06,0.13,0.0,0.0,0.67,0.0,0.06,0.17,0.0,1.57,0.4,0.06,0.53,0.47,0.94,0.8,0.0,4.2,5.96,11.58,24.4,61.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.8,0.0,1.4,0.0,1.6,0.49,0.09,0.0,0.0,0.8,0.0,0.49,0.63,0.06,1.86,-25391.0,-0.7338922527557833
1,0,15,0,11.3,389,0.01,0.16,0.15,0.97,90,1,0,3.7,15.0,2024-10-27,11,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,218550,0,1,2,11.0,4,-21078,1166,22244,6.7,False,0,389,,,0,2,0.1198979169130325,8,Sub,West Ham,Manchester United,2,1,26690,2024,683475,0.5618489980697632,1,1,0,0.1198979169130325,0.0688201710581779,0.0,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,2,2,9,1.8,FWD,0.0,0.02,0.02,0.0,0.16,0.0,0.0,0.5,0.2,2.4,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.0,0.0,0.01,0.09,0.08,0.76,0.33,0.0,1.03,2.87,1.13,6.33,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.02,1.33,0.4,0.06,0.35,0.3,0.72,0.2,0.0,3.42,5.84,11.26,17.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.4,1.4,0.0,1.0,0.28,0.09,0.0,0.0,0.8,0.0,0.28,0.42,0.05,1.5,-20274.0,-0.9003844510892781
0,0,3,0,0.3,389,0.0,0.0,0.0,0.02,95,0,0,0.3,0.2,2024-11-03,6,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,203676,0,1,1,2.0,1,-15946,1902,17848,6.7,True,0,389,,,0,0,0.0,4,Sub,Manchester United,Chelsea,1,1,26697,2024,685866,0.0,0,0,0,0.0,0.0,0.0,8044,Manchester United,Joshua Zirkzee,Joshua Zirkzee,3,3,10,1.5,FWD,0.0,0.01,0.16,0.15,0.97,1.0,0.0,3.7,15.0,11.3,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.12,0.56,1.0,1.0,1.0,0.0,0.12,0.07,0.0,1.8,0.0,0.01,0.06,0.05,0.42,0.33,0.0,1.4,5.07,4.67,4.33,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,0.0,0.67,0.04,0.19,0.33,0.33,0.33,0.0,0.04,0.04,0.02,1.43,0.2,0.05,0.15,0.1,0.69,0.4,0.0,2.26,5.76,8.66,8.2,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8,1.8,0.0,0.8,0.06,0.19,0.2,0.2,0.6,0.0,0.06,0.13,0.01,1.5,-14874.0,-0.8073924050632911
