assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
1,0,20,1,16.3,149,0.02,0.02,0.0,0.45,3,0,0,4.7,31.0,2024-08-17,90,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,4093,1,3,0,0.0,6,0,0,0,5.0,False,0,0,0,0.0,90,Everton,Brighton,0,3,26605,2024,666344,0.1089806854724884,1,1,0,0.0,1.0955357551574707,0.98655503988266,Brighton,3,3,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,4,0,12.4,149,0.01,0.01,0.0,0.67,42,1,0,2.4,9.4,2024-09-22,28,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,8372,0,2,2,2.0,1,-866,116,982,4.9,True,0,0,0,0.0,24,Brighton,Nottingham Forest,2,2,26650,2024,676312,0.0268027447164058,0,1,0,0.0,0.0268027447164058,0.0,Brighton,4,3,5,0.3,MID,1.0,0.02,0.02,0.0,0.45,0.0,0.0,4.7,31.0,16.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.11,1.0,1.0,1.0,0.0,0.0,1.1,0.99,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279.0,-0.7887067395264117
0,0,5,0,11.9,149,0.01,0.01,0.0,3.85,54,4,0,2.1,9.0,2024-09-28,56,0,0,0,0,0,0,0,False,6,0,0,0,0,6,0,7980,1,2,4,0.0,1,-485,242,727,4.9,False,0,0,0,0.0,65,Chelsea,Brighton,4,2,26657,2024,677914,0.0247654933482408,0,1,0,0.0,0.1885515749454498,0.1637860834598541,Brighton,3,4,6,0.7,MID,0.0,0.01,0.01,0.0,0.67,1.0,0.0,2.4,9.4,12.4,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-392.0,-0.500515995872033
0,0,6,0,0.2,149,0.0,0.0,0.0,0.2,64,0,0,0.3,2.8,2024-10-06,16,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,7619,0,2,3,0.0,1,-434,183,617,4.9,True,0,0,0,0.0,14,Brighton,Tottenham,3,2,26671,2024,680431,0.0,0,0,0,0.0,0.0,0.0,Brighton,2,3,7,0.8,MID,0.0,0.01,0.01,0.0,3.85,4.0,0.0,2.1,9.0,11.9,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.19,0.16,0.7,0.33,0.01,0.01,0.0,1.66,1.67,0.0,3.07,16.47,13.53,0.67,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,2.0,2.67,0.0,0.0,0.0,0.05,0.33,0.33,1.0,0.0,0.0,0.44,0.38,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-361.0,-0.5425
0,0,2,0,0.0,149,0.0,0.14,0.14,0.27,76,0,0,2.4,7.4,2024-10-19,19,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,7370,0,1,0,17.0,1,-332,110,442,4.9,False,0,0,1,0.3365251421928406,18,Newcastle United,Brighton,0,1,26676,2024,681378,0.0,0,0,0,0.3365251421928406,0.3365251421928406,0.0,Brighton,3,4,8,1.0,MID,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,2.8,0.2,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.01,0.01,0.0,1.57,1.67,0.0,1.6,7.07,8.17,0.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,3.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.67,0.0,0.0,0.07,0.05,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-249.0,-0.6014492753623188
0,0,1,0,1.0,149,0.0,0.0,0.0,0.53,84,2,0,0.0,0.0,2024-10-26,10,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,7304,0,2,2,0.0,1,-115,173,288,4.8,True,0,0,0,0.0,6,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683035,0.0,0,0,0,0.0,0.1136952266097068,0.1136952266097068,Brighton,3,3,9,1.0,MID,0.0,0.0,0.14,0.14,0.27,0.0,0.0,2.4,7.4,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,1.0,0.0,0.0,0.05,0.05,1.44,1.33,0.0,1.6,6.4,4.03,5.67,30.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.33,1.0,0.0,0.33,0.11,0.01,0.0,0.0,0.33,0.0,0.11,0.18,0.05,0.83,0.2,0.01,0.04,0.03,1.09,1.0,0.0,2.38,11.92,8.16,3.8,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,1.8,2.0,0.0,0.2,0.07,0.03,0.2,0.2,0.6,0.0,0.07,0.33,0.23,0.88,-66.0,-0.24945770065075923
0,0,2,0,12.0,149,0.07,0.1,0.03,0.32,94,0,0,2.3,4.6,2024-11-02,14,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,7204,0,1,2,6.0,1,-155,269,424,4.8,False,0,0,1,0.0224685128778219,12,Liverpool,Brighton,2,1,26696,2024,685050,0.0738180056214332,0,1,0,0.0224685128778219,0.1358888745307922,0.1134203672409057,Brighton,3,5,10,0.0,MID,0.0,0.0,0.0,0.0,0.53,2.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.0,0.0,0.0,0.05,0.05,0.33,0.67,0.0,0.9,3.4,0.4,5.67,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.0,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.04,0.93,0.0,0.0,0.03,0.03,1.1,1.4,0.0,1.44,5.72,5.1,3.8,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,2.2,1.0,0.0,0.2,0.07,0.01,0.0,0.0,0.4,0.0,0.07,0.13,0.06,0.76,-100.0,-0.22366522366522368
0,0,5,0,0.8,149,0.0,0.0,0.0,0.89,113,1,0,0.9,7.8,2024-11-23,26,0,0,0,0,0,0,0,False,3,0,0,0,0,12,0,6873,0,2,1,0.0,1,-135,138,273,4.8,False,0,0,0,0.0,21,Bournemouth,Brighton,1,2,26712,2024,688388,0.0,0,0,0,0.0,0.0513505712151527,0.0513505712151527,Brighton,3,3,12,0.7,MID,0.0,0.07,0.1,0.03,0.32,0.0,0.0,2.3,4.6,12.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.02,0.07,0.0,0.0,1.0,0.0,0.02,0.14,0.11,0.0,0.0,0.02,0.08,0.06,0.37,0.67,0.0,1.57,4.0,4.33,7.67,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,1.0,0.0,0.67,0.12,0.02,0.0,0.0,0.33,0.0,0.12,0.2,0.08,0.67,0.0,0.02,0.05,0.03,1.03,1.2,0.0,1.42,4.76,5.02,4.6,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,2.2,1.0,0.0,0.4,0.07,0.02,0.0,0.0,0.4,0.0,0.07,0.15,0.08,0.7,-331.0,-0.3284671532846715
0,0,-4,0,1.7,149,0.01,0.09,0.08,0.05,122,0,0,0.5,0.0,2024-11-29,18,0,0,0,0,0,0,0,False,17,0,0,0,0,13,0,6789,0,1,1,7.0,0,-107,128,235,4.8,True,1,0,1,0.0401929169893264,14,Brighton,Southampton,1,1,26723,2024,689626,0.0,0,0,0,0.0401929169893264,0.0965175405144691,0.0965175405144691,Brighton,1,3,13,1.0,MID,0.0,0.0,0.0,0.0,0.89,1.0,0.0,0.9,7.8,0.8,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.7,0.0,0.02,0.03,0.01,0.58,1.0,0.0,1.07,4.13,4.6,2.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.0,0.0,0.33,0.01,0.02,0.0,0.0,0.33,0.0,0.01,0.1,0.09,0.57,0.0,0.01,0.05,0.03,0.44,0.6,0.0,1.18,4.52,2.8,4.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.0,0.0,0.4,0.07,0.01,0.0,0.0,0.2,0.0,0.07,0.13,0.06,0.7,-84.0,-0.29476584022038566
0,0,11,0,8.2,149,0.01,0.07,0.06,0.63,135,2,0,1.7,4.6,2024-12-05,85,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,6605,1,1,3,4.0,2,-197,72,269,4.8,False,0,0,1,0.1054310053586959,88,Fulham,Brighton,3,1,26736,2024,691622,0.0,0,0,0,0.1054310053586959,0.0279458928853273,0.0279458928853273,Brighton,3,3,14,0.8,MID,0.0,0.01,0.09,0.08,0.05,0.0,0.0,0.5,0.0,1.7,7.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.1,1.0,0.0,0.03,0.06,0.04,0.42,0.33,0.0,1.23,4.13,4.83,4.33,19.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,1.33,0.67,0.0,0.67,0.02,0.02,0.0,0.0,0.33,0.0,0.02,0.09,0.09,0.57,0.0,0.02,0.07,0.05,0.41,0.6,0.0,1.22,3.96,3.1,6.0,17.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,1.2,0.8,0.0,0.6,0.08,0.01,0.0,0.0,0.2,0.0,0.08,0.15,0.07,0.74,-184.0,-0.5777126099706745
