assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,1,0,0.0,586,0.0,0.0,0.0,0.37,87,1,0,0.4,4.2,2024-10-26,1,0,0,0,0,0,0,0,False,8,0,0,0,0,9,0,4314,0,1,1,0.0,1,-195,28,223,4.4,False,0,586,,,0,0,0.0,1,Sub,Everton,Fulham,1,1,26687,2024,683170,0.0,0,0,0,0.0,0.0,0.0,26687,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,3,3,9,0.3,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.7768924302788844
0,0,3,0,0.0,586,0.0,0.0,0.0,0.06,135,0,0,0.0,0.0,2024-12-05,1,0,0,0,0,0,0,0,False,5,0,0,0,0,14,0,4216,0,1,3,0.0,1,-161,11,172,4.4,True,0,586,,,0,0,0.0,1,Sub,Fulham,Brighton,3,1,26736,2024,691612,0.0,0,0,0,0.0,0.0,0.0,26736,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,3,3,14,0.1,DEF,1,0.0,0.0,0.0,0.0,0.37,1.0,0.0,0.4,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.12,0.33,0.0,0.13,1.4,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.07,0.2,0.0,0.08,0.84,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-98.0,-0.8797814207650273
0,0,3,0,0.0,586,0.0,0.0,0.0,0.0,145,0,0,0.0,0.2,2024-12-08,1,0,0,0,0,0,0,0,False,1,0,0,0,0,15,0,4220,0,1,1,0.0,1,-36,28,64,4.4,True,0,586,,,0,0,0.0,1,Sub,Fulham,Arsenal,1,1,26749,2024,692724,0.0,0,0,0,0.0,0.0,0.0,26749,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,5,3,15,-0.5,DEF,1,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.14,0.33,0.0,0.13,1.4,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.09,0.2,0.0,0.08,0.84,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,4.0,-0.391304347826087
0,0,10,0,0.0,586,0.0,0.0,0.0,2.13,155,2,0,2.0,20.4,2024-12-14,90,0,0,0,0,0,0,0,False,12,0,0,0,0,16,0,4282,1,2,2,0.0,1,10,68,58,4.4,False,0,586,,,0,0,0.0,90,DC,Liverpool,Fulham,2,2,26752,2024,693771,0.0,0,0,0,0.0,0.6392984986305237,0.6392984986305237,26752,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,3,5,16,-0.4,DEF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.14,0.33,0.0,0.13,1.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,0.09,0.2,0.0,0.08,0.88,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,62.0,0.07936507936507936
0,0,8,0,0.5,586,0.0,0.0,0.0,1.18,267,1,0,1.9,18.8,2025-02-25,75,0,0,0,0,0,0,0,False,20,0,0,0,0,27,0,4647,1,2,1,0.0,2,0,53,53,4.4,False,0,586,,,0,0,0.0,78,DC,Wolverhampton Wanderers,Fulham,1,2,26867,2024,709043,0.0,0,0,0,0.0,0.4603134095668793,0.4603134095668793,26867,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,3,3,27,0.7,DEF,2,0.0,0.0,0.0,0.0,2.13,2.0,0.0,2.0,20.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,-0.4,0.0,0.0,0.0,0.0,0.73,0.67,0.0,0.67,6.87,0.0,0.0,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,-0.27,0.0,0.0,0.0,0.0,0.51,0.6,0.0,0.48,4.96,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,-0.1,365.0,0.0
0,0,5,0,1.5,586,0.01,0.03,0.02,2.38,291,2,0,2.0,14.8,2025-04-01,90,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,4670,1,1,2,4.0,1,-25,19,44,4.4,False,0,586,,,0,1,0.0159940905869007,90,DC,Arsenal,Fulham,2,1,26892,2024,715958,0.0,0,0,0,0.0159940905869007,0.0,0.0,26892,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,3,5,30,-0.2,DEF,1,0.0,0.0,0.0,0.0,1.18,1.0,0.0,1.9,18.8,0.5,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.7,0.0,0.0,0.0,0.0,1.1,1.0,0.0,1.3,13.13,0.17,0.0,55.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,-0.07,0.0,0.0,0.0,0.0,0.75,0.8,0.0,0.86,8.72,0.1,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.04,23.0,-0.3968253968253968
0,0,3,0,0.0,586,0.0,0.0,0.0,0.03,363,0,0,0.0,0.0,2025-05-18,1,0,0,0,0,0,0,0,False,4,0,0,0,0,37,0,4789,0,3,2,0.0,1,3,26,23,4.4,False,0,586,,,0,0,0.0,1,Sub,Brentford,Fulham,2,3,26964,2024,728521,0.0,0,0,0,0.0,0.0,0.0,26964,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,3,3,37,0.2,DEF,1,0.0,0.01,0.03,0.02,2.38,2.0,0.0,2.0,14.8,1.5,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-0.2,0.0,0.0,0.01,0.01,1.9,1.67,0.0,1.97,18.0,0.67,1.33,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,1.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.37,0.37,0.03,0.0,0.0,0.01,0.0,1.15,1.0,0.0,1.18,10.84,0.4,0.8,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,1.8,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,-0.06,119.0,0.061224489795918366
0,0,5,0,0.3,586,0.0,0.0,0.0,2.84,372,2,0,2.3,22.8,2025-05-25,90,0,0,0,0,0,0,0,False,13,0,0,0,0,38,0,4805,1,2,0,0.0,1,-5,40,45,4.4,True,0,586,,,0,0,0.0,90,DC,Fulham,Manchester City,0,2,26981,2024,730190,0.0,0,0,0,0.0,0.0644848421216011,0.0644848421216011,26981,Fulham,Jorge Cuenca Barreno,Jorge Cuenca,4,3,38,0.0,DEF,1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.01,0.01,1.2,1.0,0.0,1.3,11.2,0.67,1.33,55.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.67,1.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.15,0.23,0.0,0.0,0.01,0.0,1.14,1.0,0.0,1.18,10.84,0.4,0.8,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,1.6,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,-0.04,16.0,-0.058823529411764705
