assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,7,0,2.7,543,0.01,0.09,0.08,1.24,2,2,0,2.4,12.2,2024-08-17,90,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,18088,1,0,2,9.0,1,0,0,0,4.5,False,0,543,,,Matt Doherty,0,2,0.0850898697972297,90,DR,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666310,0.0,0,0,0,0.0850898697972297,0.3334283828735351,0.2483385056257248,26604,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,3,5,1,0.9,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,-8,0,11.8,543,0.06,0.06,0.0,1.56,20,6,0,3.7,18.8,2024-08-25,90,0,0,0,0,0,0,0,False,6,0,0,0,0,2,0,21053,1,6,2,6.0,-1,-721,875,1596,4.5,True,0,543,,,Matt Doherty,0,0,0.0,90,DR,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668733,0.0946553125977516,0,1,0,0.0,0.6720187067985535,0.6720187067985535,26619,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,3,3,2,0.0,DEF,-1,0.0,0.01,0.09,0.08,1.24,2.0,0.0,2.4,12.2,2.7,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.33,0.25,0.9,0.0,0.0,0.03,0.03,0.41,0.67,0.0,0.8,4.07,0.9,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.08,0.3,0.0,0.0,0.02,0.02,0.25,0.4,0.0,0.48,2.44,0.54,1.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.05,0.18,2965.0,-0.29178470254957506
0,0,3,0,0.0,543,0.0,0.0,0.0,0.35,29,0,0,0.7,7.4,2024-08-31,15,0,0,0,0,0,0,0,False,16,0,0,0,0,3,0,21002,0,1,1,0.0,1,-1173,1195,2368,4.5,False,0,543,,,Matt Doherty,0,0,0.0,13,Sub,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671870,0.0,0,0,0,0.0,0.0,0.0,26627,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,3,4,3,0.3,DEF,1,0.0,0.06,0.06,0.0,1.56,6.0,0.0,3.7,18.8,11.8,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,-1.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.67,0.67,0.0,0.0,0.02,0.05,0.03,0.93,2.67,0.0,2.03,10.33,4.83,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,0.0,0.0,0.67,0.03,0.03,0.0,0.0,0.33,0.0,0.03,0.34,0.31,0.3,0.0,0.01,0.03,0.02,0.56,1.6,0.0,1.22,6.2,2.9,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.8,0.0,0.0,0.4,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.2,0.18,0.18,-51.0,-0.3292169520067359
0,0,0,0,1.5,543,0.01,0.01,0.0,0.46,40,1,0,0.4,2.4,2024-09-15,13,0,0,0,0,0,0,0,False,15,0,0,0,0,4,0,20250,0,2,1,0.0,1,-1542,596,2138,4.5,True,0,543,,,Matt Doherty,0,0,0.0,11,Sub,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674621,0.0,0,0,0,0.0,0.0,0.0,26641,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,4,3,4,0.0,DEF,1,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.7,7.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.05,0.03,1.05,2.67,0.0,2.27,12.8,4.83,5.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,1.67,0.33,0.0,0.67,0.03,0.03,0.0,0.0,0.33,0.0,0.03,0.34,0.31,0.4,0.0,0.01,0.03,0.02,0.63,1.6,0.0,1.36,7.68,2.9,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1.0,0.2,0.0,0.4,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.2,0.18,0.24,-752.0,-0.5640087783467447
0,0,3,0,0.0,543,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2024-11-09,1,0,0,0,0,0,0,0,False,17,0,0,0,0,11,0,16382,0,0,2,0.0,1,-422,207,629,4.3,True,0,543,,,Matt Doherty,0,0,0.0,1,Sub,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686673,0.0,0,0,0,0.0,0.0,0.0,26711,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,1,3,11,0.8,DEF,1,0.0,0.01,0.01,0.0,0.46,1.0,0.0,0.4,2.4,1.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.79,2.33,0.0,1.6,9.53,4.43,2.0,39.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.0,1.33,0.33,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.0,0.0,0.22,0.22,0.1,0.0,0.02,0.03,0.02,0.72,1.8,0.0,1.44,8.16,3.2,3.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1.2,0.4,0.0,0.4,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.2,0.18,0.24,-3868.0,-0.5047846889952153
0,0,3,0,0.0,543,0.0,0.0,0.0,0.06,115,0,0,0.0,0.0,2024-11-23,3,0,0,0,0,0,0,0,False,9,0,0,0,0,12,0,16308,0,4,1,0.0,1,-204,299,503,4.3,False,0,543,,,Matt Doherty,0,0,0.0,1,Sub,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688417,0.0,0,0,0,0.0,0.0,0.0,26717,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,3,3,12,0.7,DEF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.27,0.33,0.0,0.37,3.27,0.5,0.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.02,0.03,0.02,0.72,1.8,0.0,1.44,8.16,3.2,3.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1.6,0.6,0.0,0.4,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.2,0.18,0.4,-74.0,-0.2543640897755611
0,0,2,0,32.8,543,0.29,0.29,0.0,0.59,134,4,0,4.3,6.6,2024-12-04,76,0,0,0,0,0,0,0,False,8,0,0,0,0,14,0,16327,1,0,4,4.0,0,-105,353,458,4.3,False,0,543,,,Matt Doherty,0,0,0.0,83,DMR,Everton,Wolverhampton Wanderers,4,0,26735,2024,691588,0.7663055658340454,0,3,0,0.0,0.7838451862335205,0.0175396129488945,26735,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,3,3,14,0.5,DEF,0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.17,0.33,0.0,0.13,0.8,0.5,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.01,0.0,0.49,1.4,0.0,0.96,5.72,2.66,1.2,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,1.4,0.6,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.13,0.13,0.36,19.0,-0.12946979038224415
0,0,20,0,16.3,543,0.08,0.59,0.51,1.01,150,2,1,10.8,54.0,2024-12-09,90,0,0,0,0,0,0,0,False,19,0,0,0,0,15,0,16171,1,1,2,38.0,6,-215,298,513,4.3,False,1,543,,,Matt Doherty,1,4,0.6056631803512573,90,DMR,West Ham,Wolverhampton Wanderers,2,1,26746,2024,693282,0.3161773383617401,0,1,1,0.6056631803512573,1.033366322517395,0.5971542000770569,26746,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,3,2,15,1.8,DEF,6,0.0,0.29,0.29,0.0,0.59,4.0,0.0,4.3,6.6,32.8,4.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,3.0,0.0,0.0,0.78,0.02,0.5,0.0,0.1,0.1,0.0,0.22,1.33,0.0,1.43,2.2,10.93,1.33,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.33,0.67,0.0,0.0,0.0,0.26,0.0,0.0,1.0,0.0,0.0,0.26,0.01,0.67,0.0,0.06,0.06,0.0,0.29,1.0,0.0,1.08,3.28,6.86,0.8,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.8,0.8,0.0,0.0,0.0,0.15,0.0,0.0,0.6,0.0,0.0,0.16,0.0,0.46,-156.0,-0.2651048088779285
0,0,5,0,3.1,543,0.06,0.06,0.0,0.94,160,1,0,0.6,2.8,2024-12-14,63,0,0,0,0,0,0,0,False,10,1,0,0,0,16,0,21551,1,2,1,0.0,0,4797,5407,610,4.3,True,0,543,,,Matt Doherty,0,0,0.0,67,DMR,Wolverhampton Wanderers,Ipswich,1,2,26758,2024,693604,0.0,0,0,0,0.0,0.0,0.0,26758,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,2,3,16,1.4,DEF,0,0.0,0.08,0.59,0.51,1.01,2.0,1.0,10.8,54.0,16.3,38.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,1.0,4.0,0.61,0.32,0.0,0.0,1.0,1.0,0.61,1.03,0.6,1.8,0.0,0.12,0.29,0.17,0.55,2.0,0.33,5.03,20.2,16.37,14.0,56.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,2.33,2.33,0.33,1.33,0.2,0.36,0.0,0.0,1.33,0.33,0.2,0.61,0.2,1.0,0.0,0.08,0.18,0.1,0.42,1.4,0.2,3.1,12.6,10.12,8.4,36.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,2.0,1.8,0.2,0.8,0.12,0.22,0.0,0.0,0.8,0.2,0.12,0.36,0.12,0.76,5380.0,0.7972411500747881
1,1,37,1,12.1,543,0.03,0.03,0.0,0.81,167,0,0,4.4,27.8,2024-12-22,90,0,0,0,0,0,0,0,False,11,0,0,0,0,17,0,20455,1,3,0,4.0,10,-944,1095,2039,4.3,False,0,543,,,Matt Doherty,0,0,0.0,90,DC,Leicester,Wolverhampton Wanderers,0,3,26770,2024,695677,0.2990841269493103,1,1,0,0.0,0.465374231338501,0.1662901192903518,26770,Wolverhampton Wanderers,Matt Doherty,Matt Doherty,3,1,17,2.8,DEF,9,0.0,0.06,0.06,0.0,0.94,1.0,0.0,0.6,2.8,3.1,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.14,0.31,0.17,0.85,2.33,0.33,5.23,21.13,17.4,14.0,76.33,0.33,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.33,2.0,0.33,1.33,0.2,0.36,0.0,0.0,1.33,0.33,0.2,0.61,0.2,1.23,0.0,0.09,0.19,0.1,0.52,1.4,0.2,3.14,12.68,10.44,8.4,46.6,0.2,0.0,0.0,0.0,0.2,0.0,0.6,1.4,2.0,1.6,0.2,0.8,0.12,0.22,0.0,0.0,0.8,0.2,0.12,0.36,0.12,1.04,-1096.0,-0.30121250797702614
