assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,0,0,2.2,625,0.02,0.11,0.09,0.42,90,0,0,1.1,0.0,2022-10-01,32,19,0,0,0,0,9,0,30746,0,0,2,10.0,1,5237,12717,7480,5.5,False,0,0,1,0.0561897009611129,28,West Ham,Wolverhampton Wanderers,2,0,18291,2022,552635,0.0,0,0,0,0.0561897009611129,0.1324259936809539,0.1324259936809539,Wolverhampton Wanderers,2,3,9,0.4,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,2.2,625,0.0,0.0,0.0,1.5,94,2,0,0.9,1.2,2022-10-08,56,6,0,0,0,0,10,0,56336,1,0,3,6.0,1,22990,30517,7527,5.5,False,0,0,0,0.0,60,Chelsea,Wolverhampton Wanderers,3,0,18295,2022,554175,0.0,0,0,0,0.0,0.1431549936532974,0.1431549936532974,Wolverhampton Wanderers,2,4,10,0.2,FWD,0.0,0.02,0.11,0.09,0.42,0.0,0.0,1.1,0.0,2.2,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.13,0.13,0.4,30746.0,0.0,0.02,0.11,0.09,0.42,0.0,0.0,1.1,0.0,2.2,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.13,0.13,0.4,30746.0
0,0,2,1,0.9,625,0.01,0.08,0.07,1.21,110,0,0,3.9,0.0,2022-10-15,81,16,0,0,0,0,11,0,76213,1,0,1,38.0,2,18028,27289,9261,5.5,True,0,0,1,0.0900216028094291,83,Wolverhampton Wanderers,Nottingham Forest,1,0,18311,2022,555939,0.0,0,0,0,0.0900216028094291,0.0,0.0,Wolverhampton Wanderers,2,2,11,1.5,FWD,0.0,0.02,0.11,0.09,1.92,2.0,0.0,2.0,1.2,4.4,16.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.28,0.28,0.6,87082.0,0.0,0.02,0.11,0.09,1.92,2.0,0.0,2.0,1.2,4.4,16.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.28,0.28,0.6,87082.0
0,0,0,0,11.6,625,0.12,0.33,0.21,1.14,115,2,0,4.0,5.0,2022-10-18,74,7,0,0,0,0,12,0,73237,1,1,2,23.0,2,-1710,10187,11897,5.5,False,0,0,2,0.2000689953565597,79,Crystal Palace,Wolverhampton Wanderers,2,1,18318,2022,557392,0.0945864021778106,0,1,0,0.2000689953565597,0.2260089963674545,0.0,Wolverhampton Wanderers,2,2,12,0.0,FWD,1.0,0.03,0.19,0.16,3.13,2.0,0.0,5.9,1.2,5.3,54.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,0.15,0.28,0.28,2.1,163295.0,1.0,0.03,0.19,0.16,3.13,2.0,0.0,5.9,1.2,5.3,54.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,0.15,0.28,0.28,2.1,163295.0
0,0,1,0,11.6,625,0.01,1.07,1.06,0.85,130,4,0,18.4,3.0,2022-10-23,79,10,0,0,0,0,13,0,70207,1,4,0,169.0,2,-5710,9173,14883,5.5,True,0,0,8,0.786653995513916,81,Wolverhampton Wanderers,Leicester,0,4,18331,2022,558879,0.0459600016474723,0,1,0,0.786653995513916,0.4850179851055145,0.0427525006234645,Wolverhampton Wanderers,3,2,13,1.6,FWD,1.0,0.13,0.41,0.28,3.85,4.0,0.0,8.8,6.2,14.7,67.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,5.0,0.0,3.0,0.29,0.09,0.0,1.0,0.0,0.29,0.37,0.14,1.7,205786.0,1.0,0.15,0.52,0.37,4.27,4.0,0.0,9.9,6.2,16.9,77.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,6.0,0.0,4.0,0.35,0.09,0.0,1.0,0.0,0.35,0.5,0.28,2.1,236532.0
0,0,-7,0,1.7,625,0.0,0.27,0.27,1.41,133,1,0,4.7,0.0,2022-10-29,90,4,0,0,0,1,14,0,60256,1,1,1,48.0,-1,-10782,7273,18055,5.5,False,0,0,4,0.2460280060768127,90,Brentford,Wolverhampton Wanderers,1,1,18334,2022,560129,0.0,0,0,0,0.2460280060768127,0.184687003493309,0.0,Wolverhampton Wanderers,2,3,14,0.9,FWD,1.0,0.14,1.48,1.34,3.2,6.0,0.0,26.3,8.0,24.1,230.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,6.0,0.0,11.0,1.08,0.14,0.0,2.0,0.0,1.08,0.71,0.04,3.1,219657.0,1.0,0.16,1.59,1.43,5.12,8.0,0.0,28.3,9.2,28.5,246.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,8.0,0.0,12.0,1.13,0.14,0.0,2.0,0.0,1.13,0.99,0.32,3.7,306739.0
0,0,-3,0,11.9,625,0.01,0.11,0.1,1.73,166,1,0,3.1,0.2,2022-12-26,90,8,0,0,0,0,17,0,37266,1,2,1,19.0,1,6183,18025,11842,5.5,False,1,0,1,0.1061599999666214,90,Everton,Wolverhampton Wanderers,1,2,18367,2022,565558,0.0214754994958639,0,1,0,0.1061599999666214,0.1276360005140304,0.0,Wolverhampton Wanderers,2,2,17,1.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.67,1.54,3.4,7.0,0.0,27.1,8.0,24.9,240.0,243.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,14.0,1.23,0.14,0.0,2.0,0.0,1.23,0.9,0.04,2.5,203700.0
0,0,1,0,11.2,625,0.1,0.2,0.1,1.13,180,0,0,3.9,7.2,2022-12-31,45,14,0,0,0,0,18,0,37982,1,1,0,21.0,1,205,4120,3915,5.5,True,0,0,1,0.0825185030698776,47,Wolverhampton Wanderers,Manchester United,0,1,18381,2022,566327,0.1092249974608421,0,1,0,0.0825185030698776,0.2235630005598068,0.031819999217987,Wolverhampton Wanderers,3,2,18,1.0,FWD,0.0,0.01,0.11,0.1,1.73,1.0,0.0,3.1,0.2,11.9,19.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.11,0.02,0.0,1.0,0.0,0.11,0.13,0.0,1.0,37266.0,0.0,0.02,1.45,1.43,3.99,6.0,0.0,26.2,3.2,25.2,236.0,259.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,2.0,2.0,0.0,13.0,1.14,0.07,0.0,2.0,0.0,1.14,0.8,0.04,3.5,167729.0
0,0,-1,1,0.8,625,0.02,0.21,0.19,0.13,182,0,0,1.0,0.0,2023-01-04,65,2,0,0,0,0,19,0,36944,1,1,1,12.0,1,-1374,2929,4303,5.5,False,1,0,2,0.1315869987010955,68,Aston Villa,Wolverhampton Wanderers,1,1,18383,2022,567532,0.0,0,0,0,0.1315869987010955,0.1315869987010955,0.0,Wolverhampton Wanderers,2,2,19,1.0,FWD,0.0,0.11,0.31,0.2,2.86,1.0,0.0,7.0,7.4,23.1,40.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.19,0.13,0.0,2.0,0.0,0.19,0.35,0.03,2.0,75248.0,0.0,0.11,0.58,0.47,4.27,2.0,0.0,11.7,7.4,24.8,88.0,225.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,0.0,6.0,0.43,0.13,0.0,2.0,0.0,0.43,0.54,0.03,2.9,135504.0
0,0,3,0,10.4,625,0.0,0.16,0.16,0.37,229,0,0,2.6,6.2,2023-02-11,31,17,0,0,0,0,23,0,28828,0,2,1,9.0,1,-1009,785,1794,5.4,False,0,0,1,0.0919769033789634,28,Southampton,Wolverhampton Wanderers,1,2,18430,2022,574840,0.0144771002233028,0,1,0,0.0919769033789634,0.1678930073976516,0.061439398676157,Wolverhampton Wanderers,2,2,23,0.8,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,0.41,0.29,1.26,0.0,0.0,4.9,7.2,12.0,33.0,110.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.21,0.11,0.0,1.0,0.0,0.21,0.36,0.03,2.0,74926.0
