assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,15,0,0.8,109,0.01,0.01,0.0,1.38,9,1,0,2.6,25.4,2022-08-07,90,14,0,0,0,0,1,0,27438,1,2,1,0.0,2,0,0,0,4.5,False,0,0,0,0.0,90,Manchester United,Brighton,1,2,18209,2022,539809,0.0,0,0,0,0.0,0.0173397995531559,0.0173397995531559,Brighton,3,4,1,1.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,30,1,1.3,109,0.04,0.16,0.12,0.22,14,0,0,4.0,20.2,2022-08-13,90,15,0,0,0,0,2,0,33596,1,0,0,18.0,8,1988,4222,2234,4.5,True,0,0,1,0.0545912012457847,90,Brighton,Newcastle United,0,0,18213,2022,540674,0.0,0,0,0,0.0545912012457847,0.0503439009189605,0.0503439009189605,Brighton,3,3,2,5.0,DEF,0.0,0.01,0.01,0.0,1.38,1.0,0.0,2.6,25.4,0.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.4,27438.0,0.0,0.01,0.01,0.0,1.38,1.0,0.0,2.6,25.4,0.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.4,27438.0
0,2,29,1,6.6,109,0.04,0.04,0.0,0.89,30,0,0,4.3,32.2,2022-08-21,90,19,0,0,0,0,3,0,62201,1,2,0,4.0,8,20384,30208,9824,4.5,False,0,0,0,0.0,90,West Ham,Brighton,0,2,18229,2022,542932,0.0,0,0,0,0.0,0.1203889995813369,0.1203889995813369,Brighton,3,3,3,6.0,DEF,1.0,0.05,0.17,0.12,1.6,1.0,0.0,6.6,45.6,2.1,18.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.07,0.07,6.4,61034.0,1.0,0.05,0.17,0.12,1.6,1.0,0.0,6.6,45.6,2.1,18.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.07,0.07,6.4,61034.0
0,0,20,1,0.5,109,0.0,0.0,0.0,1.25,34,0,0,0.4,3.8,2022-08-27,69,11,0,0,0,0,4,0,221971,1,0,1,0.0,6,128153,151777,23624,4.5,True,0,0,0,0.0,73,Brighton,Leeds,1,0,18234,2022,544398,0.0,0,0,0,0.0,0.1039379984140396,0.1039379984140396,Brighton,2,3,4,6.5,DEF,2.0,0.09,0.21,0.12,2.49,1.0,0.0,10.9,77.8,8.7,22.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,18.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.19,0.19,12.4,123235.0,2.0,0.09,0.21,0.12,2.49,1.0,0.0,10.9,77.8,8.7,22.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,18.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.19,0.19,12.4,123235.0
0,0,8,0,1.8,109,0.01,0.01,0.0,0.5,44,2,0,0.7,5.2,2022-08-30,63,9,0,0,0,0,5,0,354907,1,1,2,0.0,1,117954,179207,61253,4.6,False,0,0,0,0.0,64,Fulham,Brighton,2,1,18242,2022,545838,0.0,0,0,0,0.0,0.1088220030069351,0.1088220030069351,Brighton,3,2,5,4.1,DEF,3.0,0.08,0.2,0.12,2.36,0.0,0.0,8.7,56.2,8.4,22.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,22.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.27,0.27,17.5,317768.0,3.0,0.09,0.21,0.12,3.74,1.0,0.0,11.3,81.6,9.2,22.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,24.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.29,0.29,18.9,345206.0
0,0,13,0,5.6,109,0.21,0.21,0.0,1.45,53,2,0,1.4,6.6,2022-09-04,90,10,0,0,0,0,6,0,539582,1,2,5,2.0,1,154728,194150,39422,4.6,True,0,0,0,0.0,90,Brighton,Leicester,5,2,18259,2022,547875,0.0,0,0,0,0.0,0.1769810020923614,0.1769810020923614,Brighton,3,3,6,4.8,DEF,2.0,0.05,0.05,0.0,2.64,2.0,0.0,5.4,41.2,8.9,4.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,16.6,639079.0,3.0,0.1,0.22,0.12,4.24,3.0,0.0,12.0,86.8,11.0,22.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,25.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.4,0.4,23.0,700113.0
0,0,11,0,0.5,109,0.0,0.0,0.0,1.47,87,3,0,2.0,19.4,2022-10-01,90,12,0,0,0,0,9,0,489203,1,3,3,0.0,1,-31119,14592,45711,4.6,False,0,0,0,0.0,90,Liverpool,Brighton,3,3,18288,2022,552347,0.0,0,0,0,0.0,0.4380959868431091,0.4380959868431091,Brighton,3,4,9,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.22,0.0,3.2,4.0,0.0,2.5,15.6,7.9,2.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,15.4,1116460.0
0,0,8,0,2.8,109,0.02,0.02,0.0,0.79,93,1,0,1.4,11.2,2022-10-08,87,18,0,0,0,0,10,0,486090,1,1,0,0.0,1,-6142,28663,34805,4.6,True,1,0,0,0.0,89,Brighton,Tottenham,0,1,18294,2022,554370,0.0,0,0,0,0.0,0.4690330028533935,0.4690330028533935,Brighton,3,3,10,0.5,DEF,0.0,0.0,0.0,0.0,1.47,3.0,0.0,2.0,19.4,0.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,489203.0,0.0,0.22,0.22,0.0,3.42,7.0,0.0,4.1,31.2,7.9,2.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,8.9,1383692.0
0,0,8,0,10.0,109,0.1,0.31,0.21,1.47,102,2,0,4.1,12.0,2022-10-14,90,4,0,0,0,0,11,0,510137,1,0,2,19.0,1,20483,43332,22849,4.6,False,0,0,1,0.1322119981050491,90,Brentford,Brighton,2,0,18303,2022,555551,0.0,0,0,0,0.1322119981050491,0.2245360016822815,0.2245360016822815,Brighton,3,3,11,1.0,DEF,0.0,0.02,0.02,0.0,2.26,4.0,0.0,3.4,30.6,3.3,0.0,177.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.5,975293.0,0.0,0.23,0.23,0.0,3.71,6.0,0.0,4.8,37.2,8.9,2.0,267.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.08,5.3,1514875.0
0,1,27,1,18.8,109,0.1,0.3,0.2,0.13,114,0,0,4.0,13.2,2022-10-18,90,16,0,0,0,0,12,0,633725,1,0,0,8.0,7,39716,60453,20737,4.7,True,0,0,1,0.0784659013152122,90,Brighton,Nottingham Forest,0,0,18315,2022,557309,0.2993179857730865,0,1,0,0.0784659013152122,1.0377899408340454,1.0377899408340454,Brighton,2,3,12,0.0,DEF,0.0,0.12,0.33,0.21,3.73,6.0,0.0,7.5,42.6,13.3,19.0,267.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,3.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.13,1.13,1.13,1.5,1485430.0,0.0,0.12,0.33,0.21,3.73,6.0,0.0,7.5,42.6,13.3,19.0,267.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,3.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.13,1.13,1.13,1.5,1485430.0
