assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,24,1,7.7,299,0.04,0.04,0.0,0.49,10,0,0,1.4,6.6,2022-08-07,90,19,0,0,0,0,1,0,733920,1,2,0,0.0,6,0,0,0,5.0,False,0,0,0,0.0,90,West Ham,Manchester City,0,2,18211,2022,540078,0.0,0,0,0,0.0,1.0688199996948242,1.0688199996948242,Manchester City,5,3,1,3.3,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,1,18.2,299,0.05,0.05,0.0,0.13,17,0,0,2.9,11.0,2022-08-13,81,3,0,0,0,0,2,0,1010716,1,0,4,0.0,6,136743,189051,52308,5.0,True,0,0,0,0.0,86,Manchester City,Bournemouth,4,0,18214,2022,540555,0.0226805992424488,0,1,0,0.0,0.1706410050392151,0.1479600071907043,Manchester City,2,5,2,7.5,DEF,1.0,0.04,0.04,0.0,0.49,0.0,0.0,1.4,6.6,7.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,3.3,733920.0,1.0,0.04,0.04,0.0,0.49,0.0,0.0,1.4,6.6,7.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,3.3,733920.0
0,0,11,0,1.9,299,0.01,0.01,0.0,1.81,28,3,0,1.1,8.6,2022-08-21,90,15,0,0,0,0,3,0,1227445,1,3,3,0.0,1,158507,273138,114631,5.1,False,0,0,0,0.0,90,Newcastle United,Manchester City,3,3,18230,2022,543277,0.0,0,0,0,0.0,0.4964779913425445,0.4964779913425445,Manchester City,5,4,3,5.3,DEF,2.0,0.09,0.09,0.0,0.62,0.0,0.0,4.3,17.6,25.9,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,12.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,1.24,1.22,10.8,1744636.0,2.0,0.09,0.09,0.0,0.62,0.0,0.0,4.3,17.6,25.9,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,12.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,1.24,1.22,10.8,1744636.0
0,0,15,0,20.4,299,0.06,0.06,0.0,0.12,37,2,0,3.3,13.0,2022-08-27,90,7,0,0,0,0,4,0,1257914,1,2,4,0.0,1,-6799,125686,132485,5.1,True,0,0,0,0.0,90,Manchester City,Crystal Palace,4,2,18237,2022,544429,0.0654736012220382,0,1,0,0.0,1.1989099979400637,1.133430004119873,Manchester City,2,5,4,4.5,DEF,2.0,0.1,0.1,0.0,2.43,3.0,0.0,5.4,26.2,27.8,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,13.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,1.74,1.71,16.1,2972081.0,2.0,0.1,0.1,0.0,2.43,3.0,0.0,5.4,26.2,27.8,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,13.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,1.74,1.71,16.1,2972081.0
0,0,30,1,4.3,299,0.03,0.03,0.0,0.66,49,0,0,2.7,20.4,2022-08-31,90,16,0,0,0,0,5,0,1272702,1,0,6,2.0,6,-10765,123092,133857,5.1,True,0,0,0,0.0,90,Manchester City,Nottingham Forest,6,0,18246,2022,546311,0.0,0,0,0,0.0,0.6211749911308289,0.6211749911308289,Manchester City,2,5,5,5.5,DEF,1.0,0.12,0.12,0.0,2.06,5.0,0.0,7.3,32.6,40.5,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,8.0,0.0,0.0,0.0,0.09,0.0,2.0,0.0,0.0,1.87,1.78,17.3,3496075.0,2.0,0.16,0.16,0.0,2.55,5.0,0.0,8.7,39.2,48.2,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,14.0,0.0,0.0,0.0,0.09,0.0,2.0,0.0,0.0,2.93,2.85,20.6,4229995.0
0,0,9,0,13.3,299,0.02,0.34,0.32,0.34,51,1,0,2.7,9.8,2022-09-03,79,2,0,0,0,0,6,0,1304096,1,1,1,4.0,2,6865,121217,114352,5.1,False,0,0,1,0.2511590123176574,82,Aston Villa,Manchester City,1,1,18258,2022,547440,0.0179296992719173,0,1,0,0.2511590123176574,1.127810001373291,1.109879970550537,Manchester City,5,2,6,4.2,DEF,1.0,0.1,0.1,0.0,2.59,5.0,0.0,7.1,42.0,26.6,2.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,13.0,8.0,0.0,0.0,0.0,0.07,0.0,1.0,0.0,0.0,2.32,2.25,15.3,3758061.0,3.0,0.19,0.19,0.0,3.21,5.0,0.0,11.4,59.6,52.5,2.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,17.0,20.0,0.0,0.0,0.0,0.09,0.0,2.0,0.0,0.0,3.56,3.47,26.1,5502697.0
0,0,2,0,1.1,299,0.01,0.01,0.0,0.08,88,0,0,0.1,0.0,2022-10-02,40,14,0,0,0,0,9,0,832351,1,3,6,0.0,1,-62593,27827,90420,5.0,True,0,0,0,0.0,40,Manchester City,Manchester United,6,3,18289,2022,552916,0.0,0,0,0,0.0,0.0552628003060817,0.0552628003060817,Manchester City,3,5,9,1.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,0.43,0.32,1.12,3.0,0.0,8.7,43.2,38.0,6.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,9.0,0.0,1.0,0.25,0.08,0.0,2.0,0.0,0.25,2.95,2.86,14.2,3834712.0
0,0,7,0,1.6,299,0.01,0.01,0.0,0.24,184,0,0,0.5,3.0,2023-01-05,45,6,0,0,0,0,19,0,461496,1,1,0,0.0,1,-26919,5002,31921,4.8,False,0,0,0,0.0,48,Chelsea,Manchester City,0,1,18385,2022,567556,0.0,0,0,0,0.0,0.1933590024709701,0.1933590024709701,Manchester City,5,4,19,0.8,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,11,0,15.3,299,0.03,0.05,0.02,1.75,196,2,0,3.3,11.0,2023-01-14,90,14,0,0,0,0,20,0,456854,1,1,2,7.0,1,-7388,23450,30838,4.8,False,0,0,1,0.0146452002227306,90,Manchester United,Manchester City,2,1,18397,2022,568670,0.0215985998511314,0,1,0,0.0146452002227306,0.6302549839019775,0.6086570024490356,Manchester City,5,4,20,2.7,DEF,0.0,0.01,0.01,0.0,0.24,0.0,0.0,0.5,3.0,1.6,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.8,461496.0,0.0,0.01,0.01,0.0,0.24,0.0,0.0,0.5,3.0,1.6,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.8,461496.0
0,0,3,0,0.6,299,0.0,0.0,0.0,0.0,68,0,0,0.1,0.4,2023-01-19,7,18,0,0,0,0,20,0,456854,0,2,4,0.0,1,-7388,23450,30838,4.8,True,0,0,0,0.0,5,Manchester City,Tottenham,4,2,18267,2022,569827,0.0,0,0,0,0.0,0.1094280034303665,0.1094280034303665,Manchester City,3,5,20,2.7,DEF,0.0,0.01,0.01,0.0,0.24,0.0,0.0,0.5,3.0,1.6,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.8,461496.0,0.0,0.01,0.01,0.0,0.24,0.0,0.0,0.5,3.0,1.6,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.8,461496.0
