assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,1,0,0.3,296,0.0,0.05,0.05,0.0,4,0,0,0.2,0.0,2022-08-06,12,9,0,0,0,0,1,0,21632,0,2,2,4.0,1,0,0,0,5.5,False,0,0,1,0.0592186003923416,10,Fulham,Liverpool,2,2,18203,2022,539207,0.0,0,0,0,0.0592186003923416,0.0,0.0,Liverpool,4,2,1,3.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.6,296,0.05,0.1,0.05,0.33,16,0,0,0.4,0.0,2022-08-15,11,7,0,0,0,0,2,0,23607,0,1,1,5.0,1,-2293,2215,4508,5.5,True,0,0,1,0.0823690965771675,8,Liverpool,Crystal Palace,1,1,18221,2022,541884,0.0,0,0,0,0.0823690965771675,0.0,0.0,Liverpool,2,4,2,2.0,MID,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.2,0.0,0.3,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3.5,21632.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.2,0.0,0.3,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3.5,21632.0
1,0,12,0,1.2,296,0.01,0.19,0.18,0.07,27,0,0,4.5,4.8,2022-08-22,17,14,0,0,0,0,3,0,23232,0,1,2,39.0,4,-2159,2780,4939,5.5,False,0,0,2,0.1815229952335357,16,Manchester United,Liverpool,2,1,18231,2022,543845,0.0,0,0,0,0.1815229952335357,0.1182660013437271,0.0,Liverpool,4,4,3,2.5,MID,0.0,0.05,0.15,0.1,0.33,0.0,0.0,0.6,0.0,0.9,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.5,45239.0,0.0,0.05,0.15,0.1,0.33,0.0,0.0,0.6,0.0,0.9,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.5,45239.0
0,0,23,0,2.8,296,0.01,0.14,0.13,0.09,36,0,1,6.3,37.4,2022-08-27,45,3,0,0,0,0,4,0,25414,0,0,9,23.0,6,408,4658,4250,5.4,True,0,1,1,0.1199100017547607,42,Liverpool,Bournemouth,9,0,18236,2022,544470,0.0,0,0,1,0.1199100017547607,0.1199100017547607,0.0,Liverpool,2,4,4,4.5,MID,0.0,0.06,0.34,0.28,0.4,0.0,0.0,5.1,4.8,2.1,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,4.0,0.32,0.0,0.0,0.0,0.0,0.32,0.12,0.0,8.0,68471.0,0.0,0.06,0.34,0.28,0.4,0.0,0.0,5.1,4.8,2.1,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,4.0,0.32,0.0,0.0,0.0,0.0,0.32,0.12,0.0,8.0,68471.0
0,0,25,0,4.8,296,0.01,0.16,0.15,0.06,48,0,1,7.8,33.8,2022-08-31,19,15,0,0,0,0,5,0,30663,0,1,2,39.0,6,3097,6715,3618,5.4,True,0,1,2,0.2084970027208328,15,Liverpool,Newcastle United,2,1,18250,2022,546444,0.0,0,0,1,0.2084970027208328,0.0,0.0,Liverpool,3,4,5,4.6,MID,0.0,0.07,0.43,0.36,0.49,0.0,1.0,11.2,42.2,4.6,67.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,1.0,4.0,0.38,0.0,0.0,0.0,1.0,0.38,0.24,0.0,9.0,72253.0,0.0,0.07,0.48,0.41,0.49,0.0,1.0,11.4,42.2,4.9,71.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,12.0,1.0,5.0,0.44,0.0,0.0,0.0,1.0,0.44,0.24,0.0,12.5,93885.0
0,0,4,0,2.8,296,0.01,0.01,0.0,0.86,55,0,0,0.5,2.2,2022-09-03,45,8,0,0,0,0,6,0,78132,1,0,0,0.0,1,39668,47335,7667,5.4,False,0,0,0,0.0,48,Everton,Liverpool,0,0,18252,2022,546865,0.0,0,0,0,0.0,0.0,0.0,Liverpool,4,2,6,4.6,MID,0.0,0.03,0.49,0.46,0.22,0.0,2.0,18.6,76.0,8.8,101.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,2.0,5.0,0.51,0.0,0.0,0.0,2.0,0.51,0.24,0.0,11.6,79309.0,0.0,0.08,0.64,0.56,0.55,0.0,2.0,19.2,76.0,9.7,110.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,18.0,2.0,7.0,0.65,0.0,0.0,0.0,2.0,0.65,0.24,0.0,17.1,124548.0
0,0,2,0,2.3,296,0.09,0.09,0.0,0.85,87,2,0,1.6,1.2,2022-10-01,45,5,0,0,0,0,9,0,56348,1,3,3,12.0,1,429,6402,5973,5.4,True,0,0,0,0.0,49,Liverpool,Brighton,3,3,18288,2022,552340,0.0,0,0,0,0.0,0.0,0.0,Liverpool,3,4,9,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.31,0.28,1.01,0.0,2.0,14.6,73.4,10.4,62.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,13.0,2.0,3.0,0.33,0.0,0.0,0.0,2.0,0.33,0.12,0.0,13.7,134209.0
0,0,2,0,0.0,296,0.0,0.0,0.0,0.17,106,0,0,0.1,0.6,2022-10-16,17,13,0,0,0,0,11,0,46963,0,0,1,0.0,1,-4277,1599,5876,5.4,True,0,0,0,0.0,16,Liverpool,Manchester City,1,0,18307,2022,556888,0.0,0,0,0,0.0,0.4963780045509338,0.4963780045509338,Liverpool,5,4,11,0.7,MID,0.0,0.09,0.09,0.0,0.85,2.0,0.0,1.6,1.2,2.3,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56348.0,0.0,0.1,0.1,0.0,1.71,2.0,0.0,2.1,3.4,5.1,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,134480.0
0,0,6,0,17.8,296,0.07,0.07,0.0,1.09,118,0,0,2.9,7.4,2022-10-19,56,19,0,0,0,0,12,0,47592,1,0,1,4.0,1,814,3632,2818,5.4,True,0,0,0,0.0,59,Liverpool,West Ham,1,0,18320,2022,557528,0.1046279966831207,0,1,0,0.0,0.1520919948816299,0.1520919948816299,Liverpool,2,4,12,0.0,MID,0.0,0.09,0.09,0.0,1.02,2.0,0.0,1.7,1.8,2.3,12.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.7,103311.0,0.0,0.09,0.09,0.0,1.02,2.0,0.0,1.7,1.8,2.3,12.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.7,103311.0
0,0,-2,0,2.1,296,0.0,0.55,0.55,1.37,126,1,0,4.9,0.0,2022-10-22,61,16,0,0,0,0,13,0,52911,1,0,1,47.0,2,4280,7877,3597,5.4,False,0,0,4,0.5063930153846741,63,Nottingham Forest,Liverpool,1,0,18327,2022,557977,0.0,0,0,0,0.5063930153846741,0.4445480108261108,0.0,Liverpool,4,2,13,2.5,MID,0.0,0.07,0.07,0.0,1.26,0.0,0.0,3.0,8.0,17.8,4.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.65,0.65,0.7,94555.0,0.0,0.16,0.16,0.0,2.11,2.0,0.0,4.6,9.2,20.1,16.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.65,0.65,2.7,150903.0
