assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,3,0,11.5,326,0.02,0.05,0.03,0.04,9,0,0,3.6,4.6,2022-08-07,37,5,0,0,0,0,1,0,352984,0,2,1,20.0,1,0,0,0,10.5,True,0,0,1,0.0927601978182792,35,Manchester United,Brighton,1,2,18209,2022,539806,0.022673700004816,0,1,0,0.0927601978182792,0.1154339984059333,0.022673700004816,Manchester United,3,4,1,4.1,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,0,35.6,326,0.04,0.32,0.28,1.61,13,4,0,6.9,7.8,2022-08-13,90,4,0,0,0,0,2,0,414347,1,0,4,26.0,2,-43311,32101,75412,10.5,False,0,0,6,0.1790709942579269,90,Brentford,Manchester United,4,0,18218,2022,540819,0.1172169968485832,0,3,0,0.1790709942579269,0.4134280085563659,0.1171400025486946,Manchester United,3,3,2,2.0,FWD,0.0,0.02,0.05,0.03,0.04,0.0,0.0,3.6,4.6,11.5,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.09,0.02,0.0,1.0,0.0,0.09,0.12,0.02,4.1,352984.0,0.0,0.02,0.05,0.03,0.04,0.0,0.0,3.6,4.6,11.5,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.09,0.02,0.0,1.0,0.0,0.09,0.12,0.02,4.1,352984.0
0,0,1,0,0.0,326,0.0,0.01,0.01,0.0,27,0,0,0.2,0.0,2022-08-22,4,12,0,0,0,0,3,0,345362,0,1,2,3.0,1,-96904,16665,113569,10.4,True,0,0,1,0.0371767990291118,3,Manchester United,Liverpool,2,1,18231,2022,543830,0.0,0,0,0,0.0371767990291118,0.0371767990291118,0.0,Manchester United,4,4,3,0.8,FWD,0.0,0.06,0.37,0.31,1.65,4.0,0.0,10.5,12.4,47.1,46.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,7.0,0.27,0.14,0.0,4.0,0.0,0.27,0.53,0.14,6.1,767331.0,0.0,0.06,0.37,0.31,1.65,4.0,0.0,10.5,12.4,47.1,46.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,7.0,0.27,0.14,0.0,4.0,0.0,0.27,0.53,0.14,6.1,767331.0
0,0,-1,0,0.7,326,0.01,0.01,0.0,0.34,39,0,0,0.8,0.0,2022-08-27,22,17,0,0,0,0,4,0,339885,0,1,0,8.0,1,-36719,23950,60669,10.4,False,0,0,0,0.0,22,Southampton,Manchester United,0,1,18232,2022,544181,0.0,0,0,0,0.0,0.0,0.0,Manchester United,3,2,4,1.7,FWD,0.0,0.06,0.38,0.32,1.65,4.0,0.0,10.7,12.4,47.1,49.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,0.0,8.0,0.31,0.14,0.0,4.0,0.0,0.31,0.57,0.14,6.9,1112693.0,0.0,0.06,0.38,0.32,1.65,4.0,0.0,10.7,12.4,47.1,49.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,0.0,8.0,0.31,0.14,0.0,4.0,0.0,0.31,0.57,0.14,6.9,1112693.0
0,0,0,0,10.6,326,0.07,0.26,0.19,0.28,46,0,0,2.0,0.0,2022-09-01,22,10,0,0,0,0,5,0,287761,0,1,0,12.0,1,-61838,4182,66020,10.3,False,0,0,2,0.1070509999990463,21,Leicester,Manchester United,0,1,18251,2022,546696,0.1110749989748001,0,1,0,0.1070509999990463,0.2181269973516464,0.1070509999990463,Manchester United,3,3,5,1.7,FWD,0.0,0.05,0.34,0.29,1.95,4.0,0.0,7.9,7.8,36.3,37.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,0.0,7.0,0.22,0.12,0.0,3.0,0.0,0.22,0.45,0.12,4.5,1099594.0,0.0,0.07,0.39,0.32,1.99,4.0,0.0,11.5,12.4,47.8,57.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,5.0,0.0,8.0,0.31,0.14,0.0,4.0,0.0,0.31,0.57,0.14,8.6,1452578.0
0,0,0,0,0.4,326,0.03,0.27,0.24,0.5,56,1,0,2.3,0.0,2022-09-04,32,1,0,0,0,0,6,0,269760,0,1,3,24.0,1,-30104,8687,38791,10.3,True,0,0,2,0.154007002711296,29,Manchester United,Arsenal,3,1,18261,2022,548102,0.0,0,0,0,0.154007002711296,0.5191699862480164,0.5191699862480164,Manchester United,4,4,6,1.2,FWD,0.0,0.08,0.28,0.2,0.62,0.0,0.0,3.0,0.0,11.3,23.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,3.0,0.14,0.11,0.0,1.0,0.0,0.14,0.26,0.11,4.2,973008.0,0.0,0.14,0.65,0.51,2.27,4.0,0.0,13.5,12.4,58.4,69.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,6.0,0.0,10.0,0.42,0.25,0.0,5.0,0.0,0.42,0.78,0.25,10.3,1740339.0
0,3,34,1,15.9,326,0.04,0.45,0.41,0.58,96,0,1,8.7,41.0,2022-10-09,61,8,0,0,0,0,10,0,249320,0,2,1,30.0,9,-12239,4501,16740,10.2,False,0,1,3,0.5630769729614258,62,Everton,Manchester United,1,2,18297,2022,555258,0.0568922013044357,0,1,1,0.5630769729614258,0.6872550249099731,0.1584119945764541,Manchester United,3,2,10,4.5,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.53,0.43,0.78,1.0,0.0,4.3,0.0,11.0,36.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,0.26,0.11,0.0,1.0,0.0,0.26,0.74,0.63,2.9,557521.0
0,0,0,1,1.8,326,0.01,0.09,0.08,0.86,107,0,0,1.0,0.0,2022-10-16,71,15,0,0,0,0,11,0,274470,1,0,0,12.0,1,18609,25176,6567,10.2,True,1,0,1,0.0720280036330223,75,Manchester United,Newcastle United,0,0,18308,2022,556587,0.0,0,0,0,0.0720280036330223,0.0720280036330223,0.0,Manchester United,3,4,11,3.3,FWD,1.0,0.04,0.45,0.41,0.58,0.0,1.0,8.7,41.0,15.9,30.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0,3.0,0.56,0.06,0.0,1.0,1.0,0.56,0.69,0.16,4.5,249320.0,1.0,0.07,0.72,0.65,1.08,1.0,1.0,11.0,41.0,16.3,54.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,1.0,5.0,0.72,0.06,0.0,1.0,1.0,0.72,1.21,0.68,5.7,519080.0
0,0,4,1,4.8,326,0.02,0.43,0.41,1.08,139,0,0,6.7,8.8,2022-10-30,90,19,0,0,0,0,14,0,263124,1,0,1,53.0,2,4472,15468,10996,10.2,True,0,0,6,0.5490090250968933,90,Manchester United,West Ham,1,0,18340,2022,561004,0.0,0,0,0,0.5490090250968933,0.5490090250968933,0.0,Manchester United,2,4,14,2.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.54,0.49,1.44,0.0,1.0,9.7,41.0,17.7,42.0,132.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,10.0,1.0,4.0,0.64,0.06,0.0,1.0,1.0,0.64,0.76,0.16,7.8,523790.0
0,0,-1,0,1.9,326,0.01,0.25,0.24,0.66,141,3,0,3.4,1.6,2022-11-06,90,2,0,0,0,0,15,0,309382,1,1,3,30.0,1,39485,50717,11232,10.2,False,1,0,3,0.3865379989147186,90,Aston Villa,Manchester United,3,1,18342,2022,562555,0.0,0,0,0,0.3865379989147186,0.3463650047779083,0.0189130008220672,Manchester United,3,2,15,0.8,FWD,1.0,0.02,0.43,0.41,1.08,0.0,0.0,6.7,8.8,4.8,53.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,0.55,0.0,0.0,0.0,0.0,0.55,0.55,0.0,2.0,263124.0,3.0,0.07,0.97,0.9,2.52,0.0,1.0,16.4,49.8,22.5,95.0,222.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,12.0,1.0,10.0,1.18,0.06,0.0,1.0,1.0,1.18,1.31,0.16,9.8,786914.0
