assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,5,0,12.9,453,0.08,0.79,0.71,0.25,5,1,0,5.8,7.8,2024-08-17,90,0,0,0,0,0,0,0,False,15,0,0,0,0,1,0,147689,1,0,1,37.0,2,0,0,0,55,False,0,0,5,0.6972556710243225,90,FW,Newcastle United,Southampton,1,0,26606,2024,666379,0.072511613368988,0,1,0,0.6972556710243225,0.7697672843933105,0.4697476029396057,Southampton
1,0,0,1,0,2.9,453,0.01,0.03,0.02,2.14,18,1,0,1.4,2.2,2024-08-24,70,0,0,0,0,0,0,0,False,16,0,0,0,0,2,0,180975,1,1,0,9.0,1,20284,37679,17395,55,True,1,0,1,0.0302197560667991,73,FW,Southampton,Nottingham Forest,0,1,26616,2024,668048,0.0,0,0,0,0.0302197560667991,0.0302197560667991,0.0,Southampton
2,0,0,0,0,0.9,453,0.05,0.1,0.05,0.97,22,1,0,0.8,0.0,2024-08-31,45,0,0,0,0,0,0,0,False,4,0,0,0,0,3,0,159267,1,1,3,8.0,1,-23029,17476,40505,55,False,0,0,1,0.0213958546519279,49,FW,Brentford,Southampton,3,1,26623,2024,671746,0.0,0,0,0,0.0213958546519279,0.1852373629808426,0.163841500878334,Southampton
3,0,0,3,0,0.0,453,0.0,0.0,0.0,0.55,48,1,0,0.0,0.0,2024-09-21,8,0,0,0,0,0,0,0,False,10,0,0,0,0,5,0,105783,0,1,1,0.0,1,-15022,6817,21839,54,True,0,0,0,0.0,6,Sub,Southampton,Ipswich,1,1,26643,2024,675638,0.0,0,0,0,0.0,0.0,0.0,Southampton
4,0,0,2,0,0.8,453,0.01,0.01,0.0,0.7,61,1,0,0.7,2.2,2024-10-05,16,0,0,0,0,0,0,0,False,1,0,0,0,0,7,0,76380,0,1,3,4.0,1,-9083,4861,13944,53,False,0,0,0,0.0,13,Sub,Arsenal,Southampton,3,1,26666,2024,679543,0.0,0,0,0,0.0,0.0,0.0,Southampton
5,0,0,-1,0,10.6,453,0.05,0.12,0.07,2.09,89,0,0,3.3,1.4,2024-10-26,45,0,0,0,0,0,0,0,False,13,0,0,0,0,9,0,65102,0,0,1,21.0,0,-5506,1613,7119,52,False,1,0,2,0.0881179347634315,43,Sub,Manchester City,Southampton,1,0,26683,2024,682958,0.0201740879565477,0,1,0,0.0881179347634315,0.1082920208573341,0.0,Southampton
6,0,1,32,1,21.1,453,0.07,0.36,0.29,1.56,98,0,1,8.5,34.8,2024-11-02,90,0,0,0,0,0,0,0,False,8,0,0,0,0,10,0,60314,1,0,1,29.0,7,-5209,2026,7235,51,True,0,1,3,0.1848323792219162,90,MR,Southampton,Everton,1,0,26699,2024,685118,0.0142065277323126,0,1,1,0.1848323792219162,0.1990389078855514,0.0,Southampton
7,0,0,1,0,5.1,453,0.04,0.09,0.05,1.26,110,2,0,1.8,3.4,2024-11-09,90,0,0,0,0,0,0,0,False,20,0,0,0,0,11,0,64847,1,0,2,9.0,2,3429,7190,3761,51,False,0,0,1,0.0436924211680889,90,MR,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686682,0.0,0,0,0,0.0436924211680889,0.0,0.0,Southampton
8,1,1,33,0,14.0,453,0.09,1.02,0.93,1.95,120,2,1,10.4,51.8,2024-11-24,76,0,0,0,0,0,0,0,False,12,0,1,0,0,12,0,63166,1,3,2,38.0,7,-1906,3976,5882,51,True,1,1,2,1.3333947658538818,83,ML,Southampton,Liverpool,2,3,26721,2024,689135,0.4493879973888397,1,1,1,0.5722259283065796,0.473122239112854,0.0237342622131109,Southampton
9,1,0,16,0,13.0,453,0.01,0.25,0.24,1.6,122,1,0,3.7,5.6,2024-11-29,90,0,0,0,0,0,0,0,False,5,0,0,0,0,13,0,74982,1,1,1,18.0,5,10057,14129,4072,51,False,0,0,2,0.2248474210500717,90,ML,Brighton,Southampton,1,1,26723,2024,689638,0.0309382863342762,0,1,0,0.2248474210500717,0.2557857036590576,0.0,Southampton
