assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,3,0,0.0,10,0.0,0.0,0.0,0.02,11,0,0,0.2,2.0,2024-08-24,2,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,4193,0,2,0,0.0,1,-549,252,801,50,False,0,0,0,0.0,1,Sub,Aston Villa,Arsenal,0,2,26618,2024,668288,0.0,0,0,0,0.0,0.0,0.0,Arsenal
1,0,0,2,0,1.7,10,0.01,0.09,0.08,0.33,35,1,0,3.7,7.6,2024-09-14,24,0,0,0,0,0,0,0,False,19,0,0,0,0,4,0,6761,0,1,1,28.0,0,1116,2483,1367,50,True,1,0,2,0.1506137549877166,23,Sub,Fulham,West Ham,1,1,26634,2024,673745,0.0,0,0,0,0.1506137549877166,0.7209787368774414,0.5703650116920471,Fulham
2,0,1,27,0,12.0,10,0.05,0.36,0.31,0.3,44,0,1,7.1,38.0,2024-09-21,16,0,0,0,0,0,0,0,False,15,0,0,0,0,5,0,6967,0,1,3,21.0,7,66,738,672,50,True,0,1,1,0.399906188249588,15,Sub,Fulham,Newcastle United,3,1,26646,2024,675727,0.0751271471381187,0,1,1,0.399906188249588,0.4750333428382873,0.0,Fulham
3,0,0,3,0,1.1,10,0.01,0.03,0.02,0.16,59,0,0,0.8,0.2,2024-09-28,21,0,0,0,0,0,0,0,False,16,0,0,0,0,6,0,10606,0,1,0,7.0,1,3092,3952,860,50,False,0,0,0,0.0,19,Sub,Nottingham Forest,Fulham,0,1,26653,2024,677804,0.0,0,0,0,0.0,0.0493445470929145,0.0493445470929145,Fulham
4,1,0,15,0,11.5,10,0.17,0.17,0.0,0.23,69,1,0,3.0,16.2,2024-10-05,13,0,0,0,0,0,0,0,False,13,0,0,0,0,7,0,9947,0,2,3,2.0,4,-718,923,1641,50,False,0,0,0,0.0,12,Sub,Manchester City,Fulham,3,2,26664,2024,679479,0.3371158540248871,1,1,0,0.0,0.3371158540248871,0.3371158540248871,Fulham
5,0,0,6,0,30.5,10,0.11,0.11,0.0,0.17,72,1,0,3.9,6.8,2024-10-19,22,0,0,0,0,0,0,0,False,2,0,0,0,0,8,0,11147,0,3,1,2.0,1,816,1670,854,50,True,0,0,0,0.0,18,Sub,Fulham,Aston Villa,1,3,26673,2024,681330,0.0367688871920108,0,2,0,0.0,0.5963118076324463,0.5963118076324463,Fulham
6,0,0,6,0,16.3,10,0.04,0.04,0.0,0.45,87,1,0,2.6,5.4,2024-10-26,22,0,0,0,0,0,0,0,False,8,0,0,0,0,9,0,10876,0,1,1,4.0,1,-364,466,830,50,False,0,0,0,0.0,21,Sub,Everton,Fulham,1,1,26687,2024,683172,0.0791540443897247,0,1,0,0.0,0.0791540443897247,0.0,Fulham
7,0,0,16,0,45.5,10,0.11,0.37,0.26,0.18,92,1,0,12.3,13.8,2024-11-04,81,0,0,0,0,0,0,0,False,4,0,0,0,0,10,0,10499,1,1,2,64.0,2,-546,549,1095,50,True,0,0,3,0.4515097141265869,84,AML,Fulham,Brentford,2,1,26693,2024,686114,0.076109766960144,0,2,0,0.4515097141265869,0.5322964191436768,0.054206509143114,Fulham
8,0,0,17,1,40.0,10,0.09,0.35,0.26,1.48,104,0,0,9.7,10.8,2024-11-09,81,0,0,0,0,0,0,0,False,7,0,0,0,0,11,0,10985,1,2,0,46.0,3,347,1250,903,50,False,0,0,4,0.3287477493286133,85,AML,Crystal Palace,Fulham,0,2,26706,2024,686626,0.1252781152725219,0,3,0,0.3287477493286133,0.8745248317718506,0.4874163568019867,Fulham
9,0,0,17,0,14.8,10,0.12,0.12,0.0,0.91,115,2,0,3.2,8.8,2024-11-23,70,0,0,0,0,0,0,0,False,20,0,0,0,0,12,0,11435,1,4,1,8.0,2,270,1322,1052,50,True,0,0,0,0.0,75,AML,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688399,0.0,0,0,0,0.0,0.4829918146133423,0.4829918146133423,Fulham
10,0,1,23,0,45.5,10,0.22,0.36,0.14,0.63,128,1,0,7.3,16.2,2024-12-01,61,0,0,0,0,0,0,0,False,18,0,0,0,0,13,0,10895,1,1,1,11.0,3,-581,406,987,50,False,0,0,1,0.0874450728297233,65,AML,Tottenham,Fulham,1,1,26729,2024,690635,0.4010913074016571,0,3,0,0.0874450728297233,0.5866718292236328,0.4992267787456512,Fulham
11,0,0,8,0,5.0,10,0.03,0.03,0.0,1.27,135,1,0,1.3,5.8,2024-12-05,70,0,0,0,0,0,0,0,False,5,0,0,0,0,14,0,10682,1,1,3,2.0,2,-343,529,872,50,True,0,0,0,0.0,73,AML,Fulham,Brighton,3,1,26736,2024,691608,0.0,0,0,0,0.0,0.0,0.0,Fulham
