assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,1,2,33,0,42.5,57,0.24,0.42,0.18,2.46,7,1,0,7.9,32.4,2024-08-17,90,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,49190,1,2,1,4.0,7,0,0,0,55,False,0,0,2,0.1565878093242645,90,DMC,West Ham,Aston Villa,1,2,26608,2024,666470,0.7540484666824341,1,3,0,0.1565878093242645,1.339176893234253,0.9492155909538268,Aston Villa
1,0,0,8,0,25.1,57,0.04,0.04,0.0,0.87,11,2,0,4.6,21.0,2024-08-24,90,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,99391,1,2,0,0.0,2,19926,28228,8302,55,True,0,0,0,0.0,90,MC,Aston Villa,Arsenal,0,2,26618,2024,668265,0.1781044751405716,0,2,0,0.0,0.2101482301950454,0.0863942801952362,Aston Villa
2,0,0,17,0,17.0,57,0.3,0.3,0.0,0.45,26,1,0,3.6,14.8,2024-08-31,90,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,123661,1,2,1,4.0,1,16442,36175,19733,55,False,1,0,0,0.0,90,MC,Leicester,Aston Villa,1,2,26626,2024,671834,0.0497884266078472,0,1,0,0.0,0.5474845767021179,0.4976961612701416,Aston Villa
3,0,0,20,0,40.8,57,0.42,0.42,0.0,0.9,31,2,0,6.5,22.4,2024-09-14,90,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,128055,1,2,3,2.0,2,-105,22653,22758,55,True,0,0,0,0.0,90,DMC,Aston Villa,Everton,3,2,26638,2024,673927,0.0469946935772895,0,1,0,0.0,1.89233672618866,1.89233672618866,Aston Villa
4,1,0,31,0,47.9,57,0.38,0.38,0.0,0.51,41,1,0,8.3,33.4,2024-09-21,90,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,139491,1,1,3,2.0,5,8034,20555,12521,55,True,0,0,0,0.0,90,DMC,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675750,0.7814310789108276,1,3,0,0.0,1.2962552309036257,1.2962552309036257,Aston Villa
5,0,0,18,0,16.7,57,0.16,0.19,0.03,1.12,56,2,0,2.5,5.2,2024-09-29,83,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,156926,1,2,2,3.0,2,14293,28418,14125,55,False,0,0,1,0.0188772715628147,87,DMC,Ipswich,Aston Villa,2,2,26659,2024,678380,0.294521301984787,0,1,0,0.0188772715628147,0.8622297048568726,0.5488311648368835,Aston Villa
6,0,0,15,1,13.5,57,0.06,0.14,0.08,0.52,62,0,0,4.6,20.6,2024-10-06,90,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,149924,1,0,0,12.0,3,-8224,12814,21038,55,True,0,0,2,0.0725596770644187,90,DMC,Aston Villa,Manchester United,0,0,26670,2024,680078,0.0228233952075243,0,1,0,0.0725596770644187,0.2434639185667038,0.2029813677072525,Aston Villa
7,1,3,32,0,62.1,57,0.32,0.32,0.0,1.78,72,1,0,10.2,37.6,2024-10-19,90,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,150843,1,3,1,2.0,8,-1903,11587,13490,55,False,0,0,0,0.0,90,DMC,Fulham,Aston Villa,1,3,26673,2024,681339,0.5834062099456787,1,4,0,0.0,0.8422627449035645,0.5280845165252686,Aston Villa
8,0,0,13,0,40.4,57,0.27,0.52,0.25,0.31,82,1,0,9.1,21.0,2024-10-26,90,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,169827,1,1,1,30.0,1,16140,21960,5820,55,True,1,0,4,0.1867309361696243,90,MC,Aston Villa,Bournemouth,1,1,26684,2024,682966,0.0908498764038086,0,2,0,0.1867309361696243,1.099938988685608,0.9132081270217896,Aston Villa
9,0,0,17,0,35.2,57,0.07,0.07,0.0,2.29,99,3,0,5.0,14.6,2024-11-03,80,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,162168,1,1,4,0.0,2,-7903,11534,19437,55,False,0,0,0,0.0,82,DMC,Tottenham,Aston Villa,4,1,26700,2024,685535,0.1031228750944137,0,3,0,0.0,0.1337253749370575,0.0514544658362865,Aston Villa
