assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,2,0,0.3,237,0.0,0.07,0.07,0.0,284,0,0,2.5,2.2,2025-03-15,11,0,0,0,0,0,0,0,False,19,0,0,0,0,29,0,1965,0,1,1,22.0,0,48,145,97,49,True,1,237,,,Youssef Ramalho Chermiti,0,2,0.1090931817889213,9,Sub,Everton,West Ham,1,1,26885,2024,712961,0.0,0,0,0,0.1090931817889213,0.0751712769269943,0.0751712769269943,26885,Everton,Youssef Ramalho Chermiti,Youssef Chermiti,FWD
1,0,0,3,0,0.0,237,0.0,0.0,0.0,0.02,297,0,0,0.0,0.0,2025-04-02,4,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,1977,0,0,1,0.0,1,49,195,146,49,False,0,237,,,Youssef Ramalho Chermiti,0,0,0.0,1,Sub,Liverpool,Everton,1,0,26901,2024,716261,0.0,0,0,0,0.0,0.0,0.0,26901,Everton,Youssef Ramalho Chermiti,Youssef Chermiti,FWD
