assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team
0,0,2,31,1,43.7,311,1.0,1.06,0.06,0.41,4,0,0,5.6,9.0,2024-08-17,76,0,0,0,0,0,0,0,False,10,0,0,0,0,1,0,2560092,1,2,0,3.0,8,0,0,0,70,False,0,311,0,1,0.0291163958609104,78,DR,Ipswich,Liverpool,0,2,26603,2024,666249,1.1879421472549438,0,3,0,0.0291163958609104,1.7536033391952517,1.2881778478622437,1791,Liverpool
1,0,0,29,1,46.0,311,0.53,0.63,0.1,0.36,16,0,0,7.8,20.4,2024-08-25,71,0,0,0,0,0,0,0,False,4,0,0,0,0,2,0,2966829,1,0,2,12.0,6,76654,143724,67070,70,True,0,311,0,2,0.1226889565587043,74,DR,Liverpool,Brentford,2,0,26621,2024,668948,0.801270604133606,0,4,0,0.1226889565587043,1.2730352878570557,0.4771978855133056,1791,Liverpool
2,0,0,17,1,5.4,311,0.01,0.01,0.0,0.83,27,0,0,1.4,8.4,2024-09-01,75,0,0,0,0,0,0,0,False,14,0,0,0,0,3,0,2989044,1,3,0,0.0,6,-62396,176393,238789,70,False,0,311,0,0,0.0,81,DR,Manchester United,Liverpool,0,3,26631,2024,672628,0.0,0,0,0,0.0,0.1640454679727554,0.1640454679727554,1791,Liverpool
3,0,0,1,0,62.0,311,0.33,0.35,0.02,0.44,36,1,0,8.9,23.4,2024-09-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,4,0,3246316,1,1,0,4.0,1,149651,396847,247196,70,True,1,311,0,1,0.015777239575982,90,DR,Liverpool,Nottingham Forest,0,1,26635,2024,673765,0.2488164007663726,0,4,0,0.015777239575982,0.3089593946933746,0.1037881150841713,1791,Liverpool
4,1,2,39,1,26.0,311,0.13,0.13,0.0,1.08,46,0,0,6.3,35.2,2024-09-21,90,0,0,0,0,0,0,0,False,3,0,0,0,0,5,0,3285302,1,0,3,2.0,11,10641,117298,106657,71,True,0,311,0,0,0.0,90,DR,Liverpool,Bournemouth,3,0,26645,2024,675684,0.3606095910072326,1,2,0,0.0,1.3428819179534912,1.0125919580459597,1791,Liverpool
5,0,0,5,0,16.8,311,0.1,0.19,0.09,0.63,60,1,0,3.8,9.0,2024-09-28,90,0,0,0,0,0,0,0,False,20,0,0,0,0,6,0,3408496,1,2,1,12.0,1,91965,248046,156081,71,False,1,311,0,2,0.0914054289460182,90,DR,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678065,0.0653824210166931,0,1,0,0.0914054289460182,0.0653824210166931,0.0,1791,Liverpool
6,0,2,31,1,38.6,311,0.48,0.54,0.06,0.64,66,0,0,6.7,16.8,2024-10-05,90,0,0,0,0,0,0,0,False,7,0,0,0,0,7,0,3255804,1,1,0,12.0,8,-161729,66375,228104,71,False,0,311,0,2,0.0541816838085651,90,DR,Crystal Palace,Liverpool,0,1,26662,2024,679187,0.4192200899124145,0,2,0,0.0541816838085651,0.2107133865356445,0.1565317064523697,1791,Liverpool
7,0,0,13,0,1.0,311,0.0,0.0,0.0,0.78,74,1,0,2.2,21.4,2024-10-20,80,0,0,0,0,0,0,0,False,6,0,0,0,0,8,0,3228663,1,1,2,0.0,2,-58727,82832,141559,71,True,0,311,0,0,0.0,89,DR,Liverpool,Chelsea,2,1,26679,2024,682184,0.0,0,0,0,0.0,0.7211429476737976,0.7211429476737976,1791,Liverpool
8,0,0,3,0,25.7,311,0.24,0.29,0.05,1.03,81,2,0,3.9,10.2,2024-10-27,90,0,0,0,0,0,0,0,False,1,0,0,0,0,9,0,3169441,1,2,2,3.0,1,-66775,69574,136349,71,False,0,311,0,2,0.0482437685132026,90,DR,Arsenal,Liverpool,2,2,26691,2024,683711,0.0751345083117485,0,1,0,0.0482437685132026,0.7133917808532715,0.6651480197906494,1791,Liverpool
9,0,0,26,0,27.0,311,0.1,0.1,0.0,1.01,94,1,0,6.5,34.4,2024-11-02,90,0,0,0,0,0,0,0,False,5,0,0,0,0,10,0,3207568,1,1,2,4.0,2,8256,124684,116428,70,True,0,311,0,0,0.0,90,DR,Liverpool,Brighton,2,1,26696,2024,685022,0.0582012683153152,0,2,0,0.0,0.0740947872400283,0.0158935226500034,1791,Liverpool
10,0,0,6,0,11.3,311,0.03,0.03,0.0,0.15,105,0,0,1.6,4.4,2024-11-09,24,0,0,0,0,0,0,0,False,2,0,0,0,0,11,0,3117809,1,0,2,0.0,1,-95987,55130,151117,70,True,0,311,0,0,0.0,24,DR,Liverpool,Aston Villa,2,0,26707,2024,686970,0.096575528383255,0,1,0,0.0,0.096575528383255,0.0,1791,Liverpool
11,0,2,32,1,24.8,311,0.08,0.15,0.07,0.23,125,0,0,4.3,12.0,2024-12-01,72,0,0,0,0,0,0,0,False,13,0,0,0,0,13,0,2024095,1,0,2,6.0,8,-178332,22927,201259,69,True,0,311,0,3,0.08912243694067,76,DR,Liverpool,Manchester City,2,0,26726,2024,690858,0.2131252437829971,0,2,0,0.08912243694067,1.1071162223815918,0.95501446723938,1791,Liverpool
12,2,0,19,0,32.5,311,0.36,0.36,0.0,0.85,139,1,0,7.4,37.0,2024-12-04,23,0,0,0,0,0,0,0,False,15,0,0,0,0,14,0,2125232,0,3,3,4.0,6,84318,123614,39296,69,False,1,311,0,0,0.0,20,Sub,Newcastle United,Liverpool,3,3,26740,2024,691445,0.6714369654655457,2,3,0,0.0,0.8523330092430115,0.1808960437774658,1791,Liverpool
13,0,0,7,0,17.3,311,0.08,0.08,0.0,1.16,155,2,0,3.7,20.0,2024-12-14,78,0,0,0,0,0,0,0,False,9,0,0,0,0,16,0,2422815,1,2,2,0.0,1,139450,179619,40169,70,True,0,311,0,0,0.0,84,DR,Liverpool,Fulham,2,2,26752,2024,693754,0.0113194864243268,0,1,0,0.0,0.8125982880592346,0.8125982880592346,1791,Liverpool
14,1,0,30,0,63.1,311,0.57,0.58,0.01,1.25,169,3,0,13.5,60.8,2024-12-22,90,0,0,0,0,0,0,0,False,18,0,0,0,0,17,0,2377323,1,6,3,11.0,4,-46841,45574,92415,70,False,0,311,0,1,0.0155387008562684,90,DR,Tottenham,Liverpool,3,6,26768,2024,695857,0.8575439453125,1,4,0,0.0155387008562684,1.498943567276001,1.0129495859146118,1791,Liverpool
15,0,0,12,0,58.8,311,0.46,0.56,0.1,0.34,175,1,0,9.6,23.2,2024-12-26,90,0,0,0,0,0,0,0,False,11,0,0,0,0,18,0,2709214,1,1,3,14.0,2,301913,343635,41722,71,True,0,311,0,3,0.1261011511087417,90,DR,Liverpool,Leicester,3,1,26776,2024,696336,0.2247000485658645,0,3,0,0.1261011511087417,0.7745729088783264,0.6005293726921082,1791,Liverpool
16,0,3,51,1,44.9,311,0.11,0.13,0.02,0.36,190,0,1,11.3,61.2,2024-12-29,90,0,0,0,0,0,0,0,False,19,0,0,0,0,19,0,2757854,1,5,0,7.0,15,55609,121939,66330,71,False,0,311,1,1,0.0187029317021369,90,DR,West Ham,Liverpool,0,5,26791,2024,696812,0.591380774974823,0,3,1,0.0187029317021369,1.3448293209075928,0.7347456216812134,1791,Liverpool
