assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,15,0,12.3,101,0.01,0.01,0.0,1.17,8,1,0,3.0,17.8,2024-08-18,90,0,0,0,0,0,0,0,False,7,0,0,0,0,1,0,11239,1,1,2,0.0,2,0,0,0,50,True,0,101,,,Christian Nørgaard,0,0,0.0,90,MC,Brentford,Crystal Palace,2,1,26609,2024,666798,0.0786547511816024,0,1,0,0.0,0.210331991314888,0.1316772401332855,26609,Brentford,Christian Nørgaard,Christian Nørgaard,MID
1,0,0,7,0,4.1,101,0.02,0.12,0.1,2.65,16,2,0,1.5,7.2,2024-08-25,90,0,0,0,0,0,0,0,False,12,0,0,0,0,2,0,12265,1,0,2,4.0,1,-642,760,1402,50,False,1,101,,,Christian Nørgaard,0,1,0.2495764940977096,90,MC,Liverpool,Brentford,2,0,26621,2024,668969,0.0,0,0,0,0.2495764940977096,0.0345180444419384,0.0345180444419384,26621,Brentford,Christian Nørgaard,Christian Nørgaard,MID
2,0,0,16,0,12.9,101,0.01,0.28,0.27,1.57,22,1,0,4.1,17.2,2024-08-31,90,0,0,0,0,0,0,0,False,17,0,0,0,0,3,0,12378,1,1,3,11.0,2,-511,1325,1836,50,True,0,101,,,Christian Nørgaard,0,3,0.2017870098352432,90,MC,Brentford,Southampton,3,1,26623,2024,671726,0.025269316509366,0,1,0,0.2017870098352432,0.2997293174266815,0.0979423150420188,26623,Brentford,Christian Nørgaard,Christian Nørgaard,MID
3,0,0,24,0,17.9,101,0.03,0.03,0.0,2.17,37,2,0,4.5,24.6,2024-09-14,90,0,0,0,0,0,0,0,False,13,0,0,0,0,4,0,11516,1,1,2,2.0,2,-1218,818,2036,50,False,0,101,,,Christian Nørgaard,0,0,0.0,90,MC,Manchester City,Brentford,2,1,26637,2024,673694,0.013665834441781,0,1,0,0.0,0.0556913986802101,0.0556913986802101,26637,Brentford,Christian Nørgaard,Christian Nørgaard,MID
4,0,0,34,0,6.8,101,0.01,0.4,0.39,0.7,63,2,1,8.8,41.8,2024-10-05,76,0,0,0,0,0,0,0,False,20,0,0,0,0,7,0,9011,1,3,5,39.0,7,-893,367,1260,48,True,0,101,,,Christian Nørgaard,1,3,0.3457770943641662,81,DMC,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679550,0.0,0,0,1,0.3457770943641662,0.892180323600769,0.5739205479621887,26667,Brentford,Christian Nørgaard,Christian Nørgaard,MID
5,0,0,16,0,5.3,101,0.04,0.06,0.02,1.33,75,2,0,3.4,19.4,2024-10-19,90,0,0,0,0,0,0,0,False,14,0,0,0,0,8,0,14275,1,1,2,9.0,1,4413,5306,893,48,False,1,101,,,Christian Nørgaard,0,1,0.0223867427557706,90,DMC,Manchester United,Brentford,2,1,26675,2024,681308,0.0,0,0,0,0.0223867427557706,0.0223867427557706,0.0,26675,Brentford,Christian Nørgaard,Christian Nørgaard,MID
6,0,0,10,0,4.2,101,0.01,0.3,0.29,1.14,83,2,0,2.1,3.4,2024-10-26,77,0,0,0,0,0,0,0,False,10,0,0,0,0,9,0,17032,1,3,4,13.0,2,2572,3545,973,48,True,0,101,,,Christian Nørgaard,0,3,0.699460506439209,86,DMC,Brentford,Ipswich,4,3,26685,2024,682996,0.0,0,0,0,0.699460506439209,0.8093005418777466,0.7592611312866211,26685,Brentford,Christian Nørgaard,Christian Nørgaard,MID
7,1,0,21,0,23.0,101,0.03,0.03,0.0,1.37,92,2,0,5.9,36.4,2024-11-04,90,0,0,0,0,0,0,0,False,9,0,0,0,0,10,0,19333,1,1,2,0.0,5,2184,3980,1796,48,False,0,101,,,Christian Nørgaard,0,0,0.0,90,DMC,Fulham,Brentford,2,1,26693,2024,686126,0.0759917497634887,1,2,0,0.0,0.1425841599702835,0.0861058831214904,26693,Brentford,Christian Nørgaard,Christian Nørgaard,MID
8,0,0,16,0,1.7,101,0.01,0.09,0.08,2.17,101,2,0,2.4,15.4,2024-11-09,82,0,0,0,0,0,0,0,False,3,0,0,0,0,11,0,23154,1,2,3,7.0,2,3451,5252,1801,48,True,0,101,,,Christian Nørgaard,0,1,0.0643616393208503,85,MC,Brentford,Bournemouth,3,2,26702,2024,686576,0.0,0,0,0,0.0643616393208503,0.3778114914894104,0.3134498596191406,26702,Brentford,Christian Nørgaard,Christian Nørgaard,MID
9,0,0,-4,0,10.5,101,0.0,0.0,0.0,0.35,114,0,0,1.5,4.6,2024-11-23,40,0,0,0,0,0,0,0,False,8,0,0,0,1,12,0,26208,1,0,0,0.0,-2,2881,5531,2650,48,False,0,101,,,Christian Nørgaard,0,0,0.0,40,MC,Everton,Brentford,0,0,26715,2024,688471,0.0123207736760377,0,1,0,0.0,0.3211268782615661,0.3088060915470123,26715,Brentford,Christian Nørgaard,Christian Nørgaard,MID
