assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,6,1,10.4,323,0.39,0.39,0.0,0.45,4,0,0,1.7,6.2,2024-08-17,90,0,0,0,0,0,0,0,False,10,0,0,0,0,1,0,11117,1,2,0,0.0,3,0,0,0,50,False,0,323,,,Ryan Gravenberch,0,0,0.0,90,DMC,Ipswich,Liverpool,0,2,26603,2024,666254,0.0,0,0,0,0.0,1.057374358177185,1.057374358177185,26603,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
1,0,0,16,1,7.2,323,0.05,0.05,0.0,0.36,16,0,0,1.8,11.2,2024-08-25,90,0,0,0,0,0,0,0,False,4,0,0,0,0,2,0,26610,1,0,2,0.0,2,7768,10755,2987,50,True,1,323,,,Ryan Gravenberch,0,0,0.0,90,DMC,Liverpool,Brentford,2,0,26621,2024,668953,0.0,0,0,0,0.0,1.1182596683502195,1.1182596683502195,26621,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
2,0,0,19,1,3.4,323,0.07,0.07,0.0,1.36,27,0,0,1.7,11.8,2024-09-01,90,0,0,0,0,0,0,0,False,14,0,0,0,0,3,0,30588,1,3,0,2.0,3,1783,8477,6694,50,False,0,323,,,Ryan Gravenberch,0,0,0.0,90,DMC,Manchester United,Liverpool,0,3,26631,2024,672633,0.0,0,0,0,0.0,0.441541463136673,0.441541463136673,26631,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
3,0,0,17,0,18.7,323,0.05,0.09,0.04,0.44,36,1,0,5.1,21.2,2024-09-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,4,0,56358,1,1,0,11.0,1,20813,30379,9566,50,True,1,323,,,Ryan Gravenberch,0,1,0.024731371551752,90,DMC,Liverpool,Nottingham Forest,0,1,26635,2024,673770,0.0448982082307338,0,1,0,0.024731371551752,0.1830158531665802,0.1582844853401184,26635,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
4,0,0,24,1,15.6,323,0.09,0.11,0.02,1.08,46,0,0,4.7,24.6,2024-09-21,90,0,0,0,0,0,0,0,False,3,0,0,0,0,5,0,64879,1,0,3,7.0,3,6820,13310,6490,50,True,0,323,,,Ryan Gravenberch,0,1,0.0185846276581287,90,DMC,Liverpool,Bournemouth,3,0,26645,2024,675689,0.0777772217988967,0,1,0,0.0185846276581287,1.852522611618042,1.756160855293274,26645,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
5,0,1,23,0,5.8,323,0.04,0.04,0.0,0.63,60,1,0,1.8,10.6,2024-09-28,90,0,0,0,0,0,0,0,False,20,0,0,0,0,6,0,73665,1,2,1,2.0,3,6511,17058,10547,50,False,0,323,,,Ryan Gravenberch,0,0,0.0,90,DMC,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678070,0.0,0,0,0,0.0,0.0787643417716026,0.0787643417716026,26658,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
6,0,0,18,1,27.8,323,0.36,0.42,0.06,0.64,66,0,0,4.4,12.4,2024-10-05,90,0,0,0,0,0,0,0,False,7,0,0,0,0,7,0,92711,1,1,0,4.0,3,15261,24659,9398,50,False,0,323,,,Ryan Gravenberch,0,1,0.0475131422281265,90,DMC,Crystal Palace,Liverpool,0,1,26662,2024,679192,0.4752988219261169,0,2,0,0.0475131422281265,1.026671051979065,1.0058932304382324,26662,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
7,0,0,13,0,2.0,323,0.0,0.0,0.0,0.99,74,1,0,0.8,5.6,2024-10-20,90,0,0,0,0,0,0,0,False,6,0,0,0,0,8,0,100813,1,1,2,0.0,2,5828,16712,10884,50,True,0,323,,,Ryan Gravenberch,0,0,0.0,90,DMC,Liverpool,Chelsea,2,1,26679,2024,682188,0.0,0,0,0,0.0,0.1524512618780136,0.1524512618780136,26679,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
8,0,0,13,0,5.4,323,0.07,0.1,0.03,1.03,81,2,0,1.6,9.2,2024-10-27,90,0,0,0,0,0,0,0,False,1,0,0,0,0,9,0,101204,1,2,2,1.0,2,-629,7969,8598,50,False,0,323,,,Ryan Gravenberch,0,1,0.014679099433124,90,DMC,Arsenal,Liverpool,2,2,26691,2024,683716,0.0,0,0,0,0.014679099433124,0.1069983839988708,0.0923192873597145,26691,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
9,0,0,18,0,1.8,323,0.03,0.06,0.03,1.01,94,1,0,1.4,8.2,2024-11-02,90,0,0,0,0,0,0,0,False,5,0,0,0,0,10,0,104448,1,1,2,4.0,2,1810,12379,10569,50,True,0,323,,,Ryan Gravenberch,0,1,0.0273558013141155,90,DMC,Liverpool,Brighton,2,1,26696,2024,685027,0.0,0,0,0,0.0273558013141155,0.0432493239641189,0.0158935226500034,26696,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
10,0,0,20,1,5.1,323,0.02,0.05,0.03,1.38,105,0,0,2.9,22.4,2024-11-09,90,0,0,0,0,0,0,0,False,2,0,0,0,0,11,0,99467,1,0,2,1.0,3,-5643,6491,12134,50,True,0,323,,,Ryan Gravenberch,0,1,0.0162708703428506,90,DMC,Liverpool,Aston Villa,2,0,26707,2024,686975,0.0,0,0,0,0.0162708703428506,0.096575528383255,0.096575528383255,26707,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
11,1,0,31,0,46.6,323,0.21,0.62,0.41,1.28,120,2,0,9.3,33.0,2024-11-24,90,0,0,0,0,0,0,0,False,17,0,0,0,0,12,0,99874,1,3,2,13.0,5,-1212,8416,9628,50,False,0,323,,,Ryan Gravenberch,0,1,0.6746103763580322,90,DMC,Southampton,Liverpool,2,3,26721,2024,689146,0.3747718632221222,1,3,0,0.6746103763580322,0.4400969743728637,0.0886514857411384,26721,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
12,0,0,8,1,12.5,323,0.04,0.04,0.0,0.82,125,0,0,3.3,16.8,2024-12-01,90,0,0,0,0,0,0,0,False,13,0,0,0,0,13,0,102816,1,0,2,4.0,2,1996,8893,6897,50,True,1,323,,,Ryan Gravenberch,0,0,0.0,90,DMC,Liverpool,Manchester City,2,0,26726,2024,690863,0.087743192911148,0,1,0,0.0,1.1064274311065674,1.0186842679977417,26726,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
13,0,0,6,0,7.3,323,0.01,0.01,0.0,1.24,139,2,0,1.3,6.0,2024-12-04,66,0,0,0,0,0,0,0,False,15,0,0,0,0,14,0,102759,1,3,3,0.0,1,-965,7889,8854,50,False,1,323,,,Ryan Gravenberch,0,0,0.0,70,DMC,Newcastle United,Liverpool,3,3,26740,2024,691438,0.0,0,0,0,0.0,0.1640940308570861,0.1640940308570861,26740,Liverpool,Ryan Gravenberch,Ryan Gravenberch,MID
