assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,7,0,0.0,304,0.0,0.0,0.0,1.91,175,3,0,4.1,40.8,2024-12-26,90,0,0,0,0,0,0,0,False,12,0,0,0,0,18,4,4238,1,1,3,0.0,2,-39,109,148,40,False,0,0,0,0,90,GK,Liverpool,Leicester,3,1,26776,2024,696351,0,0,0,0,0,0.0,0.0,Leicester
1,0,0,7,0,0.0,304,0.0,0.0,0.0,1.27,187,2,0,2.4,24.4,2024-12-29,90,0,0,0,0,0,0,0,False,13,0,0,0,0,19,3,10838,1,2,0,0.0,2,6010,6569,559,40,True,0,0,0,0,90,GK,Leicester,Manchester City,0,2,26788,2024,696582,0,0,0,0,0,0.6422144174575806,0.6422144174575806,Leicester
2,0,0,5,0,0.0,304,0.0,0.0,0.0,1.56,191,2,0,1.9,18.8,2025-01-04,90,0,0,0,0,0,0,0,False,2,0,0,0,0,20,3,25679,1,1,2,0.0,2,13835,18329,4494,40,False,0,0,0,0,90,GK,Aston Villa,Leicester,2,1,26793,2024,697260,0,0,0,0,0,0.0587538480758667,0.0587538480758667,Leicester
3,0,0,8,0,0.0,304,0.0,0.0,0.0,1.82,205,2,0,2.2,21.8,2025-01-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,21,2,36409,1,2,0,0.0,1,9797,14819,5022,40,True,0,0,0,0,90,GK,Leicester,Crystal Palace,0,2,26806,2024,699284,0,0,0,0,0,0.0933710113167762,0.0933710113167762,Leicester
4,0,0,0,0,0.0,304,0.0,0.0,0.0,2.19,216,2,0,0.4,3.6,2025-01-18,90,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,42301,1,2,0,0.0,1,6160,8029,1869,40,True,0,0,0,0,90,GK,Leicester,Fulham,0,2,26817,2024,700020,0,0,0,0,0,0.0,0.0,Leicester
5,0,0,17,0,0.0,304,0.0,0.0,0.0,1.04,229,1,0,3.1,31.4,2025-01-26,90,0,0,0,0,0,0,0,False,18,0,0,0,0,23,5,47460,1,2,1,0.0,2,4617,8926,4309,40,False,1,0,0,0,90,GK,Tottenham,Leicester,1,2,26830,2024,702031,0,0,0,0,0,0.1172198429703712,0.1172198429703712,Leicester
6,0,0,23,1,0.0,304,0.0,0.0,0.0,0.53,348,0,0,2.0,20.0,2025-05-03,90,0,0,0,0,0,0,0,False,17,0,0,0,0,35,2,46027,1,0,2,0.0,6,1055,2824,1769,40,True,0,0,0,0,90,GK,Leicester,Southampton,2,0,26951,2024,724105,0,0,0,0,0,0.6091964244842529,0.6091964244842529,Leicester
7,0,0,5,0,0.0,304,0.0,0.0,0.0,1.31,357,2,0,2.0,20.2,2025-05-11,90,0,0,0,0,0,0,0,False,16,0,0,0,0,36,2,48211,1,2,2,0.0,1,1724,4404,2680,40,False,0,0,0,0,90,GK,Nottingham Forest,Leicester,2,2,26958,2024,726617,0,0,0,0,0,0.3331030011177063,0.3331030011177063,Leicester
8,0,0,22,1,0.0,304,0.0,0.0,0.0,1.41,368,0,0,1.6,16.0,2025-05-18,90,0,0,0,0,0,0,0,False,10,0,0,0,0,37,2,55692,1,0,2,0.0,6,6395,7598,1203,40,True,0,0,0,0,90,GK,Leicester,Ipswich,2,0,26969,2024,728526,0,0,0,0,0,0.0,0.0,Leicester
9,0,0,10,0,0.0,304,0.0,0.0,0.0,1.79,371,2,0,3.1,31.4,2025-05-25,90,0,0,0,0,0,0,0,False,3,0,0,0,0,38,5,60809,1,0,2,0.0,2,4491,8061,3570,40,False,0,0,0,0,90,GK,Bournemouth,Leicester,2,0,26979,2024,730047,0,0,0,0,0,0.0343493744730949,0.0343493744730949,Leicester
