assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,-2,0,14.0,584,0.02,0.32,0.3,0.25,5,1,0,3.3,2.6,2024-08-17,70,0,0,0,0,0,0,0,False,15,0,0,0,0,1,0,66244,1,0,1,16.0,1,0,0,0,55,False,1,0,2,0.8108593821525574,75,FW,Newcastle United,Southampton,1,0,26606,2024,666378,0.0767997950315475,0,1,0,0.8108593821525574,0.9333699941635132,0.0457108207046985,Southampton
1,0,0,12,0,30.4,584,0.06,0.06,0.0,2.45,18,1,0,4.1,7.0,2024-08-24,90,0,0,0,0,0,0,0,False,16,0,0,0,0,2,0,72863,1,1,0,4.0,2,984,8960,7976,55,True,0,0,0,0.0,90,FW,Southampton,Nottingham Forest,0,1,26616,2024,668047,0.0788209661841392,0,2,0,0.0,0.0788209661841392,0.0302197560667991,Southampton
2,0,0,7,0,6.7,584,0.03,0.23,0.2,2.78,22,3,0,4.1,0.8,2024-08-31,90,0,0,0,0,0,0,0,False,4,0,0,0,0,3,0,60838,1,1,3,33.0,2,-12441,3403,15844,55,False,0,0,5,0.1670812219381332,90,FW,Brentford,Southampton,3,1,26623,2024,671745,0.0,0,0,0,0.1670812219381332,0.6007177233695984,0.4336365163326263,Southampton
3,0,0,7,0,6.7,584,0.01,0.01,0.0,1.85,38,2,0,1.5,6.2,2024-09-14,63,0,0,0,0,0,0,0,False,14,0,0,0,0,4,0,49799,1,3,0,2.0,2,-11774,3376,15150,54,True,0,0,0,0.0,68,AML,Southampton,Manchester United,0,3,26632,2024,673365,0.0,0,0,0,0.0,0.0,0.0,Southampton
4,0,0,4,0,0.9,584,0.01,0.26,0.25,0.61,48,1,0,1.1,0.6,2024-09-21,31,0,0,0,0,0,0,0,False,10,0,0,0,0,5,0,47893,0,1,1,9.0,1,-2522,4152,6674,54,True,0,0,2,0.2419942319393158,29,Sub,Southampton,Ipswich,1,1,26643,2024,675635,0.0,0,0,0,0.2419942319393158,0.2419942319393158,0.0,Southampton
5,0,0,2,0,2.9,584,0.01,0.04,0.03,0.41,52,0,0,1.6,0.6,2024-09-30,45,0,0,0,0,0,0,0,False,3,0,0,0,0,6,0,35467,0,1,3,12.0,1,-12359,518,12877,53,False,0,0,1,0.0373921692371368,41,Sub,Bournemouth,Southampton,3,1,26661,2024,678948,0.0,0,0,0,0.0373921692371368,0.0925225019454956,0.055130336433649,Southampton
6,0,0,2,0,0.3,584,0.0,0.12,0.12,0.03,110,0,0,0.7,2.0,2024-11-09,17,0,0,0,0,0,0,0,False,20,0,0,0,0,11,0,21171,0,0,2,5.0,1,-1316,254,1570,50,False,0,0,1,0.0539333224296569,11,Sub,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686687,0.0,0,0,0,0.0539333224296569,0.0539333224296569,0.0,Southampton
7,0,0,3,0,0.1,584,0.0,0.0,0.0,0.08,122,0,0,0.0,0.2,2024-11-29,1,0,0,0,0,0,0,0,False,5,0,0,0,0,13,0,19613,0,1,1,0.0,1,-623,115,738,50,False,0,0,0,0.0,1,Sub,Brighton,Southampton,1,1,26723,2024,689640,0.0,0,0,0,0.0,0.0,0.0,Southampton
8,0,0,5,0,0.3,584,0.0,0.0,0.0,1.86,140,2,0,0.1,0.2,2024-12-04,28,0,0,0,0,0,0,0,False,6,0,0,0,0,14,0,19169,0,5,1,0.0,1,-500,152,652,50,True,0,0,0,0.0,23,Sub,Southampton,Chelsea,1,5,26741,2024,691457,0.0,0,0,0,0.0,0.0,0.0,Southampton
9,0,0,3,0,1.3,584,0.01,0.01,0.0,1.11,141,0,0,0.3,1.6,2024-12-07,11,0,0,0,0,0,0,0,False,2,0,0,0,0,15,0,18671,0,0,1,0.0,1,-539,86,625,49,False,0,0,0,0.0,10,Sub,Aston Villa,Southampton,1,0,26742,2024,692187,0.0,0,0,0,0.0,0.0,0.0,Southampton
