assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,11,0,17.9,95,0.03,0.03,0.0,0.61,8,1,0,2.9,11.2,2024-08-18,83,0,0,0,0,0,0,0,False,7,0,0,0,0,1,0,14932,1,1,2,0.0,2,0,0,0,55,True,0,95,,,Mathias Jensen,0,0,0.0,87,MC,Brentford,Crystal Palace,2,1,26609,2024,666799,0.0223731342703104,0,1,0,0.0,0.1586468666791916,0.1362737268209457,26609,Brentford,Mathias Jensen,Mathias Jensen,MID
1,0,0,4,0,32.8,95,0.13,0.15,0.02,1.99,16,1,0,3.8,3.8,2024-08-25,65,0,0,0,0,0,0,0,False,12,0,0,0,0,2,0,15630,1,0,2,1.0,1,-1369,624,1993,55,False,1,95,,,Mathias Jensen,0,1,0.0131001183763146,68,MR,Liverpool,Brentford,2,0,26621,2024,668968,0.0936239212751388,0,2,0,0.0131001183763146,0.030474754050374,0.0,26621,Brentford,Mathias Jensen,Mathias Jensen,MID
2,1,1,24,0,34.1,95,0.3,0.38,0.08,1.57,22,1,0,6.2,23.8,2024-08-31,90,0,0,0,0,0,0,0,False,17,0,0,0,0,3,0,15631,1,1,3,4.0,6,-962,1535,2497,55,True,0,95,,,Mathias Jensen,0,1,0.1325294375419616,90,MC,Brentford,Southampton,3,1,26623,2024,671727,0.4791211783885956,1,3,0,0.1325294375419616,0.9686577320098876,0.3730749785900116,26623,Brentford,Mathias Jensen,Mathias Jensen,MID
3,0,0,5,0,15.8,95,0.04,0.04,0.0,0.16,83,1,0,1.8,1.8,2024-10-26,12,0,0,0,0,0,0,0,False,10,0,0,0,0,9,0,6929,0,3,4,0.0,1,-175,93,268,53,True,0,95,,,Mathias Jensen,0,0,0.0,4,Sub,Brentford,Ipswich,4,3,26685,2024,683002,0.0185696687549352,0,1,0,0.0,0.072938434779644,0.0543687641620636,26685,Brentford,Mathias Jensen,Mathias Jensen,MID
4,0,0,3,0,0.3,95,0.0,0.0,0.0,0.62,92,2,0,0.3,2.2,2024-11-04,18,0,0,0,0,0,0,0,False,9,0,0,0,0,10,0,7224,0,1,2,0.0,1,196,446,250,53,False,0,95,,,Mathias Jensen,0,0,0.0,16,Sub,Fulham,Brentford,2,1,26693,2024,686132,0.0,0,0,0,0.0,0.5010765194892883,0.5010765194892883,26693,Brentford,Mathias Jensen,Mathias Jensen,MID
5,0,0,12,0,4.3,95,0.06,0.08,0.02,2.13,101,2,0,1.8,4.6,2024-11-09,78,0,0,0,0,0,0,0,False,3,0,0,0,0,11,0,7565,1,2,3,9.0,2,240,556,316,53,True,0,95,,,Mathias Jensen,0,1,0.0291833225637674,81,MC,Brentford,Bournemouth,3,2,26702,2024,686577,0.0,0,0,0,0.0291833225637674,0.2556521892547607,0.2264688611030578,26702,Brentford,Mathias Jensen,Mathias Jensen,MID
6,0,0,12,1,11.3,95,0.01,0.1,0.09,1.2,114,0,0,2.5,8.6,2024-11-23,90,0,0,0,0,0,0,0,False,8,0,0,0,0,12,0,7757,1,0,0,5.0,3,126,457,331,53,False,0,95,,,Mathias Jensen,0,2,0.0826326459646225,90,MC,Everton,Brentford,0,0,26715,2024,688472,0.2116477936506271,0,1,0,0.0826326459646225,0.3138723075389862,0.0195918884128332,26715,Brentford,Mathias Jensen,Mathias Jensen,MID
7,0,0,5,0,3.0,95,0.02,0.02,0.0,0.78,121,1,0,1.1,6.0,2024-11-30,41,0,0,0,0,0,0,0,False,11,0,0,0,0,13,0,8196,1,1,4,2.0,1,339,622,283,53,True,0,95,,,Mathias Jensen,0,0,0.0,41,DMC,Brentford,Leicester,4,1,26722,2024,690056,0.0,0,0,0,0.0,0.5704169869422913,0.5704169869422913,26722,Brentford,Mathias Jensen,Mathias Jensen,MID
8,0,0,3,0,3.8,95,0.01,0.01,0.0,0.0,182,0,0,0.5,1.4,2025-01-01,15,0,0,0,0,0,0,0,False,1,0,0,0,0,19,0,6210,0,3,1,0.0,1,-135,10,145,53,True,0,95,,,Mathias Jensen,0,0,0.0,11,Sub,Brentford,Arsenal,1,3,26783,2024,697022,0.0,0,0,0,0.0,0.0,0.0,26783,Brentford,Mathias Jensen,Mathias Jensen,MID
9,0,0,15,1,17.5,95,0.3,0.3,0.0,0.23,198,0,0,3.0,10.0,2025-01-04,70,0,0,0,0,0,0,0,False,17,0,0,0,0,20,0,6314,1,5,0,2.0,3,73,181,108,53,False,0,95,,,Mathias Jensen,0,0,0.0,74,MC,Southampton,Brentford,0,5,26799,2024,697209,0.4226331412792206,0,1,0,0.0,0.5406283736228943,0.5406283736228943,26799,Brentford,Mathias Jensen,Mathias Jensen,MID
10,0,0,22,0,47.3,95,0.19,0.19,0.0,1.57,202,1,0,6.4,15.0,2025-01-14,67,0,0,0,0,0,0,0,False,13,0,0,0,0,21,0,6475,1,2,2,2.0,2,92,230,138,53,True,0,95,,,Mathias Jensen,0,0,0.0,69,MC,Brentford,Manchester City,2,2,26803,2024,698999,0.2233459651470184,0,4,0,0.0,0.218174010515213,0.1036679446697235,26803,Brentford,Mathias Jensen,Mathias Jensen,MID
11,0,0,3,0,0.1,95,0.0,0.0,0.0,0.87,212,2,0,0.0,0.0,2025-01-18,9,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,6539,0,2,0,0.0,1,35,136,101,53,True,0,95,,,Mathias Jensen,0,0,0.0,8,Sub,Brentford,Liverpool,0,2,26813,2024,700002,0.0,0,0,0,0.0,0.0,0.0,26813,Brentford,Mathias Jensen,Mathias Jensen,MID
12,0,0,6,0,2.2,95,0.03,0.03,0.0,0.72,224,1,0,1.6,11.4,2025-01-26,36,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,6665,0,2,1,2.0,1,62,218,156,53,False,0,95,,,Mathias Jensen,0,0,0.0,36,Sub,Crystal Palace,Brentford,1,2,26825,2024,701950,0.0,0,0,0,0.0,0.6779536008834839,0.6779536008834839,26825,Brentford,Mathias Jensen,Mathias Jensen,MID
13,0,0,4,0,1.6,95,0.01,0.03,0.02,0.26,233,1,0,0.5,2.0,2025-02-02,24,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,6868,0,2,0,1.0,1,111,282,171,53,True,0,95,,,Mathias Jensen,0,1,0.0119226863607764,22,Sub,Brentford,Tottenham,0,2,26834,2024,703927,0.0,0,0,0,0.0119226863607764,0.100490927696228,0.0885682478547096,26834,Brentford,Mathias Jensen,Mathias Jensen,MID
14,0,0,5,0,11.1,95,0.02,0.02,0.0,0.16,250,0,0,1.8,2.6,2025-02-15,15,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,7063,0,1,0,4.0,1,101,296,195,53,False,0,95,,,Mathias Jensen,0,0,0.0,11,Sub,West Ham,Brentford,0,1,26851,2024,706301,0.0380358286201953,0,1,0,0.0,0.0380358286201953,0.0,26851,Brentford,Mathias Jensen,Mathias Jensen,MID
15,0,0,4,0,2.8,95,0.02,0.02,0.0,0.49,271,0,0,1.3,10.0,2025-03-08,15,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,6710,0,1,0,0.0,1,-171,40,211,53,True,0,95,,,Mathias Jensen,0,0,0.0,14,Sub,Brentford,Aston Villa,0,1,26872,2024,711552,0.0,0,0,0,0.0,0.0380303561687469,0.0380303561687469,26872,Brentford,Mathias Jensen,Mathias Jensen,MID
