assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,2,0,0.8,6,0.01,0.03,0.02,0.15,2,0,0,0.8,0.0,2024-08-17,21,0,0,0,0,0,0,0,False,20,0,0,0,0,1,0,73714,0,0,2,8.0,1,0,0,0,55,True,0,6,,,Jurriën Timber,0,1,0.023589551448822,20,Sub,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666308,0.0,0,0,0,0.023589551448822,0.0,0.0,26604,Arsenal,Jurriën Timber,Jurriën Timber,DEF
1,0,0,24,1,4.7,6,0.01,0.01,0.0,1.12,11,0,0,1.0,3.4,2024-08-24,78,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,77673,1,2,0,2.0,6,-7683,4299,11982,55,False,0,6,,,Jurriën Timber,0,0,0.0,86,DL,Aston Villa,Arsenal,0,2,26618,2024,668279,0.0,0,0,0,0.0,0.051377709954977,0.051377709954977,26618,Arsenal,Jurriën Timber,Jurriën Timber,DEF
2,0,0,3,0,10.6,6,0.02,0.02,0.0,1.55,21,1,0,2.7,12.8,2024-08-31,79,0,0,0,0,0,0,0,False,5,0,0,0,0,3,0,102931,1,1,1,4.0,1,14520,28883,14363,55,True,1,6,,,Jurriën Timber,0,0,0.0,84,DL,Arsenal,Brighton,1,1,26622,2024,671512,0.0432917177677154,0,1,0,0.0,0.6600596308708191,0.6600596308708191,26622,Arsenal,Jurriën Timber,Jurriën Timber,DEF
3,0,0,20,1,1.1,6,0.01,0.06,0.05,0.74,39,0,0,2.2,13.4,2024-09-15,90,0,0,0,0,0,0,0,False,18,0,0,0,0,4,0,106693,1,1,0,7.0,5,-76,18538,18614,55,False,1,6,,,Jurriën Timber,0,1,0.0686468258500099,90,DL,Tottenham,Arsenal,0,1,26640,2024,674322,0.0,0,0,0,0.0686468258500099,0.0686468258500099,0.0,26640,Arsenal,Jurriën Timber,Jurriën Timber,DEF
4,0,0,3,0,0.0,6,0.0,0.0,0.0,1.68,47,1,0,1.2,12.0,2024-09-22,90,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,124508,1,2,2,0.0,2,13706,23432,9726,55,False,0,6,,,Jurriën Timber,0,0,0.0,90,DR,Manchester City,Arsenal,2,2,26651,2024,676600,0.0,0,0,0,0.0,0.0,0.0,26651,Arsenal,Jurriën Timber,Jurriën Timber,DEF
5,1,0,25,0,82.8,6,0.12,0.33,0.21,0.32,51,2,0,13.9,45.6,2024-09-28,90,0,0,0,0,0,0,0,False,11,0,0,0,0,6,0,177548,1,2,4,11.0,4,48216,71786,23570,55,True,0,6,,,Jurriën Timber,0,2,0.1677177101373672,90,DR,Arsenal,Leicester,4,2,26655,2024,677834,0.5656701922416687,1,7,0,0.1677177101373672,0.7692229747772217,0.5497153997421265,26655,Arsenal,Jurriën Timber,Jurriën Timber,DEF
6,0,0,4,0,11.6,6,0.02,0.02,0.0,0.54,81,1,0,2.8,14.8,2024-10-27,75,0,0,0,0,0,0,0,False,12,0,0,0,0,9,0,138466,1,2,2,2.0,2,-33099,809,33908,55,True,0,6,,,Jurriën Timber,0,0,0.0,80,DL,Arsenal,Liverpool,2,2,26691,2024,683699,0.037305898964405,0,1,0,0.0,0.0877504050731659,0.0504445061087608,26691,Arsenal,Jurriën Timber,Jurriën Timber,DEF
7,0,0,5,0,14.0,6,0.11,0.15,0.04,0.48,96,1,0,2.4,3.4,2024-11-02,70,0,0,0,0,0,0,0,False,15,0,0,0,0,10,0,144967,1,0,1,7.0,1,3402,17690,14288,55,False,1,6,,,Jurriën Timber,0,1,0.0580732338130474,74,DL,Newcastle United,Arsenal,1,0,26694,2024,684670,0.0504103824496269,0,1,0,0.0580732338130474,0.1764620542526245,0.1260516792535781,26694,Arsenal,Jurriën Timber,Jurriën Timber,DEF
8,0,0,3,0,1.5,6,0.01,0.05,0.04,1.28,103,1,0,1.5,12.0,2024-11-10,90,0,0,0,0,0,0,0,False,6,0,0,0,0,11,0,139504,1,1,1,1.0,2,-5918,7533,13451,55,False,0,6,,,Jurriën Timber,0,1,0.0374202020466327,90,DL,Chelsea,Arsenal,1,1,26705,2024,687573,0.0,0,0,0,0.0374202020466327,0.6194356679916382,0.5820155143737793,26705,Arsenal,Jurriën Timber,Jurriën Timber,DEF
9,0,0,25,1,22.8,6,0.05,0.1,0.05,0.27,111,0,0,3.7,4.4,2024-11-23,87,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,190060,1,0,3,10.0,6,45195,54099,8904,55,True,0,6,,,Jurriën Timber,0,1,0.0421571619808673,90,DR,Arsenal,Nottingham Forest,3,0,26714,2024,688481,0.1830198764801025,0,2,0,0.0421571619808673,0.636087954044342,0.5267451405525208,26714,Arsenal,Jurriën Timber,Jurriën Timber,DEF
