assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,3,0,0.2,58,0.0,0.0,0.0,1.28,7,1,0,0.3,0.0,2024-08-17,61,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,3152729,1,2,1,4.0,2,0,0,0,90,False,0,58,,,0,0,0.0,65,FW,West Ham,Aston Villa,1,2,26608,2024,666474,0.0,0,0,0,0.0,0.436320036649704,0.436320036649704,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
1,0,0,-1,1,21.3,58,0.0,0.87,0.87,0.36,11,0,0,4.8,3.2,2024-08-24,64,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,3019969,1,2,0,23.0,2,-315018,47103,362121,90,True,0,58,,,0,2,0.8521124720573425,71,FW,Aston Villa,Arsenal,0,2,26618,2024,668269,0.0833420678973198,0,2,0,0.8521124720573425,0.9354545474052428,0.0,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
2,1,0,12,1,12.1,58,0.01,0.72,0.71,0.17,26,0,0,5.5,17.2,2024-08-31,60,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,2885805,1,2,1,26.0,5,-213730,293860,507590,90,False,0,58,,,0,2,0.8392611145973206,63,FW,Leicester,Aston Villa,1,2,26626,2024,671837,0.598831295967102,1,1,0,0.8392611145973206,0.4145389497280121,0.0470345839858055,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
3,0,3,52,0,15.3,58,0.07,1.25,1.18,0.81,31,2,2,17.1,66.2,2024-09-14,83,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,2322775,1,2,3,89.0,13,-580673,124732,705405,89,True,0,58,,,2,6,2.166302442550659,90,FW,Aston Villa,Everton,3,2,26638,2024,673931,0.3708005249500274,0,2,2,2.166302442550659,2.1173629760742188,0.0231826826930046,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
4,0,0,30,0,2.8,58,0.06,0.4,0.34,0.51,41,1,1,6.9,32.0,2024-09-21,90,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,2964269,1,1,3,34.0,6,561027,655181,94154,90,True,0,58,,,1,3,0.8843710422515869,90,FW,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675755,0.0,0,0,1,0.8843710422515869,0.8843710422515869,0.0,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
5,1,2,38,0,15.4,58,0.13,0.53,0.4,1.12,56,2,1,10.5,48.8,2024-09-29,83,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,3014156,1,2,2,41.0,11,42440,279522,237082,90,False,0,58,,,1,1,0.5488311648368835,87,FW,Ipswich,Aston Villa,2,2,26659,2024,678385,0.0825225412845611,1,1,1,0.5488311648368835,0.7071560025215149,0.0758023187518119,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
6,0,0,4,1,14.3,58,0.06,0.12,0.06,0.52,62,0,0,3.1,0.6,2024-10-06,90,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,3016644,1,0,0,16.0,2,-14849,173222,188071,91,True,0,58,,,0,2,0.0874978378415107,90,FW,Aston Villa,Manchester United,0,0,26670,2024,680083,0.0944495052099227,0,1,0,0.0874978378415107,0.1269010454416275,0.0,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
7,0,2,31,0,2.6,58,0.0,0.41,0.41,1.54,72,1,1,7.6,35.2,2024-10-19,74,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,3062911,1,3,1,38.0,8,10979,147944,136965,91,False,0,58,,,1,2,0.3862773478031158,79,FW,Fulham,Aston Villa,1,3,26673,2024,681343,0.0,0,0,1,0.3862773478031158,0.7064647674560547,0.3922865688800812,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
8,0,0,14,1,22.6,58,0.23,0.58,0.35,0.2,82,0,0,8.7,11.4,2024-10-26,81,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,3192352,1,1,1,53.0,2,104066,161985,57919,91,True,0,58,,,0,3,0.2233870774507522,86,FW,Aston Villa,Bournemouth,1,1,26684,2024,682969,0.206742450594902,0,2,0,0.2233870774507522,1.0781731605529783,0.7951595783233643,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
9,0,0,-6,0,0.5,58,0.0,0.46,0.46,2.44,99,4,0,0.6,0.0,2024-11-03,90,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,2890976,1,1,4,10.0,2,-288358,42537,330895,91,False,0,58,,,0,2,0.7986211180686951,90,FW,Tottenham,Aston Villa,4,1,26700,2024,685540,0.0,0,0,0,0.7986211180686951,0.7986211180686951,0.0,8865,Aston Villa,Ollie Watkins,Ollie Watkins,FWD
