assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,13,0,0.9,528,0.0,0.02,0.02,2.03,7,2,0,3.1,27.8,2024-08-17,90,0,0,0,0,0,0,0,False,2,0,0,0,0,1,0,9711,1,2,1,2.0,1,0,0,0,45,True,0,0,1,0.0142675805836915,90,DC,West Ham,Aston Villa,1,2,26608,2024,666450,0.0,0,0,0,0.0142675805836915,0.8402504324913025,0.8259828090667725,West Ham
1,0,2,30,1,0.2,528,0.0,0.0,0.0,1.35,14,0,0,3.5,33.0,2024-08-24,90,0,0,0,0,0,0,0,False,7,0,0,0,0,2,0,11402,1,2,0,2.0,8,-434,566,1000,45,False,0,0,0,0.0,90,DC,Crystal Palace,West Ham,0,2,26613,2024,667931,0.0,0,0,0,0.0,0.0,0.0,West Ham
2,0,0,2,0,0.9,528,0.01,0.01,0.0,3.0,30,3,0,1.7,16.2,2024-08-31,90,0,0,0,0,0,0,0,False,13,0,0,0,0,3,0,15914,1,3,1,0.0,1,1591,2980,1389,45,True,0,0,0,0.0,90,DC,West Ham,Manchester City,1,3,26628,2024,672003,0.0,0,0,0,0.0,0.0585259944200515,0.0585259944200515,West Ham
3,0,0,11,0,0.6,528,0.0,0.09,0.09,1.54,35,1,0,5.3,31.0,2024-09-14,90,0,0,0,0,0,0,0,False,9,0,0,0,0,4,0,19983,1,1,1,21.0,2,2341,3929,1588,45,False,0,0,2,0.0628124848008155,90,DC,Fulham,West Ham,1,1,26634,2024,673750,0.0,0,0,0,0.0628124848008155,0.3807127773761749,0.3807127773761749,West Ham
4,0,0,2,0,1.6,528,0.01,0.13,0.12,2.19,50,3,0,3.1,23.0,2024-09-21,90,0,0,0,0,0,0,0,False,6,0,0,0,0,5,0,21096,1,3,0,6.0,1,535,2218,1683,45,True,0,0,2,0.1017982885241508,90,DC,West Ham,Chelsea,0,3,26642,2024,675276,0.0,0,0,0,0.1017982885241508,0.1377543210983276,0.1222976893186569,West Ham
5,0,0,7,0,4.8,528,0.27,0.28,0.01,0.11,53,0,0,2.7,16.8,2024-09-28,45,0,0,0,0,0,0,0,False,4,0,0,0,0,6,0,20702,0,1,1,5.0,1,-860,1897,2757,45,False,0,0,1,0.0171820167452096,43,Sub,Brentford,West Ham,1,1,26656,2024,677887,0.0,0,0,0,0.0171820167452096,0.0171820167452096,0.0,West Ham
6,0,0,2,0,0.8,528,0.0,0.0,0.0,0.1,79,0,0,0.1,0.0,2024-10-19,20,0,0,0,0,0,0,0,False,18,0,0,0,0,8,0,19258,0,1,4,0.0,1,-1184,519,1703,45,False,0,0,0,0.0,19,Sub,Tottenham,West Ham,4,1,26672,2024,680967,0.0,0,0,0,0.0,0.0455699414014816,0.0455699414014816,West Ham
7,0,0,1,0,0.2,528,0.0,0.0,0.0,1.48,90,0,0,0.8,7.8,2024-10-27,45,0,0,0,0,0,0,0,False,14,0,0,0,0,9,0,18471,1,1,2,0.0,0,-981,152,1133,45,True,1,0,0,0.0,49,DC,West Ham,Manchester United,2,1,26690,2024,683450,0.0,0,0,0,0.0,0.0,0.0,West Ham
8,0,0,6,0,0.5,528,0.0,0.0,0.0,2.17,97,3,0,1.8,17.8,2024-11-02,90,0,0,0,0,0,0,0,False,16,0,0,0,0,10,0,18266,1,0,3,0.0,1,-537,418,955,45,False,0,0,0,0.0,90,DC,Nottingham Forest,West Ham,3,0,26698,2024,685071,0.0,0,0,0,0.0,0.0,0.0,West Ham
9,0,0,9,0,0.4,528,0.01,0.01,0.0,0.35,119,0,0,1.2,12.0,2024-11-25,33,0,0,0,0,0,0,0,False,15,0,0,0,0,12,0,17737,0,2,0,0.0,1,-1193,150,1343,45,False,0,0,0,0.0,30,Sub,Newcastle United,West Ham,0,2,26713,2024,689579,0.0,0,0,0,0.0,0.0850387811660766,0.0850387811660766,West Ham
10,0,0,10,0,11.9,528,0.02,0.4,0.38,1.67,137,3,0,6.9,15.8,2024-12-03,90,0,0,0,0,0,0,0,False,11,0,0,0,0,14,0,16411,1,1,3,41.0,1,-955,28,983,44,False,0,0,3,0.2173189520835876,90,DC,Leicester,West Ham,3,1,26738,2024,691371,0.2651519179344177,0,1,0,0.2173189520835876,0.3994025290012359,0.3634621500968933,West Ham
11,0,0,13,0,0.8,528,0.02,0.21,0.19,1.63,150,1,0,3.1,19.4,2024-12-09,90,0,0,0,0,0,0,0,False,20,0,0,0,0,15,0,16226,1,1,2,11.0,2,-267,135,402,44,True,0,0,2,0.1619619131088256,90,DC,West Ham,Wolverhampton Wanderers,2,1,26746,2024,693264,0.0,0,0,0,0.1619619131088256,0.1792078912258148,0.1792078912258148,West Ham
12,0,0,8,0,10.3,528,0.01,0.13,0.12,1.91,152,1,0,3.5,20.8,2024-12-16,90,0,0,0,0,0,0,0,False,3,0,0,0,0,16,0,16216,1,1,1,4.0,2,-127,258,385,44,False,0,0,1,0.1092694923281669,90,DC,Bournemouth,West Ham,1,1,26754,2024,694816,0.0457652397453784,0,1,0,0.1092694923281669,0.175724908709526,0.1299596726894378,West Ham
13,0,0,9,0,13.3,528,0.01,0.01,0.0,0.06,170,0,0,2.9,9.2,2024-12-21,45,0,0,0,0,0,0,0,False,5,0,0,0,0,17,0,16608,1,1,1,6.0,0,312,676,364,44,True,1,0,0,0.0,50,DC,West Ham,Brighton,1,1,26767,2024,695292,0.2951253056526184,0,1,0,0.0,0.2951253056526184,0.2951253056526184,West Ham
14,0,2,31,1,0.4,528,0.0,0.0,0.0,1.4,179,0,0,1.8,17.6,2024-12-26,90,0,0,0,0,0,0,0,False,17,0,0,0,0,18,0,15994,1,1,0,0.0,8,-680,202,882,44,False,0,0,0,0.0,90,DC,Southampton,West Ham,0,1,26780,2024,696288,0.0,0,0,0,0.0,0.5306258201599121,0.5306258201599121,West Ham
15,0,0,1,0,0.7,528,0.01,0.01,0.0,3.15,190,5,0,2.9,28.0,2024-12-29,90,0,0,0,0,0,0,0,False,12,0,0,0,0,19,0,16014,1,5,0,0.0,0,-58,333,391,44,True,0,0,0,0.0,90,DC,West Ham,Liverpool,0,5,26791,2024,696797,0.0,0,0,0,0.0,0.1217819079756736,0.1217819079756736,West Ham
16,0,0,-5,0,0.4,528,0.0,0.0,0.0,0.96,197,2,0,0.7,6.6,2025-01-04,37,0,0,0,0,0,0,0,False,13,0,0,0,0,20,0,15727,0,1,4,0.0,0,-374,215,589,43,False,0,0,0,0.0,36,Sub,Manchester City,West Ham,4,1,26798,2024,697303,0.0,0,0,0,0.0,0.0,0.0,West Ham
17,0,0,11,0,0.3,528,0.0,0.0,0.0,1.9,207,2,0,1.8,17.6,2025-01-14,90,0,0,0,0,0,0,0,False,9,0,0,0,0,21,0,16346,1,2,3,0.0,1,451,1005,554,43,True,0,0,0,0.0,90,DC,West Ham,Fulham,3,2,26808,2024,699140,0.0,0,0,0,0.0,0.0,0.0,West Ham
18,0,0,-2,0,10.4,528,0.0,0.0,0.0,0.47,220,2,0,2.5,10.8,2025-01-18,79,0,0,0,0,0,0,0,False,7,0,0,0,1,22,0,16353,1,2,0,4.0,-2,-36,545,581,43,True,0,0,0,0.0,81,DC,West Ham,Crystal Palace,0,2,26821,2024,700052,0.0451764874160289,0,1,0,0.0,0.0275318510830402,0.0275318510830402,West Ham
19,0,0,5,0,0.4,528,0.0,0.03,0.03,0.27,234,1,0,3.6,12.0,2025-02-03,18,0,0,0,0,0,0,0,False,6,0,0,0,0,24,0,14567,0,1,2,24.0,1,-245,87,332,43,False,0,0,2,0.0325265154242515,15,Sub,Chelsea,West Ham,2,1,26835,2024,704463,0.0,0,0,0,0.0325265154242515,0.1850090622901916,0.1524825394153595,West Ham
20,0,0,14,0,0.8,528,0.01,0.05,0.04,1.66,250,1,0,4.1,23.4,2025-02-15,87,0,0,0,0,0,0,0,False,4,0,0,0,0,25,0,14585,1,1,0,17.0,2,-99,132,231,43,True,0,0,1,0.0191094875335693,90,DC,West Ham,Brentford,0,1,26851,2024,706277,0.0,0,0,0,0.0191094875335693,0.1750346273183822,0.1750346273183822,West Ham
21,0,0,3,0,0.3,528,0.0,0.0,0.0,0.67,251,0,0,0.4,3.4,2025-02-22,28,0,0,0,0,0,0,0,False,1,0,0,0,0,26,0,14730,0,1,0,0.0,1,100,235,135,43,False,0,0,0,0.0,26,Sub,Arsenal,West Ham,0,1,26853,2024,707786,0.0,0,0,0,0.0,0.0,0.0,West Ham
