assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
10,0,0,7,0,33.0,36,0.15,0.38,0.23,1.35,105,1,0,5.5,12.8,2024-11-09,73,0,0,0,0,0,0,0,False,12,0,0,0,0,11,0,970076,1,0,2,9.0,2,-40687,38273,78960,47,False,0,36,,,0,1,0.1769559234380722,77,DL,Liverpool,Aston Villa,2,0,26707,2024,686988,0.3587394952774048,0,2,0,0.1769559234380722,0.0,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
11,0,0,4,0,1.0,36,0.0,0.0,0.0,0.24,112,0,0,0.5,3.8,2024-11-23,21,0,0,0,0,0,0,0,False,7,0,0,0,0,12,0,1105733,0,2,2,0.0,1,115527,148027,32500,47,True,0,36,,,0,0,0.0,16,Sub,Aston Villa,Crystal Palace,2,2,26716,2024,688435,0.0,0,0,0,0.0,0.0,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
12,0,0,-3,0,15.0,36,0.03,0.03,0.0,1.61,123,3,0,3.0,13.2,2024-12-01,90,0,0,0,0,0,0,0,False,6,0,0,0,0,13,0,1044429,1,0,3,2.0,1,-50460,22328,72788,47,False,0,36,,,0,0,0.0,90,DL,Chelsea,Aston Villa,3,0,26724,2024,690694,0.0262593682855367,0,1,0,0.0,0.0262593682855367,0.0262593682855367,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
13,0,0,29,0,58.2,36,0.26,0.28,0.02,1.03,132,1,0,11.7,31.6,2024-12-04,90,0,0,0,0,0,0,0,False,4,0,0,0,0,14,0,1063443,1,1,3,27.0,2,11169,57515,46346,47,True,0,36,,,0,1,0.0488031543791294,90,DL,Aston Villa,Brentford,3,1,26734,2024,691542,0.9056463241577148,0,4,0,0.0488031543791294,0.7287247180938721,0.2176838666200637,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
14,0,0,8,0,33.4,36,0.21,0.21,0.0,0.1,141,0,0,4.7,13.6,2024-12-07,31,0,0,0,0,0,0,0,False,17,0,0,0,0,15,0,1133826,0,0,1,0.0,1,57690,89320,31630,47,True,0,36,,,0,0,0.0,31,Sub,Aston Villa,Southampton,1,0,26742,2024,692172,0.1020760983228683,0,2,0,0.0,0.8711992502212524,0.8711992502212524,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
15,0,0,5,0,4.5,36,0.04,0.04,0.0,1.54,158,1,0,1.1,4.8,2024-12-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,16,0,1036856,1,1,2,2.0,2,-86154,18379,104533,47,False,0,36,,,0,0,0.0,90,DL,Nottingham Forest,Aston Villa,2,1,26761,2024,693895,0.0,0,0,0,0.0,0.0624531432986259,0.0624531432986259,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
16,0,0,7,0,26.2,36,0.04,0.04,0.0,1.03,161,1,0,3.7,9.2,2024-12-21,90,0,0,0,0,0,0,0,False,13,0,0,0,0,17,0,946144,1,1,2,2.0,2,-92039,12549,104588,47,True,0,36,,,0,0,0.0,90,DL,Aston Villa,Manchester City,2,1,26762,2024,695016,0.0774931535124778,0,2,0,0.0,0.2574456036090851,0.2111808061599731,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
17,0,0,3,0,15.3,36,0.33,0.38,0.05,2.76,177,3,0,4.4,17.8,2024-12-26,90,0,0,0,0,0,0,0,False,15,0,0,0,0,18,0,889958,1,0,3,11.0,1,-57128,12839,69967,47,False,0,36,,,0,1,0.0519137009978294,90,DL,Newcastle United,Aston Villa,3,0,26778,2024,696225,0.0825506076216697,0,1,0,0.0519137009978294,0.0,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
18,0,0,11,0,30.5,36,0.14,0.14,0.0,0.83,181,2,0,5.5,18.0,2024-12-30,82,0,0,0,0,0,0,0,False,5,0,0,0,0,19,0,853189,1,2,2,6.0,1,-40438,11679,52117,46,True,0,36,,,0,0,0.0,90,DL,Aston Villa,Brighton,2,2,26782,2024,696983,0.1227033510804176,0,2,0,0.0,0.1043244376778602,0.1043244376778602,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
19,0,0,6,0,5.8,36,0.03,0.05,0.02,0.41,191,1,0,1.8,10.4,2025-01-04,75,0,0,0,0,0,0,0,False,11,0,0,0,0,20,0,839200,1,1,2,2.0,2,-19086,43623,62709,46,True,0,36,,,0,1,0.01695934869349,79,DL,Aston Villa,Leicester,2,1,26793,2024,697250,0.0,0,0,0,0.01695934869349,0.050427746027708,0.050427746027708,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
20,0,0,28,1,2.0,36,0.01,0.08,0.07,1.14,203,0,0,1.7,10.6,2025-01-15,90,0,0,0,0,0,0,0,False,8,0,0,0,0,21,0,787149,1,1,0,4.0,6,-52639,13169,65808,46,False,0,36,,,0,1,0.0704902186989784,90,DL,Everton,Aston Villa,0,1,26804,2024,699276,0.0,0,0,0,0.0704902186989784,0.0178354606032371,0.0178354606032371,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
21,1,0,16,0,10.2,36,0.0,0.0,0.0,0.69,211,1,0,4.9,38.4,2025-01-18,45,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,749799,0,2,2,0.0,4,-37540,8084,45624,46,False,0,36,,,0,0,0.0,42,Sub,Arsenal,Aston Villa,2,2,26812,2024,700198,0.3164220750331878,1,1,0,0.0,0.0219219550490379,0.0219219550490379,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
22,0,0,9,0,15.7,36,0.07,0.16,0.09,1.31,221,1,0,4.0,21.0,2025-01-26,90,0,0,0,0,0,0,0,False,19,0,0,0,0,23,0,771591,1,1,1,3.0,2,18121,48691,30570,46,True,0,36,,,0,2,0.081480748951435,90,DL,Aston Villa,West Ham,1,1,26823,2024,702176,0.0701512917876243,0,1,0,0.081480748951435,0.1923359036445617,0.1772902905941009,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
23,0,0,3,0,12.3,36,0.01,0.01,0.0,1.44,240,1,0,2.0,8.0,2025-02-01,45,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,774039,1,0,2,0.0,1,480,34293,33813,46,False,0,36,,,0,0,0.0,50,DL,Wolverhampton Wanderers,Aston Villa,2,0,26841,2024,703653,0.0223475433886051,0,1,0,0.0,0.0,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
24,0,0,5,0,4.5,36,0.04,0.07,0.03,0.25,241,0,0,0.3,0.0,2025-02-15,45,0,0,0,0,0,0,0,False,10,0,0,0,0,25,0,1007496,1,1,1,1.0,1,211033,237273,26240,46,True,0,36,,,0,1,0.0343536622822284,50,DL,Aston Villa,Ipswich,1,1,26842,2024,706155,0.0,0,0,0,0.0343536622822284,0.1978847384452819,0.1635310798883438,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
25,1,0,19,0,25.4,36,0.06,0.06,0.0,2.44,282,2,0,5.7,31.4,2025-02-19,77,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,1007496,1,2,2,0.0,4,211033,237273,26240,46,True,0,36,,,0,0,0.0,81,DL,Aston Villa,Liverpool,2,2,26884,2024,707330,0.4224996864795685,1,2,0,0.0,0.4224996864795685,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
26,0,0,-1,0,20.2,36,0.45,0.45,0.0,3.31,263,3,0,3.5,6.4,2025-02-25,77,0,0,0,0,0,0,0,False,7,0,0,0,0,27,0,872960,1,1,4,8.0,1,-65219,9121,74340,46,False,0,36,,,0,0,0.0,82,DML,Crystal Palace,Aston Villa,4,1,26868,2024,709106,0.0120069347321987,0,1,0,0.0,0.0,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
27,0,0,20,1,16.2,36,0.04,0.04,0.0,0.83,271,0,0,3.6,20.0,2025-03-08,90,0,0,0,0,0,0,0,False,4,0,0,0,0,28,0,810965,1,1,0,0.0,6,-62696,5570,68266,45,False,0,36,,,0,0,0.0,90,DL,Brentford,Aston Villa,0,1,26872,2024,711558,0.0950768291950225,0,1,0,0.0,0.0950768291950225,0.0,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
28,0,0,23,1,15.9,36,0.11,0.11,0.0,0.9,293,0,0,3.6,20.2,2025-04-02,90,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,714972,1,3,0,0.0,6,-8549,39013,47562,45,False,0,36,,,0,0,0.0,90,DL,Brighton,Aston Villa,0,3,26893,2024,716191,0.0839345529675483,0,1,0,0.0,0.5548084378242493,0.5548084378242493,1823,Aston Villa,Lucas Digne,Lucas Digne,DEF
