assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,1,0,0.0,595,0.0,0.0,0.0,0.0,64,0,0,0.4,0.0,2024-10-06,3,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,2124,0,2,3,4.0,1,-111,21,132,54,True,0,0,0,0.0,1,Sub,Brighton,Tottenham,3,2,26671,2024,680430,0.0,0,0,0,0.0,0.0,0.0,Brighton
1,0,0,2,0,0.1,595,0.0,0.0,0.0,0.72,84,2,0,0.4,4.0,2024-10-26,18,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,2242,0,2,2,0.0,1,8,52,44,54,True,0,0,0,0.0,14,Sub,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683032,0.0,0,0,0,0.0,0.0,0.0,Brighton
2,0,0,2,0,11.1,595,0.01,0.01,0.0,0.32,94,0,0,2.3,6.2,2024-11-02,14,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,2301,0,1,2,6.0,1,5,80,75,54,False,0,0,0,0.0,12,Sub,Liverpool,Brighton,2,1,26696,2024,685048,0.0396023653447628,0,1,0,0.0,0.0620708800852298,0.0224685128778219,Brighton
3,0,0,5,0,11.2,595,0.02,0.02,0.0,0.19,102,0,0,1.6,3.2,2024-11-09,24,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,2348,0,1,2,2.0,1,3,84,81,54,True,0,0,0,0.0,22,Sub,Brighton,Manchester City,2,1,26703,2024,686862,0.0376175194978714,0,1,0,0.0,0.5925778150558472,0.5549602508544922,Brighton
4,0,0,2,0,0.3,595,0.0,0.0,0.0,0.03,135,1,0,0.2,1.2,2024-12-05,4,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,2340,0,1,3,0.0,1,-110,10,120,54,False,0,0,0,0.0,2,Sub,Fulham,Brighton,3,1,26736,2024,691628,0.0,0,0,0,0.0,0.0,0.0,Brighton
5,0,0,3,0,1.3,595,0.05,0.1,0.05,1.01,153,1,0,0.9,1.6,2024-12-15,18,0,0,0,0,0,0,0,False,7,0,0,0,0,16,0,2378,0,3,1,6.0,1,-20,62,82,54,True,0,0,1,0.0563426055014133,14,Sub,Brighton,Crystal Palace,1,3,26756,2024,694198,0.0,0,0,0,0.0563426055014133,0.0820288807153701,0.0820288807153701,Brighton
6,0,0,4,0,7.0,595,0.07,0.07,0.0,0.58,170,1,0,2.7,5.8,2024-12-21,67,0,0,0,0,0,0,0,False,19,0,0,0,0,17,0,2401,1,1,1,14.0,2,-14,56,70,54,False,0,0,0,0.0,72,AMR,West Ham,Brighton,1,1,26767,2024,695313,0.0,0,0,0,0.0,0.0643911436200141,0.0643911436200141,Brighton
7,0,0,21,1,58.3,595,0.26,0.32,0.06,0.57,173,0,0,9.7,20.0,2024-12-27,67,0,0,0,0,0,0,0,False,4,0,0,0,0,18,0,2429,1,0,0,19.0,3,-8,65,73,54,True,0,0,1,0.0504387654364109,73,AMR,Brighton,Brentford,0,0,26774,2024,696373,0.3173903226852417,0,5,0,0.0504387654364109,0.512668788433075,0.195278450846672,Brighton
8,0,0,3,0,24.9,595,0.06,0.06,0.0,1.49,181,2,0,3.4,5.2,2024-12-30,57,0,0,0,0,0,0,0,False,2,0,0,0,0,19,0,2530,1,2,2,4.0,1,76,132,56,54,False,0,0,0,0.0,70,AMR,Aston Villa,Brighton,2,2,26782,2024,697002,0.0627702847123146,0,2,0,0.0,0.0703966617584228,0.0266546607017517,Brighton
9,0,0,0,0,1.6,595,0.02,0.18,0.16,0.58,193,1,0,3.8,3.2,2025-01-04,45,0,0,0,0,0,0,0,False,1,0,0,0,0,20,0,2572,1,1,1,33.0,1,6,116,110,54,True,0,0,1,0.1090869829058647,50,AMR,Brighton,Arsenal,1,1,26794,2024,697375,0.0,0,0,0,0.1090869829058647,0.1090869829058647,0.1090869829058647,Brighton
