assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,3,0,0.0,343,0.0,0.0,0.0,0.05,298,0,0,0.0,0.2,2025-04-02,5,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,5739,0,0,2,0.0,1,-26,81,107,47,True,0,0,0,0.0,3,Sub,Manchester City,Leicester,2,0,26898,2024,716123,0.0,0,0,0,0.0,0.0,0.0,Manchester City
1,0,0,7,0,12.4,343,0.02,0.02,0.0,0.13,316,0,0,1.6,4.0,2025-04-12,8,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,6118,0,2,5,0.0,1,76,172,96,47,True,0,0,0,0.0,5,Sub,Manchester City,Crystal Palace,5,2,26917,2024,718330,0.0901587530970573,0,1,0,0.0,0.0901587530970573,0.0,Manchester City
2,0,0,3,0,0.2,343,0.0,0.0,0.0,0.29,369,1,0,0.0,0.2,2025-05-20,1,0,0,0,0,0,0,0,False,3,0,0,0,0,37,0,6001,0,1,3,0.0,1,-96,7,103,47,True,0,0,0,0.0,1,Sub,Manchester City,Bournemouth,3,1,26970,2024,729323,0.0,0,0,0,0.0,0.0,0.0,Manchester City
