assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,14,0,41.4,83,0.12,0.54,0.42,1.3,6,1,0,7.9,10.2,2024-08-17,90,0,0,0,0,0,0,0,False,16,0,0,0,0,1,0,14476,1,1,1,27.0,2,0,0,0,55,False,0,0,5,0.2693653106689453,90,AMC,Nottingham Forest,Bournemouth,1,1,26607,2024,666409,0.4283316135406494,0,3,0,0.2693653106689453,0.6428412795066833,0.0,Bournemouth
1,0,2,32,0,48.8,83,0.04,0.88,0.84,1.56,12,1,1,13.0,46.4,2024-08-25,84,0,0,0,0,0,0,0,False,15,0,0,0,0,2,0,15285,1,1,1,35.0,9,-1331,673,2004,55,True,0,1,2,0.8897989988327026,88,AML,Bournemouth,Newcastle United,1,1,26620,2024,668709,0.1668254435062408,0,4,1,0.8897989988327026,1.8981869220733645,0.9579110741615297,Bournemouth
2,0,0,6,0,30.8,83,0.22,0.88,0.66,1.97,24,2,0,13.3,21.0,2024-08-31,90,0,0,0,0,0,0,0,False,8,0,0,0,0,3,0,31663,1,3,2,81.0,2,11543,15632,4089,55,False,0,0,5,1.2918425798416138,90,AML,Everton,Bournemouth,2,3,26624,2024,671773,0.1480759978294372,0,2,0,1.2918425798416138,2.326092004776001,1.0527276992797852,Bournemouth
3,0,0,9,1,34.7,83,0.26,0.36,0.1,0.48,32,0,0,7.4,14.8,2024-09-14,82,0,0,0,0,0,0,0,False,6,0,0,0,0,4,0,30733,1,1,0,24.0,3,-1922,7743,9665,55,True,0,0,2,0.0847443118691444,84,AML,Bournemouth,Chelsea,0,1,26639,2024,674155,0.0846727415919303,0,2,0,0.0847443118691444,0.3064809143543243,0.1641299277544021,Bournemouth
4,0,0,17,0,41.8,83,0.07,0.09,0.02,2.06,46,3,0,6.0,16.0,2024-09-21,90,0,0,0,0,0,0,0,False,12,0,0,0,0,5,0,35852,1,0,3,2.0,2,3763,8482,4719,55,False,0,0,1,0.0141034815460443,90,AML,Liverpool,Bournemouth,3,0,26645,2024,675706,0.1358899474143982,0,3,0,0.0141034815460443,0.1786699146032333,0.0666425079107284,Bournemouth
5,1,0,18,0,25.6,83,0.11,0.15,0.04,0.58,52,1,0,5.7,22.4,2024-09-30,75,0,0,0,0,0,0,0,False,17,0,0,0,0,6,0,46358,1,1,3,9.0,4,9278,16276,6998,55,True,1,0,1,0.0288081336766481,79,AMC,Bournemouth,Southampton,3,1,26661,2024,678930,0.5955068469047546,1,2,0,0.0288081336766481,0.3416845798492431,0.1880842745304107,Bournemouth
6,0,0,5,0,30.4,83,0.06,0.2,0.14,0.79,68,1,0,4.9,11.8,2024-10-05,90,0,0,0,0,0,0,0,False,11,0,0,0,0,7,0,47725,1,0,1,7.0,2,929,6946,6017,55,False,0,0,2,0.0638445317745208,90,AML,Leicester,Bournemouth,1,0,26663,2024,679444,0.0797215849161148,0,2,0,0.0638445317745208,0.7589253783226013,0.6618643999099731,Bournemouth
7,0,0,5,1,14.4,83,0.03,0.23,0.2,0.26,71,0,0,4.8,9.0,2024-10-19,62,0,0,0,0,0,0,0,False,1,0,0,0,0,8,0,39474,1,0,2,25.0,3,-8512,1233,9745,55,True,0,0,3,0.4435671865940094,67,AMC,Bournemouth,Arsenal,2,0,26680,2024,681571,0.0281005073338747,0,1,0,0.4435671865940094,0.5068238973617554,0.0959952622652053,Bournemouth
8,1,0,12,0,26.2,83,0.07,0.11,0.04,0.48,82,1,0,4.7,18.8,2024-10-26,26,0,0,0,0,0,0,0,False,2,0,0,0,0,9,0,38258,0,1,1,2.0,3,-1808,2161,3969,55,False,1,0,1,0.0315578766167163,22,Sub,Aston Villa,Bournemouth,1,1,26684,2024,682989,0.0519735887646675,1,2,0,0.0315578766167163,0.0541498027741909,0.0,Bournemouth
9,0,0,9,0,18.8,83,0.15,0.21,0.06,0.93,91,1,0,2.7,7.6,2024-11-02,89,0,0,0,0,0,0,0,False,13,0,0,0,0,10,0,36216,1,1,2,1.0,2,-2514,2472,4986,55,True,0,0,1,0.0963025763630867,90,AML,Bournemouth,Manchester City,2,1,26692,2024,684972,0.3113749623298645,0,1,0,0.0963025763630867,0.7677348256111145,0.3600572645664215,Bournemouth
