assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team
0,0,0,2,0,25.0,205,0.06,0.06,0.0,0.64,8,1,0,3.7,7.8,2024-08-18,69,0,0,0,0,0,0,0,False,4,0,0,0,0,1,0,50612,1,1,2,4.0,1,0,0,0,55,False,1,205,0,0,0.0,73,AMC,Brentford,Crystal Palace,2,1,26609,2024,666817,0.0549270510673522,0,2,0,0.0,0.0146144451573491,0.0,6145,Crystal Palace
1,0,0,7,0,23.9,205,0.03,0.03,0.0,0.56,14,2,0,3.4,9.8,2024-08-24,27,0,0,0,0,0,0,0,False,19,0,0,0,0,2,0,50513,0,2,0,0.0,1,-3267,2787,6054,55,True,0,205,0,0,0.0,27,Sub,Crystal Palace,West Ham,0,2,26613,2024,667927,0.041619922965765,0,2,0,0.0,0.0921757221221923,0.0781054720282554,6145,Crystal Palace
2,0,0,12,0,13.6,205,0.03,0.15,0.12,1.98,23,1,0,4.0,4.4,2024-09-01,87,0,0,0,0,0,0,0,False,6,0,0,0,0,3,0,33355,1,1,1,22.0,2,-17684,977,18661,54,False,0,205,0,2,0.1011942997574806,90,AMC,Chelsea,Crystal Palace,1,1,26630,2024,672449,0.0204970818012952,0,1,0,0.1011942997574806,0.121691383421421,0.0204970818012952,6145,Crystal Palace
3,0,0,2,0,4.3,205,0.01,0.1,0.09,0.01,34,0,0,1.6,4.8,2024-09-14,26,0,0,0,0,0,0,0,False,11,0,0,0,0,4,0,29363,0,2,2,7.0,1,-5032,3535,8567,54,True,0,205,0,2,0.0946418344974517,23,Sub,Crystal Palace,Leicester,2,2,26636,2024,673715,0.0,0,0,0,0.0946418344974517,0.1434291154146194,0.0487872809171676,6145,Crystal Palace
4,0,0,11,1,1.4,205,0.02,0.02,0.0,1.7,43,0,0,1.7,15.4,2024-09-21,90,0,0,0,0,0,0,0,False,14,0,0,0,0,5,0,23698,1,0,0,0.0,3,-5812,453,6265,53,True,0,205,0,0,0.0,90,MC,Crystal Palace,Manchester United,0,0,26649,2024,675933,0.0,0,0,0,0.0,1.062425971031189,1.062425971031189,6145,Crystal Palace
5,0,0,7,0,12.9,205,0.07,0.07,0.0,0.75,55,2,0,2.9,10.0,2024-09-28,61,0,0,0,0,0,0,0,False,8,0,0,0,0,6,0,20691,1,1,2,6.0,2,-3318,1130,4448,53,False,0,205,0,0,0.0,63,MC,Everton,Crystal Palace,2,1,26654,2024,677825,0.0527228042483329,0,1,0,0.0,0.0,0.0,6145,Crystal Palace
6,0,0,3,0,3.0,205,0.0,0.0,0.0,0.09,66,0,0,0.5,2.0,2024-10-05,2,0,0,0,0,0,0,0,False,12,0,0,0,0,7,0,18073,0,1,0,0.0,1,-2754,577,3331,52,True,0,205,0,0,0.0,1,Sub,Crystal Palace,Liverpool,0,1,26662,2024,679183,0.0,0,0,0,0.0,0.0,0.0,6145,Crystal Palace
7,0,0,9,0,23.8,205,0.03,0.23,0.2,1.62,77,1,0,4.6,11.6,2024-10-21,87,0,0,0,0,0,0,0,False,16,0,0,0,0,8,0,16876,1,0,1,11.0,1,-1393,515,1908,52,False,1,205,0,2,0.1163275986909866,90,AMC,Nottingham Forest,Crystal Palace,1,0,26677,2024,682458,0.0913398340344429,0,2,0,0.1163275986909866,0.2450326085090637,0.0830044373869896,6145,Crystal Palace
8,0,0,4,0,0.3,205,0.01,0.01,0.0,0.04,86,0,0,0.9,8.2,2024-10-27,2,0,0,0,0,0,0,0,False,18,0,0,0,0,9,0,16107,0,0,1,0.0,1,-837,304,1141,52,True,0,205,0,0,0.0,1,Sub,Crystal Palace,Tottenham,1,0,26689,2024,683489,0.0,0,0,0,0.0,0.0,0.0,6145,Crystal Palace
9,0,0,13,0,41.3,205,0.2,0.35,0.15,1.53,100,2,0,8.5,20.2,2024-11-02,90,0,0,0,0,0,0,0,False,20,0,0,0,0,10,0,16109,1,2,2,23.0,2,-165,995,1160,51,False,0,205,0,2,0.186118334531784,90,MC,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685254,0.194442868232727,0,3,0,0.186118334531784,0.4693993628025055,0.1621864736080169,6145,Crystal Palace
10,0,0,4,0,17.3,205,0.05,0.05,0.0,1.38,104,2,0,2.3,5.6,2024-11-09,75,0,0,0,0,0,0,0,False,9,0,0,0,1,11,0,16561,1,2,0,0.0,-1,310,1430,1120,51,True,0,205,0,0,0.0,79,AMC,Crystal Palace,Fulham,0,2,26706,2024,686610,0.1318117678165435,0,1,0,0.0,0.4918858110904693,0.4918858110904693,6145,Crystal Palace
11,0,0,9,0,16.8,205,0.19,0.19,0.0,0.23,153,1,0,2.3,6.0,2024-12-15,30,0,0,0,0,0,0,0,False,5,0,0,0,0,16,0,11834,0,3,1,0.0,1,-266,125,391,51,False,0,205,0,0,0.0,26,Sub,Brighton,Crystal Palace,1,3,26756,2024,694214,0.2732867896556854,0,1,0,0.0,0.5613716840744019,0.2880849242210388,6145,Crystal Palace
12,0,0,2,0,0.9,205,0.01,0.03,0.02,2.72,163,4,0,0.2,0.0,2024-12-21,60,0,0,0,0,0,0,0,False,1,0,0,0,0,17,0,11672,1,5,1,1.0,2,-207,83,290,51,True,0,205,0,1,0.0168659053742885,66,AMC,Crystal Palace,Arsenal,1,5,26765,2024,695487,0.0,0,0,0,0.0168659053742885,0.1633668690919876,0.1465009599924087,6145,Crystal Palace
13,0,0,4,0,4.3,205,0.04,0.04,0.0,0.05,172,0,0,0.8,3.2,2024-12-26,8,0,0,0,0,0,0,0,False,3,0,0,0,0,18,0,11589,0,0,0,0.0,1,-135,177,312,51,False,0,205,0,0,0.0,7,Sub,Bournemouth,Crystal Palace,0,0,26772,2024,696175,0.0,0,0,0,0.0,0.0139362784102559,0.0139362784102559,6145,Crystal Palace
14,0,0,3,0,0.5,205,0.01,0.05,0.04,0.0,183,0,0,0.5,3.4,2024-12-29,4,0,0,0,0,0,0,0,False,17,0,0,0,0,19,0,11607,0,1,2,1.0,1,-38,222,260,51,True,0,205,0,1,0.0715196952223777,2,Sub,Crystal Palace,Southampton,2,1,26784,2024,696651,0.0,0,0,0,0.0715196952223777,0.1574009656906128,0.1574009656906128,6145,Crystal Palace
15,0,0,6,0,0.3,205,0.0,0.01,0.01,0.27,194,0,0,2.2,4.8,2025-01-04,21,0,0,0,0,0,0,0,False,6,0,0,0,0,20,0,11459,0,1,1,17.0,1,-192,132,324,51,True,0,205,0,1,0.01340002566576,20,Sub,Crystal Palace,Chelsea,1,1,26795,2024,697172,0.0,0,0,0,0.01340002566576,0.0,0.0,6145,Crystal Palace
16,0,0,6,0,0.8,205,0.01,0.01,0.0,0.65,205,0,0,0.6,5.6,2025-01-15,28,0,0,0,0,0,0,0,False,11,0,0,0,0,21,0,11470,0,2,0,0.0,1,-91,210,301,51,False,0,205,0,0,0.0,25,Sub,Leicester,Crystal Palace,0,2,26806,2024,699310,0.0,0,0,0,0.0,0.0788594260811805,0.0788594260811805,6145,Crystal Palace
17,0,0,12,1,8.8,205,0.04,0.11,0.07,0.28,220,0,0,2.4,11.0,2025-01-18,90,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,11457,1,2,0,4.0,3,-47,145,192,51,False,0,205,0,2,0.0521115101873874,90,MC,West Ham,Crystal Palace,0,2,26821,2024,700073,0.0,0,0,0,0.0521115101873874,0.6012657284736633,0.5491542220115662,6145,Crystal Palace
18,0,0,2,0,0.2,205,0.0,0.0,0.0,0.29,224,0,0,0.0,0.2,2025-01-26,6,0,0,0,0,0,0,0,False,4,0,0,0,0,23,0,11518,0,2,1,0.0,1,-40,173,213,51,True,0,205,0,0,0.0,6,Sub,Crystal Palace,Brentford,1,2,26825,2024,701936,0.0,0,0,0,0.0,0.0,0.0,6145,Crystal Palace
19,0,0,7,1,11.6,205,0.02,0.02,0.0,0.93,237,0,0,1.7,3.2,2025-02-02,60,0,0,0,0,0,0,0,False,14,0,0,0,0,24,0,11526,1,2,0,2.0,3,-51,157,208,51,False,0,205,0,0,0.0,62,AMC,Manchester United,Crystal Palace,0,2,26838,2024,703999,0.0428360104560852,0,1,0,0.0,0.0428360104560852,0.0,6145,Crystal Palace
20,0,0,4,0,11.8,205,0.16,0.16,0.0,0.0,243,0,0,1.9,5.0,2025-02-15,4,0,0,0,0,0,0,0,False,8,0,0,0,0,25,0,11602,0,2,1,2.0,1,17,249,232,51,True,0,205,0,0,0.0,1,Sub,Crystal Palace,Everton,1,2,26844,2024,706403,0.0660074725747108,0,1,0,0.0,0.0660074725747108,0.0,6145,Crystal Palace
21,0,0,3,0,0.9,205,0.0,0.0,0.0,0.04,255,0,0,0.3,2.2,2025-02-22,15,0,0,0,0,0,0,0,False,9,0,0,0,0,26,0,11624,0,2,0,0.0,1,-10,144,154,51,False,0,205,0,0,0.0,14,Sub,Fulham,Crystal Palace,0,2,26856,2024,707848,0.0,0,0,0,0.0,0.0,0.0,6145,Crystal Palace
22,0,0,6,0,0.3,205,0.02,0.02,0.0,0.06,263,0,0,0.5,4.6,2025-02-25,12,0,0,0,0,0,0,0,False,2,0,0,0,0,27,0,11594,0,1,4,0.0,1,-63,87,150,51,True,0,205,0,0,0.0,8,Sub,Crystal Palace,Aston Villa,4,1,26868,2024,709099,0.0,0,0,0,0.0,1.0442534685134888,1.0442534685134888,6145,Crystal Palace
23,0,0,3,0,0.1,205,0.0,0.14,0.14,0.32,274,0,0,0.6,0.6,2025-03-08,18,0,0,0,0,0,0,0,False,10,0,0,0,0,28,0,11721,0,0,1,5.0,1,77,239,162,51,True,0,205,0,1,0.1031121686100959,16,Sub,Crystal Palace,Ipswich,1,0,26875,2024,711360,0.0,0,0,0,0.1031121686100959,0.1031121686100959,0.0,6145,Crystal Palace
24,0,0,6,0,1.4,205,0.01,0.01,0.0,0.01,300,0,0,0.6,4.2,2025-04-02,31,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,11710,0,1,1,0.0,1,43,199,156,51,False,0,205,0,0,0.0,30,Sub,Southampton,Crystal Palace,1,1,26900,2024,716231,0.0,0,0,0,0.0,0.034266747534275,0.034266747534275,6145,Crystal Palace
