assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,4,0,0.1,603,0.0,0.0,0.0,0.0,19,0,0,0.2,0.0,2024-08-24,1,0,0,0,0,0,0,0,False,18,0,0,0,0,2,0,13540,0,0,4,2.0,1,1045,2764,1719,45,False,0,0,0,0.0,1,Sub,Tottenham,Everton,4,0,26617,2024,668005,0.0,0,0,0,0.0,0.0,0,Everton
1,0,0,-2,0,0.0,603,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2024-12-04,1,0,0,0,0,0,0,0,False,20,0,0,0,0,14,0,21870,0,0,4,0.0,0,-146,1048,1194,45,True,1,0,0,0.0,1,Sub,Everton,Wolverhampton Wanderers,4,0,26735,2024,691583,0.0,0,0,0,0.0,0.0,0,Everton
2,0,0,-1,0,10.8,603,0.0,0.37,0.37,0.45,192,1,0,2.0,1.8,2025-01-04,45,0,0,0,0,0,0,0,False,3,0,0,0,0,20,0,19328,0,0,1,7.0,1,-417,505,922,45,False,0,0,1,0.2571773827075958,39,Sub,Bournemouth,Everton,1,0,26792,2024,697160,0.0711022391915321,0,1,0,0.2571773827075958,0.3282796144485473,0,Everton
