assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,1,3,37,0,32.5,570,0.6,0.6,0.0,1.23,10,1,0,8.0,45.0,2024-08-19,90,0,0,0,0,0,0,0,False,18,0,0,0,0,1,0,29601,1,1,1,2.0,8,0,0,0,55,True,0,0,0,0.0,90,AMR,Leicester,Tottenham,1,1,26611,2024,667448,0.5787639617919922,1,2,0,0.0,0.9215627908706664,0.3427987992763519,Leicester
1,0,0,11,0,4.8,570,0.0,0.06,0.06,1.78,15,2,0,3.8,13.4,2024-08-24,90,0,0,0,0,0,0,0,False,9,0,0,0,0,2,0,75093,1,1,2,20.0,2,28207,33719,5512,55,False,0,0,3,0.0725411251187324,90,DMR,Fulham,Leicester,2,1,26614,2024,667964,0.0,0,0,0,0.0725411251187324,0.1162160187959671,0.0656716674566268,Leicester
2,0,0,11,0,1.4,570,0.01,0.06,0.05,1.46,26,2,0,2.7,7.8,2024-08-31,67,0,0,0,0,0,0,0,False,2,0,0,0,0,3,0,70066,1,2,1,18.0,2,-5861,12418,18279,55,True,0,0,2,0.0217191763222217,70,AMR,Leicester,Aston Villa,1,2,26626,2024,671818,0.0,0,0,0,0.0217191763222217,0.0096669672057032,0.0,Leicester
3,0,0,1,0,0.3,570,0.0,0.01,0.01,1.17,34,1,0,0.4,1.2,2024-09-14,18,0,0,0,0,0,0,0,False,7,0,0,0,0,4,0,65889,0,2,2,2.0,1,-6696,8317,15013,55,False,0,0,1,0.0102508477866649,15,Sub,Crystal Palace,Leicester,2,2,26636,2024,673729,0.0,0,0,0,0.0102508477866649,0.0102508477866649,0.0,Leicester
4,0,0,3,0,0.3,570,0.0,0.0,0.0,0.08,45,0,0,0.0,0.0,2024-09-21,1,0,0,0,0,0,0,0,False,8,0,0,0,0,5,0,58991,0,1,1,0.0,1,-7608,2586,10194,55,True,0,0,0,0.0,1,Sub,Leicester,Everton,1,1,26644,2024,675669,0.0,0,0,0,0.0,0.0,0.0,Leicester
5,0,0,3,0,0.0,570,0.0,0.0,0.0,0.9,51,1,0,0.0,0.0,2024-09-28,1,0,0,0,0,0,0,0,False,1,0,0,0,0,6,0,46630,0,2,4,0.0,1,-12611,672,13283,55,False,0,0,0,0.0,1,Sub,Arsenal,Leicester,4,2,26655,2024,677860,0.0,0,0,0,0.0,0.0,0.0,Leicester
6,0,0,2,0,0.0,570,0.0,0.03,0.03,0.5,68,0,0,0.2,0.0,2024-10-05,8,0,0,0,0,0,0,0,False,3,0,0,0,0,7,0,41153,0,0,1,2.0,1,-6111,1216,7327,54,True,0,0,1,0.0444152951240539,5,Sub,Leicester,Bournemouth,1,0,26663,2024,679433,0.0,0,0,0,0.0444152951240539,0.0444152951240539,0.0,Leicester
7,1,0,16,0,11.6,570,0.34,0.51,0.17,0.45,78,0,0,8.3,25.2,2024-10-19,31,0,0,0,0,0,0,0,False,17,0,0,0,0,8,0,37798,0,3,2,46.0,4,-3637,947,4584,54,False,0,0,2,0.2187778651714325,29,Sub,Southampton,Leicester,2,3,26678,2024,681408,0.7678899765014648,1,1,0,0.2187778651714325,1.0989198684692385,0.8801420331001282,Leicester
8,0,0,11,0,17.4,570,0.09,0.1,0.01,1.73,88,3,0,4.2,11.2,2024-10-25,90,0,0,0,0,0,0,0,False,16,0,0,0,0,9,0,41859,1,3,1,13.0,2,3616,5481,1865,54,True,0,0,1,0.0110018625855445,90,AMR,Leicester,Nottingham Forest,1,3,26682,2024,682628,0.0253986343741416,0,1,0,0.0110018625855445,0.0680724754929542,0.0680724754929542,Leicester
9,0,0,12,0,33.8,570,0.34,0.41,0.07,1.0,93,1,0,9.2,25.8,2024-11-02,90,0,0,0,0,0,0,0,False,10,0,0,0,0,10,0,39359,1,1,1,32.0,2,-2399,1930,4329,54,False,0,0,2,0.0776937454938888,90,AMR,Ipswich,Leicester,1,1,26695,2024,685013,0.100443959236145,0,2,0,0.0776937454938888,0.0828365013003349,0.0,Leicester
10,0,0,18,0,2.2,570,0.04,0.05,0.01,0.7,106,3,0,3.3,18.0,2024-11-10,90,0,0,0,0,0,0,0,False,14,0,0,0,0,11,0,36442,1,0,3,13.0,2,-2955,476,3431,53,False,0,0,1,0.0096487719565629,90,FWL,Manchester United,Leicester,3,0,26708,2024,687365,0.0,0,0,0,0.0096487719565629,0.0096487719565629,0.0,Leicester
