assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,1,0,0.4,282,0.0,0.07,0.07,2.07,4,2,0,1.2,7.8,2024-08-17,73,0,0,0,0,0,0,0,False,12,0,0,0,0,1,0,100603,1,2,0,4.0,1,0,0,0,40,True,0,282,,,0,1,0.0484584867954254,75,DR,Ipswich,Liverpool,0,2,26603,2024,666233,0.0,0,0,0,0.0484584867954254,0.0,0.0,26603,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
1,0,0,-6,0,0.7,282,0.0,0.0,0.0,3.34,17,4,0,1.9,18.6,2024-08-24,88,0,0,0,0,0,0,0,False,13,0,0,0,0,2,0,125550,1,1,4,0.0,0,8733,15520,6787,40,False,0,282,,,0,0,0.0,90,DC,Manchester City,Ipswich,4,1,26615,2024,668089,0.0,0,0,0,0.0,0.0,0.0,26615,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
2,0,0,17,0,17.8,282,0.02,0.02,0.0,0.95,25,1,0,4.1,23.2,2024-08-31,90,0,0,0,0,0,0,0,False,9,0,0,0,0,3,0,134718,1,1,1,0.0,2,5634,16603,10969,40,True,0,282,,,0,0,0.0,90,DR,Ipswich,Fulham,1,1,26625,2024,671781,0.0263837147504091,0,1,0,0.0,0.0548593811690807,0.0548593811690807,26625,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
3,0,0,29,1,10.5,282,0.0,0.0,0.0,1.66,33,0,0,4.3,32.2,2024-09-14,90,0,0,0,0,0,0,0,False,5,0,0,0,0,4,0,173853,1,0,0,0.0,6,32582,50370,17788,40,False,0,282,,,0,0,0.0,90,DR,Brighton,Ipswich,0,0,26633,2024,673657,0.5234449505805969,0,1,0,0.0,0.5234449505805969,0.0,26633,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
4,0,0,11,0,12.8,282,0.02,0.02,0.0,2.38,48,1,0,3.2,15.2,2024-09-21,81,0,0,0,0,0,0,0,False,17,0,0,0,0,5,0,254407,1,1,1,4.0,2,73610,83438,9828,40,False,0,282,,,0,0,0.0,84,DR,Southampton,Ipswich,1,1,26643,2024,675641,0.0195678547024726,0,1,0,0.0,0.6427909135818481,0.6427909135818481,26643,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
5,0,0,-6,0,0.8,282,0.0,0.11,0.11,0.82,56,2,0,1.7,5.0,2024-09-29,90,0,0,0,0,0,0,0,False,2,0,0,0,0,6,0,343534,1,2,2,11.0,0,85006,112808,27802,40,True,1,282,,,0,2,0.2885917127132416,90,DR,Ipswich,Aston Villa,2,2,26659,2024,678360,0.0,0,0,0,0.2885917127132416,0.3977849185466766,0.3977849185466766,26659,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
6,0,0,1,0,0.9,282,0.0,0.0,0.0,1.82,108,1,0,0.7,6.4,2024-11-10,90,0,0,0,0,0,0,0,False,18,0,0,0,0,11,0,250289,1,2,1,0.0,1,-21307,444,21751,40,False,1,282,,,0,0,0.0,90,DR,Tottenham,Ipswich,1,2,26709,2024,687297,0.0,0,0,0,0.0,0.0,0.0,26709,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
7,0,0,9,0,3.6,282,0.01,0.01,0.0,0.8,116,1,0,1.0,6.4,2024-11-24,90,0,0,0,0,0,0,0,False,14,0,0,0,0,12,0,250786,1,1,1,0.0,2,-1466,8501,9967,40,True,0,282,,,0,0,0.0,90,DR,Ipswich,Manchester United,1,1,26718,2024,689244,0.0,0,0,0,0.0,0.5235260725021362,0.5235260725021362,26718,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
8,0,0,-2,0,0.8,282,0.0,0.0,0.0,1.64,127,1,0,0.8,7.4,2024-11-30,78,0,0,0,0,0,0,0,False,16,0,0,0,0,13,0,257190,1,0,1,0.0,1,5667,10733,5066,40,False,1,282,,,0,0,0.0,81,DR,Nottingham Forest,Ipswich,1,0,26728,2024,690006,0.0,0,0,0,0.0,0.0,0.0,26728,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
9,0,0,0,0,0.1,282,0.0,0.0,0.0,0.65,215,1,0,0.8,7.4,2025-01-19,26,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,160287,0,6,0,0.0,1,-4134,2805,6939,39,True,0,282,,,0,0,0.0,25,Sub,Ipswich,Manchester City,0,6,26816,2024,700764,0.0,0,0,0,0.0,0.0,0.0,26816,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
10,0,0,-9,0,0.8,282,0.0,0.0,0.0,1.98,226,4,0,2.2,20.8,2025-01-25,90,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,166367,1,1,4,0.0,0,4308,10344,6036,39,False,0,282,,,0,0,0.0,90,DR,Liverpool,Ipswich,4,1,26827,2024,701512,0.0,0,0,0,0.0,0.0,0.0,26827,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
11,0,0,13,0,3.2,282,0.03,0.03,0.0,0.91,236,2,0,1.8,14.6,2025-02-01,90,0,0,0,0,0,0,0,False,17,0,0,0,0,24,0,177253,1,2,1,0.0,1,6522,10827,4305,39,True,0,282,,,0,0,0.0,90,DR,Ipswich,Southampton,1,2,26837,2024,703354,0.0,0,0,0,0.0,0.2401106208562851,0.2401106208562851,26837,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
12,0,0,-10,0,0.8,282,0.01,0.01,0.0,0.51,241,1,0,0.0,0.0,2025-02-15,39,0,0,0,0,0,0,0,False,2,0,0,0,1,25,0,182259,1,1,1,0.0,-2,6774,11583,4809,39,False,0,282,,,0,0,0.0,39,DR,Aston Villa,Ipswich,1,1,26842,2024,706167,0.0,0,0,0,0.0,0.0,0.0,26842,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
13,1,0,9,0,13.9,282,0.02,0.05,0.03,0.72,270,3,0,4.4,28.2,2025-02-26,80,0,0,0,0,0,0,0,False,14,0,0,0,0,27,0,172424,1,2,3,2.0,4,-1029,2654,3683,39,False,0,282,,,0,1,0.0167052131146192,85,DC,Manchester United,Ipswich,3,2,26871,2024,709223,0.0142947155982255,1,1,0,0.0167052131146192,0.0951649621129036,0.0784597545862197,26871,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
14,0,0,6,0,0.3,282,0.0,0.0,0.0,1.87,292,1,0,1.1,11.0,2025-04-02,90,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,148425,1,2,1,0.0,2,-11071,196,11267,39,False,0,282,,,0,0,0.0,90,DR,Bournemouth,Ipswich,1,2,26896,2024,716096,0.0,0,0,0,0.0,0.0,0.0,26896,Ipswich,Axel Tuanzebe,Axel Tuanzebe,DEF
