assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,1,0,2.3,302,0.02,0.02,0.0,1.08,88,3,0,1.2,9.4,2024-10-25,67,0,0,0,0,0,0,0,False,16,0,0,0,0,9,0,12840,1,3,1,0.0,0,-378,161,539,43,True,1,0,0,0.0,70,DR,Leicester,Nottingham Forest,1,3,26682,2024,682622,0.0,0,0,0,0.0,0.6809694766998291,0.6809694766998291,Leicester
1,0,0,9,0,3.4,302,0.01,0.01,0.0,1.0,93,1,0,1.0,4.4,2024-11-02,79,0,0,0,0,0,0,0,False,10,0,0,0,0,10,0,12714,1,1,1,2.0,2,-231,450,681,42,False,0,0,0,0.0,82,DR,Ipswich,Leicester,1,1,26695,2024,685007,0.0,0,0,0,0.0,0.0447786897420883,0.0447786897420883,Leicester
2,0,0,5,0,2.5,302,0.01,0.05,0.04,0.07,273,0,0,1.9,7.8,2025-03-09,6,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,7785,0,0,1,9.0,1,-14,66,80,41,False,0,0,1,0.0227723754942417,1,Sub,Chelsea,Leicester,1,0,26874,2024,711993,0.0,0,0,0,0.0227723754942417,0.0227723754942417,0.0227723754942417,Leicester
3,0,0,4,0,0.3,302,0.01,0.06,0.05,0.13,298,0,0,0.4,0.0,2025-04-02,14,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,7901,0,0,2,4.0,1,26,100,74,41,False,0,0,1,0.0884044244885444,12,Sub,Manchester City,Leicester,2,0,26898,2024,716140,0.0,0,0,0,0.0884044244885444,0.0884044244885444,0.0,Leicester
4,0,0,7,0,0.6,302,0.01,0.01,0.0,0.35,307,0,0,1.3,8.4,2025-04-07,16,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,7903,0,3,0,4.0,1,-12,56,68,41,True,0,0,0,0.0,14,Sub,Leicester,Newcastle United,0,3,26908,2024,718077,0.0,0,0,0,0.0,0.0,0.0,Leicester
5,0,0,4,0,2.0,302,0.0,0.0,0.0,0.21,313,0,0,0.4,1.6,2025-04-12,29,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,7990,0,2,2,0.0,1,71,118,47,41,False,0,0,0,0.0,24,Sub,Brighton,Leicester,2,2,26914,2024,718711,0.0,0,0,0,0.0,0.1477334350347519,0.1477334350347519,Leicester
6,0,0,8,0,0.8,302,0.0,0.0,0.0,2.57,327,1,0,1.3,12.6,2025-04-20,82,0,0,0,0,0,0,0,False,12,0,0,0,0,33,0,8027,1,1,0,0.0,2,-8,102,110,41,True,0,0,0,0.0,84,DR,Leicester,Liverpool,0,1,26928,2024,721278,0.0,0,0,0,0.0,0.0,0.0,Leicester
7,0,0,4,0,1.8,302,0.0,0.0,0.0,0.84,340,1,0,1.2,9.8,2025-04-26,45,0,0,0,0,0,0,0,False,20,0,0,0,0,34,0,8233,1,0,3,0.0,1,93,161,68,41,False,0,0,0,0.0,52,DR,Wolverhampton Wanderers,Leicester,3,0,26941,2024,722664,0.0,0,0,0,0.0,0.0461193360388278,0.0461193360388278,Leicester
8,0,0,7,0,3.0,302,0.0,0.0,0.0,0.42,368,0,0,1.4,11.4,2025-05-18,26,0,0,0,0,0,0,0,False,10,0,0,0,0,37,0,7975,0,0,2,0.0,1,-12,46,58,41,True,0,0,0,0.0,25,Sub,Leicester,Ipswich,2,0,26969,2024,728537,0.0,0,0,0,0.0,0.0876941084861755,0.0876941084861755,Leicester
9,0,0,-3,0,2.0,302,0.01,0.01,0.0,0.45,371,2,0,0.4,2.4,2025-05-25,18,0,0,0,0,0,0,0,False,3,0,0,0,0,38,0,8030,0,0,2,0.0,0,36,103,67,41,False,0,0,0,0.0,14,Sub,Bournemouth,Leicester,2,0,26979,2024,730059,0.0,0,0,0,0.0,0.0,0.0,Leicester
