assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,12,0,15.6,499,0.04,0.05,0.01,0.9,10,1,0,2.9,7.0,2024-08-19,77,0,0,0,0,0,0,0,False,11,0,0,0,0,1,0,23419,1,1,1,6.0,2,0,0,0,50,False,0,0,1,0.0193264540284872,79,MC,Leicester,Tottenham,1,1,26611,2024,667460,0.1183813959360122,0,1,0,0.0193264540284872,0.2736666798591614,0.2543402016162872,Tottenham
1,0,0,1,0,0.5,499,0.0,0.0,0.0,0.0,19,0,0,0.6,3.8,2024-08-24,23,0,0,0,0,0,0,0,False,8,0,0,0,0,2,0,25577,0,0,4,2.0,1,-675,2361,3036,50,True,0,0,0,0.0,20,Sub,Tottenham,Everton,4,0,26617,2024,667987,0.0,0,0,0,0.0,0.0,0.0,Tottenham
2,0,0,16,0,8.3,499,0.08,0.15,0.07,0.49,28,1,0,3.9,16.8,2024-09-01,45,0,0,0,0,0,0,0,False,15,0,0,0,0,3,0,21449,1,1,2,14.0,0,-4561,1190,5751,49,False,1,0,2,0.0441133975982666,51,MC,Newcastle United,Tottenham,2,1,26629,2024,672476,0.0,0,0,0,0.0441133975982666,0.1885571479797363,0.1444437503814697,Tottenham
3,0,0,7,0,12.1,499,0.01,0.06,0.05,0.0,39,0,0,2.8,8.2,2024-09-15,22,0,0,0,0,0,0,0,False,1,0,0,0,0,4,0,22239,0,1,0,8.0,1,-494,4244,4738,49,True,0,0,2,0.0359823703765869,19,Sub,Tottenham,Arsenal,0,1,26640,2024,674317,0.0266771297901868,0,1,0,0.0359823703765869,0.1104426309466362,0.0477831326425075,Tottenham
4,0,0,1,0,1.4,499,0.02,0.02,0.0,0.0,49,0,0,0.3,0.0,2024-09-21,20,0,0,0,0,0,0,0,False,4,0,0,0,0,5,0,21457,0,1,3,2.0,1,-1093,1281,2374,49,True,0,0,0,0.0,16,Sub,Tottenham,Brentford,3,1,26648,2024,675788,0.0,0,0,0,0.0,0.0,0.0,Tottenham
5,1,0,12,0,10.6,499,0.0,0.47,0.47,0.19,57,0,0,3.8,15.2,2024-09-29,13,0,0,0,0,0,0,0,False,14,0,0,0,0,6,0,19681,0,3,0,12.0,4,-1949,862,2811,49,False,0,0,2,0.509319007396698,8,Sub,Manchester United,Tottenham,0,3,26660,2024,678670,0.9579878449440002,1,2,0,0.509319007396698,0.4888429641723633,0.0,Tottenham
6,0,0,4,0,0.1,499,0.0,0.0,0.0,0.02,64,0,0,0.1,0.4,2024-10-06,11,0,0,0,0,0,0,0,False,5,0,0,0,0,7,0,20842,0,2,3,0.0,1,651,2672,2021,49,False,0,0,0,0.0,9,Sub,Brighton,Tottenham,3,2,26671,2024,680446,0.0,0,0,0,0.0,0.0,0.0,Tottenham
7,1,0,19,0,13.8,499,0.01,0.01,0.0,0.54,79,0,0,4.2,28.6,2024-10-19,45,0,0,0,0,0,0,0,False,19,0,0,0,0,8,0,20111,0,1,4,0.0,4,-892,1153,2045,49,True,0,0,0,0.0,43,Sub,Tottenham,West Ham,4,1,26672,2024,680953,0.1132320240139961,1,1,0,0.0,0.2050013691186905,0.0917693525552749,Tottenham
8,0,0,6,0,4.1,499,0.02,0.02,0.0,0.08,86,0,0,0.8,3.4,2024-10-27,28,0,0,0,0,0,0,0,False,7,0,0,0,0,9,0,20647,0,0,1,0.0,1,294,1383,1089,49,False,0,0,0,0.0,22,Sub,Crystal Palace,Tottenham,1,0,26689,2024,683505,0.0,0,0,0,0.0,0.0,0.0,Tottenham
9,0,0,17,0,8.5,499,0.09,0.19,0.1,1.86,99,1,0,3.3,13.6,2024-11-03,90,0,0,0,0,0,0,0,False,2,0,0,0,0,10,0,21294,1,1,4,11.0,2,436,1989,1553,48,True,0,0,4,0.0539264306426048,90,MC,Tottenham,Aston Villa,4,1,26700,2024,685519,0.0,0,0,0,0.0539264306426048,1.1504062414169312,1.1237443685531616,Tottenham
10,0,0,16,0,19.6,499,0.05,0.05,0.0,1.72,108,2,0,3.0,10.8,2024-11-10,65,0,0,0,0,0,0,0,False,10,0,0,0,0,11,0,23111,1,2,1,0.0,2,1597,3297,1700,48,True,0,0,0,0.0,70,MC,Tottenham,Ipswich,1,2,26709,2024,687287,0.0543069988489151,0,1,0,0.0,0.1201058477163314,0.0657988563179969,Tottenham
11,0,0,15,1,2.8,499,0.02,0.02,0.0,2.14,118,0,0,1.1,8.4,2024-11-23,89,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,21639,1,4,0,0.0,2,-1488,1186,2674,48,False,1,0,0,0.0,90,MC,Manchester City,Tottenham,0,4,26720,2024,688687,0.0,0,0,0,0.0,0.6958097815513611,0.6958097815513611,Tottenham
12,0,0,16,0,4.6,499,0.01,0.01,0.0,1.38,128,1,0,1.7,10.0,2024-12-01,84,0,0,0,0,0,0,0,False,9,0,0,0,0,13,0,22044,1,1,1,2.0,2,181,1620,1439,48,True,0,0,0,0.0,88,MC,Tottenham,Fulham,1,1,26729,2024,690617,0.0,0,0,0,0.0,0.0269283186644315,0.0269283186644315,Tottenham
13,0,0,3,0,13.3,499,0.03,0.03,0.0,1.1,133,1,0,2.2,8.6,2024-12-05,56,0,0,0,0,0,0,0,False,3,0,0,0,0,14,0,21989,1,0,1,0.0,1,-210,1404,1614,48,False,0,0,0,0.0,58,MC,Bournemouth,Tottenham,1,0,26732,2024,691653,0.0294456556439399,0,1,0,0.0,0.1205940619111061,0.0911484062671661,Tottenham
14,0,0,-2,0,0.8,499,0.01,0.52,0.51,2.83,149,4,0,0.4,0.0,2024-12-08,90,0,0,0,0,0,0,0,False,6,0,0,0,0,15,0,21753,1,4,3,7.0,1,-331,1272,1603,48,True,1,0,1,0.5459405183792114,90,MC,Tottenham,Chelsea,3,4,26745,2024,693020,0.0,0,0,0,0.5459405183792114,0.6039182543754578,0.6039182543754578,Tottenham
15,0,1,48,1,29.5,499,0.03,0.3,0.27,0.84,159,0,1,11.4,58.8,2024-12-15,90,0,0,0,0,0,0,0,False,17,0,0,0,0,16,0,22205,1,5,0,26.0,9,225,1923,1698,48,False,0,1,2,0.9041231274604796,90,DMC,Southampton,Tottenham,0,5,26759,2024,694636,0.1352145820856094,0,2,1,0.9041231274604796,2.547013998031616,1.662440538406372,Tottenham
16,0,0,6,0,1.8,499,0.01,0.1,0.09,3.26,169,4,0,2.1,10.8,2024-12-22,57,0,0,0,0,0,0,0,False,12,0,0,0,0,17,0,25440,1,6,3,8.0,1,2855,4462,1607,48,True,0,0,2,0.0434612669050693,60,DMC,Tottenham,Liverpool,3,6,26768,2024,695848,0.0,0,0,0,0.0434612669050693,0.0434612669050693,0.0,Tottenham
17,0,0,15,0,6.8,499,0.03,0.09,0.06,0.8,178,1,0,2.0,8.4,2024-12-26,63,0,0,0,0,0,0,0,False,16,0,0,0,0,18,0,27976,1,0,1,5.0,2,2327,4801,2474,48,False,0,0,1,0.0456170625984668,65,DMC,Nottingham Forest,Tottenham,1,0,26779,2024,696258,0.0,0,0,0,0.0456170625984668,0.0538910292088985,0.0538910292088985,Tottenham
18,0,0,2,0,1.8,499,0.0,0.41,0.41,0.43,189,1,0,1.6,7.8,2024-12-29,26,0,0,0,0,0,0,0,False,20,0,0,0,0,19,0,30081,0,2,2,6.0,1,1912,4265,2353,48,True,0,0,1,0.3485347032546997,23,Sub,Tottenham,Wolverhampton Wanderers,2,2,26790,2024,696744,0.0,0,0,0,0.3485347032546997,0.4391612112522125,0.0906265005469322,Tottenham
19,0,0,12,0,12.4,499,0.01,0.09,0.08,2.29,199,2,0,3.4,7.2,2025-01-04,61,0,0,0,0,0,0,0,False,15,0,0,0,0,20,0,29860,1,2,1,14.0,2,-388,3363,3751,48,True,0,0,2,0.038417562842369,66,DMC,Tottenham,Newcastle United,1,2,26800,2024,697106,0.0153312096372246,0,1,0,0.038417562842369,0.0537487715482711,0.0,Tottenham
20,0,0,-1,0,0.3,499,0.0,0.0,0.0,0.3,201,2,0,0.3,0.4,2025-01-15,45,0,0,0,0,0,0,0,False,1,0,0,0,0,21,0,29894,1,1,2,2.0,0,-314,3317,3631,48,False,1,0,0,0.0,50,MC,Arsenal,Tottenham,2,1,26802,2024,699526,0.0,0,0,0,0.0,0.0,0.0,Tottenham
21,0,0,15,0,2.9,499,0.03,0.03,0.0,1.95,214,3,0,1.3,8.4,2025-01-19,72,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,28115,1,2,3,2.0,2,-1788,915,2703,48,False,0,0,0,0.0,83,MC,Everton,Tottenham,3,2,26815,2024,700460,0.0,0,0,0,0.0,0.0202024839818477,0.0202024839818477,Tottenham
22,0,0,7,0,1.4,499,0.0,0.04,0.04,1.56,229,2,0,2.0,11.8,2025-01-26,53,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,25597,1,2,1,7.0,1,-2649,846,3495,48,True,0,0,1,0.0205136481672525,55,MC,Tottenham,Leicester,1,2,26830,2024,702022,0.0,0,0,0,0.0205136481672525,0.647551953792572,0.627038300037384,Tottenham
23,0,0,24,0,0.3,499,0.0,0.26,0.26,0.55,233,0,1,5.7,39.8,2025-02-02,22,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,23926,0,2,0,17.0,6,-1722,559,2281,48,False,0,1,1,0.3295846581459045,20,Sub,Brentford,Tottenham,0,2,26834,2024,703941,0.0,0,0,1,0.3295846581459045,0.3295846581459045,0.0,Tottenham
24,0,0,6,0,21.3,499,0.04,0.04,0.0,0.65,249,0,0,2.8,7.0,2025-02-16,26,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,23859,0,0,1,0.0,1,-316,1152,1468,48,True,0,0,0,0.0,25,Sub,Tottenham,Manchester United,1,0,26850,2024,706995,0.1757059246301651,0,2,0,0.0,0.2160979658365249,0.0403920486569404,Tottenham
25,0,0,-5,0,0.9,499,0.01,0.57,0.56,0.05,265,0,0,1.1,0.6,2025-02-26,23,0,0,0,0,0,0,0,False,13,0,0,0,0,27,0,22797,0,1,0,9.0,0,-949,336,1285,48,True,1,0,2,0.3273681700229645,22,Sub,Tottenham,Manchester City,0,1,26865,2024,709185,0.0,0,0,0,0.3273681700229645,0.4166905879974365,0.089322417974472,Tottenham
