assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
0,0,0,3,0,0.1,381,0.0,0.0,0.0,0.06,1,0,0,0.1,0.6,2024-08-16,6,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,93204,0,0,1,0.0,1,0,0,0,50,True,0,0,0,0.0,5,Sub,Manchester United,Fulham,1,0,26602,2024,666183,0.0,0,0,0,0.0,0.0,0.0,Manchester United
1,0,0,1,0,0.2,381,0.0,0.07,0.07,0.6,13,1,0,0.8,2.6,2024-08-24,11,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,87147,0,1,2,5.0,1,-11585,2645,14230,50,False,0,0,1,0.1260273307561874,10,Sub,Brighton,Manchester United,2,1,26612,2024,667723,0.0,0,0,0,0.1260273307561874,0.1260273307561874,0.0,Manchester United
2,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2024-09-21,0,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,26443,0,0,0,0.0,0,-7000,0,7000,49,False,0,0,1,0.013401779346168,90,AMC,Juventus,Napoli,0,0,27407,2024,675919,0.0,0,0,0,0.013401779346168,0.1373647451400756,0.1239629611372947,Napoli
3,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2024-09-29,0,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,22645,0,3,0,0.0,0,-3866,0,3866,49,True,0,0,3,0.2464301884174347,90,MC,Napoli,Monza,2,0,27418,2024,678807,0.4682049751281738,1,1,0,0.2464301884174347,0.6161401271820068,0.0121919279918074,Napoli
4,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2024-11-03,0,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,17938,0,1,1,0.0,0,-587,0,587,49,True,0,0,2,0.1361269801855087,90,MC,Napoli,Atalanta,0,3,27464,2024,685454,0.0,0,0,0,0.1361269801855087,0.2056646198034286,0.0695376321673393,Napoli
5,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2024-11-10,0,0,0,0,0,0,0,0,False,11,0,0,0,0,11,0,17471,0,0,3,0.0,0,-469,0,469,49,True,0,1,1,0.7650660872459412,90,MC,Inter,Napoli,1,1,27473,2024,687821,0.0,0,0,1,0.7650660872459412,0.0,0.0,Inter
6,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2024-11-24,0,0,0,0,0,0,0,0,False,10,0,0,0,0,12,0,17095,0,1,1,0.0,0,-374,0,374,49,False,0,0,3,0.2057473063468933,90,MC,Napoli,Roma,1,0,27487,2024,689311,0.0500790402293205,0,1,0,0.2057473063468933,0.371958464384079,0.1161321178078651,Roma
7,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2024-12-01,0,0,0,0,0,0,0,0,False,8,0,0,0,0,13,0,16904,0,0,4,0.0,0,-198,0,198,49,True,0,1,1,0.0563417412340641,90,MC,Torino,Napoli,0,1,27500,2024,690729,0.0744870454072952,0,1,1,0.0563417412340641,0.4751160740852356,0.3442873060703277,Torino
8,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2025-02-02,0,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,15450,0,2,0,0.0,0,-78,0,78,49,True,0,0,3,0.2193071842193603,90,MC,Roma,Napoli,1,1,27591,2024,704337,0.0,0,0,0,0.2193071842193603,0.2193071842193603,0.0,Roma
9,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2025-03-09,0,0,0,0,0,0,0,0,False,1,0,0,0,0,28,0,15274,0,1,1,0.0,0,-34,0,34,49,True,0,0,4,0.2042214125394821,87,MC,Napoli,Fiorentina,2,1,27640,2024,711884,0.1464353501796722,0,2,0,0.2042214125394821,0.8732344508171082,0.522577702999115,Napoli
10,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2025-03-16,0,0,0,0,0,0,0,0,False,11,0,0,0,0,29,0,15237,0,3,0,0.0,0,-34,0,34,49,False,0,0,4,0.3039808273315429,90,AML,Venezia,Napoli,0,0,27651,2024,713492,0.0,0,0,0,0.3039808273315429,0.5428808927536011,0.4228415787220001,Napoli
11,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2025-04-27,0,0,0,0,0,0,0,0,False,3,0,0,0,0,34,0,15148,0,1,1,0.0,0,-13,0,13,49,False,0,2,2,0.2610901594161987,90,MC,Napoli,Torino,2,0,27699,2024,723396,0.0,0,0,2,0.2610901594161987,0.2610901594161987,0.0,Torino
12,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2025-05-11,0,0,0,0,0,0,0,0,False,19,0,0,0,0,36,0,15128,0,2,0,0.0,0,-12,0,12,49,True,0,0,3,0.1532725840806961,90,MC,Napoli,Genoa,2,2,27718,2024,726978,0.7381442189216614,2,2,0,0.1532725840806961,1.234045147895813,0.6948888897895813,Napoli
