goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DC,Burnley,Nottingham Forest,1,1,2025-09-20,28822,2025,738650,0,0,0,0,0,0.16594354808330536,0.16594354808330536
0,1,0.013411472551524639,90,DC,Burnley,Liverpool,0,1,2025-09-14,28816,2025,737466,0,0,0,0,0.013411472551524639,0,0
0,0,0,6,Sub,Manchester United,Burnley,3,2,2025-08-30,28802,2025,735125,0,0,0,0,0,0,0
0,0,0,17,Sub,Burnley,Sunderland,2,0,2025-08-23,28791,2025,733274,0,0,0,0,0,0,0
0,3,0.08377951383590698,64,MC,Tottenham,Burnley,3,0,2025-08-16,28782,2025,731837,0.12265605479478836,0,1,0,0.08377951383590698,0.20643556118011475,0.02691812254488468
