goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,84,FWL,Sunderland,Aston Villa,1,1,2025-09-21,28826,2025,739256,0,0,0,0,0,0,0
1,1,0.7611688375473022,90,FWL,Sunderland,Brentford,2,1,2025-08-30,28801,2025,735078,0.11225918680429459,0,1,0,0,0.3799748122692108,0.3799748122692108
0,1,0.05001133307814598,23,Sub,Burnley,Sunderland,2,0,2025-08-23,28791,2025,733287,0.04758099466562271,0,1,0,0.05001133307814598,0.05001133307814598,0
0,0,0,14,Sub,Sunderland,West Ham,3,0,2025-08-16,28781,2025,731796,0,0,0,0,0,0,0
0,0,0,63,MC,Como,Roma,2,0,2024-12-15,27512,2024,694520,0,0,0,0,0,0,0
0,0,0,68,MC,Verona,Roma,3,2,2024-11-03,27468,2024,685846,0,0,0,0,0,0.12730440497398376,0.12730440497398376
0,1,0.033206336200237274,90,MC,Roma,Torino,1,0,2024-10-31,27460,2024,684448,0,0,0,0,0.033206336200237274,0.1324240267276764,0.09921769052743912
0,0,0,8,Sub,Roma,Inter,0,1,2024-10-20,27441,2024,682318,0.024757666513323784,0,1,0,0,0.10048197209835052,0.07572431117296219
0,3,0.15673618018627167,27,Sub,Roma,Empoli,1,2,2024-08-25,27379,2024,669206,0.08025249093770981,0,1,0,0.15673618018627167,0.5755633115768433,0.4188271462917328
0,0,0,61,DMC,Cagliari,Roma,0,0,2024-08-18,27368,2024,667182,0.0284209493547678,0,1,0,0,0.08773446083068848,0.05931350961327553
0,1,0.07225626707077026,79,DMC,Reims,Rennes,2,1,2024-05-19,23672,2023,663914,0.17299658060073853,0,2,0,0.07225626707077026,0.36233964562416077,0.11708679050207138
0,0,0,80,MC,Rennes,Lens,1,1,2024-05-12,23661,2023,661594,0.028149936348199844,0,1,0,0,1.1833802461624146,1.1833802461624146
0,2,0.04680781811475754,26,Sub,Metz,Rennes,2,3,2024-05-04,23657,2023,659166,0.08707810938358307,0,1,0,0.04680781811475754,0.11000831425189972,0.08707810938358307
0,0,0,14,Sub,Rennes,Brest,4,5,2024-04-28,23643,2023,657773,0,0,0,0,0,0,0
0,0,0,37,DMC,Rennes,Toulouse,1,2,2024-04-13,23627,2023,653595,0,0,0,0,0,0.07338111102581024,0.07338111102581024
0,0,0,22,Sub,Monaco,Rennes,1,0,2024-04-07,23616,2023,652441,0,0,0,0,0,0,0
0,0,0,14,Sub,Strasbourg,Rennes,2,0,2024-03-31,23605,2023,650570,0.014818528667092323,0,1,0,0,0.014818528667092323,0
0,0,0,90,MC,Rennes,Montpellier,2,1,2024-02-03,23543,2023,638669,0,0,0,0,0,0.15458127856254578,0.15458127856254578
0,0,0,90,MC,Lyon,Rennes,2,3,2024-01-26,23537,2023,636633,0.16979263722896576,0,2,0,0,0.32909369468688965,0.28900882601737976
0,2,0.05383485555648804,67,MC,Rennes,Nice,2,0,2024-01-13,23524,2023,635042,0.40688657760620117,1,3,0,0.05383485555648804,0.23403409123420715,0.21118003129959106
0,1,0.04111119359731674,90,MC,Clermont Foot,Rennes,1,3,2023-12-20,23520,2023,631803,0.19348162412643433,0,6,0,0.04111119359731674,0.3588760793209076,0.23499596118927002
0,0,0,60,MC,Toulouse,Rennes,0,0,2023-12-17,23506,2023,630935,0,0,0,0,0,0,0
0,1,0.013860401697456837,90,MC,Rennes,Monaco,1,2,2023-12-09,23499,2023,628845,0.10114635527133942,0,3,0,0.013860401697456837,0.12320174276828766,0.1049957424402237
0,0,0,82,AMC,Marseille,Rennes,2,0,2023-12-03,23489,2023,627744,0,0,0,0,0,0.03156490623950958,0.03156490623950958
0,0,0,90,MC,Rennes,Reims,3,1,2023-11-26,23481,2023,625766,0.032854244112968445,0,1,0,0,0.032854244112968445,0.032854244112968445
0,1,0.07040592283010483,90,ML,Rennes,Lyon,0,1,2023-11-12,23470,2023,624117,0.1084604412317276,0,2,0,0.07040592283010483,0.12001965194940567,0.01155921258032322
0,0,0,80,MC,Nice,Rennes,2,0,2023-11-05,23468,2023,622523,0,0,0,0,0,0.13201291859149933,0.13201291859149933
0,1,0.08580418676137924,79,MC,Lorient,Rennes,2,1,2023-10-22,23445,2023,618640,0.01834649220108986,0,1,0,0.08580418676137924,0.3265625238418579,0.24075834453105927
0,0,0,17,Sub,Rennes,Paris Saint Germain,1,3,2023-10-08,23435,2023,617551,0,0,0,0,0,0.03709026426076889,0.03709026426076889
0,0,0,6,Sub,Montpellier,Rennes,0,0,2023-09-24,23423,2023,613072,0,0,0,0,0,0,0
0,0,0,65,MC,Rennes,Lille,2,2,2023-09-16,23409,2023,610529,0.06402961909770966,0,1,0,0,0,0
0,0,0,46,MC,Brest,Rennes,0,0,2023-09-02,23406,2023,608855,0,0,0,0,0,0,0
0,2,0.11640846729278564,90,MC,Rennes,Le Havre,2,2,2023-08-27,23391,2023,607415,0.04252370819449425,0,1,0,0.11640846729278564,1.6490694284439087,1.532660961151123
0,0,0,67,MC,Lens,Rennes,1,1,2023-08-20,23386,2023,606231,0,0,0,0,0,0,0
0,1,0.017712896689772606,77,MC,Rennes,Metz,5,1,2023-08-13,23371,2023,604378,0.30322331190109253,0,3,0,0.017712896689772606,0.6058281660079956,0.5154542922973633
0,0,0,83,AMC,Lorient,Strasbourg,2,1,2023-06-03,20022,2022,601992,0,0,0,0,0,0.18118298053741455,0.18118298053741455
0,0,0,90,AMC,Clermont Foot,Lorient,2,0,2023-05-27,20009,2022,600441,0,0,0,0,0,0.08011254668235779,0.08011254668235779
0,1,0.0489315465092659,90,AMC,Lorient,Lens,1,3,2023-05-21,20000,2022,599008,0.47781217098236084,0,1,0,0.0489315465092659,0.2977618873119354,0.24883034825325012
0,1,0.032103609293699265,90,AMC,Montpellier,Lorient,1,1,2023-05-14,19990,2022,597039,0.07532159984111786,0,1,0,0.032103609293699265,0.4039132595062256,0.32859164476394653
0,1,0.032996341586112976,90,AMC,Lorient,Brest,2,1,2023-05-07,19981,2022,595293,0.19452743232250214,0,2,0,0.032996341586112976,0.28007304668426514,0.0855456292629242
1,2,0.4996853172779083,90,AMC,Paris Saint Germain,Lorient,1,3,2023-04-30,19972,2022,593246,0.18257595598697662,0,2,1,0.4996853172779083,0.7511535286903381,0.5685775876045227
0,0,0,80,AMC,Lorient,Toulouse,0,1,2023-04-23,19961,2022,590767,0.14016346633434296,0,2,0,0,0.1590355932712555,0.09300975501537323
0,1,0.013258899562060833,87,MC,Nice,Lorient,1,1,2023-03-19,19920,2022,583715,0.10318999737501144,0,4,0,0.013258899562060833,0.11644899845123291,0.013258899562060833
0,3,0.42934900522232056,84,MC,Lorient,Troyes,2,0,2023-03-12,19913,2022,581846,0.16282999515533447,0,2,0,0.42934900522232056,0.543507993221283,0.14136600494384766
0,3,0.08229819685220718,90,MC,Lyon,Lorient,0,0,2023-03-05,19900,2022,580356,0.05998019874095917,0,1,0,0.08229819685220718,0.11353900283575058,0.09886690229177475
0,2,0.10210700333118439,83,AMC,Lorient,Auxerre,0,1,2023-02-26,19892,2022,578265,0.07429149746894836,0,1,0,0.10210700333118439,0.1509850025177002,0.07546229660511017
0,1,0.1223289966583252,67,DMC,Lorient,Ajaccio,3,0,2023-02-19,19879,2022,576909,0.4390609860420227,1,1,0,0.1223289966583252,0.5613890290260315,0.1223289966583252
0,1,0.017483100295066833,90,DMC,Nantes,Lorient,1,0,2023-02-12,19871,2022,575569,0.01715940050780773,0,1,0,0.017483100295066833,0.48223400115966797,0.4647510051727295
0,1,0.020944999530911446,90,DMC,Lorient,Angers,0,0,2023-02-05,19861,2022,573772,0.1199439987540245,0,2,0,0.020944999530911446,0.44297099113464355,0.42202600836753845
1,1,0.029477499425411224,90,DMC,Reims,Lorient,4,2,2023-02-01,19856,2022,572556,0.06966929882764816,0,2,1,0.029477499425411224,0.06380490213632584,0.03432739898562431
0,0,0,90,DMC,Lorient,Rennes,2,1,2023-01-27,19841,2022,571402,0.4911920130252838,1,1,0,0,0,0
0,2,0.1294109970331192,84,DMC,Marseille,Lorient,3,1,2023-01-14,19833,2022,569069,0,0,0,0,0.1294109970331192,0.23276600241661072,0.10335599631071091
0,0,0,90,AMC,Lorient,Monaco,2,2,2023-01-11,19821,2022,568475,0.471439003944397,1,2,0,0,0.5791670083999634,0.5526909828186035
1,2,0.06473450362682343,90,AMC,Angers,Lorient,1,2,2023-01-01,19809,2022,566676,0.12066199630498886,0,3,1,0.06473450362682343,0.2639400064945221,0.14742299914360046
0,3,0.07259579747915268,67,DMC,Lorient,Montpellier,0,2,2022-12-29,19801,2022,565926,0,0,0,0,0.07259579747915268,0.15288199484348297,0.11838600039482117
