goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,17,Sub,Crystal Palace,Sunderland,0,0,2025-09-13,28811,2025,736959,0,0,0,0,0,0,0
0,2,0.17455899715423584,1,Sub,RasenBallsport Leipzig,Arminia Bielefeld,0,2,2021-12-18,17667,2021,503616,0.025962499901652336,0,1,0,0.17455899715423584,0.025962499901652336,0
0,0,0,4,Sub,Augsburg,RasenBallsport Leipzig,1,1,2021-12-15,17652,2021,503244,0,0,0,0,0,0,0
0,0,0,5,Sub,RasenBallsport Leipzig,Borussia M.Gladbach,4,1,2021-12-11,17649,2021,501565,0.5896940231323242,1,1,0,0,0.5896940231323242,0
0,1,0.09074769914150238,12,Sub,Union Berlin,RasenBallsport Leipzig,2,1,2021-12-03,17639,2021,499550,0,0,0,0,0.09074769914150238,0.09074769914150238,0
0,1,0.07406909763813019,42,FW,RasenBallsport Leipzig,Bayer Leverkusen,1,3,2021-11-28,17631,2021,498255,0,0,0,0,0.07406909763813019,0.07406909763813019,0
0,0,0,18,Sub,Hoffenheim,RasenBallsport Leipzig,2,0,2021-11-20,17618,2021,495613,0,0,0,0,0,0,0
0,0,0,22,Sub,RasenBallsport Leipzig,Hertha Berlin,6,0,2021-09-25,17565,2021,484624,0.1027820035815239,1,1,0,0,0.1027820035815239,0.1027820035815239
0,0,0,2,Sub,Wolfsburg,RasenBallsport Leipzig,1,0,2021-08-29,17542,2021,479681,0,0,0,0,0,0.05730289965867996,0.05730289965867996
0,0,0,5,Sub,Mainz 05,RasenBallsport Leipzig,1,0,2021-08-15,17523,2021,476167,0,0,0,0,0,0,0
