goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,54,Sub,Arsenal,Nottingham Forest,3,0,2025-09-13,28808,2025,736554,0,0,0,0,0,0.01928887516260147,0.01928887516260147
0,0,0,90,DC,Venezia,Juventus,2,3,2025-05-25,27732,2024,730296,0,0,0,0,0,0.20557986199855804,0.20557986199855804
0,0,0,90,DC,Lazio,Juventus,1,1,2025-05-10,27716,2024,725882,0.059289827942848206,0,1,0,0,0.5878661870956421,0.5878661870956421
0,0,0,90,DC,Bologna,Juventus,1,1,2025-05-04,27702,2024,725137,0,0,0,0,0,0.02105066180229187,0.02105066180229187
0,0,0,29,Sub,Juventus,Monza,2,0,2025-04-27,27692,2024,723370,0,0,0,0,0,0,0
0,0,0,1,Sub,Juventus,Lecce,2,1,2025-04-12,27673,2024,718976,0,0,0,0,0,0,0
0,0,0,13,Sub,Roma,Juventus,1,1,2025-04-06,27662,2024,717970,0,0,0,0,0,0,0
0,0,0,59,DL,Juventus,Inter,1,0,2025-02-16,27610,2024,707173,0,0,0,0,0,0.03138657659292221,0.03138657659292221
0,0,0,47,DL,Como,Juventus,1,2,2025-02-07,27592,2024,705324,0,0,0,0,0,0,0
0,1,0.04528125002980232,90,DL,Juventus,Empoli,4,1,2025-02-02,27582,2024,703858,0.07797112315893173,0,1,0,0.04528125002980232,0.18913348019123077,0.11116235703229904
0,0,0,23,Sub,Napoli,Juventus,2,1,2025-01-25,27577,2024,701645,0,0,0,0,0,0,0
0,0,0,90,DR,Atalanta,Juventus,1,1,2025-01-14,27542,2024,699185,0.11535236239433289,0,2,0,0,0.13167695701122284,0.13167695701122284
0,0,0,73,DR,Torino,Juventus,1,1,2025-01-11,27555,2024,698308,0.025048501789569855,1,1,0,0,0.3819887340068817,0.35694023966789246
0,0,0,90,DR,Juventus,Fiorentina,2,2,2024-12-29,27537,2024,696764,0,0,0,0,0,0.28106096386909485,0.28106096386909485
0,0,0,90,DR,Monza,Juventus,1,2,2024-12-22,27528,2024,696011,0,0,0,0,0,0.5510036945343018,0.5510036945343018
0,0,0,82,DR,Juventus,Venezia,2,2,2024-12-14,27514,2024,694000,0,0,0,0,0,0.06098442152142525,0.06098442152142525
0,0,0,7,Sub,Juventus,Bologna,2,2,2024-12-07,27503,2024,692354,0,0,0,0,0,0.09518115222454071,0.09518115222454071
0,0,0,90,DR,AC Milan,Juventus,0,0,2024-11-23,27490,2024,688712,0,0,0,0,0,0.6457257866859436,0.6457257866859436
0,0,0,88,DR,Juventus,Torino,2,0,2024-11-09,27480,2024,686940,0.03025520034134388,0,1,0,0,0.0934951901435852,0.0934951901435852
1,1,0.08278702944517136,83,DR,Udinese,Juventus,0,2,2024-11-02,27466,2024,685219,0.10149934887886047,0,2,1,0.08278702944517136,0.2955857813358307,0.1965855360031128
0,0,0,30,Sub,Juventus,Parma Calcio 1913,2,2,2024-10-30,27457,2024,684359,0.08384658396244049,0,2,0,0,0.11869006603956223,0.034843482077121735
0,0,0,26,Sub,Inter,Juventus,4,4,2024-10-27,27444,2024,683971,0.3955354690551758,0,1,0,0,0.4634605944156647,0.0679251030087471
0,0,0,56,DR,Juventus,Lazio,1,0,2024-10-19,27438,2024,681688,0.013012290000915527,0,1,0,0,0.12596337497234344,0.11295109242200851
0,3,0.3933236598968506,71,DR,Juventus,Cagliari,1,1,2024-10-06,27429,2024,679978,0.05933937057852745,0,1,0,0.3933236598968506,0.991005003452301,0.6128221154212952
0,0,0,14,Sub,Genoa,Juventus,0,3,2024-09-28,27416,2024,678017,0.5972369313240051,0,1,0,0,0.6211244463920593,0.6211244463920593
0,0,0,90,DR,Juventus,Napoli,0,0,2024-09-21,27407,2024,675899,0.016900019720196724,0,1,0,0,0.21995098888874054,0.21995098888874054
0,0,0,90,DR,Juventus,Roma,0,0,2024-09-01,27390,2024,673015,0.03789588063955307,0,1,0,0,0.03789588063955307,0.03789588063955307
1,1,0.10038220137357712,80,DR,Verona,Juventus,0,3,2024-08-26,27381,2024,669334,0,0,0,1,0.10038220137357712,0.30073896050453186,0.20035673677921295
0,0,0,42,Sub,Juventus,Como,3,0,2024-08-19,27371,2024,667424,0,0,0,0,0,0,0
