goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DL,Arsenal,Manchester City,1,1,2025-09-21,28827,2025,739609,0,0,0,0,0,0.3822949230670929,0.3822949230670929
0,1,0.05417587235569954,90,DL,Manchester City,Manchester United,3,0,2025-09-14,28817,2025,737812,0,0,0,0,0.05417587235569954,0.526933491230011,0.47275763750076294
0,1,0.013379187323153019,13,Sub,Brighton,Manchester City,2,1,2025-08-31,28805,2025,735713,0,0,0,0,0.013379187323153019,0.028882531449198723,0.01550334319472313
0,0,0,19,Sub,Wolverhampton Wanderers,Manchester City,0,4,2025-08-16,28783,2025,732765,0,0,0,0,0,0.05370163172483444,0.05370163172483444
0,0,0,12,Sub,Southampton,Manchester City,0,0,2025-05-10,26959,2024,725800,0,0,0,0,0,0,0
0,2,0.09790695458650589,59,DL,Manchester City,Wolverhampton Wanderers,1,0,2025-05-02,26942,2024,723739,0,0,0,0,0.09790695458650589,0.11410228163003922,0.03491237387061119
0,1,0.05604762211441994,90,DL,Manchester City,Aston Villa,2,1,2025-04-22,26937,2024,721717,0.07866261154413223,0,1,0,0.05604762211441994,0.23538273572921753,0.1793351173400879
1,1,0.7156920433044434,90,DL,Everton,Manchester City,0,2,2025-04-19,26925,2024,720412,0.08516965061426163,0,1,1,0.7156920433044434,0.9917327761650085,0.19087113440036774
1,2,0.08937811851501465,90,DL,Manchester City,Crystal Palace,5,2,2025-04-12,26917,2024,718320,0,0,0,1,0.08937811851501465,0.9705752730369568,0.8811971545219421
0,0,0,76,DL,Manchester United,Manchester City,0,0,2025-04-06,26909,2024,717809,0.0590943768620491,0,1,0,0,0.0890929326415062,0.02999855764210224
0,1,0.12164574861526489,90,DL,Manchester City,Leicester,2,0,2025-04-02,26898,2024,716115,0.03761851042509079,0,1,0,0.12164574861526489,0.3356535732746124,0.3356535732746124
0,0,0,2,Sub,Manchester City,Newcastle United,4,0,2025-02-15,26848,2024,706227,0,0,0,0,0,0,0
0,1,0.015996936708688736,17,Sub,Ipswich,Manchester City,0,6,2025-01-19,26816,2024,700782,0,0,0,0,0.015996936708688736,0.015996936708688736,0
