goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,32,DL,Sunderland,Aston Villa,1,1,2025-09-21,28826,2025,739250,0,0,0,0,0,0,0
0,0,0,90,DL,Crystal Palace,Sunderland,0,0,2025-09-13,28811,2025,736952,0,0,0,0,0,0.0347789041697979,0.0347789041697979
0,1,0.01499317865818739,90,DL,Sunderland,Brentford,2,1,2025-08-30,28801,2025,735072,0,0,0,0,0.01499317865818739,0.270038902759552,0.25504574179649353
0,0,0,90,DL,Burnley,Sunderland,2,0,2025-08-23,28791,2025,733279,0,0,0,0,0,0,0
0,0,0,90,DL,Sunderland,West Ham,3,0,2025-08-16,28781,2025,731788,0,0,0,0,0,0.30460771918296814,0.30460771918296814
0,0,0,6,Sub,Espanyol,Atletico Madrid,1,1,2025-03-29,27262,2024,714899,0,0,0,0,0,0.027412423864006996,0.027412423864006996
0,0,0,90,DL,Atletico Madrid,Barcelona,2,4,2025-03-16,27252,2024,714369,0,0,0,0,0,0.9544281959533691,0.9544281959533691
0,0,0,27,Sub,Atletico Madrid,Celta Vigo,1,1,2025-02-15,27212,2024,706433,0,0,0,0,0,0.27508023381233215,0.27508023381233215
0,0,0,21,Sub,Real Madrid,Atletico Madrid,1,1,2025-02-08,27205,2024,704993,0,0,0,0,0,0.023403584957122803,0.023403584957122803
0,0,0,90,DL,Atletico Madrid,Mallorca,2,0,2025-02-01,27192,2024,703574,0,0,0,0,0,0.6889793872833252,0.6889793872833252
0,0,0,49,DL,Atletico Madrid,Villarreal,1,1,2025-01-25,27183,2024,701561,0,0,0,0,0,0.027233228087425232,0.027233228087425232
0,0,0,38,Sub,Real Valladolid,Atletico Madrid,0,5,2024-11-30,27126,2024,690481,0,0,0,0,0,0.21796560287475586,0.21796560287475586
0,0,0,90,DL,Mallorca,Atletico Madrid,0,1,2024-11-10,27107,2024,687448,0,0,0,0,0,0.05964041128754616,0.05964041128754616
0,0,0,3,Sub,Atletico Madrid,Las Palmas,2,0,2024-11-03,27093,2024,685494,0,0,0,0,0,0,0
0,1,0.05156291276216507,47,DL,Real Betis,Atletico Madrid,1,0,2024-10-27,27084,2024,684022,0,0,0,0,0.05156291276216507,0,0
0,0,0,6,Sub,Real Sociedad,Atletico Madrid,1,1,2024-10-06,27067,2024,680718,0,0,0,0,0,0,0
0,0,0,75,DL,Atletico Madrid,Real Madrid,1,1,2024-09-29,27053,2024,678865,0,0,0,0,0,0.08842694759368896,0.08842694759368896
0,0,0,90,DL,Celta Vigo,Atletico Madrid,0,1,2024-09-26,27048,2024,677171,0,0,0,0,0,0.03838367760181427,0.03838367760181427
0,0,0,90,DC,Rayo Vallecano,Atletico Madrid,1,1,2024-09-22,27036,2024,676823,0,0,0,0,0,0.23025640845298767,0.23025640845298767
0,0,0,12,Sub,Atletico Madrid,Valencia,3,0,2024-09-15,27023,2024,674876,0,0,0,0,0,0,0
0,0,0,90,DC,Athletic Club,Atletico Madrid,0,1,2024-08-31,27013,2024,672135,0.08736590296030045,0,1,0,0,0.19240450859069824,0.19240450859069824
0,0,0,14,Sub,Atletico Madrid,Espanyol,0,0,2024-08-28,27009,2024,669553,0.09630784392356873,0,1,0,0,0.29692763090133667,0.20061977207660675
0,0,0,19,Sub,Atletico Madrid,Girona,3,0,2024-08-25,27001,2024,669266,0,0,0,0,0,0,0
0,0,0,59,DML,Villarreal,Atletico Madrid,2,2,2024-08-19,26991,2024,667493,0,0,0,0,0,0.37778499722480774,0.37778499722480774
1,1,0.7768903374671936,3,Sub,Real Sociedad,Atletico Madrid,0,2,2024-05-25,23061,2023,664483,0,0,0,1,0.7768903374671936,0.7768903374671936,0
0,0,0,28,Sub,Atletico Madrid,Osasuna,1,4,2024-05-19,23046,2023,663563,0.029807304963469505,0,1,0,0,0.029807304963469505,0
0,0,0,1,Sub,Getafe,Atletico Madrid,0,3,2024-05-15,23039,2023,662298,0,0,0,0,0,0,0
0,0,0,14,Sub,Atletico Madrid,Celta Vigo,1,0,2024-05-12,23026,2023,661255,0.0275188647210598,0,1,0,0,0.13125821948051453,0.13125821948051453
0,0,0,1,Sub,Mallorca,Atletico Madrid,0,1,2024-05-04,23018,2023,659262,0,0,0,0,0,0,0
0,1,0.020411156117916107,29,Sub,Alaves,Atletico Madrid,2,0,2024-04-21,22999,2023,655744,0,0,0,0,0.020411156117916107,0.0876862183213234,0.0876862183213234
0,0,0,54,DL,Atletico Madrid,Girona,3,1,2024-04-13,22986,2023,652949,0,0,0,0,0,0.06436699628829956,0.06436699628829956
0,0,0,90,DC,Villarreal,Atletico Madrid,1,2,2024-04-01,22982,2023,650961,0,0,0,0,0,0.2253003865480423,0.2253003865480423
0,0,0,90,DC,Atletico Madrid,Barcelona,0,3,2024-03-17,22965,2023,649183,0,0,0,0,0,0.07785174250602722,0.07785174250602722
0,0,0,5,Sub,Atletico Madrid,Real Betis,2,1,2024-03-03,22946,2023,645716,0.117185078561306,0,1,0,0,0.117185078561306,0.117185078561306
0,1,0.09940313547849655,90,DC,Almeria,Atletico Madrid,2,2,2024-02-24,22935,2023,643599,0.5252938270568848,1,2,0,0.09940313547849655,0.6169417500495911,0.5914224982261658
