assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0.0,0.0,16.0,1.0,43.6,20.0,0.06,0.12,0.06,0.47,2.0,0.0,0.0,5.9,14.4,2024-08-17,90.0,False,20.0,0.0,0.0,0.0,0.0,1.0,0.0,6975.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,50.0,True,0.0,0.0,1.0,0.0662564858794212,90.0,Arsenal,Wolverhampton Wanderers,2.0,0.0,26604.0,2024.0,666300.0,0.1993578970432281,0.0,4.0,0.0,0.0662564858794212,0.489941269159317,0.3163597583770752,Arsenal,2.0,5.0,1.0,2.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,27.0,1.0,7.5,20.0,0.08,0.18,0.1,1.28,11.0,0.0,1.0,5.5,39.4,2024-08-24,90.0,False,2.0,0.0,0.0,0.0,0.0,2.0,0.0,14479.0,1.0,2.0,0.0,8.0,11.0,2274.0,4346.0,2072.0,50.0,False,0.0,1.0,2.0,0.0664410442113876,90.0,Aston Villa,Arsenal,0.0,2.0,26618.0,2024.0,668280.0,0.0,0.0,0.0,1.0,0.0664410442113876,0.7464020252227783,0.6799609661102295,Arsenal,4.0,4.0,2.0,8.0,MID,1.0,0.06,0.12,0.06,0.47,0.0,0.0,5.9,14.4,43.6,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.07,0.2,0.0,4.0,0.0,0.07,0.49,0.32,2.6,6975.0,1.0,0.06,0.12,0.06,0.47,0.0,0.0,5.9,14.4,43.6,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.07,0.2,0.0,4.0,0.0,0.07,0.49,0.32,2.6,6975.0
0.0,0.0,8.0,0.0,0.6,20.0,0.0,0.0,0.0,1.83,21.0,1.0,0.0,1.8,17.0,2024-08-31,90.0,False,5.0,0.0,0.0,0.0,0.0,3.0,0.0,147597.0,1.0,1.0,1.0,0.0,1.0,98705.0,120463.0,21758.0,50.0,True,1.0,0.0,0.0,0.0,90.0,Arsenal,Brighton,1.0,1.0,26622.0,2024.0,671513.0,0.0,0.0,0.0,0.0,0.0,0.9599676728248596,0.9599676728248596,Arsenal,3.0,5.0,3.0,6.0,MID,2.0,0.14,0.3,0.16,1.75,0.0,1.0,11.4,53.8,51.1,9.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,1.0,3.0,0.13,0.2,0.0,4.0,1.0,0.13,1.24,1.0,10.6,21454.0,2.0,0.14,0.3,0.16,1.75,0.0,1.0,11.4,53.8,51.1,9.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,1.0,3.0,0.13,0.2,0.0,4.0,1.0,0.13,1.24,1.0,10.6,21454.0
0.0,0.0,12.0,1.0,2.8,20.0,0.07,0.07,0.0,0.74,39.0,0.0,0.0,2.3,20.0,2024-09-15,90.0,False,18.0,0.0,0.0,0.0,0.0,4.0,0.0,152755.0,1.0,1.0,0.0,0.0,3.0,3221.0,38742.0,35521.0,50.0,False,0.0,0.0,0.0,0.0,90.0,Tottenham,Arsenal,0.0,1.0,26640.0,2024.0,674324.0,0.0,0.0,0.0,0.0,0.0,0.0924596041440963,0.0924596041440963,Arsenal,4.0,4.0,4.0,5.5,MID,2.0,0.14,0.3,0.16,3.58,1.0,1.0,13.2,70.8,51.7,9.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,15.0,1.0,3.0,0.13,0.2,0.0,4.0,1.0,0.13,2.2,1.96,16.6,169051.0,2.0,0.14,0.3,0.16,3.58,1.0,1.0,13.2,70.8,51.7,9.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,15.0,1.0,3.0,0.13,0.2,0.0,4.0,1.0,0.13,2.2,1.96,16.6,169051.0
0.0,0.0,11.0,0.0,2.3,20.0,0.02,0.02,0.0,2.16,47.0,2.0,0.0,1.8,14.0,2024-09-22,90.0,False,13.0,0.0,0.0,0.0,0.0,5.0,0.0,152967.0,1.0,2.0,2.0,2.0,1.0,-1790.0,15118.0,16908.0,50.0,False,1.0,0.0,0.0,0.0,90.0,Manchester City,Arsenal,2.0,2.0,26651.0,2024.0,676605.0,0.0,0.0,0.0,0.0,0.0,0.114006869494915,0.114006869494915,Arsenal,4.0,4.0,5.0,4.0,MID,2.0,0.15,0.25,0.1,3.85,1.0,1.0,9.6,76.4,10.9,8.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,15.0,1.0,2.0,0.07,0.0,0.0,0.0,1.0,0.07,1.8,1.73,19.5,314831.0,3.0,0.21,0.37,0.16,4.32,1.0,1.0,15.5,90.8,54.5,9.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,18.0,1.0,3.0,0.13,0.2,0.0,4.0,1.0,0.13,2.29,2.05,22.1,321806.0
0.0,0.0,20.0,0.0,23.9,20.0,0.09,0.09,0.0,0.32,51.0,2.0,0.0,4.2,13.6,2024-09-28,84.0,False,11.0,0.0,0.0,0.0,0.0,6.0,0.0,154561.0,1.0,2.0,4.0,4.0,2.0,-151.0,20855.0,21006.0,50.0,True,0.0,0.0,0.0,0.0,88.0,Arsenal,Leicester,4.0,2.0,26655.0,2024.0,677839.0,0.0478590466082096,0.0,1.0,0.0,0.0,0.7917176485061646,0.7438585758209229,Arsenal,2.0,5.0,6.0,3.5,MID,1.0,0.09,0.09,0.0,4.73,3.0,0.0,5.9,51.0,5.7,2.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,15.5,453319.0,3.0,0.23,0.39,0.16,6.48,3.0,1.0,17.3,104.8,56.8,11.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,5.0,19.0,1.0,3.0,0.13,0.2,0.0,4.0,1.0,0.13,2.4,2.16,26.1,474773.0
0.0,0.0,25.0,0.0,12.7,20.0,0.05,0.16,0.11,0.61,61.0,1.0,0.0,4.9,22.8,2024-10-05,83.0,False,17.0,0.0,0.0,0.0,0.0,7.0,0.0,148749.0,1.0,1.0,3.0,13.0,2.0,-7167.0,12757.0,19924.0,50.0,True,0.0,0.0,2.0,0.0749070569872856,87.0,Arsenal,Southampton,3.0,1.0,26666.0,2024.0,679515.0,0.0,0.0,0.0,0.0,0.0749070569872856,1.100724220275879,1.0258171558380127,Arsenal,2.0,5.0,7.0,3.5,MID,1.0,0.18,0.18,0.0,3.22,4.0,0.0,8.3,47.6,29.0,6.0,264.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.95,13.0,460283.0,2.0,0.26,0.36,0.1,6.33,5.0,1.0,15.6,104.0,37.1,14.0,444.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,7.0,18.0,1.0,2.0,0.07,0.05,0.0,1.0,1.0,0.07,2.7,2.59,27.0,622359.0
0.0,0.0,9.0,0.0,5.3,20.0,0.03,0.08,0.05,1.82,71.0,2.0,0.0,0.9,2.6,2024-10-19,90.0,False,3.0,0.0,0.0,0.0,0.0,8.0,0.0,138182.0,1.0,0.0,2.0,1.0,2.0,-11640.0,5675.0,17315.0,50.0,False,0.0,0.0,1.0,0.0463383197784423,90.0,Bournemouth,Arsenal,2.0,0.0,26680.0,2024.0,681584.0,0.0,0.0,0.0,0.0,0.0463383197784423,0.0463383197784423,0.0,Arsenal,4.0,3.0,8.0,3.0,MID,0.0,0.16,0.27,0.11,3.09,5.0,0.0,10.9,50.4,38.9,19.0,257.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,9.0,5.0,0.0,2.0,0.07,0.05,0.0,1.0,0.0,0.07,2.01,1.88,11.0,456277.0,1.0,0.23,0.34,0.11,5.66,6.0,0.0,15.0,87.4,42.3,19.0,437.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,10.0,9.0,0.0,2.0,0.07,0.05,0.0,1.0,0.0,0.07,3.06,2.94,22.5,756629.0
0.0,0.0,18.0,0.0,4.8,20.0,0.02,0.02,0.0,0.85,81.0,2.0,0.0,3.0,24.8,2024-10-27,90.0,False,12.0,0.0,0.0,0.0,0.0,9.0,0.0,127321.0,1.0,2.0,2.0,0.0,2.0,-11409.0,2065.0,13474.0,50.0,True,0.0,0.0,0.0,0.0,90.0,Arsenal,Liverpool,2.0,2.0,26691.0,2024.0,683696.0,0.0,0.0,0.0,0.0,0.0,0.3313555419445038,0.3313555419445038,Arsenal,5.0,5.0,9.0,2.0,MID,0.0,0.17,0.33,0.16,2.75,5.0,0.0,10.0,39.0,41.9,18.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,6.0,0.0,3.0,0.12,0.05,0.0,1.0,0.0,0.12,1.94,1.77,10.0,441492.0,1.0,0.26,0.42,0.16,5.65,7.0,0.0,14.1,73.0,47.0,20.0,437.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,11.0,10.0,0.0,3.0,0.12,0.05,0.0,1.0,0.0,0.12,2.15,1.98,19.5,747214.0
0.0,0.0,17.0,0.0,25.8,20.0,0.06,0.06,0.0,0.48,96.0,1.0,0.0,4.7,19.2,2024-11-02,85.0,False,15.0,0.0,0.0,0.0,0.0,10.0,0.0,120783.0,1.0,0.0,1.0,2.0,2.0,-7449.0,5048.0,12497.0,50.0,False,0.0,0.0,0.0,0.0,89.0,Newcastle United,Arsenal,1.0,0.0,26694.0,2024.0,684667.0,0.2041027396917343,0.0,2.0,0.0,0.0,0.1764620542526245,0.1092699095606803,Arsenal,4.0,4.0,10.0,3.0,MID,0.0,0.1,0.26,0.16,3.28,5.0,0.0,8.8,50.2,22.8,14.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,6.0,0.0,3.0,0.12,0.0,0.0,0.0,0.0,0.12,1.48,1.36,8.5,414252.0,0.0,0.21,0.37,0.16,5.76,9.0,0.0,14.8,77.8,49.0,20.0,437.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,13.0,9.0,0.0,3.0,0.12,0.05,0.0,1.0,0.0,0.12,2.38,2.22,16.0,721780.0
