FPL_ID,FPL_Name,Understat_ID,Understat_Name
212,112,Marc Cucurella Saseta,7134.0,Marc Cucurella
213,167,Marc Guéhi,7603.0,Marc Guehi
215,245,Marc Roca Junqué,5086.0,Marc Roca
218,7,Martin Ødegaard,2517.0,Martin Odegaard
223,715,Mateus Cardoso Lemos Martins,10536.0,Tetê
226,595,Mathias Jorgensen,6030.0,Zanka
234,718,Matías Viña,9892.0,Matias Viña
239,369,Miguel Almirón Rejala,7420.0,Miguel Almirón
241,120,Moisés Caicedo Corozo,9453.0,Moisés Caicedo
242,507,Moussa Niakhaté,5989.0,Moussa Niakhate
243,134,N'Golo Kanté,751.0,N&#039;Golo Kanté
249,472,Nayef Aguerd,6935.0,Naif Aguerd
254,574,Norberto Murara Neto,1297.0,Neto
256,482,Nélson Cabral Semedo,6163.0,Nélson Semedo
260,402,Oriol Romeu Vidal,842.0,Oriol Romeu
262,469,Pablo Fornals Malla,2335.0,Pablo Fornals
264,450,Pape Matar Sarr,9021.0,Pape Sarr
267,486,Pedro Lomba Neto,6382.0,Pedro Neto
268,586,Pervis Estupiñán,5136.0,Estupiñán
269,29,Philippe Coutinho Correia,488.0,Philippe Coutinho
272,329,Raphaël Varane,2245.0,Raphael Varane
273,487,Rayan Aït-Nouri,6674.0,Rayan Ait Nouri
276,602,Renan Augusto Lodi dos Santos,7891.0,Renan Lodi
280,256,Ricardo Barbosa Pereira,3303.0,Ricardo Pereira
281,454,Richarlison de Andrade,6026.0,Richarlison
285,225,Rodrigo Moreno,2381.0,Rodrigo
286,218,Rodrigo Muniz Carvalho,2496.0,Rodri
293,480,Rúben da Silva Neves,6853.0,Rúben Neves
294,312,Rúben Gato Alves Dias,8961.0,Rúben Dias
295,531,Rúben Nascimento Vinagre,6856.0,Rúben Vinagre
297,464,Saïd Benrahma,3585.0,Said Benrahma
303,82,Sergi Canós Tenés,1078.0,Sergi Canos
307,428,Son Heung-min,453.0,Son Heung-Min
317,277,Thiago Alcántara do Nascimento,229.0,Thiago Alcántara
318,128,Thiago Emiliano da Silva,3288.0,Thiago Silva
322,419,Tino Livramento,9512.0,Valentino Livramento
326,489,Toti António Gomes,10293.0,Toti
333,614,Willian Borges da Silva,700.0,Willian
343,267,Çaglar Söyüncü,5264.0,Caglar Söyüncü
