FPL_ID,FPL_Name,Understat_ID,Understat_Name
393,731,Kevin Santos Lopes de Macedo,14030,Kevin
394,120,Kevin Schade,9156,Kevin Schade
395,638,Ki-Jana Hoever,8351,Ki-Jana Hoever
396,478,Kieran Trippier,652,Kieran Trippier
397,242,Kiernan Dewsbury-Hall,9739,Kiernan Dewsbury-Hall
400,458,Kobbie Mainoo,11174,Kobbie Mainoo
401,606,Konstantinos Mavropanos,6722,Konstantinos Mavropanos
403,108,Kristoffer Ajer,9677,Kristoffer Ajer
405,659,Kyle Walker-Peters,885,Kyle Walker-Peters
406,187,Kyle Walker,638,Kyle Walker
407,709,Ladislav Krejcí,12721,Ladislav Krejcí
408,44,Lamare Bogarde,10025,Lamare Bogarde
411,20,Leandro Trossard,7698,Leandro Trossard
412,444,Leny Yoro,10564,Leny Yoro
416,676,Lesley Ugochukwu,9451,Chimuanya Ugochukwu
418,88,Lewis Cook,1789,Lewis Cook
420,146,Lewis Dunk,6048,Lewis Dunk
421,473,Lewis Hall,10216,Lewis Hall
422,497,Lewis Miley,11386,Lewis Miley
425,250,Liam Delap,8868,Liam Delap
428,210,Loum Tchaouna,9977,Loum Tchaouna
430,586,Lucas Bergvall,12912,Lucas Bergvall
431,37,Lucas Digne,1823,Lucas Digne
433,612,Lucas Tolentino Coelho de Lima,7365,Lucas Paquetá
436,619,Luis Guilherme Lira dos Santos,13026,Luis Guilherme
440,365,Lukas Nmecha,6544,Lukas Nmecha
444,443,Luke Shaw,1006,Luke Shaw
445,724,Lutsharel Geertruida,13064,Lutsharel Geertruida
447,217,Lyle Foster,7498,Lyle Foster
448,679,Mads Hermansen,12910,Mads Hermansen
452,684,Malick Thiaw,8378,Malick Thiaw
454,228,Malo Gusto,9017,Malo Gusto
459,459,Manuel Ugarte Ribeiro,11766,Manuel Ugarte
460,72,Marcos Senesi Barón,10864,Marcos Senesi
461,33,Marco Bizot,9614,Marco Bizot
463,206,Marcus Edwards,13730,Marcus Edwards
465,84,Marcus Tavernier,10741,Marcus Tavernier
466,224,Marc Cucurella Saseta,7134,Marc Cucurella
467,252,Marc Guiu Paz,11633,Marc Guiu
468,260,Marc Guéhi,7603,Marc Guehi
472,648,Marshall Munetsi,7908,Marshall Munetsi
474,470,Martin Dúbravka,6532,Martin Dubravka
476,17,Martin Ødegaard,2517,Martin Odegaard
477,26,Martín Zubimendi Ibáñez,7526,Martín Zubimendi
478,455,Mason Mount,7768,Mason Mount
482,708,Mateus Gonçalo Espanha Fernandes,12948,Mateus Fernandes
484,407,Matheus Nunes,11000,Matheus Nunes
485,450,Matheus Santos Carneiro da Cunha,7080,Matheus Cunha
486,126,Mathias Jensen,7166,Mathias Jensen
487,584,Mathys Tel,9780,Mathys Tel
488,173,Mats Wieffer,12758,Mats Wieffer
490,436,Matthijs de Ligt,7902,Matthijs de Ligt
492,632,Matt Doherty,6852,Matt Doherty
496,502,Matz Sels,6903,Matz Sels
497,257,Maxence Lacroix,8853,Maxence Lacroix
498,191,Maxime Estève,9487,Maxime Estève
500,145,Maxim De Cuyper,13711,Maxim De Cuyper
502,700,Max Dowman,13872,Max Dowman
504,728,Merlin Röhl,11331,Merlin Röhl
505,110,Michael Kayode,11281,Michael Kayode
506,295,Michael Keane,1653,Michael Keane
508,575,Micky van de Ven,10050,Micky van de Ven
509,22,Mikel Merino Zazón,5304,Mikel Merino
513,121,Mikkel Damsgaard,8859,Mikkel Damsgaard
515,371,Milos Kerkez,11709,Milos Kerkez
517,157,Mitoma Kaoru,10806,Kaoru Mitoma
518,381,Mohamed Salah,1250,Mohamed Salah
519,582,Mohammed Kudus,12027,Mohammed Kudus
520,241,Moisés Caicedo Corozo,9453,Moisés Caicedo
521,515,Morgan Gibbs-White,6857,Morgan Gibbs-White
522,47,Morgan Rogers,12412,Morgan Rogers
523,506,Murillo Costa dos Santos,12123,Murillo
525,10,Myles Lewis-Skelly,12272,Myles Lewis-Skelly
528,263,Nathaniel Clyne,603,Nathaniel Clyne
529,405,Nathan Aké,579,Nathan Aké
530,106,Nathan Collins,9733,Nathan Collins
533,607,Nayef Aguerd,6935,Naif Aguerd
535,508,Neco Williams,8204,Neco Williams
538,469,Nick Pope,5552,Nick Pope
539,714,Nick Woltemade,8117,Nick Woltemade
540,625,Niclas Füllkrug,6098,Niclas Füllkrug
543,716,Nicolò Savona,12905,Nicolò Savona
544,423,Nico González Iglesias,9802,Nico González
546,505,Nikola Milenković,6174,Nikola Milenkovic
547,698,Noah Okafor,11966,Noah Okafor
548,552,Noah Sadiki,13716,Noah Sadiki
549,18,Noni Madueke,11357,Noni Madueke
550,311,Norberto Bercique Gomes Betuncal,9983,Beto
552,694,Nordi Mukiele,5659,Nordi Mukiele
553,438,Noussair Mazraoui,10696,Noussair Mazraoui
554,285,Odsonne Édouard,3697,Odsonne Edouard
556,507,Ola Aina,725,Ola Aina
558,197,Oliver Sonne,13726,Oliver Sonne
561,64,Ollie Watkins,8865,Ollie Watkins
563,693,Omari Hutchinson,10348,Omari Hutchinson
564,683,Omar Alderete,8986,Omar Alderete
565,413,Omar Marmoush,8393,Omar Marmoush
567,424,Oscar Bobb,11903,Oscar Bobb
570,593,Pape Matar Sarr,9021,Pape Sarr
572,343,Pascal Struijk,8717,Pascal Struijk
574,441,Patrick Dorgu,11944,Patrick Dorgu
575,545,Patrick Roberts,925,Patrick Roberts
576,41,Pau Torres,6221,Pau Torres
578,236,Pedro Lomba Neto,6382,Pedro Neto
579,568,Pedro Porro Sauceda,6912,Pedro Porro
582,414,Phil Foden,6055,Phil Foden
585,192,Quilindschy Hartman,13727,Quilindschy Hartman
589,402,Rayan Aït-Nouri,6674,Rayan Ait Nouri
591,337,Raúl Jiménez Rodríguez,4105,Raúl Jiménez
592,225,Reece James,8067,Reece James
594,541,Reinildo Mandava,7432,Reinildo
599,7,Riccardo Calafiori,8129,Riccardo Calafiori
600,597,Richarlison de Andrade,6026,Richarlison
601,109,Rico Henry,9679,Rico Henry
602,410,Rico Lewis,10847,Rico Lewis
604,686,Rio Ngumoha,13692,Rio Ngumoha
605,220,Robert Lynch Sánchez,9098,Robert Sánchez
606,670,Robin Roefs,13712,Robin Roefs
608,421,Rodrigo 'Rodri' Hernandez Cascante,2496,Rodri
610,635,Rodrigo Martins Gomes,12756,Rodrigo Gomes
611,338,Rodrigo Muniz Carvalho,10717,Rodrigo Muniz
613,269,Romain Esse,13387,Romain Esse
619,87,Ryan Christie,10744,Ryan Christie
620,390,Ryan Gravenberch,10697,Ryan Gravenberch
621,328,Ryan Sessegnon,6837,Ryan Sessegnon
623,522,Ryan Yates,11003,Ryan Yates
624,408,Rúben dos Santos Gato Alves Dias,8961,Rúben Dias
628,346,Sam Byram,902,Sam Byram
630,627,Sam Johnstone,978,Sam Johnstone
632,330,Sander Berge,8285,Sander Berge
633,491,Sandro Tonali,7958,Sandro Tonali
634,636,Santiago Ignacio Bueno,10945,Santiago Bueno
635,656,Saša Kalajdžić,8812,Sasa Kalajdzic
636,332,Saša Lukić,1537,Sasa Lukic
637,493,Sean Longstaff,7078,Sean Longstaff
641,113,Sepp van den Berg,10721,Sepp van den Berg
644,543,Simon Adingra,11710,Simon Adingra
648,718,Soungoutou Magassa,10770,Soungoutou Magassa
649,180,Stefanos Tzimas,14028,Stefanos Tzimas
654,475,Sven Botman,8635,Sven Botman
656,415,Sávio Moreira de Oliveira,11735,Sávio
657,294,Séamus Coleman,585,Seamus Coleman
661,358,Tanaka Ao,13834,Ao Tanaka
664,310,Thierno Barry,12916,Thierno Barry
665,427,Tijjani Reijnders,11965,Tijjani Reijnders
666,319,Timothy Castagne,6157,Timothy Castagne
668,304,Tim Iroegbunam,9554,Tim Iroegbunam
669,477,Tino Livramento,9512,Valentino Livramento
671,720,Tolu Arokodare,8875,Tolu Arokodare
673,331,Tom Cairney,6835,Tom Cairney
679,613,Tomáš Souček,8288,Tomas Soucek
680,232,Tosin Adarabioyo,5590,Tosin Adarabioyo
681,637,Toti Gomes,10293,Toti
682,532,Trai Hume,13713,Trai Hume
684,226,Trevoh Chalobah,6615,Trevoh Chalobah
687,85,Tyler Adams,7352,Tyler Adams
693,258,Tyrick Mitchell,8214,Tyrick Mitchell
694,243,Tyrique George,12573,Tyrique George
695,40,Tyrone Mings,1024,Tyrone Mings
696,721,Veljko Milosavljevic,14027,Veljko Milosavljevic
697,719,Victor Lindelöf,6080,Victor Lindelöf
698,666,Viktor Gyökeres,7254,Viktor Gyokeres
699,373,Virgil van Dijk,833,Virgil van Dijk
700,292,Vitalii Mykolenko,10291,Vitalii Mykolenko
705,230,Wesley Fofana,7589,Wesley Fofana
707,351,Wilfried Gnonto,11155,Wilfried Gnonto
708,500,William Osula,9556,William Osula
709,6,William Saliba,6888,William Saliba
712,270,Will Hughes,6104,Will Hughes
714,560,Wilson Isidor,7148,Wilson Isidor
715,588,Wilson Odobert,10822,Wilson Odobert
716,717,Xavi Simons,8700,Xavi Simons
718,160,Yankuba Minteh,12759,Yankuba Minteh
719,166,Yasin Ayari,11385,Yasin Ayari
721,129,Yehor Yarmoliuk,11772,Yehor Yarmolyuk
722,634,Yerson Mosquera Valdelamar,9958,Yerson Mosquera
724,48,Youri Tielemans,5956,Youri Tielemans
728,712,Yéremy Pino Santos,9024,Yeremi Pino
734,215,Zian Flemming,13729,Zian Flemming
736,713,Álex Jiménez Sánchez,12168,Alejandro Jiménez
739,67,Đorđe Petrović,12032,Djordje Petrovic
