player names,first score,anytime score,last score,two or more,hatrick,contest
Rayan Ait-Nouri,22/1,17/2,22/1,66/1,500/1,Man City v Man Utd
John Stones,25/1,9/1,25/1,66/1,500/1,Man City v Man Utd
Nathan Ake,25/1,9/1,25/1,66/1,500/1,Man City v Man Utd
Rico Lewis,28/1,12/1,28/1,100/1,500/1,Man City v Man Utd
Ruben Dias,28/1,12/1,28/1,100/1,500/1,Man City v Man Utd
Matheus Nunes,28/1,12/1,28/1,100/1,500/1,Man City v Man Utd
Abdukodir Khusanov,33/1,14/1,33/1,150/1,500/1,Man City v Man Utd
Benjamin Sesko,8/1,23/10,8/1,14/1,50/1,Man City v Man Utd
Bruno Fernandes,9/1,14/5,9/1,16/1,66/1,Man City v Man Utd
Bryan Mbeumo,11/1,10/3,11/1,20/1,80/1,Man City v Man Utd
Matheus Cunha,10/1,29/10,10/1,16/1,66/1,Man City v Man Utd
Joshua Zirkzee,10/1,29/10,10/1,16/1,66/1,Man City v Man Utd
Amad Diallo,14/1,23/5,14/1,33/1,150/1,Man City v Man Utd
Mason Mount,14/1,23/5,14/1,33/1,150/1,Man City v Man Utd
Casemiro,22/1,8/1,22/1,50/1,500/1,Man City v Man Utd
Harry Maguire,25/1,9/1,25/1,66/1,500/1,Man City v Man Utd
Matthijs De Ligt,28/1,10/1,28/1,80/1,500/1,Man City v Man Utd
Kobbie Mainoo,25/1,9/1,25/1,66/1,500/1,Man City v Man Utd
Patrick Dorgu,28/1,10/1,28/1,80/1,500/1,Man City v Man Utd
Leny Yoro,28/1,12/1,28/1,100/1,500/1,Man City v Man Utd
Diogo Dalot,28/1,12/1,28/1,100/1,500/1,Man City v Man Utd
Ayden Heaven,33/1,12/1,33/1,100/1,500/1,Man City v Man Utd
Manuel Ugarte,33/1,14/1,33/1,150/1,500/1,Man City v Man Utd
Noussair Mazraoui,33/1,14/1,33/1,150/1,500/1,Man City v Man Utd
Luke Shaw,50/1,33/1,50/1,300/1,500/1,Man City v Man Utd
