player names,first score,anytime score,last score,two or more,hatrick,contest
Soungoutou Magassa,50/1,28/1,50/1,300/1,500/1,Arsenal v West Ham
Igor Julio,80/1,50/1,80/1,300/1,500/1,Arsenal v West Ham
Benjamin Sesko,23/5,13/10,23/5,7/1,28/1,Man Utd v Sunderland
Bruno Fernandes,6/1,9/5,6/1,10/1,40/1,Man Utd v Sunderland
Matheus Cunha,5/1,6/4,5/1,17/2,33/1,Man Utd v Sunderland
Bryan Mbeumo,11/2,17/10,11/2,9/1,40/1,Man Utd v Sunderland
Amad Diallo,7/1,2/1,7/1,12/1,50/1,Man Utd v Sunderland
Mason Mount,8/1,5/2,8/1,14/1,50/1,Man Utd v Sunderland
Casemiro,12/1,4/1,12/1,28/1,100/1,Man Utd v Sunderland
Kobbie Mainoo,14/1,5/1,14/1,40/1,250/1,Man Utd v Sunderland
Patrick Dorgu,18/1,13/2,18/1,50/1,400/1,Man Utd v Sunderland
Harry Maguire,18/1,13/2,18/1,50/1,400/1,Man Utd v Sunderland
Matthijs de Ligt,22/1,8/1,22/1,66/1,500/1,Man Utd v Sunderland
Diogo Dalot,22/1,8/1,22/1,66/1,500/1,Man Utd v Sunderland
Manuel Ugarte,25/1,10/1,25/1,80/1,500/1,Man Utd v Sunderland
Leny Yoro,33/1,12/1,33/1,100/1,500/1,Man Utd v Sunderland
Luke Shaw,40/1,18/1,40/1,250/1,500/1,Man Utd v Sunderland
Wilson Isidor,17/2,5/2,17/2,14/1,50/1,Man Utd v Sunderland
Brian Brobbey,17/2,5/2,17/2,14/1,50/1,Man Utd v Sunderland
Chemsdine Talbi,14/1,5/1,14/1,40/1,200/1,Man Utd v Sunderland
Enzo Le Fee,14/1,5/1,14/1,40/1,200/1,Man Utd v Sunderland
Simon Adingra,14/1,5/1,14/1,40/1,200/1,Man Utd v Sunderland
Bertrand Traore,14/1,5/1,14/1,40/1,200/1,Man Utd v Sunderland
Chris Rigg,16/1,11/2,16/1,40/1,250/1,Man Utd v Sunderland
Daniel Ballard,25/1,10/1,25/1,66/1,500/1,Man Utd v Sunderland
Lutsharel Geertruida,28/1,12/1,28/1,100/1,500/1,Man Utd v Sunderland
Trai Hume,33/1,14/1,33/1,150/1,500/1,Man Utd v Sunderland
Nordi Mukiele,33/1,14/1,33/1,150/1,500/1,Man Utd v Sunderland
Omar Alderete,33/1,14/1,33/1,150/1,500/1,Man Utd v Sunderland
Granit Xhaka,28/1,12/1,28/1,100/1,500/1,Man Utd v Sunderland
Noah Sadiki,33/1,14/1,33/1,150/1,500/1,Man Utd v Sunderland
Arthur Masuaku,50/1,25/1,50/1,300/1,500/1,Man Utd v Sunderland
Joao Pedro,13/2,7/4,13/2,10/1,40/1,Chelsea v Liverpool
Marc Guiu,7/1,19/10,7/1,11/1,40/1,Chelsea v Liverpool
Enzo Fernandez,9/1,27/10,9/1,16/1,66/1,Chelsea v Liverpool
Estevao,9/1,27/10,9/1,16/1,66/1,Chelsea v Liverpool
Tyrique George,9/1,5/2,9/1,14/1,66/1,Chelsea v Liverpool
Facundo Buonanotte,10/1,3/1,10/1,18/1,66/1,Chelsea v Liverpool
Alejandro Garnacho,10/1,3/1,10/1,18/1,66/1,Chelsea v Liverpool
Pedro Neto,11/1,16/5,11/1,20/1,80/1,Chelsea v Liverpool
Jamie Gittens,11/1,7/2,11/1,22/1,80/1,Chelsea v Liverpool
Marc Cucurella,20/1,13/2,20/1,50/1,400/1,Chelsea v Liverpool
Reece James,25/1,9/1,25/1,66/1,500/1,Chelsea v Liverpool
Romeo Lavia,28/1,11/1,28/1,80/1,500/1,Chelsea v Liverpool
Benoit Badiashile,33/1,12/1,33/1,100/1,500/1,Chelsea v Liverpool
Jorrel Hato,33/1,12/1,33/1,100/1,500/1,Chelsea v Liverpool
Malo Gusto,33/1,12/1,33/1,100/1,500/1,Chelsea v Liverpool
Wesley Fofana,33/1,14/1,33/1,150/1,500/1,Chelsea v Liverpool
Moises Caicedo,33/1,14/1,33/1,150/1,500/1,Chelsea v Liverpool
Josh Acheampong,33/1,14/1,33/1,150/1,500/1,Chelsea v Liverpool
Mohamed Salah,11/2,29/20,11/2,8/1,33/1,Chelsea v Liverpool
Alexander Isak,5/1,7/5,5/1,15/2,33/1,Chelsea v Liverpool
Hugo Ekitike,11/2,8/5,11/2,9/1,33/1,Chelsea v Liverpool
Cody Gakpo,8/1,23/10,8/1,14/1,50/1,Chelsea v Liverpool
Florian Wirtz,9/1,14/5,9/1,16/1,66/1,Chelsea v Liverpool
Rio Ngumoha,9/1,14/5,9/1,16/1,66/1,Chelsea v Liverpool
Curtis Jones,16/1,5/1,16/1,40/1,250/1,Chelsea v Liverpool
Alexis MacAllister,20/1,13/2,20/1,50/1,400/1,Chelsea v Liverpool
Jeremie Frimpong,20/1,13/2,20/1,50/1,400/1,Chelsea v Liverpool
Dominik Szoboszlai,18/1,6/1,18/1,40/1,300/1,Chelsea v Liverpool
Conor Bradley,25/1,9/1,25/1,66/1,500/1,Chelsea v Liverpool
Virgil van Dijk,28/1,10/1,28/1,80/1,500/1,Chelsea v Liverpool
Wataru Endo,28/1,12/1,28/1,100/1,500/1,Chelsea v Liverpool
Ibrahima Konate,33/1,12/1,33/1,100/1,500/1,Chelsea v Liverpool
Milos Kerkez,33/1,12/1,33/1,100/1,500/1,Chelsea v Liverpool
Ryan Gravenberch,28/1,12/1,28/1,100/1,500/1,Chelsea v Liverpool
Andrew Robertson,33/1,12/1,33/1,100/1,500/1,Chelsea v Liverpool
Joe Gomez,33/1,14/1,33/1,150/1,500/1,Chelsea v Liverpool
Ollie Watkins,15/4,23/20,15/4,6/1,22/1,Aston Villa v Burnley
Donyell Malen,5/1,17/10,5/1,9/1,40/1,Aston Villa v Burnley
Evann Guessand,11/2,19/10,11/2,10/1,40/1,Aston Villa v Burnley
Morgan Rogers,13/2,21/10,13/2,12/1,50/1,Aston Villa v Burnley
Harvey Elliott,7/1,12/5,7/1,14/1,50/1,Aston Villa v Burnley
Jadon Sancho,7/1,12/5,7/1,14/1,50/1,Aston Villa v Burnley
Emiliano Buendia,8/1,14/5,8/1,16/1,66/1,Aston Villa v Burnley
John McGinn,11/1,15/4,11/1,28/1,100/1,Aston Villa v Burnley
Matty Cash,20/1,8/1,20/1,66/1,500/1,Aston Villa v Burnley
Ezri Konsa,22/1,9/1,22/1,66/1,500/1,Aston Villa v Burnley
Ian Maatsen,22/1,9/1,22/1,66/1,500/1,Aston Villa v Burnley
Tyrone Mings,25/1,10/1,25/1,80/1,500/1,Aston Villa v Burnley
Pau Torres,25/1,10/1,25/1,80/1,500/1,Aston Villa v Burnley
Lucas Digne,33/1,14/1,33/1,150/1,500/1,Aston Villa v Burnley
Lamare Bogarde,33/1,14/1,33/1,150/1,500/1,Aston Villa v Burnley
Victor Lindelof,33/1,14/1,33/1,150/1,500/1,Aston Villa v Burnley
Boubacar Kamara,33/1,14/1,33/1,150/1,500/1,Aston Villa v Burnley
Zian Flemming,9/1,3/1,9/1,18/1,66/1,Aston Villa v Burnley
Lyle Foster,9/1,16/5,9/1,20/1,80/1,Aston Villa v Burnley
Jaidon Anthony,9/1,16/5,9/1,20/1,80/1,Aston Villa v Burnley
Armando Broja,10/1,7/2,10/1,22/1,100/1,Aston Villa v Burnley
Jacob Bruun Larsen,11/1,15/4,11/1,28/1,100/1,Aston Villa v Burnley
Loum Tchaouna,14/1,5/1,14/1,40/1,250/1,Aston Villa v Burnley
Marcus Edwards,14/1,5/1,14/1,40/1,250/1,Aston Villa v Burnley
Hannibal Mejbri,22/1,8/1,22/1,66/1,500/1,Aston Villa v Burnley
Josh Laurent,22/1,9/1,22/1,66/1,500/1,Aston Villa v Burnley
Josh Cullen,28/1,11/1,28/1,100/1,500/1,Aston Villa v Burnley
Florentino Luis,28/1,12/1,28/1,100/1,500/1,Aston Villa v Burnley
Lesley Ugochukwu,28/1,12/1,28/1,100/1,500/1,Aston Villa v Burnley
Hjalmar Ekdal,33/1,14/1,33/1,150/1,500/1,Aston Villa v Burnley
Joe Worrall,40/1,18/1,40/1,250/1,500/1,Aston Villa v Burnley
Bashir Humphreys,40/1,18/1,40/1,250/1,500/1,Aston Villa v Burnley
Maxime Esteve,50/1,25/1,50/1,300/1,500/1,Aston Villa v Burnley
Quilindschy Hartman,50/1,25/1,50/1,300/1,500/1,Aston Villa v Burnley
Kyle Walker,50/1,33/1,50/1,300/1,500/1,Aston Villa v Burnley
Thierno Barry,5/1,9/5,5/1,10/1,40/1,Everton v Crystal Palace
Beto,11/2,2/1,11/2,11/1,50/1,Everton v Crystal Palace
Iliman Ndiaye,15/2,14/5,15/2,16/1,66/1,Everton v Crystal Palace
Carlos Alcaraz,15/2,29/10,15/2,16/1,66/1,Everton v Crystal Palace
Tyler Dibling,11/1,17/4,11/1,33/1,150/1,Everton v Crystal Palace
Merlin Rohl,12/1,5/1,12/1,40/1,250/1,Everton v Crystal Palace
Jack Grealish,14/1,11/2,14/1,40/1,300/1,Everton v Crystal Palace
Dwight McNeil,16/1,13/2,16/1,50/1,400/1,Everton v Crystal Palace
Jake O'Brien,22/1,9/1,22/1,66/1,500/1,Everton v Crystal Palace
Tim Iroegbunam,20/1,17/2,20/1,66/1,500/1,Everton v Crystal Palace
Michael Keane,25/1,11/1,25/1,100/1,500/1,Everton v Crystal Palace
James Tarkowski,22/1,10/1,22/1,80/1,500/1,Everton v Crystal Palace
Idrissa Gueye,25/1,11/1,25/1,100/1,500/1,Everton v Crystal Palace
James Garner,25/1,11/1,25/1,100/1,500/1,Everton v Crystal Palace
Adam Aznou,25/1,11/1,25/1,100/1,500/1,Everton v Crystal Palace
Vitaliy Mykolenko,40/1,22/1,40/1,300/1,500/1,Everton v Crystal Palace
Nathan Patterson,40/1,20/1,40/1,300/1,500/1,Everton v Crystal Palace
Seamus Coleman,40/1,20/1,40/1,300/1,500/1,Everton v Crystal Palace
Jean-Philippe Mateta,24/5,17/10,24/5,9/1,40/1,Everton v Crystal Palace
Eddie Nketiah,6/1,11/5,6/1,12/1,50/1,Everton v Crystal Palace
Ismaila Sarr,15/2,11/4,15/2,14/1,66/1,Everton v Crystal Palace
Christantus Uche,17/2,16/5,17/2,20/1,80/1,Everton v Crystal Palace
Romaine Esse,10/1,15/4,10/1,28/1,100/1,Everton v Crystal Palace
Yeremy Pino,12/1,24/5,12/1,40/1,200/1,Everton v Crystal Palace
Daniel Munoz,16/1,13/2,16/1,50/1,400/1,Everton v Crystal Palace
Daichi Kamada,11/1,4/1,14/1,40/1,300/1,Everton v Crystal Palace
Justin Devenny,14/1,11/2,14/1,40/1,300/1,Everton v Crystal Palace
Maxence Lacroix,22/1,9/1,22/1,66/1,500/1,Everton v Crystal Palace
Jefferson Lerma,25/1,10/1,25/1,80/1,500/1,Everton v Crystal Palace
Chris Richards,28/1,12/1,28/1,150/1,500/1,Everton v Crystal Palace
Marc Guehi,33/1,14/1,33/1,150/1,500/1,Everton v Crystal Palace
Tyrick Mitchell,33/1,14/1,33/1,200/1,500/1,Everton v Crystal Palace
Will Hughes,33/1,16/1,33/1,250/1,500/1,Everton v Crystal Palace
Adam Wharton,40/1,22/1,40/1,300/1,500/1,Everton v Crystal Palace
Jaydee Canvot,40/1,25/1,40/1,300/1,500/1,Everton v Crystal Palace
Borna Sosa,40/1,25/1,40/1,300/1,500/1,Everton v Crystal Palace
Nathaniel Clyne,50/1,33/1,50/1,300/1,500/1,Everton v Crystal Palace
Anthony Gordon,17/4,6/5,17/4,6/1,25/1,Newcastle v Nottingham Forest
Nick Woltemade,17/4,6/5,17/4,6/1,25/1,Newcastle v Nottingham Forest
William Osula,11/2,13/8,11/2,9/1,40/1,Newcastle v Nottingham Forest
Harvey Barnes,6/1,19/10,6/1,10/1,40/1,Newcastle v Nottingham Forest
Anthony Elanga,15/2,23/10,15/2,12/1,50/1,Newcastle v Nottingham Forest
Jacob Murphy,15/2,12/5,15/2,12/1,50/1,Newcastle v Nottingham Forest
Joelinton,12/1,4/1,12/1,28/1,100/1,Newcastle v Nottingham Forest
Joe Willock,11/1,18/5,11/1,25/1,100/1,Newcastle v Nottingham Forest
Bruno Guimaraes,12/1,9/2,12/1,33/1,150/1,Newcastle v Nottingham Forest
Sandro Tonali,14/1,5/1,14/1,40/1,250/1,Newcastle v Nottingham Forest
Lewis Miley,16/1,11/2,16/1,40/1,250/1,Newcastle v Nottingham Forest
Fabian Schar,16/1,11/2,16/1,40/1,300/1,Newcastle v Nottingham Forest
Malick Thiaw,25/1,10/1,25/1,80/1,500/1,Newcastle v Nottingham Forest
Dan Burn,22/1,9/1,22/1,66/1,500/1,Newcastle v Nottingham Forest
Sven Botman,22/1,9/1,22/1,66/1,500/1,Newcastle v Nottingham Forest
Jamaal Lascelles,25/1,10/1,25/1,80/1,500/1,Newcastle v Nottingham Forest
Lewis Hall,28/1,11/1,28/1,100/1,500/1,Newcastle v Nottingham Forest
Kieran Trippier,33/1,12/1,33/1,150/1,500/1,Newcastle v Nottingham Forest
Chris Wood,13/2,2/1,13/2,11/1,50/1,Newcastle v Nottingham Forest
Igor Jesus,17/2,13/5,17/2,14/1,66/1,Newcastle v Nottingham Forest
Arnaud Kalimuendo,9/1,11/4,9/1,14/1,66/1,Newcastle v Nottingham Forest
Morgan Gibbs-White,12/1,9/2,12/1,33/1,150/1,Newcastle v Nottingham Forest
Dan Ndoye,14/1,19/4,14/1,33/1,200/1,Newcastle v Nottingham Forest
James McAtee,14/1,19/4,14/1,33/1,200/1,Newcastle v Nottingham Forest
Callum Hudson-Odoi,14/1,5/1,14/1,40/1,250/1,Newcastle v Nottingham Forest
Omari Hutchinson,16/1,5/1,16/1,40/1,250/1,Newcastle v Nottingham Forest
Dilane Bakwa,16/1,5/1,16/1,40/1,250/1,Newcastle v Nottingham Forest
Elliot Anderson,25/1,9/1,25/1,66/1,500/1,Newcastle v Nottingham Forest
Ryan Yates,22/1,9/1,22/1,66/1,500/1,Newcastle v Nottingham Forest
Nikola Milenkovic,25/1,10/1,25/1,80/1,500/1,Newcastle v Nottingham Forest
Nicolas Dominguez,28/1,10/1,28/1,80/1,500/1,Newcastle v Nottingham Forest
Neco Williams,33/1,12/1,33/1,150/1,500/1,Newcastle v Nottingham Forest
Ibrahim Sangare,33/1,12/1,33/1,150/1,500/1,Newcastle v Nottingham Forest
Jair Cunha,33/1,12/1,33/1,150/1,500/1,Newcastle v Nottingham Forest
Willy Boly,33/1,12/1,33/1,150/1,500/1,Newcastle v Nottingham Forest
Murillo,40/1,14/1,40/1,200/1,500/1,Newcastle v Nottingham Forest
Nicolo Savona,40/1,14/1,40/1,200/1,500/1,Newcastle v Nottingham Forest
Morato,50/1,22/1,50/1,300/1,500/1,Newcastle v Nottingham Forest
Jorgen Strand Larsen,11/2,17/10,11/2,9/1,40/1,Wolves v Brighton
Toluwalase Emmanuel Arokodare,6/1,15/8,6/1,10/1,40/1,Wolves v Brighton
Fernando Lopez,10/1,17/5,10/1,22/1,80/1,Wolves v Brighton
Hwang Hee-chan,9/1,16/5,9/1,20/1,80/1,Wolves v Brighton
Jhon Arias,11/1,4/1,11/1,28/1,100/1,Wolves v Brighton
Marshall Munetsi,12/1,17/4,12/1,33/1,150/1,Wolves v Brighton
Rodrigo Gomes,18/1,13/2,18/1,50/1,400/1,Wolves v Brighton
Jean-Ricner Bellegarde,18/1,13/2,18/1,50/1,400/1,Wolves v Brighton
Ladislav Krejci,20/1,7/1,20/1,50/1,500/1,Wolves v Brighton
David Moller Wolfe,22/1,17/2,22/1,66/1,500/1,Wolves v Brighton
Joao Gomes,25/1,9/1,25/1,80/1,500/1,Wolves v Brighton
Emmanuel Agbadou,28/1,11/1,28/1,100/1,500/1,Wolves v Brighton
Matt Doherty,28/1,12/1,28/1,100/1,500/1,Wolves v Brighton
Jackson Tchatchoua,33/1,12/1,33/1,150/1,500/1,Wolves v Brighton
Ki-Jana Hoever,33/1,12/1,33/1,150/1,500/1,Wolves v Brighton
Toti Gomes,40/1,16/1,40/1,250/1,500/1,Wolves v Brighton
Santiago Bueno,40/1,20/1,40/1,300/1,500/1,Wolves v Brighton
Andre,40/1,20/1,40/1,300/1,500/1,Wolves v Brighton
Hugo Bueno,40/1,18/1,40/1,250/1,500/1,Wolves v Brighton
Danny Welbeck,17/4,13/10,17/4,7/1,28/1,Wolves v Brighton
Stefanos Tzimas,24/5,6/4,24/5,8/1,33/1,Wolves v Brighton
Georginio Rutter,11/2,7/4,11/2,9/1,40/1,Wolves v Brighton
Kaoru Mitoma,7/1,23/10,7/1,12/1,50/1,Wolves v Brighton
Yankuba Minteh,8/1,11/4,8/1,14/1,66/1,Wolves v Brighton
Brajan Gruda,17/2,29/10,17/2,16/1,66/1,Wolves v Brighton
Diego Gomez,9/1,3/1,9/1,20/1,80/1,Wolves v Brighton
James Milner,11/1,4/1,11/1,28/1,100/1,Wolves v Brighton
Yasin Ayari,14/1,5/1,14/1,40/1,200/1,Wolves v Brighton
Maxime De Cuyper,18/1,13/2,18/1,50/1,400/1,Wolves v Brighton
Lewis Dunk,20/1,8/1,20/1,66/1,500/1,Wolves v Brighton
Ferdi Kadioglu,20/1,8/1,20/1,66/1,500/1,Wolves v Brighton
Carlos Baleba,22/1,17/2,22/1,66/1,500/1,Wolves v Brighton
Mats Wieffer,22/1,17/2,22/1,66/1,500/1,Wolves v Brighton
Diego Coppola,25/1,10/1,25/1,80/1,500/1,Wolves v Brighton
Jan Paul van Hecke,33/1,12/1,33/1,150/1,500/1,Wolves v Brighton
Joel Veltman,33/1,14/1,33/1,200/1,500/1,Wolves v Brighton
Igor Thiago,7/1,19/10,7/1,11/1,50/1,Brentford v Man City
Kevin Schade,10/1,16/5,10/1,20/1,80/1,Brentford v Man City
Dango Ouattara,10/1,16/5,10/1,20/1,80/1,Brentford v Man City
Reiss Nelson,14/1,24/5,14/1,33/1,200/1,Brentford v Man City
Antoni Milambo,16/1,5/1,16/1,40/1,250/1,Brentford v Man City
Mikkel Damsgaard,20/1,13/2,20/1,50/1,400/1,Brentford v Man City
Keane Lewis-Potter,20/1,15/2,20/1,50/1,500/1,Brentford v Man City
Mathias Jensen,22/1,8/1,22/1,66/1,500/1,Brentford v Man City
Frank Onyeka,25/1,9/1,25/1,66/1,500/1,Brentford v Man City
Nathan Collins,28/1,10/1,28/1,80/1,500/1,Brentford v Man City
Sepp van den Berg,28/1,11/1,28/1,100/1,500/1,Brentford v Man City
Ethan Pinnock,28/1,11/1,28/1,100/1,500/1,Brentford v Man City
Yehor Yarmolyuk,33/1,12/1,33/1,100/1,500/1,Brentford v Man City
Kristoffer Ajer,33/1,12/1,33/1,150/1,500/1,Brentford v Man City
Vitaly Janelt,33/1,12/1,33/1,150/1,500/1,Brentford v Man City
Jordan Henderson,40/1,14/1,40/1,200/1,500/1,Brentford v Man City
Rico Henry,40/1,14/1,40/1,200/1,500/1,Brentford v Man City
Aaron Hickey,40/1,16/1,40/1,250/1,500/1,Brentford v Man City
Michael Kayode,40/1,20/1,40/1,300/1,500/1,Brentford v Man City
Erling Haaland,13/5,13/20,13/5,3/1,10/1,Brentford v Man City
Phil Foden,15/2,23/10,15/2,12/1,50/1,Brentford v Man City
Oscar Bobb,9/1,11/4,9/1,14/1,66/1,Brentford v Man City
Savinho,10/1,3/1,10/1,18/1,80/1,Brentford v Man City
