player names,first score,anytime score,last score,two or more,hatrick,contest
Marcus Edwards,12/1,23/5,12/1,33/1,150/1,Burnley v Chelsea
Loum Tchaouna,14/1,5/1,14/1,40/1,250/1,Burnley v Chelsea
Lesley Ugochukwu,22/1,17/2,22/1,66/1,500/1,Burnley v Chelsea
Hannibal Mejbri,22/1,17/2,22/1,66/1,500/1,Burnley v Chelsea
Josh Laurent,28/1,11/1,28/1,80/1,500/1,Burnley v Chelsea
Florentino Luis,28/1,12/1,28/1,100/1,500/1,Burnley v Chelsea
Josh Cullen,33/1,14/1,33/1,150/1,500/1,Burnley v Chelsea
Hjalmar Ekdal,40/1,18/1,40/1,250/1,500/1,Burnley v Chelsea
Lucas Pires,40/1,18/1,40/1,250/1,500/1,Burnley v Chelsea
Quilindschy Hartman,40/1,22/1,40/1,300/1,500/1,Burnley v Chelsea
Axel Tuanzebe,50/1,28/1,50/1,300/1,500/1,Burnley v Chelsea
Maxime Esteve,50/1,28/1,50/1,300/1,500/1,Burnley v Chelsea
Kyle Walker,50/1,33/1,50/1,300/1,500/1,Burnley v Chelsea
Liam Delap,23/5,11/8,23/5,15/2,28/1,Burnley v Chelsea
Joao Pedro,24/5,7/5,24/5,8/1,33/1,Burnley v Chelsea
Marc Guiu,5/1,6/4,5/1,17/2,33/1,Burnley v Chelsea
Tyrique George,13/2,2/1,13/2,12/1,50/1,Burnley v Chelsea
Estevao,13/2,2/1,13/2,12/1,50/1,Burnley v Chelsea
Enzo Fernandez,15/2,23/10,15/2,14/1,50/1,Burnley v Chelsea
Alejandro Garnacho,7/1,11/5,7/1,12/1,50/1,Burnley v Chelsea
Facundo Buonanotte,15/2,23/10,15/2,14/1,50/1,Burnley v Chelsea
Jamie Gittens,8/1,5/2,8/1,14/1,66/1,Burnley v Chelsea
Pedro Neto,17/2,11/4,17/2,16/1,66/1,Burnley v Chelsea
Andrey Santos,11/1,18/5,11/1,25/1,100/1,Burnley v Chelsea
Marc Cucurella,16/1,6/1,16/1,50/1,300/1,Burnley v Chelsea
Reece James,20/1,15/2,20/1,50/1,500/1,Burnley v Chelsea
Trevoh Chalobah,22/1,8/1,22/1,66/1,500/1,Burnley v Chelsea
Tosin Adarabioyo,22/1,8/1,22/1,66/1,500/1,Burnley v Chelsea
Moises Caicedo,22/1,8/1,22/1,66/1,500/1,Burnley v Chelsea
Malo Gusto,25/1,10/1,25/1,80/1,500/1,Burnley v Chelsea
Jorrel Hato,25/1,10/1,25/1,80/1,500/1,Burnley v Chelsea
Josh Acheampong,25/1,10/1,25/1,80/1,500/1,Burnley v Chelsea
Wesley Fofana,28/1,12/1,28/1,100/1,500/1,Burnley v Chelsea
Evanilson,17/4,5/4,17/4,13/2,25/1,Bournemouth v West Ham
Eli Junior Kroupi,17/4,5/4,17/4,13/2,25/1,Bournemouth v West Ham
Antoine Semenyo,24/5,11/8,24/5,15/2,28/1,Bournemouth v West Ham
Justin Kluivert,11/2,17/10,11/2,9/1,40/1,Bournemouth v West Ham
Amine Adli,15/2,23/10,15/2,14/1,50/1,Bournemouth v West Ham
David Brooks,17/2,27/10,17/2,16/1,66/1,Bournemouth v West Ham
Marcus Tavernier,9/1,29/10,9/1,16/1,66/1,Bournemouth v West Ham
Ben Doak,10/1,17/5,10/1,22/1,80/1,Bournemouth v West Ham
Ryan Christie,12/1,17/4,12/1,28/1,150/1,Bournemouth v West Ham
Bafode Diakite,20/1,7/1,20/1,50/1,400/1,Bournemouth v West Ham
Alex Scott,18/1,13/2,18/1,50/1,300/1,Bournemouth v West Ham
Marcos Senesi,22/1,17/2,22/1,66/1,500/1,Bournemouth v West Ham
Adrien Truffert,25/1,9/1,25/1,66/1,500/1,Bournemouth v West Ham
Tyler Adams,28/1,11/1,28/1,80/1,500/1,Bournemouth v West Ham
Veljko Milosavljevic,28/1,12/1,28/1,100/1,500/1,Bournemouth v West Ham
Lewis Cook,33/1,14/1,33/1,150/1,500/1,Bournemouth v West Ham
Adam Smith,40/1,16/1,40/1,200/1,500/1,Bournemouth v West Ham
Alejandro Jimenez,25/1,9/1,25/1,66/1,500/1,Bournemouth v West Ham
Callum Wilson,17/2,13/5,17/2,14/1,66/1,Bournemouth v West Ham
Jarrod Bowen,9/1,29/10,9/1,16/1,66/1,Bournemouth v West Ham
Tomas Soucek,14/1,5/1,14/1,40/1,250/1,Bournemouth v West Ham
Crysencio Summerville,16/1,11/2,16/1,40/1,250/1,Bournemouth v West Ham
Luis Guilherme,18/1,6/1,18/1,50/1,300/1,Bournemouth v West Ham
Andy Irving,22/1,8/1,22/1,66/1,500/1,Bournemouth v West Ham
El Hadji Malick Diouf,25/1,9/1,25/1,66/1,500/1,Bournemouth v West Ham
Mateus Fernandes,22/1,9/1,22/1,66/1,500/1,Bournemouth v West Ham
Freddie Potts,33/1,12/1,33/1,100/1,500/1,Bournemouth v West Ham
Max Kilman,40/1,16/1,40/1,200/1,500/1,Bournemouth v West Ham
Guido Rodriguez,40/1,16/1,40/1,200/1,500/1,Bournemouth v West Ham
Kyle Walker-Peters,40/1,18/1,40/1,250/1,500/1,Bournemouth v West Ham
Aaron Wan-Bissaka,40/1,22/1,40/1,300/1,500/1,Bournemouth v West Ham
Jean-Clair Todibo,40/1,22/1,40/1,300/1,500/1,Bournemouth v West Ham
Igor Julio,50/1,28/1,50/1,300/1,500/1,Bournemouth v West Ham
Danny Welbeck,9/2,13/10,9/2,7/1,28/1,Brighton v Brentford
Stefanos Tzimas,5/1,31/20,5/1,17/2,33/1,Brighton v Brentford
Charalampos Kostoulas,13/2,21/10,13/2,12/1,50/1,Brighton v Brentford
Georginio Rutter,8/1,13/5,9/1,16/1,66/1,Brighton v Brentford
Yankuba Minteh,9/1,29/10,9/1,16/1,66/1,Brighton v Brentford
Diego Gomez,10/1,7/2,10/1,22/1,80/1,Brighton v Brentford
Yasin Ayari,16/1,11/2,16/1,40/1,250/1,Brighton v Brentford
Ferdi Kadioglu,20/1,8/1,20/1,50/1,500/1,Brighton v Brentford
Carlos Baleba,20/1,8/1,20/1,50/1,500/1,Brighton v Brentford
Maxime De Cuyper,20/1,8/1,20/1,50/1,500/1,Brighton v Brentford
Mats Wieffer,25/1,9/1,25/1,66/1,500/1,Brighton v Brentford
Lewis Dunk,25/1,9/1,25/1,66/1,500/1,Brighton v Brentford
Jan Paul van Hecke,28/1,12/1,28/1,100/1,500/1,Brighton v Brentford
Olivier Boscagli,28/1,12/1,28/1,100/1,500/1,Brighton v Brentford
Diego Coppola,28/1,12/1,28/1,100/1,500/1,Brighton v Brentford
Joel Veltman,33/1,14/1,33/1,200/1,500/1,Brighton v Brentford
Igor Thiago,6/1,15/8,6/1,11/1,40/1,Brighton v Brentford
Dango Ouattara,9/1,3/1,9/1,18/1,80/1,Brighton v Brentford
Kevin Schade,9/1,3/1,9/1,18/1,80/1,Brighton v Brentford
Fabio Carvalho,10/1,7/2,10/1,22/1,80/1,Brighton v Brentford
Reiss Nelson,12/1,15/4,12/1,28/1,100/1,Brighton v Brentford
Keane Lewis-Potter,16/1,6/1,16/1,40/1,300/1,Brighton v Brentford
Mikkel Damsgaard,20/1,15/2,20/1,50/1,500/1,Brighton v Brentford
Mathias Jensen,25/1,10/1,25/1,80/1,500/1,Brighton v Brentford
Frank Onyeka,25/1,10/1,25/1,80/1,500/1,Brighton v Brentford
Vitaly Janelt,25/1,10/1,25/1,80/1,500/1,Brighton v Brentford
Nathan Collins,28/1,12/1,28/1,100/1,500/1,Brighton v Brentford
Sepp van den Berg,28/1,12/1,28/1,100/1,500/1,Brighton v Brentford
Yehor Yarmolyuk,28/1,12/1,28/1,100/1,500/1,Brighton v Brentford
Ethan Pinnock,28/1,12/1,28/1,100/1,500/1,Brighton v Brentford
Aaron Hickey,33/1,14/1,33/1,150/1,500/1,Brighton v Brentford
Jordan Henderson,33/1,14/1,33/1,150/1,500/1,Brighton v Brentford
Rico Henry,33/1,14/1,33/1,150/1,500/1,Brighton v Brentford
Michael Kayode,40/1,18/1,40/1,300/1,500/1,Brighton v Brentford
Raul Jimenez,17/4,6/4,17/4,17/2,33/1,Fulham v Sunderland
Harry Wilson,17/2,3/1,17/2,18/1,66/1,Fulham v Sunderland
Emile Smith Rowe,9/1,10/3,9/1,20/1,80/1,Fulham v Sunderland
Alex Iwobi,10/1,15/4,10/1,25/1,100/1,Fulham v Sunderland
Kevin,9/1,7/2,9/1,22/1,80/1,Fulham v Sunderland
Joshua King,10/1,15/4,10/1,25/1,100/1,Fulham v Sunderland
Ryan Sessegnon,16/1,13/2,16/1,50/1,400/1,Fulham v Sunderland
Sander Berge,25/1,11/1,25/1,80/1,500/1,Fulham v Sunderland
Jorge Cuenca,28/1,12/1,28/1,100/1,500/1,Fulham v Sunderland
Kenny Tete,28/1,12/1,28/1,100/1,500/1,Fulham v Sunderland
Joachim Andersen,28/1,12/1,28/1,100/1,500/1,Fulham v Sunderland
Calvin Bassey,28/1,14/1,28/1,150/1,500/1,Fulham v Sunderland
Wilson Isidor,13/2,23/10,13/2,12/1,50/1,Fulham v Sunderland
Bertrand Traore,11/1,4/1,11/1,28/1,100/1,Fulham v Sunderland
Enzo Le Fee,11/1,17/4,11/1,33/1,150/1,Fulham v Sunderland
Simon Adingra,12/1,9/2,12/1,33/1,150/1,Fulham v Sunderland
Chemsdine Talbi,12/1,24/5,12/1,33/1,200/1,Fulham v Sunderland
Chris Rigg,14/1,11/2,14/1,40/1,250/1,Fulham v Sunderland
Daniel Ballard,22/1,9/1,22/1,66/1,500/1,Fulham v Sunderland
Granit Xhaka,20/1,17/2,20/1,66/1,500/1,Fulham v Sunderland
Lutsharel Geertruida,28/1,12/1,28/1,100/1,500/1,Fulham v Sunderland
Nordi Mukiele,28/1,12/1,28/1,100/1,500/1,Fulham v Sunderland
Trai Hume,28/1,12/1,28/1,100/1,500/1,Fulham v Sunderland
Reinildo Mandava,28/1,14/1,28/1,150/1,500/1,Fulham v Sunderland
Noah Sadiki,33/1,14/1,33/1,150/1,500/1,Fulham v Sunderland
Mohamed Salah,18/5,10/11,18/5,19/4,16/1,Liverpool v Nottingham Forest
Alexander Isak,4/1,21/20,4/1,11/2,20/1,Liverpool v Nottingham Forest
Hugo Ekitike,4/1,21/20,4/1,11/2,18/1,Liverpool v Nottingham Forest
Cody Gakpo,24/5,5/4,24/5,13/2,25/1,Liverpool v Nottingham Forest
Rio Ngumoha,13/2,19/10,13/2,11/1,40/1,Liverpool v Nottingham Forest
Federico Chiesa,15/2,21/10,15/2,12/1,50/1,Liverpool v Nottingham Forest
Florian Wirtz,8/1,23/10,8/1,14/1,50/1,Liverpool v Nottingham Forest
Dominik Szoboszlai,11/1,17/5,11/1,22/1,80/1,Liverpool v Nottingham Forest
Curtis Jones,14/1,17/4,14/1,33/1,150/1,Liverpool v Nottingham Forest
Conor Bradley,18/1,13/2,18/1,50/1,300/1,Liverpool v Nottingham Forest
Alexis MacAllister,16/1,11/2,16/1,40/1,250/1,Liverpool v Nottingham Forest
Milos Kerkez,18/1,13/2,18/1,50/1,300/1,Liverpool v Nottingham Forest
Ibrahima Konate,22/1,17/2,22/1,66/1,500/1,Liverpool v Nottingham Forest
Virgil van Dijk,25/1,9/1,25/1,66/1,500/1,Liverpool v Nottingham Forest
Andrew Robertson,25/1,9/1,25/1,66/1,500/1,Liverpool v Nottingham Forest
Wataru Endo,28/1,11/1,28/1,80/1,500/1,Liverpool v Nottingham Forest
Ryan Gravenberch,33/1,14/1,33/1,150/1,500/1,Liverpool v Nottingham Forest
Joe Gomez,33/1,14/1,33/1,150/1,500/1,Liverpool v Nottingham Forest
Chris Wood,15/2,2/1,15/2,12/1,50/1,Liverpool v Nottingham Forest
Igor Jesus,15/2,11/5,17/2,14/1,50/1,Liverpool v Nottingham Forest
Taiwo Awoniyi,17/2,5/2,17/2,14/1,50/1,Liverpool v Nottingham Forest
Arnaud Kalimuendo,10/1,29/10,10/1,18/1,66/1,Liverpool v Nottingham Forest
James McAtee,12/1,4/1,12/1,28/1,100/1,Liverpool v Nottingham Forest
Morgan Gibbs-White,12/1,4/1,14/1,40/1,200/1,Liverpool v Nottingham Forest
Omari Hutchinson,16/1,11/2,16/1,40/1,250/1,Liverpool v Nottingham Forest
Dan Ndoye,16/1,11/2,16/1,40/1,250/1,Liverpool v Nottingham Forest
Dilane Bakwa,16/1,11/2,16/1,40/1,250/1,Liverpool v Nottingham Forest
Callum Hudson-Odoi,18/1,6/1,18/1,50/1,300/1,Liverpool v Nottingham Forest
Ryan Yates,20/1,7/1,20/1,50/1,500/1,Liverpool v Nottingham Forest
Nicolas Dominguez,20/1,7/1,20/1,50/1,500/1,Liverpool v Nottingham Forest
Elliot Anderson,18/1,13/2,22/1,66/1,500/1,Liverpool v Nottingham Forest
Ibrahim Sangare,28/1,11/1,28/1,80/1,500/1,Liverpool v Nottingham Forest
Nikola Milenkovic,33/1,12/1,33/1,100/1,500/1,Liverpool v Nottingham Forest
Jair Cunha,33/1,14/1,33/1,150/1,500/1,Liverpool v Nottingham Forest
Willy Boly,33/1,14/1,33/1,150/1,500/1,Liverpool v Nottingham Forest
Nicolo Savona,33/1,14/1,33/1,150/1,500/1,Liverpool v Nottingham Forest
Murillo,33/1,14/1,33/1,150/1,500/1,Liverpool v Nottingham Forest
Neco Williams,40/1,16/1,40/1,250/1,500/1,Liverpool v Nottingham Forest
Morato,50/1,22/1,50/1,300/1,500/1,Liverpool v Nottingham Forest
Oleksandr Zinchenko,40/1,20/1,40/1,300/1,500/1,Liverpool v Nottingham Forest
Jorgen Strand Larsen,5/1,9/5,5/1,10/1,40/1,Wolves v Crystal Palace
Tolu Arokodare,8/1,14/5,8/1,16/1,66/1,Wolves v Crystal Palace
Hwang Hee-chan,9/1,3/1,9/1,18/1,80/1,Wolves v Crystal Palace
Fernando Lopez,11/1,4/1,11/1,28/1,100/1,Wolves v Crystal Palace
Jhon Arias,12/1,9/2,12/1,33/1,150/1,Wolves v Crystal Palace
Marshall Munetsi,14/1,6/1,14/1,40/1,300/1,Wolves v Crystal Palace
Jean-Ricner Bellegarde,16/1,6/1,16/1,50/1,300/1,Wolves v Crystal Palace
Ladislav Krejci,22/1,9/1,22/1,66/1,500/1,Wolves v Crystal Palace
Joao Gomes,22/1,9/1,22/1,66/1,500/1,Wolves v Crystal Palace
Ki-Jana Hoever,28/1,12/1,28/1,100/1,500/1,Wolves v Crystal Palace
Jackson Tchatchoua,33/1,14/1,33/1,150/1,500/1,Wolves v Crystal Palace
Emmanuel Agbadou,33/1,14/1,33/1,150/1,500/1,Wolves v Crystal Palace
Toti Gomes,40/1,16/1,40/1,250/1,500/1,Wolves v Crystal Palace
Andre,40/1,16/1,40/1,250/1,500/1,Wolves v Crystal Palace
David Moller Wolfe,40/1,16/1,40/1,250/1,500/1,Wolves v Crystal Palace
Santiago Bueno,40/1,25/1,40/1,300/1,500/1,Wolves v Crystal Palace
Hugo Bueno,40/1,25/1,40/1,300/1,500/1,Wolves v Crystal Palace
Jean-Philippe Mateta,16/5,Evs,16/5,5/1,18/1,Wolves v Crystal Palace
Eddie Nketiah,19/4,31/20,19/4,9/1,33/1,Wolves v Crystal Palace
Ismaila Sarr,6/1,21/10,6/1,12/1,50/1,Wolves v Crystal Palace
Christantus Uche,13/2,23/10,13/2,14/1,50/1,Wolves v Crystal Palace
Romaine Esse,9/1,3/1,9/1,18/1,80/1,Wolves v Crystal Palace
Yeremy Pino,9/1,7/2,9/1,22/1,80/1,Wolves v Crystal Palace
Justin Devenny,9/1,7/2,9/1,22/1,80/1,Wolves v Crystal Palace
Daniel Munoz,12/1,5/1,12/1,33/1,200/1,Wolves v Crystal Palace
Daichi Kamada,12/1,23/5,12/1,33/1,150/1,Wolves v Crystal Palace
Jefferson Lerma,22/1,9/1,22/1,66/1,500/1,Wolves v Crystal Palace
Maxence Lacroix,22/1,10/1,22/1,66/1,500/1,Wolves v Crystal Palace
Adam Wharton,25/1,11/1,25/1,80/1,500/1,Wolves v Crystal Palace
Will Hughes,25/1,11/1,25/1,80/1,500/1,Wolves v Crystal Palace
Chris Richards,28/1,12/1,28/1,100/1,500/1,Wolves v Crystal Palace
Marc Guehi,28/1,12/1,28/1,100/1,500/1,Wolves v Crystal Palace
Tyrick Mitchell,28/1,12/1,28/1,100/1,500/1,Wolves v Crystal Palace
Borna Sosa,28/1,12/1,28/1,100/1,500/1,Wolves v Crystal Palace
Jaydee Canvot,28/1,14/1,28/1,150/1,500/1,Wolves v Crystal Palace
Nathaniel Clyne,40/1,18/1,40/1,250/1,500/1,Wolves v Crystal Palace
Nick Woltemade,6/1,15/8,6/1,10/1,40/1,Newcastle v Man City
Anthony Gordon,7/1,11/5,7/1,12/1,50/1,Newcastle v Man City
Harvey Barnes,9/1,29/10,9/1,16/1,66/1,Newcastle v Man City
Anthony Elanga,11/1,18/5,11/1,25/1,100/1,Newcastle v Man City
Jacob Murphy,12/1,4/1,12/1,28/1,100/1,Newcastle v Man City
Jacob Ramsey,14/1,24/5,14/1,33/1,200/1,Newcastle v Man City
Joelinton,16/1,11/2,16/1,40/1,250/1,Newcastle v Man City
Joe Willock,16/1,11/2,16/1,40/1,250/1,Newcastle v Man City
Bruno Guimaraes,18/1,7/1,18/1,50/1,400/1,Newcastle v Man City
Sandro Tonali,20/1,15/2,20/1,50/1,500/1,Newcastle v Man City
Fabian Schar,22/1,9/1,22/1,66/1,500/1,Newcastle v Man City
Lewis Miley,22/1,9/1,22/1,66/1,500/1,Newcastle v Man City
Sven Botman,28/1,12/1,28/1,100/1,500/1,Newcastle v Man City
Jamaal Lascelles,33/1,12/1,33/1,100/1,500/1,Newcastle v Man City
Malick Thiaw,33/1,14/1,33/1,150/1,500/1,Newcastle v Man City
Lewis Hall,40/1,16/1,40/1,200/1,500/1,Newcastle v Man City
Kieran Trippier,40/1,18/1,40/1,250/1,500/1,Newcastle v Man City
Emil Krafth,50/1,22/1,50/1,300/1,500/1,Newcastle v Man City
Erling Haaland,3/1,4/5,3/1,4/1,14/1,Newcastle v Man City
Omar Marmoush,7/1,21/10,7/1,12/1,50/1,Newcastle v Man City
Phil Foden,9/1,3/1,9/1,18/1,66/1,Newcastle v Man City
Rayan Cherki,11/1,18/5,11/1,22/1,100/1,Newcastle v Man City
Oscar Bobb,11/1,18/5,11/1,22/1,100/1,Newcastle v Man City
Jeremy Doku,12/1,17/4,12/1,33/1,150/1,Newcastle v Man City
Savinho,12/1,17/4,12/1,33/1,150/1,Newcastle v Man City
Tijjani Reijnders,14/1,24/5,14/1,33/1,200/1,Newcastle v Man City
Bernardo Silva,16/1,6/1,16/1,40/1,300/1,Newcastle v Man City
Nico Gonzalez,18/1,7/1,18/1,50/1,400/1,Newcastle v Man City
Nico O'Reilly,22/1,8/1,22/1,50/1,500/1,Newcastle v Man City
Rayan Ait-Nouri,22/1,8/1,22/1,50/1,500/1,Newcastle v Man City
Josko Gvardiol,22/1,17/2,22/1,66/1,500/1,Newcastle v Man City
Nathan Ake,25/1,9/1,25/1,66/1,500/1,Newcastle v Man City
John Stones,28/1,12/1,28/1,100/1,500/1,Newcastle v Man City
Rico Lewis,28/1,12/1,28/1,100/1,500/1,Newcastle v Man City
Matheus Nunes,33/1,12/1,33/1,100/1,500/1,Newcastle v Man City
Ruben Dias,33/1,14/1,33/1,200/1,500/1,Newcastle v Man City
Lukas Nmecha,11/2,19/10,11/2,11/1,40/1,Leeds v Aston Villa
Dominic Calvert-Lewin,6/1,11/5,6/1,12/1,50/1,Leeds v Aston Villa
Joel Piroe,13/2,23/10,13/2,12/1,50/1,Leeds v Aston Villa
Daniel James,8/1,3/1,8/1,18/1,66/1,Leeds v Aston Villa
Noah Okafor,9/1,10/3,9/1,20/1,80/1,Leeds v Aston Villa
Brenden Aaronson,11/1,17/4,11/1,28/1,100/1,Leeds v Aston Villa
Jack Harrison,12/1,5/1,12/1,40/1,200/1,Leeds v Aston Villa
Sean Longstaff,20/1,8/1,20/1,66/1,500/1,Leeds v Aston Villa
Anton Stach,20/1,8/1,20/1,66/1,500/1,Leeds v Aston Villa
Pascal Struijk,20/1,8/1,20/1,66/1,500/1,Leeds v Aston Villa
Jayden Bogle,22/1,9/1,22/1,66/1,500/1,Leeds v Aston Villa
Joe Rodon,28/1,12/1,28/1,100/1,500/1,Leeds v Aston Villa
Jaka Bijol,28/1,12/1,28/1,100/1,500/1,Leeds v Aston Villa
Gabriel Gudmondsson,28/1,12/1,28/1,100/1,500/1,Leeds v Aston Villa
Ethan Ampadu,33/1,14/1,33/1,150/1,500/1,Leeds v Aston Villa
Ao Tanaka,16/1,13/2,16/1,50/1,400/1,Leeds v Aston Villa
Ollie Watkins,11/2,2/1,11/2,12/1,50/1,Leeds v Aston Villa
Donyell Malen,6/1,9/4,6/1,12/1,50/1,Leeds v Aston Villa
Evann Guessand,7/1,13/5,7/1,14/1,66/1,Leeds v Aston Villa
Emiliano Buendia,17/2,16/5,17/2,18/1,80/1,Leeds v Aston Villa
Morgan Rogers,17/2,16/5,17/2,18/1,80/1,Leeds v Aston Villa
John McGinn,12/1,24/5,12/1,33/1,200/1,Leeds v Aston Villa
Jadon Sancho,12/1,24/5,12/1,33/1,200/1,Leeds v Aston Villa
Ross Barkley,14/1,11/2,14/1,40/1,250/1,Leeds v Aston Villa
Youri Tielemans,14/1,11/2,14/1,40/1,250/1,Leeds v Aston Villa
Amadou Onana,16/1,13/2,16/1,50/1,400/1,Leeds v Aston Villa
Matty Cash,25/1,12/1,25/1,100/1,500/1,Leeds v Aston Villa
Ezri Konsa,28/1,14/1,28/1,150/1,500/1,Leeds v Aston Villa
Pau Torres,28/1,14/1,28/1,150/1,500/1,Leeds v Aston Villa
Boubacar Kamara,28/1,14/1,28/1,150/1,500/1,Leeds v Aston Villa
Lucas Digne,40/1,18/1,40/1,250/1,500/1,Leeds v Aston Villa
Lamare Bogarde,40/1,18/1,40/1,250/1,500/1,Leeds v Aston Villa
Viktor Gyokeres,4/1,5/4,4/1,13/2,25/1,Arsenal v Tottenham
Bukayo Saka,23/5,29/20,23/5,8/1,33/1,Arsenal v Tottenham
Mikel Merino,5/1,8/5,5/1,9/1,33/1,Arsenal v Tottenham
Leandro Trossard,13/2,11/5,13/2,12/1,50/1,Arsenal v Tottenham
Eberechi Eze,13/2,11/5,13/2,12/1,50/1,Arsenal v Tottenham
Ethan Nwaneri,15/2,5/2,15/2,14/1,66/1,Arsenal v Tottenham
Martin Odegaard,9/1,16/5,9/1,20/1,80/1,Arsenal v Tottenham
Declan Rice,12/1,24/5,12/1,33/1,200/1,Arsenal v Tottenham
Gabriel Magalhaes,16/1,11/2,16/1,40/1,250/1,Arsenal v Tottenham
Riccardo Calafiori,16/1,6/1,16/1,50/1,300/1,Arsenal v Tottenham
Jurrien Timber,18/1,7/1,18/1,50/1,400/1,Arsenal v Tottenham
Christian Norgaard,16/1,6/1,16/1,50/1,300/1,Arsenal v Tottenham
Martin Zubimendi,20/1,8/1,20/1,66/1,500/1,Arsenal v Tottenham
Piero Hincapie,20/1,8/1,20/1,66/1,500/1,Arsenal v Tottenham
William Saliba,22/1,9/1,22/1,66/1,500/1,Arsenal v Tottenham
Ben White,28/1,12/1,28/1,100/1,500/1,Arsenal v Tottenham
Myles Lewis-Skelly,28/1,12/1,28/1,100/1,500/1,Arsenal v Tottenham
Cristhian Mosquera,28/1,12/1,28/1,100/1,500/1,Arsenal v Tottenham
Richarlison,9/1,16/5,9/1,20/1,80/1,Arsenal v Tottenham
Randal Kolo Muani,9/1,16/5,9/1,20/1,80/1,Arsenal v Tottenham
Mathys Tel,11/1,18/5,11/1,25/1,100/1,Arsenal v Tottenham
Brennan Johnson,14/1,5/1,14/1,40/1,200/1,Arsenal v Tottenham
Mohammed Kudus,16/1,11/2,16/1,40/1,250/1,Arsenal v Tottenham
Xavi Simons,14/1,11/2,14/1,40/1,250/1,Arsenal v Tottenham
Wilson Odobert,18/1,7/1,18/1,50/1,400/1,Arsenal v Tottenham
Lucas Bergvall,22/1,9/1,22/1,66/1,500/1,Arsenal v Tottenham
Pape Sarr,25/1,10/1,25/1,80/1,500/1,Arsenal v Tottenham
Micky van de Ven,33/1,14/1,33/1,100/1,500/1,Arsenal v Tottenham
Joao Palhinha,33/1,14/1,33/1,150/1,500/1,Arsenal v Tottenham
