assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,22,0,55.8,430,0.26,0.26,0.0,1.9,6,1,0,7.5,17.0,2023-08-12,90,2,0,0,0,0,1,0,2707037,1,1,5,2.0,2,0,0,0,6.5,True,0,430,,,Kieran Trippier,0,0,0.0,90,DR,Newcastle United,Aston Villa,5,1,22281,2023,603906,0.4225389361381531,0,4,0,0.0,1.2633713483810425,1.2349010705947876,22281,Newcastle United,Kieran Trippier,Kieran Trippier,3,4,1,3.6,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,19,0,19.5,430,0.07,0.07,0.0,1.09,16,1,0,4.9,27.6,2023-08-19,90,13,0,0,0,0,2,0,2916692,1,0,1,2.0,2,-96548,78901,175449,6.5,False,0,430,,,Kieran Trippier,0,0,0.0,90,DR,Manchester City,Newcastle United,1,0,22291,2023,605566,0.0305752996355295,0,1,0,0.0,0.2412532716989517,0.2106779664754867,22291,Newcastle United,Kieran Trippier,Kieran Trippier,3,5,2,1.5,DEF,0.0,0.26,0.26,0.0,1.9,1.0,0.0,7.5,17.0,55.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.42,0.0,0.0,4.0,0.0,0.0,1.26,1.23,3.6,0.0,0.09,0.09,0.0,0.63,0.33,0.0,2.5,5.67,18.6,0.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,0.67,0.0,0.0,0.0,0.14,0.0,0.0,1.33,0.0,0.0,0.42,0.41,1.2,0.0,0.05,0.05,0.0,0.38,0.2,0.0,1.5,3.4,11.16,0.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.4,0.0,0.0,0.0,0.08,0.0,0.0,0.8,0.0,0.0,0.25,0.25,0.72
0,0,15,0,61.4,430,0.18,0.18,0.0,0.95,29,2,0,8.8,22.2,2023-08-27,90,11,0,0,0,0,3,0,2967715,1,2,1,4.0,0,-47049,115111,162160,6.5,True,1,430,,,Kieran Trippier,0,0,0.0,90,DR,Newcastle United,Liverpool,1,2,22304,2023,607682,0.2800792157649994,0,5,0,0.0,0.5189662575721741,0.3443911969661712,22304,Newcastle United,Kieran Trippier,Kieran Trippier,4,4,3,1.3,DEF,0.0,0.07,0.07,0.0,1.09,1.0,0.0,4.9,27.6,19.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.24,0.21,1.5,0.0,0.11,0.11,0.0,1.0,0.67,0.0,4.13,14.87,25.1,1.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.0,1.33,0.0,0.0,0.0,0.15,0.0,0.0,1.67,0.0,0.0,0.5,0.48,1.7,0.0,0.07,0.07,0.0,0.6,0.4,0.0,2.48,8.92,15.06,0.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.2,0.8,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.3,0.29,1.02
0,0,12,0,15.3,430,0.04,0.04,0.0,1.42,33,3,0,4.0,25.0,2023-09-02,90,5,0,0,0,0,4,0,2984483,1,1,3,0.0,1,-40432,121964,162396,6.5,False,0,430,,,Kieran Trippier,0,0,0.0,90,DR,Brighton,Newcastle United,3,1,21931,2023,608882,0.0089656934142112,0,1,0,0.0,0.5370388627052307,0.5370388627052307,21931,Newcastle United,Kieran Trippier,Kieran Trippier,3,3,4,1.7,DEF,0.0,0.18,0.18,0.0,0.95,2.0,0.0,8.8,22.2,61.4,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,5.0,0.0,0.0,0.52,0.34,1.3,0.0,0.17,0.17,0.0,1.31,1.33,0.0,7.07,22.27,45.57,2.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.33,1.33,0.0,0.0,0.0,0.24,0.0,0.0,3.33,0.0,0.0,0.67,0.6,2.13,0.0,0.1,0.1,0.0,0.79,0.8,0.0,4.24,13.36,27.34,1.6,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.4,0.8,0.0,0.0,0.0,0.15,0.0,0.0,2.0,0.0,0.0,0.4,0.36,1.28
0,2,29,1,36.2,430,0.2,0.21,0.01,0.54,46,0,0,6.2,19.2,2023-09-16,90,4,0,0,0,0,5,0,2989121,1,0,1,7.0,8,-57126,145531,202657,6.5,True,0,430,,,Kieran Trippier,0,1,0.0113647580146789,90,DR,Newcastle United,Brentford,1,0,21943,2023,610648,0.1983871757984161,0,2,0,0.0113647580146789,0.2425973415374755,0.1462978422641754,21943,Newcastle United,Kieran Trippier,Kieran Trippier,2,4,5,3.5,DEF,0.0,0.04,0.04,0.0,1.42,3.0,0.0,4.0,25.0,15.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.54,0.54,1.7,0.0,0.1,0.1,0.0,1.15,2.0,0.0,5.9,24.93,32.07,2.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,1.0,0.0,0.0,0.0,0.11,0.0,0.0,2.33,0.0,0.0,0.43,0.36,1.5,0.0,0.11,0.11,0.0,1.07,1.4,0.0,5.04,18.36,30.4,1.6,72.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,2.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,2.2,0.0,0.0,0.51,0.47,1.62
3,3,67,1,65.1,430,0.68,0.68,0.0,0.73,60,0,0,13.7,69.6,2023-09-24,69,17,0,0,0,0,6,0,3217379,1,8,0,2.0,18,188585,249499,60914,6.5,False,0,430,,,Kieran Trippier,0,0,0.0,76,DR,Sheffield United,Newcastle United,0,8,21954,2023,613091,1.2641726732254028,3,5,0,0.0,1.2962751388549805,0.6142156720161438,21954,Newcastle United,Kieran Trippier,Kieran Trippier,3,2,6,7.8,DEF,1.0,0.2,0.21,0.01,0.54,0.0,0.0,6.2,19.2,36.2,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.01,0.2,0.0,0.0,2.0,0.0,0.01,0.24,0.15,3.5,0.33,0.14,0.14,0.0,0.97,1.67,0.0,6.33,22.13,37.63,3.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,3.0,0.0,0.33,0.0,0.16,0.0,0.0,2.67,0.0,0.0,0.43,0.34,2.17,0.2,0.15,0.15,0.0,1.18,1.4,0.0,6.28,22.2,37.64,3.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,2.2,2.6,0.0,0.2,0.0,0.19,0.0,0.0,2.6,0.0,0.0,0.56,0.49,2.32
1,3,44,1,69.2,430,0.62,0.66,0.04,0.65,66,0,0,11.3,39.8,2023-09-30,90,6,0,0,0,0,7,0,4127650,1,0,2,4.0,12,810354,850872,40518,6.7,True,0,430,,,Kieran Trippier,0,1,0.0450045652687549,90,DR,Newcastle United,Burnley,2,0,21958,2023,614658,0.5411638021469116,1,5,0,0.0450045652687549,0.966438889503479,0.8332847952842712,21958,Newcastle United,Kieran Trippier,Kieran Trippier,2,4,7,13.7,DEF,1.0,0.68,0.68,0.0,0.73,0.0,0.0,13.7,69.6,65.1,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,18.0,0.0,0.0,0.0,1.26,3.0,3.0,5.0,0.0,0.0,1.3,0.61,7.8,0.67,0.31,0.31,0.0,0.9,1.0,0.0,7.97,37.93,38.87,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.33,9.0,0.0,0.33,0.0,0.49,1.0,1.0,2.67,0.0,0.0,0.69,0.43,4.33,0.4,0.23,0.24,0.0,0.95,1.2,0.0,7.52,32.72,39.5,3.0,85.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.2,1.2,5.8,0.0,0.2,0.0,0.36,0.6,0.6,2.8,0.0,0.0,0.57,0.37,3.16
1,2,33,0,72.2,430,0.43,0.43,0.0,1.22,79,2,0,11.3,36.8,2023-10-08,90,19,0,0,0,0,8,0,4611041,1,2,2,4.0,6,478922,597929,119007,6.8,False,0,430,,,Kieran Trippier,0,0,0.0,90,DR,West Ham,Newcastle United,2,2,21973,2023,616963,0.7468684315681458,1,5,0,0.0,1.2968844175338743,0.655325174331665,21973,Newcastle United,Kieran Trippier,Kieran Trippier,3,3,8,12.5,DEF,1.0,0.62,0.66,0.04,0.65,0.0,0.0,11.3,39.8,69.2,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,1.0,0.05,0.54,1.0,1.0,5.0,0.0,0.05,0.97,0.83,13.7,1.0,0.5,0.52,0.02,0.64,0.0,0.0,10.4,42.87,56.83,4.33,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,1.0,12.67,0.0,0.67,0.02,0.67,1.33,1.33,4.0,0.0,0.02,0.84,0.53,8.33,0.6,0.34,0.35,0.01,0.86,1.0,0.0,8.8,35.16,49.44,3.4,85.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.2,1.4,7.8,0.0,0.4,0.01,0.46,0.8,0.8,3.6,0.0,0.01,0.71,0.5,5.6
1,2,36,1,42.2,430,0.48,0.48,0.0,0.39,87,0,0,6.9,27.0,2023-10-21,68,8,0,0,0,0,9,0,4898315,1,0,4,0.0,10,264001,307726,43725,6.9,True,1,430,,,Kieran Trippier,0,0,0.0,74,DR,Newcastle United,Crystal Palace,4,0,21981,2023,618154,0.7625195384025574,1,2,0,0.0,2.2391257286071777,1.5198689699172974,21981,Newcastle United,Kieran Trippier,Kieran Trippier,2,4,9,9.8,DEF,0.0,0.43,0.43,0.0,1.22,2.0,0.0,11.3,36.8,72.2,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.75,1.0,1.0,5.0,0.0,0.0,1.3,0.66,12.5,0.67,0.58,0.59,0.01,0.87,0.67,0.0,12.1,48.73,68.83,3.33,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.33,12.0,0.0,0.33,0.02,0.85,1.67,1.67,5.0,0.0,0.02,1.19,0.7,11.33,0.6,0.39,0.4,0.01,0.91,1.0,0.0,9.3,38.08,51.6,3.4,85.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.6,9.0,0.0,0.4,0.01,0.55,1.0,1.0,3.6,0.0,0.01,0.87,0.56,7.84
0,0,9,0,39.7,430,0.57,0.57,0.0,0.98,100,2,0,5.6,12.0,2023-10-28,90,20,0,0,0,0,10,0,5077713,1,2,2,4.0,0,161242,249401,88159,7.0,False,1,430,,,Kieran Trippier,0,0,0.0,90,DR,Wolverhampton Wanderers,Newcastle United,2,2,21994,2023,620126,0.2783056795597076,0,2,0,0.0,0.3850434720516205,0.3850434720516205,21994,Newcastle United,Kieran Trippier,Kieran Trippier,3,2,10,5.8,DEF,1.0,0.48,0.48,0.0,0.39,0.0,0.0,6.9,27.0,42.2,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.76,1.0,1.0,2.0,0.0,0.0,2.24,1.52,9.8,0.67,0.51,0.52,0.01,0.75,0.67,0.0,9.83,34.53,61.2,2.67,82.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,2.67,9.33,0.0,0.33,0.02,0.68,1.0,1.0,4.0,0.0,0.02,1.5,1.0,12.0,0.8,0.48,0.49,0.01,0.71,0.4,0.0,9.88,38.48,56.98,3.4,81.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.0,1.8,10.8,0.0,0.4,0.01,0.7,1.2,1.2,3.8,0.0,0.01,1.21,0.75,9.46
