assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,6,0,1.6,489,0.01,0.13,0.12,2.01,7,1,0,1.5,8.2,2023-08-12,86,8,0,0,0,0,1,0,2319,1,1,0,5.0,2,0,0,0,5.0,True,0,489,,,Ben Osborn,0,1,0.1125490367412567,88,MC,Sheffield United,Crystal Palace,0,1,22280,2023,603822,0.0,0,0,0,0.1125490367412567,0.1125490367412567,0.0,7714,Sheffield United,Ben Osborn,Ben Osborn,2,2,1,1.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,0,7.4,489,0.09,0.09,0.0,1.36,17,2,0,1.8,11.0,2023-08-18,90,16,0,0,0,0,2,0,2940,1,1,2,0.0,1,-40,373,413,5.0,False,1,489,,,Ben Osborn,0,0,0.0,90,DMR,Nottingham Forest,Sheffield United,2,1,22285,2023,604793,0.0,0,0,0,0.0,0.0,0.0,7714,Sheffield United,Ben Osborn,Ben Osborn,2,2,2,1.0,MID,0.0,0.01,0.13,0.12,2.01,1.0,0.0,1.5,8.2,1.6,5.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,1.1,0.0,0.0,0.04,0.04,0.67,0.33,0.0,0.5,2.73,0.53,1.67,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.37,0.0,0.0,0.03,0.02,0.4,0.2,0.0,0.3,1.64,0.32,1.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.22
0,0,4,0,0.0,489,0.0,0.0,0.0,0.26,30,0,0,0.1,1.4,2023-08-27,16,13,0,0,0,0,3,0,2509,1,2,1,0.0,1,-560,54,614,5.0,True,0,489,,,Ben Osborn,0,0,0.0,16,DML,Sheffield United,Manchester City,1,2,22303,2023,607473,0.0,0,0,0,0.0,0.0,0.0,7714,Sheffield United,Ben Osborn,Ben Osborn,5,2,3,-0.2,MID,0.0,0.09,0.09,0.0,1.36,2.0,0.0,1.8,11.0,7.4,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.07,0.04,1.12,1.0,0.0,1.1,6.4,3.0,1.67,58.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,0.67,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.7,0.0,0.02,0.04,0.02,0.67,0.6,0.0,0.66,3.84,1.8,1.0,35.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.4,0.6,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.42
0,0,4,0,14.8,489,0.06,0.06,0.0,0.07,89,0,0,1.9,4.6,2023-10-21,12,14,0,0,0,0,9,0,1309,0,2,1,0.0,1,-80,7,87,4.8,True,0,489,,,Ben Osborn,0,0,0.0,6,Sub,Sheffield United,Manchester United,1,2,21983,2023,618473,0.014941468834877,0,1,0,0.0,0.014941468834877,0.0,7714,Sheffield United,Ben Osborn,Ben Osborn,3,2,9,-0.5,MID,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.1,1.4,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.03,0.07,0.04,1.21,1.0,0.0,1.13,6.87,3.0,1.67,64.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.0,1.33,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.63,0.0,0.02,0.04,0.02,0.73,0.6,0.0,0.68,4.12,1.8,1.0,38.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.6,0.8,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.38
0,0,-1,0,0.8,489,0.01,0.01,0.0,1.37,91,2,0,0.0,0.0,2023-10-28,31,1,0,0,0,0,10,0,1312,0,0,5,0.0,0,-7,21,28,4.8,False,1,489,,,Ben Osborn,0,0,0.0,28,Sub,Arsenal,Sheffield United,5,0,21986,2023,619925,0.0,0,0,0,0.0,0.0,0.0,7714,Sheffield United,Ben Osborn,Ben Osborn,2,5,10,-0.7,MID,0.0,0.06,0.06,0.0,0.07,0.0,0.0,1.9,4.6,14.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.01,0.0,-0.5,0.0,0.05,0.05,0.0,0.56,0.67,0.0,1.27,5.67,7.4,0.0,39.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.06,0.02,0.74,0.6,0.0,1.06,5.04,4.76,1.0,40.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,0.8,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.03,0.0,0.28
0,0,4,0,10.1,489,0.0,0.0,0.0,0.0,109,0,0,1.4,2.0,2023-11-04,1,20,0,0,0,0,11,0,1314,0,1,2,2.0,1,-11,17,28,4.8,True,0,489,,,Ben Osborn,0,0,0.0,1,Sub,Sheffield United,Wolverhampton Wanderers,2,1,22003,2023,621474,0.0730082392692565,0,1,0,0.0,0.0730082392692565,0.0,7714,Sheffield United,Ben Osborn,Ben Osborn,2,2,11,0.2,MID,0.0,0.01,0.01,0.0,1.37,2.0,0.0,0.0,0.0,0.8,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.02,0.02,0.0,0.57,0.67,0.0,0.67,2.0,5.2,0.0,19.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,2.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,-0.47,0.0,0.03,0.06,0.02,1.01,1.0,0.0,1.06,5.04,4.92,1.0,47.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.2,1.8,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.03,0.0,0.14
0,0,3,0,2.3,489,0.01,0.01,0.0,0.24,114,0,0,0.5,2.6,2023-11-12,38,5,0,0,0,0,12,0,1314,0,1,1,0.0,1,-7,18,25,4.8,False,0,489,,,Ben Osborn,0,0,0.0,34,Sub,Brighton,Sheffield United,1,1,22008,2023,623895,0.0,0,0,0,0.0,0.1157158613204956,0.1157158613204956,7714,Sheffield United,Ben Osborn,Ben Osborn,2,3,12,0.2,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,10.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.2,0.0,0.02,0.02,0.0,0.48,0.67,0.0,1.1,2.2,8.57,0.67,14.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,2.67,0.67,0.0,0.0,0.0,0.03,0.0,0.0,0.67,0.0,0.0,0.03,0.0,-0.33,0.0,0.03,0.03,0.0,0.61,0.8,0.0,1.04,3.8,6.62,0.4,30.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.2,2.2,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.4,0.0,0.0,0.02,0.0,-0.04
0,0,4,0,15.0,489,0.1,0.1,0.0,0.47,129,0,0,2.1,6.4,2023-11-25,24,3,0,0,0,0,13,0,1324,0,3,1,0.0,1,-11,16,27,4.8,True,0,489,,,Ben Osborn,0,0,0.0,20,Sub,Sheffield United,Bournemouth,1,3,22023,2023,624971,0.0266622193157672,0,1,0,0.0,0.0266622193157672,0.0266622193157672,7714,Sheffield United,Ben Osborn,Ben Osborn,2,2,13,0.5,MID,0.0,0.01,0.01,0.0,0.24,0.0,0.0,0.5,2.6,2.3,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.2,0.0,0.01,0.01,0.0,0.54,0.67,0.0,0.63,1.53,4.4,0.67,23.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,2.67,0.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.06,0.04,-0.1,0.0,0.02,0.02,0.0,0.39,0.4,0.0,0.78,2.12,5.6,0.4,19.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.2,2.0,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.4,0.0,0.0,0.04,0.02,-0.2
0,0,4,0,0.3,489,0.0,0.0,0.0,0.16,196,0,0,0.5,3.0,2023-12-30,10,13,0,0,0,0,20,0,1362,0,0,2,2.0,1,-2,28,30,4.8,False,0,489,,,Ben Osborn,0,0,0.0,9,Sub,Manchester City,Sheffield United,2,0,22090,2023,633514,0.0,0,0,0,0.0,0.0850830823183059,0.0850830823183059,7714,Sheffield United,Ben Osborn,Ben Osborn,2,5,20,-1.3,MID,0.0,0.1,0.1,0.0,0.47,0.0,0.0,2.1,6.4,15.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.5,0.0,0.04,0.04,0.0,0.24,0.0,0.0,1.33,3.67,9.13,0.67,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.33,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.67,0.0,0.0,0.07,0.05,0.3,0.0,0.04,0.04,0.0,0.43,0.4,0.0,1.18,3.12,8.6,0.4,21.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,2.0,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.6,0.0,0.0,0.05,0.03,-0.06
0,0,5,0,12.3,489,0.01,0.01,0.0,0.37,230,0,0,2.0,5.4,2024-02-03,40,2,0,0,0,0,23,0,1342,0,5,0,2.0,1,-17,4,21,4.8,True,0,489,,,Ben Osborn,0,0,0.0,36,Sub,Sheffield United,Aston Villa,0,5,22124,2023,638741,0.06014971062541,0,1,0,0.0,0.1314528584480285,0.0713031440973281,7714,Sheffield United,Ben Osborn,Ben Osborn,3,2,23,-0.2,MID,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.5,3.0,0.3,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,-1.3,0.0,0.04,0.04,0.0,0.29,0.0,0.0,1.03,4.0,5.87,0.67,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.08,0.08,-0.2,0.0,0.02,0.02,0.0,0.45,0.4,0.0,0.9,2.8,5.7,0.8,20.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,2.2,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.4,0.0,0.0,0.06,0.05,-0.22
