assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,fpl_id,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,5,0,0.3,715,0.2,0.2,0.0,0.06,200,0,0,0.6,3.4,2023-12-30,10,9,0,0,0,0,20,0,2024,0,0,3,2.0,1,4,206,202,4.9,True,0,0,0,0.0,5,Wolverhampton Wanderers,Everton,3,0,22094,2023,633468,0.0,0,0,0,0.0,0.0,0.0,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,2,20,1.8,MID,0.0,0.01,0.25,0.24,0.84,0.0,1.0,7.6,41.6,0.8,34.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,2.0,0.41,0.0,0.0,0.0,0.0,1.0,0.41,0.41,0.0,1.5,0.0,0.03,0.15,0.12,0.82,1.0,0.33,4.07,20.13,5.33,15.33,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.67,3.0,0.33,1.67,0.18,0.03,0.0,0.0,0.33,0.33,0.18,0.24,0.04,1.97,0.0,0.02,0.09,0.07,0.82,1.0,0.2,2.62,12.64,3.7,10.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.6,2.4,0.2,1.0,0.11,0.02,0.0,0.0,0.2,0.2,0.11,0.21,0.09,2.48
0,0,2,0,0.3,715,0.0,0.0,0.0,0.05,204,0,0,0.3,2.4,2024-01-22,20,5,0,0,0,0,21,0,1864,0,0,0,0.0,1,-176,148,324,4.9,False,0,0,0,0.0,18,Brighton,Wolverhampton Wanderers,0,0,22095,2023,636516,0.0,0,0,0,0.0,0.1173352003097534,0.1173352003097534,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,3,21,2.0,MID,0.0,0.2,0.2,0.0,0.06,0.0,0.0,0.6,3.4,0.3,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.1,0.21,0.12,0.68,1.0,0.33,4.23,21.27,5.17,16.0,48.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.33,3.0,0.33,1.67,0.18,0.03,0.0,0.0,0.33,0.33,0.18,0.21,0.01,1.83,0.0,0.06,0.13,0.07,0.52,0.6,0.2,2.64,13.04,3.42,10.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.8,2.2,0.2,1.0,0.11,0.02,0.0,0.0,0.2,0.2,0.11,0.14,0.02,2.14
0,0,8,0,12.8,715,0.06,0.06,0.0,1.47,218,2,0,2.2,5.0,2024-02-01,62,14,0,0,0,0,22,0,1775,1,4,3,4.0,2,-119,56,175,4.9,True,0,0,0,0.0,67,Wolverhampton Wanderers,Manchester United,3,4,22111,2023,638120,0.040982685983181,0,1,0,0.0,0.0868409723043441,0.0458582863211631,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,3,2,22,1.5,MID,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.3,2.4,0.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,2.0,0.0,0.07,0.15,0.08,0.32,0.0,0.33,2.83,15.8,0.47,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,2.67,0.33,0.67,0.14,0.0,0.0,0.0,0.0,0.33,0.14,0.18,0.04,1.77,0.0,0.06,0.13,0.07,0.51,0.6,0.2,2.62,13.24,3.32,9.6,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.6,2.2,0.2,1.0,0.11,0.02,0.0,0.0,0.2,0.2,0.11,0.17,0.05,1.94
0,0,1,0,1.9,715,0.02,0.24,0.22,0.25,226,1,0,2.5,4.4,2024-02-04,18,7,0,0,0,0,23,0,1729,0,4,2,19.0,1,-59,46,105,4.9,False,0,0,1,0.1377487033605575,14,Chelsea,Wolverhampton Wanderers,2,4,22120,2023,639065,0.0,0,0,0,0.1377487033605575,0.1377487033605575,0.0,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,3,23,1.3,MID,0.0,0.06,0.06,0.0,1.47,2.0,0.0,2.2,5.0,12.8,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.09,0.05,1.5,0.0,0.09,0.09,0.0,0.53,0.67,0.0,1.03,3.6,4.47,2.0,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.0,1.33,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.07,0.05,1.77,0.0,0.07,0.14,0.07,0.71,1.0,0.2,3.04,14.24,5.72,10.4,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,2.0,2.4,0.2,1.0,0.11,0.03,0.0,0.0,0.4,0.2,0.11,0.17,0.04,1.8
0,0,4,0,4.5,715,0.03,0.07,0.04,1.38,240,2,0,1.2,2.4,2024-02-10,70,4,0,0,0,0,24,0,1646,0,2,0,5.0,2,-95,66,161,4.9,True,0,0,1,0.0273894686251878,71,Wolverhampton Wanderers,Brentford,0,2,22134,2023,640253,0.0,0,0,0,0.0273894686251878,0.3805022537708282,0.3531127870082855,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,2,24,1.5,MID,0.0,0.02,0.24,0.22,0.25,1.0,0.0,2.5,4.4,1.9,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,1.3,0.0,0.03,0.1,0.07,0.59,1.0,0.0,1.67,3.93,5.0,7.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.67,1.67,1.33,0.0,0.33,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.11,0.05,1.6,0.0,0.06,0.15,0.09,0.53,0.6,0.2,2.64,11.36,3.22,11.8,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,1.8,2.2,0.2,0.6,0.11,0.01,0.0,0.0,0.2,0.2,0.11,0.15,0.03,1.62
0,0,7,0,24.0,715,0.03,0.16,0.13,0.72,250,0,0,3.9,8.2,2024-02-17,17,18,0,0,0,0,25,0,1647,0,2,1,7.0,1,-33,75,108,4.9,False,0,0,1,0.1497369110584259,13,Tottenham,Wolverhampton Wanderers,1,2,22144,2023,641877,0.1171617731451988,0,2,0,0.1497369110584259,0.2668986916542053,0.0,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,4,25,1.5,MID,0.0,0.03,0.07,0.04,1.38,2.0,0.0,1.2,2.4,4.5,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.38,0.35,1.5,0.0,0.04,0.12,0.09,1.03,1.67,0.0,1.97,3.93,6.4,9.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.33,1.67,1.67,0.0,0.67,0.06,0.01,0.0,0.0,0.33,0.0,0.06,0.2,0.13,1.43,0.0,0.06,0.11,0.05,0.64,1.0,0.0,1.36,3.52,3.96,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.6,1.4,0.0,0.4,0.03,0.01,0.0,0.0,0.2,0.0,0.03,0.14,0.1,1.62
0,0,3,0,0.3,715,0.0,0.0,0.0,0.1,260,0,0,0.5,3.0,2024-02-25,4,17,0,0,0,0,26,0,1702,0,0,1,2.0,1,16,114,98,4.9,True,0,0,0,0.0,2,Wolverhampton Wanderers,Sheffield United,1,0,22154,2023,643717,0.0,0,0,0,0.0,0.0334652885794639,0.0334652885794639,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,2,26,0.0,MID,0.0,0.03,0.16,0.13,0.72,0.0,0.0,3.9,8.2,24.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.15,0.12,0.0,0.0,2.0,0.0,0.15,0.27,0.0,1.5,0.0,0.03,0.16,0.13,0.78,1.0,0.0,2.53,5.0,10.13,10.33,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.0,1.33,0.0,1.0,0.1,0.04,0.0,0.0,0.67,0.0,0.1,0.26,0.12,1.43,0.0,0.03,0.11,0.08,0.77,1.0,0.0,2.02,4.48,8.7,7.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,1.2,1.4,0.0,0.6,0.06,0.03,0.0,0.0,0.6,0.0,0.06,0.2,0.1,1.56
0,0,3,0,22.8,715,0.04,0.24,0.2,2.0,267,2,0,5.4,4.4,2024-03-02,80,15,0,0,0,0,27,0,1708,1,0,3,27.0,2,14,115,101,4.9,False,0,0,3,0.1819223016500473,84,Newcastle United,Wolverhampton Wanderers,3,0,22161,2023,644981,0.0924986004829406,0,2,0,0.1819223016500473,0.1928501278162002,0.051406156271696,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,4,27,1.5,MID,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,3.0,0.3,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.02,0.08,0.06,0.73,0.67,0.0,1.87,4.53,9.6,4.67,30.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,1.33,0.0,0.67,0.06,0.04,0.0,0.0,0.67,0.0,0.06,0.23,0.13,1.0,0.0,0.03,0.11,0.08,0.78,1.0,0.0,2.06,4.6,8.7,7.4,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,1.4,1.4,0.0,0.6,0.06,0.03,0.0,0.0,0.6,0.0,0.06,0.18,0.09,1.16
0,0,1,0,0.1,715,0.0,0.0,0.0,0.08,280,0,0,0.0,0.0,2024-03-09,10,10,0,0,0,0,28,0,1940,1,1,2,0.0,1,210,397,187,4.9,True,0,0,0,0.0,10,Wolverhampton Wanderers,Fulham,2,1,22174,2023,646693,0.0,0,0,0,0.0,0.0,0.0,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,2,28,1.2,MID,0.0,0.04,0.24,0.2,2.0,2.0,0.0,5.4,4.4,22.8,27.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.18,0.09,0.0,0.0,2.0,0.0,0.18,0.19,0.05,1.5,0.0,0.02,0.13,0.11,0.94,0.67,0.0,3.27,5.2,15.7,12.0,33.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.67,1.33,0.0,1.33,0.11,0.07,0.0,0.0,1.33,0.0,0.11,0.16,0.03,1.0,0.0,0.02,0.14,0.12,0.89,1.0,0.0,2.7,4.48,10.7,12.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.4,1.4,0.0,1.2,0.1,0.04,0.0,0.0,0.8,0.0,0.1,0.2,0.09,1.16
1,0,10,0,0.4,715,0.0,0.2,0.2,1.45,359,2,0,0.9,0.2,2024-05-04,45,13,0,0,0,0,36,0,1330,0,1,5,8.0,4,-20,6,26,4.9,False,0,0,1,0.1362167000770568,37,Manchester City,Wolverhampton Wanderers,5,1,22253,2023,659075,0.0,0,0,0,0.1362167000770568,0.1362167000770568,0.0,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,5,36,-0.2,MID,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.01,0.08,0.07,0.73,0.67,0.0,1.97,2.47,7.73,9.67,31.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.0,1.33,0.0,1.0,0.06,0.03,0.0,0.0,0.67,0.0,0.06,0.08,0.03,0.9,0.0,0.02,0.09,0.07,0.86,0.8,0.0,2.2,3.6,10.34,8.2,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.4,1.4,0.0,1.0,0.07,0.04,0.0,0.0,0.8,0.0,0.07,0.17,0.09,1.14
0,0,3,0,12.0,715,0.01,0.01,0.0,1.08,370,1,0,1.5,3.0,2024-05-11,45,8,0,0,0,0,37,0,1389,0,3,1,0.0,1,36,58,22,4.9,True,0,0,0,0.0,39,Wolverhampton Wanderers,Crystal Palace,1,3,22264,2023,660575,0.0645718351006507,0,1,0,0.0,0.0645718351006507,0.0,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,2,37,1.0,MID,0.0,0.0,0.2,0.2,1.45,2.0,0.0,0.9,0.2,0.4,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,0.14,0.0,1.0,0.0,0.0,0.0,0.14,0.14,0.0,-0.2,0.0,0.01,0.15,0.13,1.18,1.33,0.0,2.1,1.53,7.77,11.67,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,3.33,2.33,0.0,1.33,0.11,0.03,0.33,0.0,0.67,0.0,0.11,0.11,0.02,0.83,0.0,0.01,0.12,0.11,0.87,0.8,0.0,2.14,3.16,9.52,8.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,2.4,1.8,0.0,1.0,0.09,0.04,0.2,0.0,0.8,0.0,0.09,0.13,0.02,0.8
0,0,7,0,1.6,715,0.0,0.0,0.0,4.48,377,2,0,0.7,5.2,2024-05-19,62,11,0,0,0,0,38,0,1387,1,0,2,0.0,2,-5,24,29,4.9,False,0,0,0,0.0,70,Liverpool,Wolverhampton Wanderers,2,0,22271,2023,663071,0.0,0,0,0,0.0,0.0,0.0,715,7762,Wolverhampton Wanderers,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,2,5,38,1.3,MID,0.0,0.01,0.01,0.0,1.08,1.0,0.0,1.5,3.0,12.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.07,0.07,0.87,1.0,0.0,0.8,1.07,4.17,2.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.67,2.0,0.0,0.33,0.05,0.02,0.33,0.0,0.33,0.0,0.05,0.07,0.0,0.67,0.0,0.01,0.09,0.08,0.94,1.0,0.0,1.66,2.12,7.12,7.4,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.4,1.8,0.0,0.8,0.06,0.03,0.2,0.0,0.6,0.0,0.06,0.09,0.02,0.7
