assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,2,0,0.3,708,0.0,0.0,0.0,0.0,50,0,0,1.1,4.2,2023-09-16,1,20,0,0,0,0,5,0,2270,0,3,1,6.0,1,1745,2030,285,5.0,False,0,708,,,Ryan Gravenberch,0,0,0.0,1,Sub,Wolverhampton Wanderers,Liverpool,1,3,21935,2023,610082,0.0,0,0,0,0.0,0.0,0.0,21935,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,5,2.2,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,0,0.6,708,0.0,0.0,0.0,0.04,57,0,0,0.8,3.8,2023-09-24,13,19,0,0,0,0,6,0,3530,0,1,3,4.0,1,1039,1565,526,5.0,True,0,708,,,Ryan Gravenberch,0,0,0.0,9,Sub,Liverpool,West Ham,3,1,21953,2023,612806,0.0,0,0,0,0.0,0.0,0.0,21953,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,6,1.5,MID,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.2,0.3,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.4,0.1,2.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.84,0.06,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
0,0,2,0,0.0,708,0.0,0.0,0.0,0.16,68,1,0,0.0,0.2,2023-09-30,10,18,0,0,0,0,7,0,4291,0,1,2,0.0,1,568,1463,895,5.0,False,0,708,,,Ryan Gravenberch,0,0,0.0,3,Sub,Tottenham,Liverpool,2,1,21962,2023,614990,0.0,0,0,0,0.0,0.0,0.0,21962,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,4,7,1.5,MID,1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.8,3.8,0.6,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.63,2.67,0.3,3.33,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.38,1.6,0.18,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
0,0,0,0,2.0,708,0.01,0.79,0.78,1.66,72,1,0,3.4,6.4,2023-10-08,45,5,0,0,0,0,8,0,6897,0,2,2,26.0,1,2201,3348,1147,5.0,False,0,708,,,Ryan Gravenberch,0,2,0.7415980100631714,41,Sub,Brighton,Liverpool,2,2,21966,2023,616947,0.0,0,0,0,0.7415980100631714,0.9430589079856871,0.2014609277248382,21966,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,3,8,1.5,MID,1,0.0,0.0,0.0,0.0,0.16,1.0,0.0,0.0,0.2,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.07,0.33,0.0,0.63,2.73,0.3,3.33,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.38,1.64,0.18,2.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04
0,0,19,1,14.1,708,0.05,0.1,0.05,0.1,85,0,0,3.5,10.0,2023-10-21,61,9,0,0,0,0,9,0,9123,1,0,2,11.0,3,1998,3416,1418,5.0,True,0,708,,,Ryan Gravenberch,0,1,0.0637943744659423,64,MC,Liverpool,Everton,2,0,21979,2023,617756,0.0573527552187442,0,1,0,0.0637943744659423,0.2748237550258636,0.1536766290664672,21979,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,9,2.2,MID,3,0.0,0.01,0.79,0.78,1.66,1.0,0.0,3.4,6.4,2.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.74,0.0,0.0,0.0,0.0,0.0,0.74,0.94,0.2,1.5,0.0,0.0,0.26,0.26,0.62,0.67,0.0,1.4,3.47,0.87,10.0,22.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.33,1.0,0.0,0.67,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.31,0.07,1.5,0.0,0.0,0.16,0.16,0.37,0.4,0.0,1.06,2.92,0.58,7.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,0.8,0.0,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.19,0.04,1.34
0,0,1,0,2.8,708,0.02,0.04,0.02,0.13,97,0,0,1.7,5.4,2023-10-29,58,16,0,0,0,0,10,0,11929,1,0,3,9.0,1,2585,4217,1632,5.0,True,0,708,,,Ryan Gravenberch,0,1,0.0256265867501497,63,MC,Liverpool,Nottingham Forest,3,0,21991,2023,620601,0.0,0,0,0,0.0256265867501497,0.0256265867501497,0.0,21991,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,10,2.2,MID,1,1.0,0.05,0.1,0.05,0.1,0.0,0.0,3.5,10.0,14.1,11.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.06,0.06,0.0,0.0,1.0,0.0,0.06,0.27,0.15,2.2,0.33,0.02,0.3,0.28,0.64,0.67,0.0,2.3,5.53,5.37,12.33,38.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.0,1.67,0.0,1.0,0.27,0.02,0.0,0.0,0.33,0.0,0.27,0.41,0.12,1.73,0.2,0.01,0.18,0.17,0.39,0.4,0.0,1.76,4.92,3.4,9.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,2.0,1.4,0.0,0.6,0.16,0.01,0.0,0.0,0.2,0.0,0.16,0.24,0.07,1.78
0,0,19,0,24.3,708,0.08,0.1,0.02,0.79,105,1,0,5.2,14.2,2023-11-05,82,12,0,0,0,0,11,0,16614,1,1,1,13.0,2,4384,6350,1966,5.0,False,0,708,,,Ryan Gravenberch,0,1,0.0206781942397356,85,MC,Luton,Liverpool,1,1,21999,2023,622369,0.3789122402667999,0,2,0,0.0206781942397356,0.9172383546829224,0.5395150780677795,21999,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,11,3.0,MID,2,0.0,0.02,0.04,0.02,0.13,0.0,0.0,1.7,5.4,2.8,9.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,2.2,0.33,0.03,0.31,0.28,0.63,0.33,0.0,2.87,7.27,6.3,15.33,54.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.33,1.67,0.0,1.33,0.28,0.02,0.0,0.0,0.33,0.0,0.28,0.41,0.12,1.97,0.2,0.02,0.19,0.17,0.42,0.4,0.0,1.88,5.16,3.9,10.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,2.4,1.4,0.0,0.8,0.17,0.01,0.0,0.0,0.2,0.0,0.17,0.25,0.07,1.78
0,0,4,0,14.1,708,0.17,0.17,0.0,0.79,126,0,0,2.4,10.0,2023-11-25,36,13,0,0,0,0,13,0,10449,0,1,1,0.0,1,-2873,343,3216,5.0,False,0,708,,,Ryan Gravenberch,0,0,0.0,35,Sub,Manchester City,Liverpool,1,1,22020,2023,624590,0.0181013606488704,0,1,0,0.0,0.081740066409111,0.0636387020349502,22020,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,5,13,0.5,MID,1,0.0,0.08,0.1,0.02,0.79,1.0,0.0,5.2,14.2,24.3,13.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.02,0.38,0.0,0.0,2.0,0.0,0.02,0.92,0.54,3.0,0.33,0.05,0.08,0.03,0.34,0.33,0.0,3.47,9.87,13.73,11.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,2.0,2.0,0.0,1.0,0.04,0.15,0.0,0.0,1.0,0.0,0.04,0.41,0.23,2.47,0.2,0.03,0.21,0.17,0.57,0.6,0.0,2.76,7.24,8.64,11.8,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,2.0,1.6,0.0,1.0,0.17,0.09,0.0,0.0,0.6,0.0,0.17,0.43,0.18,2.08
0,0,6,0,13.6,708,0.11,0.15,0.04,1.22,136,3,0,3.6,10.0,2023-12-03,82,10,0,0,0,0,14,0,10764,1,3,4,12.0,2,-2,1114,1116,5.0,True,0,708,,,Ryan Gravenberch,0,2,0.0538191348314285,90,MC,Liverpool,Fulham,4,3,22030,2023,627334,0.0556864477694034,0,1,0,0.0538191348314285,0.183970108628273,0.1301509737968444,22030,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,14,1.7,MID,2,0.0,0.17,0.17,0.0,0.79,0.0,0.0,2.4,10.0,14.1,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.08,0.06,0.5,0.0,0.09,0.1,0.01,0.57,0.33,0.0,3.1,9.87,13.73,7.33,58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.67,1.33,0.0,0.67,0.02,0.13,0.0,0.0,1.0,0.0,0.02,0.34,0.2,1.9,0.2,0.07,0.24,0.17,0.69,0.4,0.0,3.24,9.2,11.46,11.8,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.8,1.6,0.0,1.0,0.17,0.09,0.0,0.0,0.8,0.0,0.17,0.45,0.19,1.88
0,0,3,0,0.3,708,0.0,0.0,0.0,0.41,147,0,0,0.0,0.0,2023-12-06,4,17,0,0,0,0,15,0,10938,0,2,0,0.0,1,89,1009,920,5.0,False,0,708,,,Ryan Gravenberch,0,0,0.0,1,Sub,Sheffield United,Liverpool,0,2,22040,2023,627988,0.0,0,0,0,0.0,0.0,0.0,22040,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,15,2.0,MID,1,0.0,0.11,0.15,0.04,1.22,3.0,0.0,3.6,10.0,13.6,12.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,2.0,0.05,0.06,0.0,0.0,1.0,0.0,0.05,0.18,0.13,1.7,0.0,0.12,0.14,0.02,0.93,1.33,0.0,3.73,11.4,17.33,8.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.0,1.67,0.0,1.0,0.02,0.15,0.0,0.0,1.33,0.0,0.02,0.39,0.24,1.73,0.2,0.09,0.11,0.03,0.61,0.8,0.0,3.28,9.92,13.78,9.0,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,2.2,1.8,0.0,1.0,0.03,0.1,0.0,0.0,1.0,0.0,0.03,0.3,0.18,1.92
