assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,3,0,0.0,714,0.0,0.0,0.0,0.37,47,0,0,0.4,0.2,2023-09-18,19,6,0,0,0,0,5,0,8108,0,1,1,4.0,1,6189,6982,793,5.0,True,0,714,,,Divock Origi,0,0,0.0,17,Sub,Nottingham Forest,Burnley,1,1,21944,2023,611593,0.0,0,0,0,0.0,0.0,0.0,21944,Nottingham Forest,Divock Origi,Divock Origi,2,2,5,2.0,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,-3,0,0.6,714,0.0,0.06,0.06,0.55,59,0,0,0.1,0.0,2023-09-23,15,13,0,0,0,0,6,0,10421,0,0,2,2.0,0,1664,3473,1809,5.0,False,1,714,,,Divock Origi,0,1,0.0603823289275169,10,Sub,Manchester City,Nottingham Forest,2,0,21946,2023,612173,0.0,0,0,0,0.0603823289275169,0.0603823289275169,0.0,21946,Nottingham Forest,Divock Origi,Divock Origi,2,5,6,-0.5,FWD,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.4,0.2,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.07,0.0,1.33,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.08,0.04,0.0,0.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
0,0,8,0,14.0,714,0.16,0.16,0.0,0.83,67,0,0,1.8,4.0,2023-10-01,10,4,0,0,0,0,7,0,13232,0,1,1,0.0,1,1923,4344,2421,5.0,True,0,714,,,Divock Origi,0,0,0.0,8,Sub,Nottingham Forest,Brentford,1,1,21963,2023,615253,0.3710960149765014,0,1,0,0.0,0.3710960149765014,0.0,21963,Nottingham Forest,Divock Origi,Divock Origi,2,2,7,0.7,FWD,0.0,0.0,0.06,0.06,0.55,0.0,0.0,0.1,0.0,0.6,2.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,-0.5,0.0,0.0,0.02,0.02,0.31,0.0,0.0,0.17,0.07,0.2,2.0,11.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.0,0.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.5,0.0,0.0,0.01,0.01,0.18,0.0,0.0,0.1,0.04,0.12,1.2,6.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.2,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.3
0,0,2,0,0.3,714,0.0,0.0,0.0,0.03,74,0,0,0.2,0.0,2023-10-07,14,8,0,0,0,0,8,0,13786,0,0,0,2.0,1,81,2604,2523,5.0,False,0,714,,,Divock Origi,0,0,0.0,11,Sub,Crystal Palace,Nottingham Forest,0,0,21968,2023,616637,0.0,0,0,0,0.0,0.0,0.0,21968,Nottingham Forest,Divock Origi,Divock Origi,2,2,8,0.7,FWD,0.0,0.16,0.16,0.0,0.83,0.0,0.0,1.8,4.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.37,0.0,0.0,1.0,0.0,0.0,0.37,0.0,0.7,0.0,0.05,0.07,0.02,0.58,0.0,0.0,0.77,1.4,4.87,2.0,14.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.33,0.67,0.0,0.33,0.02,0.12,0.0,0.0,0.33,0.0,0.02,0.14,0.0,0.73,0.0,0.03,0.04,0.01,0.35,0.0,0.0,0.46,0.84,2.92,1.2,8.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.8,0.4,0.0,0.2,0.01,0.07,0.0,0.0,0.2,0.0,0.01,0.09,0.0,0.44
0,0,2,0,0.0,714,0.0,0.08,0.08,0.09,119,0,0,1.2,3.0,2023-11-12,1,19,0,0,0,0,12,0,9052,0,2,3,9.0,1,-1207,122,1329,5.0,False,0,714,,,Divock Origi,0,1,0.0522452406585216,1,Sub,West Ham,Nottingham Forest,3,2,22013,2023,623740,0.0,0,0,0,0.0522452406585216,0.0522452406585216,0.0,22013,Nottingham Forest,Divock Origi,Divock Origi,2,3,12,0.1,FWD,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.2,0.0,0.3,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.05,0.07,0.02,0.47,0.0,0.0,0.7,1.33,4.97,1.33,13.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.0,0.67,0.0,0.33,0.02,0.12,0.0,0.0,0.33,0.0,0.02,0.14,0.0,0.3,0.0,0.03,0.04,0.01,0.36,0.0,0.0,0.5,0.84,2.98,1.6,11.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.8,0.6,0.0,0.2,0.01,0.07,0.0,0.0,0.2,0.0,0.01,0.09,0.0,0.58
0,0,3,0,0.1,714,0.0,0.0,0.0,0.06,128,0,0,0.6,0.0,2023-11-25,27,5,0,0,0,0,13,0,10334,0,3,2,6.0,1,779,1550,771,5.0,True,0,714,,,Divock Origi,0,0,0.0,20,Sub,Nottingham Forest,Brighton,2,3,22022,2023,624938,0.0,0,0,0,0.0,0.0,0.0,22022,Nottingham Forest,Divock Origi,Divock Origi,2,2,13,0.7,FWD,0.0,0.0,0.08,0.08,0.09,0.0,0.0,1.2,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.05,0.08,0.03,0.32,0.0,0.0,1.07,2.33,4.77,3.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,0.0,0.33,0.02,0.12,0.0,0.0,0.33,0.0,0.02,0.14,0.0,0.5,0.0,0.03,0.06,0.03,0.37,0.0,0.0,0.74,1.44,2.98,3.4,11.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,1.4,0.8,0.0,0.4,0.02,0.07,0.0,0.0,0.2,0.0,0.02,0.1,0.0,0.6
0,0,3,0,0.3,714,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02,8,9,0,0,0,0,14,0,11686,0,1,0,0.0,1,1126,1902,776,5.0,True,0,714,,,Divock Origi,0,0,0.0,3,Sub,Nottingham Forest,Everton,0,1,22033,2023,626822,0.0,0,0,0,0.0,0.0,0.0,22033,Nottingham Forest,Divock Origi,Divock Origi,2,2,14,0.8,FWD,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.6,0.0,0.1,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.03,0.03,0.06,0.0,0.0,0.67,1.0,0.13,5.67,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.5,0.0,0.03,0.06,0.03,0.31,0.0,0.0,0.78,1.4,3.0,3.8,13.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,1.6,0.8,0.0,0.4,0.02,0.07,0.0,0.0,0.2,0.0,0.02,0.1,0.0,0.34
0,0,-2,0,0.7,714,0.0,0.02,0.02,2.02,145,3,0,0.0,0.0,2023-12-06,57,10,0,0,0,0,15,0,11914,1,0,5,1.0,1,73,1019,946,5.0,False,0,714,,,Divock Origi,0,1,0.0233141835778951,62,FW,Fulham,Nottingham Forest,5,0,22038,2023,627956,0.0,0,0,0,0.0233141835778951,0.0233141835778951,0.0,22038,Nottingham Forest,Divock Origi,Divock Origi,2,3,15,1.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.03,0.03,0.05,0.0,0.0,0.6,1.0,0.13,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.67,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.53,0.0,0.03,0.05,0.02,0.2,0.0,0.0,0.76,1.4,2.94,3.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,1.0,0.0,0.2,0.01,0.07,0.0,0.0,0.2,0.0,0.01,0.08,0.0,0.6
0,0,5,0,11.9,714,0.02,0.02,0.0,0.17,177,0,0,1.5,3.4,2023-12-23,25,3,0,0,0,0,18,0,12235,1,3,2,0.0,1,-227,813,1040,5.0,True,0,714,,,Divock Origi,0,0,0.0,25,AMR,Nottingham Forest,Bournemouth,2,3,22070,2023,632672,0.089228831231594,0,1,0,0.0,0.089228831231594,0.0,22070,Nottingham Forest,Divock Origi,Divock Origi,2,2,18,0.7,FWD,0.0,0.0,0.02,0.02,2.02,3.0,0.0,0.0,0.0,0.7,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,1.0,0.0,0.0,0.01,0.01,0.69,1.0,0.0,0.2,0.0,0.37,2.33,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.33,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.83,0.0,0.0,0.02,0.02,0.44,0.6,0.0,0.4,0.6,0.28,3.6,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,2.0,1.0,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.66
0,0,3,0,1.3,714,0.0,0.09,0.09,0.0,237,0,0,1.0,2.0,2024-02-10,22,15,0,0,0,0,24,0,9632,0,3,2,7.0,1,-159,277,436,5.0,True,0,714,,,Divock Origi,0,1,0.0588978454470634,16,Sub,Nottingham Forest,Newcastle United,2,3,22131,2023,640407,0.0,0,0,0,0.0588978454470634,0.0588978454470634,0.0,22131,Nottingham Forest,Divock Origi,Divock Origi,3,2,24,-0.3,FWD,0.0,0.02,0.02,0.0,0.17,0.0,0.0,1.5,3.4,11.9,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.7,0.0,0.01,0.01,0.01,0.73,1.0,0.0,0.5,1.13,4.3,0.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.33,1.0,0.0,0.33,0.01,0.03,0.0,0.0,0.33,0.0,0.01,0.04,0.0,0.83,0.0,0.0,0.02,0.02,0.47,0.6,0.0,0.66,1.28,2.6,3.2,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,2.4,1.0,0.0,0.4,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.03,0.0,0.66
0,0,-1,0,0.7,714,0.01,0.01,0.0,0.11,248,0,0,0.3,0.4,2024-02-17,23,19,0,0,0,0,25,0,10656,0,0,2,2.0,1,792,1185,393,5.0,True,0,714,,,Divock Origi,0,0,0.0,17,Sub,Nottingham Forest,West Ham,2,0,22142,2023,641803,0.0,0,0,0,0.0,0.4599435329437256,0.4599435329437256,22142,Nottingham Forest,Divock Origi,Divock Origi,2,2,25,0.5,FWD,0.0,0.0,0.09,0.09,0.0,0.0,0.0,1.0,2.0,1.3,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,-0.3,0.0,0.01,0.04,0.04,0.73,1.0,0.0,0.83,1.8,4.63,2.67,34.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,3.0,1.0,0.0,0.67,0.03,0.03,0.0,0.0,0.33,0.0,0.03,0.06,0.0,0.47,0.0,0.0,0.03,0.02,0.45,0.6,0.0,0.62,1.08,2.86,2.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,2.2,1.0,0.0,0.4,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.03,0.0,0.58
1,0,20,0,37.3,714,0.4,0.4,0.0,1.66,252,1,0,6.1,22.0,2024-02-24,45,2,0,0,0,0,26,0,11432,0,2,4,2.0,4,484,1111,627,5.0,False,0,714,,,Divock Origi,0,0,0.0,38,Sub,Aston Villa,Nottingham Forest,4,2,22147,2023,643200,0.712446391582489,1,3,0,0.0,0.712446391582489,0.1109090819954872,22147,Nottingham Forest,Divock Origi,Divock Origi,2,4,26,0.0,FWD,0.0,0.01,0.01,0.0,0.11,0.0,0.0,0.3,0.4,0.7,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.5,0.0,0.01,0.04,0.03,0.09,0.0,0.0,0.93,1.93,4.63,3.0,23.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,2.0,1.0,0.0,0.33,0.02,0.03,0.0,0.0,0.33,0.0,0.02,0.2,0.15,0.3,0.0,0.01,0.03,0.02,0.46,0.6,0.0,0.56,1.16,2.98,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,2.2,1.0,0.0,0.4,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.13,0.09,0.54
0,0,6,1,10.6,714,0.0,0.03,0.03,1.09,268,0,0,1.4,2.8,2024-03-02,64,11,0,0,0,0,27,0,12935,1,1,0,1.0,2,1308,1854,546,5.0,True,0,714,,,Divock Origi,0,1,0.0372490473091602,66,AMR,Nottingham Forest,Liverpool,0,1,22162,2023,644935,0.3295187056064605,0,1,0,0.0372490473091602,0.3667677640914917,0.0,22162,Nottingham Forest,Divock Origi,Divock Origi,4,2,27,1.5,FWD,0.0,0.4,0.4,0.0,1.66,1.0,0.0,6.1,22.0,37.3,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.71,1.0,1.0,3.0,0.0,0.0,0.71,0.11,0.0,0.0,0.14,0.17,0.03,0.59,0.33,0.0,2.47,8.13,13.1,3.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.67,2.0,0.0,0.33,0.02,0.24,0.33,0.33,1.0,0.0,0.02,0.41,0.19,0.07,0.0,0.09,0.11,0.02,0.79,0.8,0.0,1.78,5.56,10.38,2.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,3.0,1.6,0.0,0.4,0.02,0.16,0.2,0.2,0.8,0.0,0.02,0.27,0.11,0.38
0,0,0,0,0.6,714,0.0,0.36,0.36,0.42,274,1,0,2.5,1.2,2024-03-10,60,5,0,0,0,0,28,0,14335,1,0,1,23.0,2,1114,2000,886,5.0,False,0,714,,,Divock Origi,0,2,0.4226095676422119,64,FWR,Brighton,Nottingham Forest,1,0,22168,2023,647237,0.0,0,0,0,0.4226095676422119,0.4226095676422119,0.0,22168,Nottingham Forest,Divock Origi,Divock Origi,2,3,28,2.2,FWD,1.0,0.0,0.03,0.03,1.09,0.0,0.0,1.4,2.8,10.6,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.04,0.33,0.0,0.0,1.0,0.0,0.04,0.37,0.0,1.5,0.33,0.14,0.15,0.01,0.95,0.33,0.0,2.6,8.4,16.2,1.67,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.0,2.33,0.0,0.33,0.01,0.35,0.33,0.33,1.33,0.0,0.01,0.51,0.19,0.67,0.2,0.09,0.11,0.02,0.61,0.2,0.0,2.06,6.12,12.36,2.4,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,2.0,1.8,0.0,0.4,0.02,0.23,0.2,0.2,1.0,0.0,0.02,0.34,0.11,0.48
