assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,4,0,13.8,64,0.02,0.18,0.16,0.88,3,1,0,3.5,5.2,2023-08-12,74,19,0,0,0,0,1,0,8398,1,1,1,16.0,2,0,0,0,5.0,True,0,64,,,David Brooks,0,4,0.0935443416237831,76,AMR,Bournemouth,West Ham,1,1,22277,2023,603733,0.0168536957353353,0,1,0,0.0935443416237831,0.0935443416237831,0.0,6820,Bournemouth,David Brooks,David Brooks,2,2,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,0,27.8,64,0.19,0.19,0.0,0.08,14,0,0,3.3,3.4,2023-08-19,14,11,0,0,0,0,2,0,9519,0,1,3,2.0,1,-135,1015,1150,5.0,False,0,64,,,David Brooks,0,0,0.0,10,Sub,Liverpool,Bournemouth,3,1,22288,2023,605147,0.4090512096881866,0,2,0,0.0,0.3383332788944244,0.0,6820,Bournemouth,David Brooks,David Brooks,2,5,2,1.0,MID,0.0,0.02,0.18,0.16,0.88,1.0,0.0,3.5,5.2,13.8,16.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.09,0.02,0.0,0.0,1.0,0.0,0.09,0.09,0.0,1.6,0.0,0.01,0.06,0.05,0.29,0.33,0.0,1.17,1.73,4.6,5.33,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,1.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.03,0.0,0.53,0.0,0.0,0.04,0.03,0.18,0.2,0.0,0.7,1.04,2.76,3.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.8,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.02,0.0,0.32
0,0,5,0,1.4,64,0.01,0.01,0.0,0.28,22,0,0,0.6,2.2,2023-08-26,17,18,0,0,0,0,3,0,8242,0,2,0,2.0,1,-1505,243,1748,5.0,True,0,64,,,David Brooks,0,0,0.0,12,Sub,Bournemouth,Tottenham,0,2,22296,2023,606655,0.0,0,0,0,0.0,0.0170503482222557,0.0170503482222557,6820,Bournemouth,David Brooks,David Brooks,3,2,3,1.3,MID,0.0,0.19,0.19,0.0,0.08,0.0,0.0,3.3,3.4,27.8,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.41,0.0,0.0,2.0,0.0,0.0,0.34,0.0,1.0,0.0,0.07,0.12,0.05,0.32,0.33,0.0,2.27,2.87,13.87,6.0,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,1.0,0.0,1.33,0.03,0.14,0.0,0.0,1.0,0.0,0.03,0.14,0.0,0.87,0.0,0.04,0.07,0.03,0.19,0.2,0.0,1.36,1.72,8.32,3.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.6,0.0,0.8,0.02,0.09,0.0,0.0,0.6,0.0,0.02,0.09,0.0,0.52
0,2,23,0,0.1,64,0.0,1.02,1.02,1.84,32,1,1,7.4,35.0,2023-09-02,30,4,0,0,0,0,4,0,7352,0,2,2,39.0,8,-1055,287,1342,4.9,False,0,64,,,David Brooks,1,2,1.0404340028762815,27,Sub,Brentford,Bournemouth,2,2,21928,2023,608672,0.0,0,0,1,1.0404340028762815,1.0404340028762815,0.0,6820,Bournemouth,David Brooks,David Brooks,2,2,4,3.0,MID,0.0,0.01,0.01,0.0,0.28,0.0,0.0,0.6,2.2,1.4,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.3,0.0,0.07,0.13,0.05,0.41,0.33,0.0,2.47,3.6,14.33,6.67,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.33,1.33,0.0,1.33,0.03,0.14,0.0,0.0,1.0,0.0,0.03,0.15,0.01,1.3,0.0,0.04,0.08,0.03,0.25,0.2,0.0,1.48,2.16,8.6,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8,0.8,0.0,0.8,0.02,0.09,0.0,0.0,0.6,0.0,0.02,0.09,0.0,0.78
0,0,4,0,10.5,64,0.04,0.04,0.0,0.0,42,0,0,1.3,2.4,2023-09-17,1,7,0,0,0,0,5,0,10517,0,0,0,0.0,1,2226,3360,1134,4.9,True,0,64,,,David Brooks,0,0,0.0,1,Sub,Bournemouth,Chelsea,0,0,21942,2023,610972,0.0932021886110305,0,1,0,0.0,0.0932021886110305,0.0,6820,Bournemouth,David Brooks,David Brooks,3,2,5,3.3,MID,0.0,0.0,1.02,1.02,1.84,1.0,1.0,7.4,35.0,0.1,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,2.0,1.04,0.0,0.0,0.0,0.0,1.0,1.04,1.04,0.0,3.0,0.0,0.07,0.41,0.34,0.73,0.33,0.33,3.77,13.53,9.77,14.33,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,3.33,0.33,0.67,0.35,0.14,0.0,0.0,0.67,0.33,0.35,0.47,0.01,1.77,0.0,0.04,0.28,0.24,0.62,0.4,0.2,2.96,9.16,8.62,11.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,1.2,2.4,0.2,1.2,0.23,0.09,0.0,0.0,0.6,0.2,0.23,0.3,0.0,1.38
0,0,-2,0,10.7,64,0.05,0.46,0.41,0.12,53,0,0,1.8,1.8,2023-09-24,8,5,0,0,0,0,6,0,10846,0,1,3,5.0,0,255,1304,1049,4.9,False,1,64,,,David Brooks,0,1,0.3408990502357483,5,Sub,Brighton,Bournemouth,3,1,21951,2023,612732,0.0769150108098983,0,1,0,0.3408990502357483,0.4178140461444855,0.0769150108098983,6820,Bournemouth,David Brooks,David Brooks,2,3,6,2.5,MID,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1.3,2.4,10.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.09,0.0,3.3,0.0,0.02,0.36,0.34,0.71,0.33,0.33,3.1,13.2,4.0,13.67,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,3.33,0.33,0.67,0.35,0.03,0.0,0.0,0.33,0.33,0.35,0.38,0.01,2.53,0.0,0.05,0.29,0.24,0.62,0.4,0.2,3.22,9.64,10.72,11.8,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,1.2,2.6,0.2,1.2,0.23,0.1,0.0,0.0,0.8,0.2,0.23,0.32,0.0,2.04
0,0,3,0,4.3,64,0.02,0.02,0.0,0.51,75,0,0,0.7,2.4,2023-10-07,23,9,0,0,0,0,8,0,9892,0,0,3,0.0,1,-493,612,1105,4.9,False,0,64,,,David Brooks,0,0,0.0,21,Sub,Everton,Bournemouth,3,0,21969,2023,616428,0.0,0,0,0,0.0,0.0306156054139137,0.0306156054139137,6820,Bournemouth,David Brooks,David Brooks,2,2,8,0.3,MID,0.0,0.05,0.46,0.41,0.12,0.0,0.0,1.8,1.8,10.7,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.34,0.08,0.0,0.0,1.0,0.0,0.34,0.42,0.08,2.5,0.0,0.03,0.51,0.48,0.65,0.33,0.33,3.5,13.07,7.1,14.67,13.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.67,3.0,0.33,1.0,0.46,0.06,0.0,0.0,0.67,0.33,0.46,0.52,0.03,2.93,0.0,0.06,0.34,0.29,0.46,0.2,0.2,2.88,8.96,10.1,9.6,14.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,1.6,2.2,0.2,0.6,0.28,0.12,0.0,0.0,0.8,0.2,0.28,0.38,0.02,2.22
0,0,7,0,13.4,64,0.05,0.1,0.05,0.74,82,1,0,4.2,9.4,2023-10-21,56,20,0,0,0,0,9,0,9441,1,2,1,19.0,1,-534,372,906,4.9,True,0,64,,,David Brooks,0,1,0.0525667183101177,61,AMR,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618037,0.1308392435312271,0,1,0,0.0525667183101177,0.8259831070899963,0.6425771117210388,6820,Bournemouth,David Brooks,David Brooks,2,2,9,0.7,MID,0.0,0.02,0.02,0.0,0.51,0.0,0.0,0.7,2.4,4.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.3,0.0,0.04,0.17,0.14,0.21,0.0,0.0,1.27,2.2,8.5,1.67,10.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,2.0,0.67,0.0,0.33,0.11,0.06,0.0,0.0,0.67,0.0,0.11,0.18,0.04,2.03,0.0,0.02,0.31,0.29,0.55,0.2,0.2,2.36,8.76,5.4,9.2,15.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.6,2.2,0.2,0.6,0.28,0.03,0.0,0.0,0.4,0.2,0.28,0.32,0.02,2.08
0,0,2,0,0.3,64,0.01,0.01,0.0,0.41,129,1,0,0.1,0.2,2023-11-25,8,17,0,0,0,0,13,0,7699,0,3,1,0.0,1,-358,126,484,4.9,False,0,64,,,David Brooks,0,0,0.0,4,Sub,Sheffield United,Bournemouth,1,3,22023,2023,624988,0.0,0,0,0,0.0,0.0,0.0,6820,Bournemouth,David Brooks,David Brooks,2,2,13,0.8,MID,0.0,0.05,0.1,0.05,0.74,1.0,0.0,4.2,9.4,13.4,19.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.05,0.13,0.0,0.0,1.0,0.0,0.05,0.83,0.64,0.7,0.0,0.04,0.19,0.15,0.46,0.33,0.0,2.23,4.53,9.47,8.0,29.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,2.33,0.67,0.0,0.67,0.13,0.07,0.0,0.0,0.67,0.0,0.13,0.42,0.25,1.17,0.0,0.03,0.33,0.3,0.64,0.4,0.2,3.08,10.2,7.8,12.6,23.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,1.8,2.2,0.2,0.8,0.29,0.06,0.0,0.0,0.6,0.2,0.29,0.48,0.15,1.96
0,0,-2,0,0.3,64,0.0,0.27,0.27,0.04,177,0,0,0.4,0.0,2023-12-23,9,16,0,0,0,0,18,0,6797,0,3,2,4.0,1,-230,47,277,4.8,False,0,64,,,David Brooks,0,1,0.2854505181312561,3,Sub,Nottingham Forest,Bournemouth,2,3,22070,2023,632695,0.0,0,0,0,0.2854505181312561,0.2854505181312561,0.0,6820,Bournemouth,David Brooks,David Brooks,2,2,18,0.4,MID,0.0,0.01,0.01,0.0,0.41,1.0,0.0,0.1,0.2,0.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.03,0.04,0.02,0.55,0.67,0.0,1.67,4.0,6.0,6.33,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.67,1.0,0.0,0.33,0.02,0.04,0.0,0.0,0.33,0.0,0.02,0.29,0.22,0.6,0.0,0.03,0.13,0.09,0.36,0.4,0.0,1.62,3.24,7.84,4.8,19.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.2,1.6,0.8,0.0,0.4,0.08,0.06,0.0,0.0,0.6,0.0,0.08,0.27,0.15,1.52
